Sample,Mass_x,Mass_y,Dist,Dist_plus,Dist_minus,Trans_name
Altamaha_PP48_000107-3_p08,207.066704,207.030321,0.03638300000000072,0.03639300000000072,0.03637300000000072,CH4_O
Altamaha_PP48_000107-3_p08,209.082381,209.046005,0.03637599999998997,0.036385999999989975,0.03636599999998997,CH4_O
Altamaha_PP48_000107-3_p08,223.061683,223.025309,0.03637399999999502,0.036383999999995024,0.03636399999999502,CH4_O
Altamaha_PP48_000107-3_p08,227.093008,227.05663,0.03637799999998492,0.036387999999984925,0.03636799999998492,CH4_O
Altamaha_PP48_000107-3_p08,231.087964,231.051576,0.0363879999999881,0.0363979999999881,0.036377999999988093,CH4_O
Altamaha_PP48_000107-3_p08,233.11889,233.082502,0.0363879999999881,0.0363979999999881,0.036377999999988093,CH4_O
Altamaha_PP48_000107-3_p08,233.155272,233.11889,0.036382000000003245,0.03639200000000325,0.03637200000000324,CH4_O
Altamaha_PP48_000107-3_p08,235.098165,235.061783,0.036382000000003245,0.03639200000000325,0.03637200000000324,CH4_O
Altamaha_PP48_000107-3_p08,239.056705,239.020333,0.03637200000000007,0.036382000000000074,0.03636200000000007,CH4_O
Altamaha_PP48_000107-3_p08,243.088002,243.051629,0.036372999999997546,0.03638299999999755,0.03636299999999754,CH4_O
Altamaha_PP48_000107-3_p08,245.103694,245.067305,0.03638899999998557,0.036398999999985575,0.03637899999998557,CH4_O
Altamaha_PP48_000107-3_p08,251.056745,251.020358,0.03638700000001904,0.036397000000019046,0.03637700000001904,CH4_O
Altamaha_PP48_000107-3_p08,257.082607,257.046224,0.03638300000000072,0.03639300000000072,0.03637300000000072,CH4_O
Altamaha_PP48_000107-3_p08,257.103728,257.067355,0.036372999999969124,0.03638299999996913,0.03636299999996912,CH4_O
Altamaha_PP48_000107-3_p08,259.06528,259.028891,0.03638899999998557,0.036398999999985575,0.03637899999998557,CH4_O
Altamaha_PP48_000107-3_p08,261.113938,261.077561,0.03637700000001587,0.03638700000001587,0.036367000000015866,CH4_O
Altamaha_PP48_000107-3_p08,261.135031,261.098651,0.036380000000008295,0.0363900000000083,0.03637000000000829,CH4_O
Altamaha_PP48_000107-3_p08,267.124512,267.08814,0.03637199999997165,0.03638199999997165,0.036361999999971646,CH4_O
Altamaha_PP48_000107-3_p08,267.160885,267.124512,0.03637300000002597,0.03638300000002597,0.036363000000025965,CH4_O
Altamaha_PP48_000107-3_p08,268.083412,268.047035,0.03637700000001587,0.03638700000001587,0.036367000000015866,CH4_O
Altamaha_PP48_000107-3_p08,269.103772,269.067384,0.0363879999999881,0.0363979999999881,0.036377999999988093,CH4_O
Altamaha_PP48_000107-3_p08,272.114724,272.078349,0.03637500000002092,0.03638500000002092,0.036365000000020915,CH4_O
Altamaha_PP48_000107-3_p08,273.062327,273.025949,0.0363779999999565,0.036387999999956504,0.0363679999999565,CH4_O
Altamaha_PP48_000107-3_p08,273.113977,273.077598,0.036378999999953976,0.03638899999995398,0.03636899999995397,CH4_O
Altamaha_PP48_000107-3_p08,275.093251,275.056878,0.03637300000002597,0.03638300000002597,0.036363000000025965,CH4_O
Altamaha_PP48_000107-3_p08,275.096649,275.060278,0.03637100000003102,0.03638100000003102,0.036361000000031014,CH4_O
Altamaha_PP48_000107-3_p08,279.124584,279.088204,0.036380000000008295,0.0363900000000083,0.03637000000000829,CH4_O
Altamaha_PP48_000107-3_p08,279.160971,279.124584,0.03638699999999062,0.036396999999990624,0.03637699999999062,CH4_O
Altamaha_PP48_000107-3_p08,287.056935,287.020562,0.03637300000002597,0.03638300000002597,0.036363000000025965,CH4_O
