Sample,Mass_x,Mass_y,Dist,Dist_plus,Dist_minus,Trans_name
Altamaha_PP48_000107-2_p08,207.103071,207.066684,0.03638699999999062,0.036396999999990624,0.03637699999999062,CH4_O
Altamaha_PP48_000107-2_p08,211.061611,211.025226,0.03638499999999567,0.036394999999995674,0.03637499999999567,CH4_O
Altamaha_PP48_000107-2_p08,213.077264,213.040875,0.036389000000013993,0.036399000000014,0.03637900000001399,CH4_O
Altamaha_PP48_000107-2_p08,225.040932,225.004559,0.036372999999997546,0.03638299999999755,0.03636299999999754,CH4_O
Altamaha_PP48_000107-2_p08,225.077306,225.040932,0.03637399999999502,0.036383999999995024,0.03636399999999502,CH4_O
Altamaha_PP48_000107-2_p08,229.07223,229.035843,0.03638699999999062,0.036396999999990624,0.03637699999999062,CH4_O
Altamaha_PP48_000107-2_p08,229.10861,229.07223,0.036380000000008295,0.0363900000000083,0.03637000000000829,CH4_O
Altamaha_PP48_000107-2_p08,229.144994,229.10861,0.036383999999998196,0.0363939999999982,0.03637399999999819,CH4_O
Altamaha_PP48_000107-2_p08,231.087874,231.051495,0.03637900000001082,0.03638900000001082,0.036369000000010816,CH4_O
Altamaha_PP48_000107-2_p08,233.04606,233.009687,0.036372999999997546,0.03638299999999755,0.03636299999999754,CH4_O
Altamaha_PP48_000107-2_p08,233.082435,233.04606,0.0363749999999925,0.0363849999999925,0.036364999999992494,CH4_O
Altamaha_PP48_000107-2_p08,235.061691,235.025306,0.03638499999999567,0.036394999999995674,0.03637499999999567,CH4_O
Altamaha_PP48_000107-2_p08,237.040967,237.004587,0.036380000000008295,0.0363900000000083,0.03637000000000829,CH4_O
Altamaha_PP48_000107-2_p08,237.077352,237.040967,0.03638499999999567,0.036394999999995674,0.03637499999999567,CH4_O
Altamaha_PP48_000107-2_p08,243.066768,243.03038,0.0363879999999881,0.0363979999999881,0.036377999999988093,CH4_O
Altamaha_PP48_000107-2_p08,243.087925,243.051553,0.03637200000000007,0.036382000000000074,0.03636200000000007,CH4_O
