Sample,Mass_x,Mass_y,Dist,Dist_plus,Dist_minus,Trans_name
Altamaha_SW48_000107-2_p08,209.046005,209.009618,0.03638700000001904,0.036397000000019046,0.03637700000001904,CH4_O
Altamaha_SW48_000107-2_p08,209.082376,209.046005,0.036371000000002596,0.0363810000000026,0.03636100000000259,CH4_O
Altamaha_SW48_000107-2_p08,209.118755,209.082376,0.0363789999999824,0.0363889999999824,0.036368999999982395,CH4_O
Altamaha_SW48_000107-2_p08,211.098065,211.061675,0.03638999999998305,0.03639999999998305,0.036379999999983044,CH4_O
Altamaha_SW48_000107-2_p08,215.092982,215.056597,0.03638499999999567,0.036394999999995674,0.03637499999999567,CH4_O
Altamaha_SW48_000107-2_p08,215.12936,215.092982,0.03637799999998492,0.036387999999984925,0.03636799999998492,CH4_O
Altamaha_SW48_000107-2_p08,227.056633,227.020244,0.036389000000013993,0.036399000000014,0.03637900000001399,CH4_O
Altamaha_SW48_000107-2_p08,227.09301,227.056633,0.03637699999998745,0.03638699999998745,0.036366999999987444,CH4_O
Altamaha_SW48_000107-2_p08,229.072285,229.035911,0.03637399999999502,0.036383999999995024,0.03636399999999502,CH4_O
Altamaha_SW48_000107-2_p08,231.124337,231.087949,0.0363879999999881,0.0363979999999881,0.036377999999988093,CH4_O
Altamaha_SW48_000107-2_p08,237.077425,237.041048,0.03637700000001587,0.03638700000001587,0.036367000000015866,CH4_O
Altamaha_SW48_000107-2_p08,237.113807,237.077425,0.036382000000003245,0.03639200000000325,0.03637200000000324,CH4_O
Altamaha_SW48_000107-2_p08,239.056715,239.020326,0.03638899999998557,0.036398999999985575,0.03637899999998557,CH4_O
Altamaha_SW48_000107-2_p08,239.093104,239.056715,0.036389000000013993,0.036399000000014,0.03637900000001399,CH4_O
Altamaha_SW48_000107-2_p08,239.129487,239.093104,0.03638300000000072,0.03639300000000072,0.03637300000000072,CH4_O
Altamaha_SW48_000107-2_p08,241.072364,241.03598,0.036383999999998196,0.0363939999999982,0.03637399999999819,CH4_O
Altamaha_SW48_000107-2_p08,243.124378,243.087997,0.03638100000000577,0.03639100000000577,0.03637100000000577,CH4_O
Altamaha_SW48_000107-2_p08,245.04956,245.013186,0.03637400000002344,0.036384000000023446,0.03636400000002344,CH4_O
Altamaha_SW48_000107-2_p08,245.082586,245.046202,0.036383999999998196,0.0363939999999982,0.03637399999999819,CH4_O
