Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_PP48_000107-2_p08
325.038794067649,14,14,7,0,0,1,0,0,CHOS,Lignin,326.046070534529,-0.144275406154385,2,2766003.3
325.056507023249,14,14,9,0,0,0,0,0,CHO,Lignin,326.063783490129,-0.00442192334492012,3,54423224
325.067793965834,13,14,8,2,0,0,0,0,CHON,Lignin,326.075070432714,-0.168660898064281,3,1600190
325.069631910543,11,19,9,0,0,0,1,0,CHOP,Carb,326.076908377423,-0.734975757089534,2,1604286.8
325.071883292705,18,14,6,0,0,0,0,0,CHO,ConHC,326.079159759585,-0.372846840706774,3,2212031.5
325.075191793391,15,18,6,0,0,1,0,0,CHOS,Lignin,326.082468260271,-0.18173277390117,2,1872576.8
325.092892522333,15,18,8,0,0,0,0,0,CHO,Lignin,326.100168989213,-0.00439930025549108,3,84315848
325.104190845929,14,18,7,2,0,0,0,0,CHON,Lignin,326.111467312809,-0.203519090690039,3,2608843.5
325.105931817155,12,23,8,0,0,0,1,0,CHOP,AminoSugar,326.113208284035,-0.472409368928489,4,3134156.3
325.108180488371,19,18,5,0,0,0,0,0,CHO,Lignin,326.115456955251,-0.102009732879796,3,1518029
325.111506522951,16,22,5,0,0,1,0,0,CHOS,Lignin,326.118782989831,0.0353149512948856,3,2851022.3
325.12124376902,16,23,5,0,0,0,1,0,CHOP,Lignin,326.1285202359,-0.643541080701662,2,2331089.8
325.123813250663,15,24,2,2,0,0,2,0,CHONP,Lipid,326.131089717543,0.647983168778638,2,1696978.8
325.129278021422,16,22,7,0,0,0,0,0,CHO,Lignin,326.136554488302,-0.00437670173481268,3,45166292
325.142333618657,13,27,7,0,0,0,1,0,CHOP,Protein,326.149610085537,-0.522318997302162,2,1922265.6
325.160088951271,24,22,1,0,0,0,0,0,CHO,UnsatHC,326.167365418151,-0.920048670097316,3,2270688.3
325.165663520518,17,26,6,0,0,0,0,0,CHO,Protein,326.172939987398,-0.0043541272518412,2,9342690
325.184217516847,18,30,3,0,0,1,0,0,CHOS,Lipid,326.191493983727,0.21930545087097,4,59723496
326.051719925445,13,13,9,1,0,0,0,0,CHON,Tannin,327.058996392325,0.105880208292658,2,3575849.8
326.059877900601,13,14,9,0,1,0,0,0,CHO,Lignin,327.067154367481,-0.0534489043948989,2,7831596.5
326.088143814523,14,17,8,1,0,0,0,0,CHON,Lignin,327.095420281403,-0.0114758645632693,3,4927543
326.096257789814,14,18,8,0,1,0,0,0,CHO,Lignin,327.103534256694,-0.0362707605957073,1,11999290
326.12447470389,15,23,5,0,1,0,1,0,CHOP,Lignin,327.13175117077,-0.262812060627125,2,3028036.5
326.132645679009,15,22,7,0,1,0,0,0,CHO,Lignin,327.139922145889,-0.0435507489797602,1,6870087.5
326.169055568142,16,26,6,0,1,0,0,0,CHO,Protein,327.176332035022,-0.118070956647874,1,1616980.9
326.187618511622,17,30,3,0,1,1,0,0,CHOS,Lipid,327.194894978502,0.0775641630871714,1,10047580
327.01464182905,16,8,8,0,0,0,0,0,CHO,ConHC,328.02191829593,-0.00323859403955824,4,1890699
327.018011223218,13,12,8,0,0,1,0,0,CHOS,Lignin,328.025287690098,0.00110327568270385,3,2683276.3
327.027764627157,13,13,8,0,0,0,1,0,CHOP,Lignin,328.035041094037,-0.723062803835807,3,2357647.8
327.035771197653,13,12,10,0,0,0,0,0,CHO,Tannin,328.043047664533,-0.00322620123174427,3,21877138
327.051027328468,17,12,7,0,0,0,0,0,CHO,ConHC,328.058303795348,-0.00321725797643132,4,3554712.5
327.054273533236,14,16,7,0,0,1,0,0,CHOS,Lignin,328.061550000116,0.37663110366136,2,3267993.5
327.064079234438,14,17,7,0,0,0,1,0,CHOP,Lignin,328.071355701318,-0.506874237561594,3,4874653
327.072156697075,14,16,9,0,0,0,0,0,CHO,Lignin,328.079433163955,-0.0032048788325992,3,68391328
327.08337270787,13,16,8,2,0,0,0,0,CHON,Lignin,328.09064917475,0.0497607913660631,3,1605028.1
327.087396864464,18,16,6,0,0,0,0,0,CHO,Lignin,328.094673331344,0.0454590020327694,3,3268517.8
327.090760667166,15,20,6,0,0,1,0,0,CHOS,Lignin,328.098037134046,0.0668414666242357,2,2401191
327.100465868301,15,21,6,0,0,0,1,0,CHOP,Lignin,328.107742335181,-0.510254587307059,2,5126570.5
327.108542196503,15,20,8,0,0,0,0,0,CHO,Lignin,328.115818663383,-0.00318357969931834,3,67998128
327.123804405994,19,20,5,0,0,0,0,0,CHO,Lignin,328.131080872874,-0.0216997856109077,3,1997234.9
327.127323454297,16,24,5,0,0,1,0,0,CHOS,Protein,328.134599921177,-0.473434612521283,2,1664692.3
327.136824584712,16,25,5,0,0,0,1,0,CHOP,Protein,328.144101051592,-0.428557427493254,2,2573239.8
327.144927695937,16,24,7,0,0,0,0,0,CHO,Protein,328.152204162817,-0.00316230434383071,3,17600954
327.181290689082,17,28,6,0,0,0,0,0,CHO,Protein,328.188567155962,0.0654362777825923,2,2684360
328.039110387265,12,12,10,0,1,0,0,0,CHO,Tannin,329.046386854145,0.0443398122882053,3,3101952
328.046304309737,16,11,7,1,0,0,0,0,CHON,ConHC,329.053580776617,-0.0883248759218875,5,1682434.6
328.067359082833,13,17,7,0,1,0,1,0,CHOP,Lignin,329.074635549713,-0.277449255249488,2,3998474.3
328.07551299496,13,16,9,0,1,0,0,0,CHO,Lignin,329.08278946184,-0.00763193848492651,2,9513741
328.103784690284,14,21,6,0,1,0,1,0,CHOP,Lignin,329.111061157164,-0.399265414118595,3,3878679.5
328.111857603285,14,20,8,0,1,0,0,0,CHO,Lignin,329.119134070165,0.11663385892649,1,8966938
328.140169298184,15,25,5,0,1,0,1,0,CHOP,Protein,329.147445765064,-0.39649180113099,3,1398308.6
328.148248211122,15,24,7,0,1,0,0,0,CHO,Protein,329.155524678002,0.101122101725175,1,3628839.5
328.95889053413,0,0,0,0,0,0,0,0,,None,329.96616700101,0,3,4518988
329.015110524005,12,10,11,0,0,0,0,0,CHO,Tannin,330.022386990885,-0.229762549784765,4,1560160.3
329.030291521274,16,10,8,0,0,0,0,0,CHO,ConHC,330.037567988154,-0.002091742482676,4,4281445.5
329.033599938236,13,14,8,0,0,1,0,0,CHOS,Lignin,330.040876405116,0.186980123371725,3,3160167
329.040773019182,17,15,3,0,0,1,1,0,CHOSP,Lignin,330.048049486062,-0.296739405188066,2,1482345.5
329.043331755476,13,15,8,0,0,0,1,0,CHOP,Lignin,330.050608222356,-0.467364858515565,5,4718698.5
329.051420890074,13,14,10,0,0,0,0,0,CHO,Tannin,330.058697356954,-0.0020800953525643,3,33166446
329.066677021031,17,14,7,0,0,0,0,0,CHO,Lignin,330.073953487911,-0.00207169039177425,4,7316595
329.070008643564,14,18,7,0,0,1,0,0,CHOS,Lignin,330.077285110444,0.116675874462129,1,4045940
329.079759733905,14,19,7,0,0,0,1,0,CHOP,Lignin,330.087036200785,-0.59598276775834,3,10382455
329.087806389834,14,18,9,0,0,0,0,0,CHO,Lignin,330.095082856714,-0.00206005633342109,3,48755836
329.097503707419,25,14,1,0,0,0,0,0,CHO,ConHC,330.104780174299,-0.954553882026382,4,1726589.9
329.103062520794,18,18,6,0,0,0,0,0,CHO,Lignin,330.110338987674,-0.00205166097393724,3,5513344
329.106371094697,15,22,6,0,0,1,0,0,CHOS,Lignin,330.113647561577,0.186503114594262,2,2685057
329.116129433234,15,23,6,0,0,0,1,0,CHOP,Protein,330.123405900114,-0.548035099731387,2,9190533
329.124191889601,15,22,8,0,0,0,0,0,CHO,Lignin,330.131468356481,-0.00204003998301006,3,25855112
329.152477884527,16,27,5,0,0,0,1,0,CHOP,Protein,330.159754351407,-0.435741197864908,2,182326416
329.160623883066,16,26,7,0,0,0,0,0,CHO,Protein,330.167900349946,-0.142838374174397,2,5206164.5
330.046817072008,12,15,8,0,1,0,1,0,CHOP,Lignin,331.054093538888,-0.860079345477591,3,1376209.3
330.054783136635,12,14,10,0,1,0,0,0,CHO,Tannin,331.062059603515,-0.0244525604481613,3,4120020
330.061872194147,16,13,7,1,0,0,0,0,CHON,Lignin,331.069148661027,0.160438304442872,4,2228694.8
330.083082366223,13,19,7,0,1,0,1,0,CHOP,Lignin,331.090358833103,-0.496905749204887,3,2513886.3
330.091178431906,13,18,9,0,1,0,0,0,CHO,Lignin,331.098454898786,-0.0540150083206102,2,6900193
330.098361490182,17,17,6,1,0,0,0,0,CHON,Lignin,331.105637957062,-0.153043488089779,4,1532899.6
330.119432661133,14,23,6,0,1,0,1,0,CHOP,Protein,331.126709128013,-0.390513086643619,3,2494955
330.127557727053,14,22,8,0,1,0,0,0,CHO,Lignin,331.134834193933,-0.0352519024123182,1,3477998
330.155890956926,15,27,5,0,1,0,1,0,CHOP,Protein,331.163167423806,-0.610269576262675,2,26252792
330.220487481024,17,34,3,1,0,0,1,0,CHONP,Lipid,331.227763947904,-0.402970458157836,1,3076623
330.955777741239,0,0,0,0,0,0,0,0,,None,331.963054208119,0,3,1678355.4
331.009555732042,15,8,9,0,0,0,0,0,CHO,ConHC,332.016832198922,-0.00103375011634574,4,2063142.4
331.022603683946,12,13,9,0,0,0,1,0,CHOP,Tannin,332.029880150826,-0.486777352989701,6,3027243
331.030611813189,12,12,11,0,0,0,0,0,CHO,Tannin,332.037888280069,0.219698513974323,3,3684141.8
331.040319545393,23,8,3,0,0,0,0,0,CHO,ConHC,332.047596012273,-0.758593576584726,4,1711665.3
331.045941232127,16,12,8,0,0,0,0,0,CHO,ConHC,332.053217699007,-0.0010149195225943,4,10610483
331.04935271873,13,16,8,0,0,1,0,0,CHOS,Lignin,332.05662918561,-0.123488606251758,3,3359028.5
331.059008909512,13,17,8,0,0,0,1,0,CHOP,Lignin,332.066285376392,-0.546107509197331,5,8081208
331.067070601121,13,16,10,0,0,0,0,0,CHO,Tannin,332.074347068001,-0.00100399480496005,4,22124346
331.076780502264,24,12,2,0,0,0,0,0,CHO,ConHC,332.084056969144,-0.98571351793939,3,3650366
331.082326732218,17,16,7,0,0,0,0,0,CHO,Lignin,332.089603199098,-0.000996111027939142,4,11915072
331.085780580979,14,20,7,0,0,1,0,0,CHOS,Lignin,332.093057047859,-0.25101747072963,2,2890049.3
331.095413425068,14,21,7,0,0,0,1,0,CHOP,Protein,332.102689891948,-0.60328673570689,3,20244292
331.103456101215,14,20,9,0,0,0,0,0,CHO,Lignin,332.110732568095,-0.000985199144462498,3,16545607
331.113132332397,25,16,1,0,0,0,0,0,CHO,ConHC,332.120408799277,-0.884208163633547,5,2097995
331.118712232315,18,20,6,0,0,0,0,0,CHO,Lignin,332.125988699195,-0.000977324625117179,2,8671053
331.122016446399,15,24,6,0,0,1,0,0,CHOS,Protein,332.129292913279,0.199559997260086,2,2213710
331.131787079452,15,25,6,0,0,0,1,0,CHOP,Protein,332.139063546332,-0.56753707246309,2,7126865.5
331.139841601315,15,24,8,0,0,0,0,0,CHO,Protein,332.147118068195,-0.000966425229302353,2,6435668.5
331.149587599656,0,0,0,0,0,0,0,0,,None,332.156864066536,0,3,49166168
331.155158598707,19,24,5,0,0,0,0,0,CHO,Lignin,332.162435065587,-0.184201103981476,2,4890457.5
331.159276598006,0,0,0,0,0,0,0,0,,None,332.166553064886,0,1,2602843.3
331.17646959508,16,28,7,0,0,0,0,0,CHO,Protein,332.18374606196,-0.730946240423792,2,1523809.1
332.034142881974,11,12,11,0,1,0,0,0,CHO,Tannin,333.041419348854,-0.310119846184386,3,1498765.8
332.041085783105,15,11,8,1,0,0,0,0,CHON,ConHC,333.048362249985,0.312522525921453,3,3163280.3
332.049308666009,15,12,8,0,1,0,0,0,CHO,ConHC,333.056585132889,-0.0388315053146158,2,1768595.1
332.070420365373,12,16,10,0,1,0,0,0,CHO,Tannin,333.077696832253,0.0142313539836346,3,3030682.5
332.077542263957,16,15,7,1,0,0,0,0,CHON,Lignin,333.084818730837,0.09940580185827,4,2902173
332.085668148243,16,16,7,0,1,0,0,0,CHO,Lignin,333.092944615123,0.039301273767716,2,2492063.8
332.098761961786,13,21,7,0,1,0,1,0,CHOP,Protein,333.106038428666,-0.582553432899105,3,3734692.3
332.106877846216,13,20,9,0,1,0,0,0,CHO,Lignin,333.114154313096,-0.201835902071486,2,2400935.3
332.1220826297,17,20,6,0,1,0,0,0,CHO,Lignin,333.12935909658,-0.0476817180849895,1,1645740.5
332.135035445253,14,25,6,0,1,0,1,0,CHOP,Protein,333.142311912133,-0.246228804949111,1,1587889
332.152920190577,0,0,0,0,0,0,0,0,,None,333.160196657457,0,0,8913079
332.236103006086,17,36,3,1,0,0,1,0,CHONP,Lipid,333.243379472966,-0.296887717929779,1,4079828.3
333.001806464675,11,11,10,0,0,0,1,0,CHOP,Tannin,334.009082931555,-0.298936345388547,3,1744861.8
333.025205460885,15,10,9,0,0,0,0,0,CHO,ConHC,334.032481927765,-2.35468832922389E-05,4,9546214
333.028538048763,12,14,9,0,0,1,0,0,CHOS,Tannin,334.035814515643,0.114426822920907,3,2055655
333.038246848131,12,15,9,0,0,0,1,0,CHOP,Tannin,334.045523315011,-0.463184206971067,6,5079530.5
333.046285853993,12,14,11,0,0,0,0,0,CHO,Tannin,334.053562320873,0.146598129172264,3,3409901
333.056092641244,15,16,3,2,0,0,2,0,CHONP,Lignin,334.063369108124,0.737291780836391,3,2663920.5
333.061590961298,16,14,8,0,0,0,0,0,CHO,Lignin,334.068867428178,-5.92121662867173E-06,4,22317554
333.064894821585,13,18,8,0,0,1,0,0,CHOS,Lignin,334.072171288465,0.200424161770599,3,3377139.5
333.072804669464,15,14,7,2,0,0,0,0,CHON,Lignin,334.080081136344,0.0589025116335675,4,2712310.3
333.074661276805,13,19,8,0,0,0,1,0,CHOP,Lignin,334.081937743685,-0.549706417461001,5,14363127
333.082730262457,13,18,10,0,0,0,0,0,CHO,Tannin,334.090006729337,-0.0297241355166565,4,6959609.5
333.092451678685,16,20,2,2,0,0,2,0,CHONP,Lignin,334.099728145565,0.816435967235646,2,6448637
333.097976461717,17,18,7,0,0,0,0,0,CHO,Lignin,334.105252928597,1.1682576569158E-05,3,20023806
333.101306053107,14,22,7,0,0,1,0,0,CHOS,Protein,334.108582519987,0.12340572787067,1,2296320
333.109429736632,16,18,6,2,0,0,0,0,CHON,Lignin,334.116706203512,-0.658101518613816,3,2208259
333.111051076814,14,23,7,0,0,0,1,0,CHOP,Protein,334.118327543694,-0.562497410000281,3,21350916
333.119105830904,14,22,9,0,0,0,0,0,CHO,AminoSugar,334.126382297784,2.18958327407418E-05,2,3422214.3
333.128890935641,25,18,1,0,0,0,0,0,CHO,ConHC,334.136167402521,-1.20370872835076,2,2181129.5
333.134361962141,18,22,6,0,0,0,0,0,CHO,Lignin,334.141638429021,2.92653540354924E-05,2,15522316
333.137839214913,15,26,6,0,0,1,0,0,CHOS,Protein,334.145115681793,-0.318498125912556,2,1639948.6
333.147356855239,15,27,6,0,0,0,1,0,CHOP,Protein,334.154633322119,-0.323840545737953,2,3564048
333.170747462572,19,26,5,0,0,0,0,0,CHO,Lignin,334.178023929452,4.68267824365203E-05,2,7003672
333.220166454609,17,35,4,0,0,0,1,0,CHOP,Lipid,334.227442921489,-0.43922063185368,1,2014761.1
334.028490208107,14,10,9,0,1,0,0,0,CHO,ConHC,335.035766674987,0.209179794417962,3,2327870.3
334.056797254508,15,13,8,1,0,0,0,0,CHON,Lignin,335.064073721388,0.127372390906348,3,4184904
334.064908267804,15,14,8,0,1,0,0,0,CHO,Lignin,335.072184734684,0.112003674727046,2,3792714.8
334.077961289202,12,19,8,0,1,0,1,0,CHOP,Lignin,335.085237756082,-0.384444217920922,2,2355279.3
334.093211314203,16,17,7,1,0,0,0,0,CHON,Lignin,335.100487781083,0.0421500948656577,3,4066132.3
334.101321327498,16,18,7,0,1,0,0,0,CHO,Lignin,335.108597794378,0.0297692197875153,1,3716439
334.114423348979,13,23,7,0,1,0,1,0,CHOP,Protein,335.121699815859,-0.612837244441169,2,3851099.5
334.129573373818,17,21,6,1,0,0,0,0,CHON,Lignin,335.136849840698,0.112107044856329,1,1842528.8
334.137684387117,17,22,6,0,1,0,0,0,CHO,Lignin,335.144960853997,0.0967420276082191,1,3532643.5
334.174176446953,18,26,5,0,1,0,0,0,CHO,Lignin,335.181452913833,-0.221166570828504,1,1666160
334.233122543618,0,0,0,0,0,0,0,0,,None,335.240399010498,0,0,1490308
334.874774233213,0,0,0,0,0,0,0,0,,None,335.882050700093,0,0,1496413.8
335.004521213301,14,8,10,0,0,0,0,0,CHO,ConHC,336.011797680181,-0.152382688805007,4,2579081.5
335.017494211314,11,13,10,0,0,0,1,0,CHOP,Tannin,336.024770678194,-0.409284988161352,3,2209934
335.029171209527,0,0,0,0,0,0,0,0,,None,336.036447676407,0,2,1985169.9
335.035324208585,14,14,4,2,0,0,2,0,CHONP,Lignin,336.042600675465,0.831123002632147,3,2314900
335.040855207738,15,12,9,0,0,0,0,0,CHO,Lignin,336.048131674618,0.000920944623940279,4,28482710
335.044255310356,12,16,9,0,0,1,0,0,CHOS,Tannin,336.051531777236,-0.0862211096902934,4,1603990.9
335.05224725256,14,12,8,2,0,0,0,0,CHON,Lignin,336.05952371944,-0.471187479116765,5,1593241.6
335.053874258698,12,17,9,0,0,0,1,0,CHOP,Tannin,336.061150725578,-0.392996862113141,4,7203994
335.07171829342,15,18,3,2,0,0,2,0,CHONP,Lignin,336.0789947603,0.805507645458857,4,5165216
335.077240708473,16,16,8,0,0,0,0,0,CHO,Lignin,336.084517175353,0.000937403505796873,3,38739108
335.080630574902,13,20,8,0,0,1,0,0,CHOS,AminoSugar,336.087907041782,-0.055738340662339,3,2660515.3
335.088568628924,15,16,7,2,0,0,0,0,CHON,Lignin,336.095845095804,-0.280328082758162,4,4487334
335.090340650064,13,21,8,0,0,0,1,0,CHOP,AminoSugar,336.097617116944,-0.633613667473776,4,13599910
335.098336770315,13,20,10,0,0,0,0,0,CHO,Carb,336.105613237195,0.100045353413418,2,1807529.1
335.108123933403,16,22,2,2,0,0,2,0,CHONP,Lignin,336.115400400283,0.745519297934524,2,7129260.5
335.113626209214,17,20,7,0,0,0,0,0,CHO,Lignin,336.120902676094,0.000953841574434208,3,35249328
335.126694459269,14,25,7,0,0,0,1,0,CHOP,Protein,336.133970926149,-0.539246146880639,3,13157555
335.15001170996,18,24,6,0,0,0,0,0,CHO,Lignin,336.15728817684,0.000970259005708404,2,20561082
335.162970707984,15,29,6,0,0,0,1,0,CHOP,Protein,336.170247174864,-0.214181250576678,2,2144959
335.186386704414,19,28,5,0,0,0,0,0,CHO,Lignin,336.193663171294,0.0322373883024673,2,4741319
335.235810696888,17,37,4,0,0,0,1,0,CHOP,Lipid,336.243087163768,-0.419273059052983,1,1718487.4
336.036140496997,14,11,9,1,0,0,0,0,CHON,ConHC,337.043416963877,-0.106830976009523,4,2886115.3
336.044235527449,14,12,9,0,1,0,0,0,CHO,Lignin,337.051511994329,-0.0746842195003637,3,4434406
336.072509633813,15,15,8,1,0,0,0,0,CHON,Lignin,337.079786100693,-0.0582568083826299,3,6245871.5
336.080630664363,15,16,8,0,1,0,0,0,CHO,Lignin,337.087907131243,-0.103246193938038,1,6551026
336.093693713506,12,21,8,0,1,0,1,0,CHOP,AminoSugar,337.100970180386,-0.626464190949089,2,2267126.5
336.108889770675,16,19,7,1,0,0,0,0,CHON,Lignin,337.116166237555,-0.0423229625058705,3,4059643.5
336.111454780325,15,22,2,2,1,0,2,0,CHONP,Lignin,337.118731247205,0.814464964042074,0,1510908.4
336.116990801152,16,20,7,0,1,0,0,0,CHO,Lignin,337.124267268032,-0.0279823576805058,1,6716926
336.130085850417,13,25,7,0,1,0,1,0,CHOP,Protein,337.137362317297,-0.646063954242087,2,2236930.5
336.153437938273,17,24,6,0,1,0,0,0,CHO,Lignin,337.160714405153,-0.210772934811796,1,3930634.3
337.020119471242,14,10,10,0,0,0,0,0,CHO,ConHC,338.027395938122,0.00178647597700727,4,12504873
337.033179676244,11,15,10,0,0,0,1,0,CHOP,Tannin,338.040456143124,-0.51156783477905,4,2118957.3
337.03873789141,15,14,7,0,0,1,0,0,CHOS,Lignin,338.04601435829,0.0270253431385588,2,2142511
337.04864283892,0,0,0,0,0,0,0,0,,None,338.0559193058,0,3,2040626.4
337.050983771873,14,16,4,2,0,0,2,0,CHONP,Lignin,338.058260238753,0.798068494307844,4,2438963
337.056504972288,15,14,9,0,0,0,0,0,CHO,Lignin,338.063781439168,0.00180182559253402,3,54173492
337.067784277803,14,14,8,2,0,0,0,0,CHON,Lignin,338.075060744683,-0.134017820660383,3,3266872.8
337.069549604007,12,19,9,0,0,0,1,0,CHOP,Carb,338.076826070887,-0.465432928031934,5,5999417
337.087408670916,15,20,3,2,0,0,2,0,CHONP,Lignin,338.094685137796,0.681468578264479,3,4333375
337.09289047334,16,18,8,0,0,0,0,0,CHO,Lignin,338.10016694022,0.00181715509168857,3,68427584
337.104165615129,15,18,7,2,0,0,0,0,CHON,Lignin,338.111442082009,-0.121673222778558,3,4188996.5
337.105952063566,13,23,8,0,0,0,1,0,CHOP,AminoSugar,338.113228530446,-0.515523592221412,5,7317317
337.123735482212,24,18,2,0,0,0,0,0,CHO,ConHC,338.131011949092,-0.982243806054502,3,4466507
337.129275974397,17,22,7,0,0,0,0,0,CHO,Lignin,338.136552441277,0.00183246431285697,3,52338508
337.142332953264,14,27,7,0,0,0,1,0,CHOP,Protein,338.149609420144,-0.501815585285822,3,5050193
337.16566147546,18,26,6,0,0,0,0,0,CHO,Lignin,338.17293794234,0.00184775359876417,2,15949657
337.202093470222,19,30,5,0,0,0,0,0,CHO,Lipid,338.209369937102,-0.13560712865785,2,1729124.8
337.205366469751,16,34,5,0,0,1,0,0,CHOS,Protein,338.212642936631,0.153617169260605,2,3177829.8
338.023523863383,13,10,10,0,1,0,0,0,CHO,ConHC,339.030800330263,-0.144383528339152,4,1698416.6
338.051799723424,14,13,9,1,0,0,0,0,CHON,Lignin,339.059076190304,-0.133218387837352,3,5184634
338.059934683158,14,14,9,0,1,0,0,0,CHO,Lignin,339.067211150038,-0.219024238700444,2,7602300.5
338.073027618352,11,19,9,0,1,0,1,0,CHOP,Carb,339.080304085232,-0.827322108473688,2,1488256.8
338.088163543435,15,17,8,1,0,0,0,0,CHON,Lignin,339.095440010315,-0.0692507546526127,3,7866501.5
338.09627850327,15,18,8,0,1,0,0,0,CHO,Lignin,339.10355497015,-0.0960702097829965,1,10266760
338.09944648759,14,17,7,3,0,0,0,0,CHON,Lignin,339.10672295447,-0.215384905758862,3,1483145.3
338.124515363512,16,21,7,1,0,0,0,0,CHON,Lignin,339.131791830392,0.0300874424492892,3,3843217.5
338.132633323333,16,22,7,0,1,0,0,0,CHO,Lignin,339.139909790213,-0.00557738156728753,1,9169044
338.169087142911,17,26,6,0,1,0,0,0,CHO,Lignin,339.176363609791,-0.206986095866241,1,2812575.8
338.887346900486,0,0,0,0,0,0,0,0,,None,339.894623367366,0,0,8012167
339.014639883138,17,8,8,0,0,0,0,0,CHO,ConHC,340.021916350018,0.00259860276009746,4,1772463.9
339.018027018752,14,12,8,0,0,1,0,0,CHOS,Lignin,340.025303485632,-0.0453896558858091,3,3040689
339.027774653345,14,13,8,0,0,0,1,0,CHOP,Lignin,340.035051120225,-0.727031299702435,4,2172340
339.035769252865,14,12,10,0,0,0,0,0,CHO,Tannin,340.043045719745,0.00260689032873461,3,30974390
339.048925496255,11,17,10,0,0,0,1,0,CHOP,Carb,340.056201963135,-0.790123612048647,3,1682362.8
339.050972312008,18,12,7,0,0,0,0,0,CHO,ConHC,340.058248778888,0.15868167294599,3,3027899.5
339.054343655649,15,16,7,0,0,1,0,0,CHOS,Lignin,340.061620122529,0.157135552641513,2,3159484.5
339.061476498427,19,17,2,0,0,1,1,0,CHOSP,UnsatHC,340.068752965307,-0.194006084962407,3,2194878.8
339.064168571347,15,17,7,0,0,0,1,0,CHOP,Lignin,340.071445038227,-0.751688595368554,3,3184063.8
339.072154754222,15,16,9,0,0,0,0,0,CHO,Lignin,340.079431221102,0.00262114655903685,3,82928064
339.083468132463,14,16,8,2,0,0,0,0,CHON,Lignin,340.090744599343,-0.23258069998635,3,4081093.8
339.085241169429,12,21,9,0,0,0,1,0,CHOP,Carb,340.092517636309,-0.584703569355232,5,2399686.3
339.087410885851,19,16,6,0,0,0,0,0,CHO,Lignin,340.094687352731,0.00262711822208993,3,2766791
339.100546250709,16,21,6,0,0,0,1,0,CHOP,Lignin,340.107822717589,-0.728595088893508,2,4733387
339.102963949745,13,17,7,3,1,0,0,0,CHON,Lignin,340.110240416625,-0.692901290783656,4,2576332
339.108540255584,16,20,8,0,0,0,0,0,CHO,Lignin,340.115816722464,0.00263538336038309,3,93659600
339.119761588516,15,20,7,2,0,0,0,0,CHON,Lignin,340.127038055396,0.0380790184344048,3,2705361.3
339.121602869133,13,25,8,0,0,0,1,0,CHOP,AminoSugar,340.128879336013,-0.514648194006656,5,3458514
339.127050864195,17,24,5,0,0,1,0,0,CHOS,Lignin,340.134327331075,0.344686834492216,3,1918419.8
339.136899969026,17,25,5,0,0,0,1,0,CHOP,Lignin,340.144176435906,-0.63506277876051,2,3244503
339.139518679237,16,26,2,2,0,0,2,0,CHONP,Lipid,340.146795146117,0.458516984727536,2,2131415.8
339.144925756952,17,24,7,0,0,0,0,0,CHO,Lignin,340.152202223832,0.00264960073900818,3,38568408
339.157901005559,14,29,7,0,0,0,1,0,CHOP,Protein,340.165177472439,-0.257747837754917,3,2753501.5
339.181311258326,18,28,6,0,0,0,0,0,CHO,Protein,340.188587725206,0.0026637987011443,2,6406629
339.199950255805,19,32,3,0,0,1,0,0,CHOS,Lipid,340.207226722685,-0.0327423516888538,3,21840362
340.03916240104,13,12,10,0,1,0,0,0,CHO,Tannin,341.04643886792,-0.109732622756587,3,4981493
340.046313369525,17,11,7,1,0,0,0,0,CHON,ConHC,341.053589836405,-0.111781276094364,5,1411063.3
340.067485276221,14,17,7,0,1,0,1,0,CHOP,Lignin,341.074761743101,-0.637675153337542,3,6896382
340.07555224067,14,16,9,0,1,0,0,0,CHO,Lignin,341.08282870755,-0.122425542713494,2,11535104
340.103800116186,15,21,6,0,1,0,1,0,CHOP,Lignin,341.111076583066,-0.430442093782055,3,6529801.5
340.111910080447,15,20,8,0,1,0,0,0,CHO,Lignin,341.119186547327,-0.0413073426412635,1,14111500
340.140206955751,16,25,5,0,1,0,1,0,CHOP,Lignin,341.147483422631,-0.492930006265211,3,2199828.8
340.148270920216,16,24,7,0,1,0,0,0,CHO,Lignin,341.155547387096,0.0309999469062493,1,6896407.5
340.20330467771,18,32,3,0,1,1,0,0,CHOS,Lipid,341.21058114459,-0.0314271902448653,1,4379432.5
340.885291566509,0,0,0,0,0,0,0,0,,None,341.892568033389,0,1,17609726
340.997363552165,13,10,9,0,0,1,0,0,CHOS,ConHC,342.004640019045,-0.25557882750213,4,1721376.9
341.006911550945,13,11,9,0,0,0,1,0,CHOP,Tannin,342.014188017825,-0.349563934510868,5,2542116
341.015033549908,13,10,11,0,0,0,0,0,CHO,ConHC,342.022310016788,0.00335449443134293,4,4182054.5
341.030289681661,17,10,8,0,0,0,0,0,CHO,ConHC,342.037566148541,0.00336003866376727,4,4096555.3
341.033655466231,14,14,8,0,0,1,0,0,CHOS,Lignin,342.040931933111,0.0180770443986491,3,4319276
341.040870860656,18,15,3,0,0,1,1,0,CHOSP,Lignin,342.048147327536,-0.572374789306516,2,1894958.5
341.043404945565,14,15,8,0,0,0,1,0,CHOP,Lignin,342.050681412445,-0.66494281984267,5,4308015
341.051419051565,14,14,10,0,0,0,0,0,CHO,Tannin,342.058695518445,0.0033677117127024,3,62481456
