Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index
113.791993,1138096.3,0,0,0,0,0,0,0,0,0,0,113.791715665472,113.791715665472,114.798992132352,8.07,710654.1,0.00624208123522814,32
114.590012,1025294.6,0,0,0,0,0,0,0,0,0,0,114.589732841323,114.589732841323,115.597009308203,7.02,854968,0.00562340127389988,33
114.601385,1031634.4,0,0,0,0,0,0,0,0,0,0,114.601105815329,114.601105815329,115.608382282209,7.08,847291.3,0.00565817297697554,34
114.86915,1035110.1,0,0,0,0,0,0,0,0,0,0,114.868870203363,114.868870203363,115.876146670243,7.11,937303.1,0.0056772360402236,35
114.889388,1166829.8,0,0,0,0,0,0,0,0,0,0,114.889108157112,114.889108157112,115.896384623992,8.34,883194.8,0.00639967496536541,36
115.189077,1202969.9,0,0,0,0,0,0,0,0,0,0,115.188796472247,115.188796472247,116.196072939127,8.68,842256.2,0.00659789144322345,37
115.655742,1036418,0,0,0,0,0,0,0,0,0,0,115.65546040592,115.65546040592,116.6627368728,7.13,637312.3,0.00568440943850945,38
115.819901,1038245.3,0,0,0,0,0,0,0,0,0,0,115.819619030851,115.819619030851,116.826895497731,7.14,756719.3,0.00569443157375506,39
116.46931,1103909.6,0,0,0,0,0,0,0,0,0,0,116.469026547255,116.469026547255,117.476303014135,7.75,873843.2,0.00605457850934776,40
116.491137,1063909.8,0,0,0,0,0,0,0,0,0,0,116.490853497395,116.490853497395,117.498129964275,7.38,909508.5,0.00583519285543352,41
116.731792,1137943.5,0,0,0,0,0,0,0,0,0,0,116.73150794768,116.73150794768,117.73878441456,8.07,823656.1,0.0062412431778399,42
116.893553,1032273.1,0,0,0,0,0,0,0,0,0,0,116.893268578197,116.893268578197,117.900545045077,7.09,968314.3,0.0056616760349197,43
116.983618,1074162.1,0,0,0,0,0,0,0,0,0,0,116.983333372484,116.983333372484,117.990609839364,7.48,585861.2,0.00589142332507649,44
116.999585,1033682.3,0,0,0,0,0,0,0,0,0,0,116.999300336015,116.999300336015,118.006576802895,7.1,807541.2,0.00566940503015208,45
117.075868,1172659.3,0,0,0,0,0,0,0,0,0,0,117.075583161785,117.075583161785,118.082859628665,8.39,850581.6,0.00643164784196712,46
117.217236,1040485.3,0,0,0,0,0,0,0,0,0,0,117.21695083891,117.21695083891,118.22422730579,7.16,736950,0.00570671723180255,47
117.987117,1098013.8,0,0,0,0,0,0,0,0,0,0,117.98683008075,117.98683008075,118.99410654763,7.7,828456,0.00602224199920652,48
118.275509,1154574.3,0,0,0,0,0,0,0,0,0,0,118.275221422238,118.275221422238,119.282497889118,8.23,814056.1,0.00633245760723997,49
119.170028,1081905.4,0,0,0,0,0,0,0,0,0,0,119.169738379968,119.169738379968,120.177014846848,7.55,831236.6,0.00593389276077253,50
119.417665,1054061.6,0,0,0,0,0,0,0,0,0,0,119.417374814658,119.417374814658,120.424651281538,7.29,681408,0.00578117874044099,51
119.826817,1115220.1,0,0,0,0,0,0,0,0,0,0,119.826525880699,119.826525880699,120.833802347579,7.86,774853.3,0.00611661285548442,52
121.07615,1083380.4,0,0,0,0,0,0,0,0,0,0,121.075856029325,121.075856029325,122.083132496205,7.56,746088.3,0.00594198264721005,53
121.140704,1028929.8,0,0,0,0,0,0,0,0,0,0,121.140409882009,121.140409882009,122.147686348889,7.06,694905.4,0.00564333914181695,54
121.577315,1048112.6,0,0,0,0,0,0,0,0,0,0,121.577019885677,121.577019885677,122.584296352557,7.23,597319.8,0.00574855044592112,55
121.772548,1026331.2,0,0,0,0,0,0,0,0,0,0,121.772252440184,121.772252440184,122.779528907064,7.03,661421,0.00562908668154811,56
122.375616,1064993.9,0,0,0,0,0,0,0,0,0,0,122.375319064151,122.375319064151,123.382595531031,7.39,749151.8,0.00584113878484838,57
122.445241,1085577.6,0,0,0,0,0,0,0,0,0,0,122.444943905293,122.444943905293,123.452220372173,7.58,809871.7,0.00595403356143413,58
122.845089,1035736.3,0,0,0,0,0,0,0,0,0,0,122.844790993022,122.844790993022,123.852067459902,7.12,897497.6,0.00568067053980812,59
123.318996,1038948.3,0,0,0,0,0,0,0,0,0,0,123.318696911841,123.318696911841,124.325973378721,7.15,911152.4,0.00569828729590121,60
123.917883,1028599.7,0,0,0,0,0,0,0,0,0,0,123.917582545612,123.917582545612,124.924859012492,7.04,840170.7,0.00564152865265558,61
124.002941,1098876.3,0,0,0,0,0,0,0,0,0,0,124.002640351578,124.002640351578,125.009916818458,7.7,688543.4,0.00602697252602168,62
124.134833,1025976,0,0,0,0,0,0,0,0,0,0,124.134532050709,124.134532050709,125.141808517589,7.02,716628.6,0.00562713852720058,63
124.193728,1078657,0,0,0,0,0,0,0,0,0,0,124.19342691636,124.19342691636,125.20070338324,7.51,681104.3,0.00591607636273616,64
124.195296,1158641.3,0,0,0,0,0,0,0,0,0,0,124.194994912784,124.194994912784,125.202271379664,8.25,829811.5,0.00635476375513244,65
124.235525,1055287.5,0,0,0,0,0,0,0,0,0,0,124.235223821016,124.235223821016,125.242500287896,7.29,781503.3,0.0057879023958876,66
124.237512,1156823.8,0,0,0,0,0,0,0,0,0,0,124.237210816483,124.237210816483,125.244487283363,8.23,577032.1,0.00634479536964079,67
124.238234,1108775.9,0,0,0,0,0,0,0,0,0,0,124.237932814836,124.237932814836,125.245209281716,7.79,763645.9,0.00608126855298905,68
124.241343,1163432.4,0,0,0,0,0,0,0,0,0,0,124.241041807744,124.241041807744,125.248318274624,8.3,678544.3,0.00638104135168214,69
124.244005,1060200.8,0,0,0,0,0,0,0,0,0,0,124.243703801672,124.243703801672,125.250980268552,7.34,658435.4,0.00581485021896114,70
124.246926,1134889.3,0,0,0,0,0,0,0,0,0,0,124.246624795008,124.246624795008,125.253901261888,8.03,515627.3,0.0062244919024789,71
124.251757,1124634,0,0,0,0,0,0,0,0,0,0,124.251455783988,124.251455783988,125.258732250868,7.94,878578.8,0.00616824497882962,72
124.253858,1619050.3,0,0,0,0,0,0,0,0,0,0,124.253556779196,124.253556779196,125.260833246076,12.53,800633.6,0.00887995461941181,73
124.254454,1248922.4,0,0,0,0,0,0,0,0,0,0,124.254152777836,124.254152777836,125.261429244716,9.09,948353,0.00684992568493202,74
124.255814,1091266.6,0,0,0,0,0,0,0,0,0,0,124.255512774734,124.255512774734,125.262789241614,7.63,459990.7,0.00598523584207348,75
124.257253,1109050.8,0,0,0,0,0,0,0,0,0,0,124.256951771451,124.256951771451,125.264228238331,7.79,550758.2,0.00608277628843426,76
124.265837,1263660.1,0,0,0,0,0,0,0,0,0,0,124.26553575187,124.265586392195,125.272862859075,9.23,825028.3,0.00693075708788133,77
124.269073,1084956.6,0,0,0,0,0,0,0,0,0,0,124.268771744488,124.268771744488,125.276048211368,7.57,916771,0.00595062758212721,78
124.271104,1105549,0,0,0,0,0,0,0,0,0,0,124.270802739855,124.27079317013,125.27806963701,7.76,704031.7,0.00606357007533127,79
124.272875,1167279.3,0,0,0,0,0,0,0,0,0,0,124.272573735815,124.272573735815,125.279850202695,8.33,463416.3,0.00640214032397807,80
124.353079,1137049.8,0,0,0,0,0,0,0,0,0,0,124.35277755286,124.35277755286,125.36005401974,8.05,647657.3,0.00623634152935908,81
124.398188,1096048.9,0,0,0,0,0,0,0,0,0,0,124.397886449962,124.397886449962,125.405162916842,7.67,935714.9,0.00601146517353799,82
124.500315,1073985.3,0,0,0,0,0,0,0,0,0,0,124.500013217001,124.500013217001,125.507289683881,7.46,674122.4,0.00589045363563775,83
125.339866,1055249.4,0,0,0,0,0,0,0,0,0,0,125.339562301982,125.339562301982,126.346838768862,7.28,695330.8,0.00578769343000742,84
125.345905,1039730.5,0,0,0,0,0,0,0,0,0,0,125.345601288207,125.345601288207,126.352877755087,7.13,893527.2,0.00570257740381405,85
126.208786,1115673.6,0,0,0,0,0,0,0,0,0,0,126.20848032009,126.20848032009,127.21575678697,7.83,969563,0.00611910015277216,86
126.797762,1050198.5,0,0,0,0,0,0,0,0,0,0,126.797454976766,126.797454976766,127.804731443646,7.21,768548.8,0.00575999091651097,87
127.328668,1122702.4,0,0,0,0,0,0,0,0,0,0,127.328359765912,127.328359765912,128.335636232792,7.88,691733.5,0.00615765079263117,88
127.379188,1062890.1,0,0,0,0,0,0,0,0,0,0,127.378879650691,127.378879650691,128.386156117571,7.33,829343.2,0.00582960013868753,89
127.511128,1034585.1,0,0,0,0,0,0,0,0,0,0,127.510819349775,127.510819349775,128.518095816655,7.07,1047029,0.00567435658911872,90
127.590047,1066411.9,0,0,0,0,0,0,0,0,0,0,127.589738169784,127.589738169784,128.597014636664,7.36,936856.8,0.00584891604516594,91
128.246246,1108253.5,0,0,0,0,0,0,0,0,0,0,128.245935673199,128.245935673199,129.253212140079,7.73,816342.9,0.00607840336202298,92
128.498349,1112222.3,0,0,0,0,0,0,0,0,0,0,128.498038098234,128.498038098234,129.505314565114,7.77,733704.8,0.00610017091544212,93
129.219178,1050255.4,0,0,0,0,0,0,0,0,0,0,129.218865454252,129.218865454252,130.226141921132,7.19,749161.8,0.00576030299416405,94
129.287199,1047170.3,0,0,0,0,0,0,0,0,0,0,129.286886299117,129.286886299117,130.294162765997,7.16,663620.9,0.00574338224253802,95
129.663329,1223996.4,0,0,0,0,0,0,0,0,0,0,129.663015441277,129.663015441277,130.670291908157,8.78,696236.7,0.00671321483114109,96
129.980777,1032904.3,0,0,0,0,0,0,0,0,0,0,129.980462717266,129.980462717266,130.987739184146,7.02,951414.7,0.00566513795784808,97
130.165268,1055214.8,0,0,0,0,0,0,0,0,0,0,130.164953296491,130.164953296491,131.172229763371,7.22,823536.2,0.00578750366046794,98
130.212883,1109741,0,0,0,0,0,0,0,0,0,0,130.212568187893,130.212568187893,131.219844654773,7.73,854046.3,0.00608656180682014,99
130.805671,1332673.5,0,0,0,0,0,0,0,0,0,0,130.805354835874,130.805354835874,131.812631302754,9.78,810122.5,0.00730927272765566,100
131.420414,1062484.6,0,0,0,0,0,0,0,0,0,0,131.420096433738,131.420096433738,132.427372900618,7.27,614851.2,0.00582737610550081,101
131.628595,1167784.5,0,0,0,0,0,0,0,0,0,0,131.628276958896,131.628276958896,132.635553425776,8.24,652732.5,0.00640491117864128,102
132.176666,1130431.5,0,0,0,0,0,0,0,0,0,0,132.176346708763,132.176346708763,133.183623175643,7.89,851503.7,0.00620004234603065,103
132.665737,1182807.9,0,0,0,0,0,0,0,0,0,0,132.665416593161,132.665416593161,133.672693060041,8.36,631702.7,0.00648730955145852,104
134.153692,1049316.5,0,0,0,0,0,0,0,0,0,0,134.153368198707,134.153368198707,135.160644665587,7.11,803094.7,0.00575515343865477,105
134.668211,1088185.1,0,0,0,0,0,0,0,0,0,0,134.667886024802,134.667886024802,135.675162491682,7.47,662646.7,0.00596833483525503,106
134.818537,1045347.6,0,0,0,0,0,0,0,0,0,0,134.81821168181,134.81821168181,135.82548814869,7.07,553283.9,0.00573338533676875,107
135.127506,1080812.8,0,0,0,0,0,0,0,0,0,0,135.127179976825,135.127179976825,136.134456443705,7.4,631610,0.00592790021167311,108
135.482662,1037898.2,0,0,0,0,0,0,0,0,0,0,135.482335166415,135.482335166415,136.489611633295,7,732839.1,0.00569252784522458,109
135.538312,1201072.5,0,0,0,0,0,0,0,0,0,0,135.537985039426,135.537985039426,136.545261506306,8.5,542334.8,0.00658748483269698,110
135.621474,1042594.1,0,0,0,0,0,0,0,0,0,0,135.621146849656,135.621146849656,136.628423316536,7.05,626171.6,0.00571828330130726,111
136.648011,1048233.4,0,0,0,0,0,0,0,0,0,0,136.647681506947,136.647681506947,137.654957973827,7.08,747854.7,0.00574921299390868,112
136.810228,1064045.9,0,0,0,0,0,0,0,0,0,0,136.809898136706,136.809898136706,137.817174603586,7.22,825108.6,0.00583593931885328,113
137.119732,1076561.8,0,0,0,0,0,0,0,0,0,0,137.119401430269,137.119401430269,138.126677897149,7.34,640905.4,0.00590458488472674,114
137.401452,1060043.1,0,0,0,0,0,0,0,0,0,0,137.401120787212,137.401120787212,138.408397254092,7.18,495340.7,0.00581398528669592,115
137.986314,1043243.1,0,0,0,0,0,0,0,0,0,0,137.985981452085,137.985981452085,138.993257918965,7.01,583691.1,0.00572184285133976,116
138.160469,1046856.4,0,0,0,0,0,0,0,0,0,0,138.160136054492,138.160136054492,139.167412521372,7.04,564515.1,0.00574166060501074,117
138.169594,1042924.4,0,0,0,0,0,0,0,0,0,0,138.169261033659,138.169261033659,139.176537500539,7.01,563959.8,0.00572009488740238,118
138.592214,1094921.9,0,0,0,0,0,0,0,0,0,0,138.59188006876,138.59188006876,139.59915653564,7.48,652406.8,0.00600528395183285,119
139.216794,1162294.6,0,0,0,0,0,0,0,0,0,0,139.216458642591,139.216458642591,140.223735109471,8.08,780926.7,0.00637480089555427,120
139.656799,1095682.6,0,0,0,0,0,0,0,0,0,0,139.656462637756,139.656462637756,140.663739104636,7.47,753173.8,0.0060094561393671,121
139.685871,1138896.1,0,0,0,0,0,0,0,0,0,0,139.685534571361,139.685534571361,140.692811038241,7.86,594195.5,0.00624646787331135,122
139.77407,1165209.4,0,0,0,0,0,0,0,0,0,0,139.773733369927,139.773733369927,140.781009836807,8.1,477700.5,0.00639078760808856,123
139.776914,1069274.8,0,0,0,0,0,0,0,0,0,0,139.776577363432,139.776577363432,140.783853830312,7.23,678542,0.00586461810339101,124
139.781882,1064637.1,0,0,0,0,0,0,0,0,0,0,139.781545352086,139.781545352086,140.788821818966,7.18,807907.7,0.00583918185503081,125
139.782985,1071869.6,0,0,0,0,0,0,0,0,0,0,139.782648349567,139.782648349567,140.789924816447,7.25,827837.5,0.00587884972191852,126
139.78824,1233376,0,0,0,0,0,0,0,0,0,0,139.787903337565,139.787903337565,140.795179804445,8.72,844288.5,0.00676465883034744,127
139.860543,1247010,0,0,0,0,0,0,0,0,0,0,139.860206172431,139.860206172431,140.867482639311,8.84,788745.6,0.00683943680437398,128
139.868715,1210821.8,0,0,0,0,0,0,0,0,0,0,139.868378153767,139.868378153767,140.875654620647,8.52,733466.5,0.00664095651394804,129
139.910215,1062425.3,0,0,0,0,0,0,0,0,0,0,139.909878058983,139.909878058983,140.917154525863,7.16,829108.8,0.00582705086464267,130
139.933199,1070916.1,0,0,0,0,0,0,0,0,0,0,139.932862006489,139.932862006489,140.940138473369,7.24,763383.8,0.00587362009024518,131
139.939935,1069479.3,0,0,0,0,0,0,0,0,0,0,139.939597991104,139.939597991104,140.946874457984,7.23,585916.4,0.00586573971815472,132
139.950634,1054356.4,0,0,0,0,0,0,0,0,0,0,139.950296966668,139.950296966668,140.957573433548,7.09,376696.3,0.00578279562079474,133
139.971344,1044950.1,0,0,0,0,0,0,0,0,0,0,139.971006919366,139.971006919366,140.978283386246,7,544383.8,0.0057312051809322,134
140.253527,1056155.5,0,0,0,0,0,0,0,0,0,0,140.25318927484,140.25318927484,141.26046574172,7.1,771452.3,0.00579266308838101,135
140.538644,1156579.5,0,0,0,0,0,0,0,0,0,0,140.538305623563,140.538305623563,141.545582090443,8.02,665312.2,0.00634345546505998,136
141.141472,1058886.4,0,0,0,0,0,0,0,0,0,0,141.141132246394,141.141132246394,142.148408713274,7.11,631427.7,0.00580764117032827,137
141.903337,1055964.6,0,0,0,0,0,0,0,0,0,0,141.902995505571,141.902995505571,142.910271972451,7.08,543270.8,0.00579161606511258,138
143.135673,1115368.6,0,0,0,0,0,0,0,0,0,0,143.135328688904,143.135328688904,144.142605155784,7.6,685078.4,0.00611742732879694,139
144.272075,1279539.3,0,0,0,0,0,0,0,0,0,0,144.271728090516,144.271728090516,145.279004557396,9.08,637584,0.00701784924023297,140
144.801628,1053353.3,0,0,0,0,0,0,0,0,0,0,144.801279879345,144.801279879345,145.808556346225,7.01,618687.3,0.00577729394955035,141
145.484932,1063987.9,0,0,0,0,0,0,0,0,0,0,145.484582316179,145.484582316179,146.491858783059,7.1,568756.7,0.00583562120806455,142
146.866998,1186110.1,0,0,0,0,0,0,0,0,0,0,146.866645153246,146.866635597871,147.873912064751,8.18,809760.4,0.00650542102467478,143
147.243815,1191852.4,0,0,0,0,0,0,0,0,0,0,147.243461290579,147.243461290579,148.250737757459,8.23,638531.7,0.00653691563815964,144
147.301484,1156332,0,0,0,0,0,0,0,0,0,0,147.301130158542,147.301130158542,148.308406625422,7.91,611048.3,0.00634209800953911,145
147.500375,1075289.4,0,0,0,0,0,0,0,0,0,0,147.500020703146,147.500020703146,148.507297170026,7.18,666362.5,0.00589760619218227,146
148.44076,1102658.4,0,0,0,0,0,0,0,0,0,0,148.440403549446,148.440403549446,149.447680016326,7.42,595939.8,0.00604771609178124,147
150.159973,1115593.8,0,0,0,0,0,0,0,0,0,0,150.15961260972,150.15961260972,151.1668890766,7.51,648730.5,0.00611866247620422,148
151.040289,1173279.4,0,0,0,0,0,0,0,0,0,0,151.039926591166,151.039926591166,152.047203058046,8,797436.9,0.00643504888507214,149
151.121026,1215981.5,0,0,0,0,0,0,0,0,0,0,151.120663405994,151.120663405994,152.127939872874,8.38,581551.1,0.0066692557594068,150
152.186233,1113457.5,0,0,0,0,0,0,0,0,0,0,152.185867962206,152.185867962206,153.193144429086,7.46,556208.4,0.0061069455783083,151
152.81202,1148443,0,0,0,0,0,0,0,0,0,0,152.811653525903,152.811653525903,153.818929992783,7.75,523500.2,0.00629882945760312,152
153.78686,1182480.5,0,0,0,0,0,0,0,0,0,0,153.786491287496,153.786491287496,154.793767754376,8.05,614411.6,0.00648551387090283,153
154.047501,1152840.1,0,0,0,0,0,0,0,0,0,0,154.047131688814,154.047131688814,155.054408155694,7.78,623948.7,0.00632294609465696,154
154.214809,1099305.5,0,0,0,0,0,0,0,0,0,0,154.214439304468,154.214439304468,155.221715771348,7.3,446972.8,0.00602932654585828,155
154.570918,1106873,0,0,0,0,0,0,0,0,0,0,154.570547486281,154.570547486281,155.577823953161,7.37,641295.4,0.00607083177678434,156
155.141002,1077157.5,0,0,0,0,0,0,0,0,0,0,155.140630176122,155.140630176122,156.147906643002,7.08,620232.8,0.00590785210191375,157
159.234653,1083387.5,0,0,0,0,0,0,0,0,0,0,159.234271754764,159.234271754764,160.241548221644,7.09,683632.1,0.00594202158835832,158
159.619608,1146939.3,0,0,0,0,0,0,0,0,0,0,159.619225867524,159.619225867524,160.626502334404,7.64,490529.7,0.00629058216117186,159
160.107536,1077750.3,0,0,0,0,0,0,0,0,0,0,160.10715274262,160.10715274262,161.1144292095,7.02,601265.5,0.00591110341356131,160
160.633239,1092070.5,0,0,0,0,0,0,0,0,0,0,160.632854530201,160.632854530201,161.640130997081,7.14,485102,0.00598964496729865,161
160.774318,1092343.9,0,0,0,0,0,0,0,0,0,0,160.773933204758,160.773933204758,161.781209671638,7.15,617562.6,0.0059911444757407,162
160.842291,8145823,0,0,0,0,0,0,0,0,0,0,160.841906047945,160.841912024353,161.849188491233,69.78,637352.2,0.0446771410238218,163
161.807486,1111978.4,0,0,0,0,0,0,0,0,0,0,161.80709882043,161.80709882043,162.81437528731,7.29,474500,0.00609883320472882,164
162.258597,1079628.5,0,0,0,0,0,0,0,0,0,0,162.258208778805,162.258208778805,163.265485245685,7,803797.2,0.00592140471844738,165
162.288436,1121757.5,0,0,0,0,0,0,0,0,0,0,162.288047709894,162.288047709894,163.295324176774,7.38,718691.5,0.00615246832910926,166
162.335462,1088952.4,0,0,0,0,0,0,0,0,0,0,162.335073601288,162.335073601288,163.342350068168,7.09,398353.5,0.00597254322160317,167
162.469368,1138340.8,0,0,0,0,0,0,0,0,0,0,162.468979292012,162.468979292012,163.476255758892,7.52,487902.1,0.0062434222367427,168
162.838991,1686039.3,0,0,0,0,0,0,0,0,0,0,162.838601438152,162.838604670339,163.845881137219,12.37,935445.4,0.00924736709572572,169
162.839333,6915095.5,0,0,0,0,0,0,0,0,0,0,162.838943437362,162.838952783744,163.846229250624,58.66,643210.1,0.0379270083387149,170
162.918505,1106692.4,0,0,0,0,0,0,0,0,0,0,162.918115254438,162.918115254438,163.925391721318,7.24,626872.6,0.00606984124560426,171
163.242571,1122876.1,0,0,0,0,0,0,0,0,0,0,163.242180505579,163.242180505579,164.249456972459,7.38,669714.1,0.00615860347959673,172
163.969373,1134454.3,0,0,0,0,0,0,0,0,0,0,163.968980825399,163.968980825399,164.976257292279,7.48,469406.7,0.00622210607156343,173
164.836395,3112315,0,0,0,0,0,0,0,0,0,0,164.836000819828,164.836013863936,165.843290330816,24.91,608337.9,0.017070016886637,174
164.839797,1111997,0,0,0,0,0,0,0,0,0,0,164.839402811956,164.839373100962,165.846649567842,7.26,470406.9,0.00609893521956796,175
165.019578,1809120.9,0,0,0,0,0,0,0,0,0,0,165.019183395919,165.019217578638,166.026494045518,13.41,679740.7,0.00992242890355504,176
165.056019,1361077.1,0,0,0,0,0,0,0,0,0,0,165.055624311583,165.055624311583,166.062900778463,9.45,693597.2,0.00746505706556531,177
165.480135,1160415.9,0,0,0,0,0,0,0,0,0,0,165.479739329858,165.479739329858,166.487015796738,7.68,637080.5,0.00636449684833381,178
168.115917,1146226.4,0,0,0,0,0,0,0,0,0,0,168.115515220996,168.115515220996,169.122791687876,7.52,638721.7,0.00628667214080487,179
168.836557,1755501.5,0,0,0,0,0,0,0,0,0,0,168.836153548417,168.836147083084,169.843423549964,12.88,706100.5,0.00962834425484456,180
169.021219,1138701.9,0,0,0,0,0,0,0,0,0,0,169.020815119653,169.020815119653,170.028091586533,7.45,537130.6,0.00624540275063598,181
169.050892,1618909.3,0,0,0,0,0,0,0,0,0,0,169.05048805075,169.050495151878,170.057771618758,11.64,562432.5,0.00887918128111507,182
169.638053,1149133,0,0,0,0,0,0,0,0,0,0,169.637647686932,169.637647686932,170.644924153812,7.51,635258.5,0.00630261387905524,183
170.833644,1548779.9,0,0,0,0,0,0,0,0,0,0,170.833235907671,170.833228835285,171.840505302165,11.01,710501,0.00849454475099209,184
170.847352,1138482.8,0,0,0,0,0,0,0,0,0,0,170.846943875788,170.846943875788,171.854220342668,7.42,684141.5,0.00624420105970821,185
170.893443,1129481.9,0,0,0,0,0,0,0,0,0,0,170.893034768584,170.893034768584,171.900311235464,7.34,394476.7,0.00619483410456552,186
171.012055,2564677,0,0,0,0,0,0,0,0,0,0,171.011646492679,171.011625234211,172.018901701091,19.92,769465.2,0.0140664038501146,187
171.012428,20013382,0,0,0,0,0,0,0,0,0,0,171.012019491811,171.012028733195,172.019305200075,172.97,615048.7,0.109766771261494,188
171.113558,1156663.6,0,0,0,0,0,0,0,0,0,0,171.113149256548,171.113149256548,172.120425723428,7.57,581646.5,0.00634391672570364,189
171.118205,1091833.9,0,0,0,0,0,0,0,0,0,0,171.117796245737,171.117796245737,172.125072712617,7,454936.4,0.00598834729466738,190
171.478303,1106988.3,0,0,0,0,0,0,0,0,0,0,171.477893407842,171.477893407842,172.485169874722,7.14,499878.8,0.00607146415909366,191
172.015756,1626291.4,0,0,0,0,0,0,0,0,0,0,172.015345156745,172.015382235712,173.022658702592,11.65,571294.3,0.00891966965445095,192
