Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index
146.233774,1100698.1,0,0,0,0,0,0,0,0,0,0,146.233471357439,146.233471357439,147.240747824319,7.41,662749.7,0.00579940783660207,157
146.707423,1062386,0,0,0,0,0,0,0,0,0,0,146.707119473241,146.707119473241,147.714395940121,7.05,590495.5,0.00559754731465088,158
146.866665,1549477.8,0,0,0,0,0,0,0,0,0,0,146.86636117599,146.86636117599,147.87363764287,11.43,841052.2,0.00816395857861564,159
146.866948,3252198,0,0,0,0,0,0,0,0,0,0,146.866644175462,146.866635597871,147.873912064751,26.75,859085.1,0.0171353276319652,160
146.91462,1071935,0,0,0,0,0,0,0,0,0,0,146.914316086476,146.914316086476,147.921592553356,7.13,756906.4,0.00564785951690844,161
147.078341,1221941.4,0,0,0,0,0,0,0,0,0,0,147.078036780876,147.078036780876,148.085313247756,8.48,588627.5,0.00643822000876399,162
147.082773,1095127.8,0,0,0,0,0,0,0,0,0,0,147.082468772603,147.082468772603,148.089745239483,7.34,671822.5,0.00577005878850957,163
147.271215,1105019.4,0,0,0,0,0,0,0,0,0,0,147.270910420871,147.270910420871,148.278186887751,7.43,513447,0.00582217609711266,164
147.654847,1063655.1,0,0,0,0,0,0,0,0,0,0,147.654541704847,147.654541704847,148.661818171727,7.05,759689,0.00560423400602014,165
147.772263,1219333.6,0,0,0,0,0,0,0,0,0,0,147.771957485707,147.771957485707,148.779233952587,8.45,477427.3,0.00642447991440361,166
148.864041,1353296,0,0,0,0,0,0,0,0,0,0,148.863733448254,148.863720758891,149.870997225771,9.63,756278.9,0.00713030705480661,167
149.007533,1254365.5,0,0,0,0,0,0,0,0,0,0,149.007225180496,149.007225180496,150.014501647376,8.74,476394.2,0.00660905757052117,168
149.221218,1192721.4,0,0,0,0,0,0,0,0,0,0,149.220909781767,149.220909781767,150.228186248647,8.18,776082.7,0.00628426435372514,169
149.526481,1077239.3,0,0,0,0,0,0,0,0,0,0,149.526172212175,149.526172212175,150.533448679055,7.15,574127.7,0.00567580705219326,170
149.82748,1109627.5,0,0,0,0,0,0,0,0,0,0,149.827170650559,149.827170650559,150.834447117439,7.44,720211.2,0.00584645546240987,171
150.268319,1158028.8,0,0,0,0,0,0,0,0,0,0,150.268008828057,150.268008828057,151.275285294937,7.87,561719.9,0.00610147441676413,172
150.886812,1564960.9,0,0,0,0,0,0,0,0,0,0,150.886500674155,150.886500674155,151.893777141035,11.48,789301.7,0.00824553663482823,173
152.721056,1148475.4,0,0,0,0,0,0,0,0,0,0,152.720741252371,152.720741252371,153.728017719251,7.73,574036.5,0.00605113903158795,174
152.883857,1277622.3,0,0,0,0,0,0,0,0,0,0,152.88354194868,152.88354194868,153.89081841556,8.88,770638.4,0.00673159404821137,175
152.884268,1190198.5,0,0,0,0,0,0,0,0,0,0,152.883952947914,152.883952947914,153.891229414794,8.1,588222.6,0.00627097158431729,176
154.412684,1083280.1,0,0,0,0,0,0,0,0,0,0,154.412366096838,154.412366096838,155.419642563718,7.14,704370.2,0.00570763509192491,177
154.928461,1352498.6,0,0,0,0,0,0,0,0,0,0,154.928142134717,154.928135034938,155.935411501818,9.51,883810.9,0.00712610567769066,178
155.579075,1430241.6,0,0,0,0,0,0,0,0,0,0,155.578754921058,155.578754921058,156.586031387938,10.2,680473.7,0.00753572150553751,179
156.477068,1094684.6,0,0,0,0,0,0,0,0,0,0,156.47674624588,156.47674624588,157.48402271276,7.21,595297.5,0.00576772363634279,180
157.434616,1078841.5,0,0,0,0,0,0,0,0,0,0,157.434292459498,157.434292459498,158.441568926378,7.04,770961.4,0.00568424879587921,181
157.82563,1075990.3,0,0,0,0,0,0,0,0,0,0,157.825305729989,157.825305729989,158.832582196869,7.01,505754.5,0.00566922626461135,182
160.841952,3103029,0,0,0,0,0,0,0,0,0,0,160.841622101312,160.841566042225,161.848842509105,24.91,935572.7,0.0163493792710313,183
160.842251,11437365,0,0,0,0,0,0,0,0,0,0,160.841921100753,160.841912024353,161.849188491233,98.62,668847.5,0.0602617050134621,184
161.831708,1122299.9,0,0,0,0,0,0,0,0,0,0,161.83137625376,161.83137625376,162.83865272064,7.36,536210.7,0.00591322437558284,185
161.842395,1140193.8,0,0,0,0,0,0,0,0,0,0,161.842063233809,161.842071186762,162.849347653642,7.52,719583.2,0.00600750456366291,186
162.490969,1152456.5,0,0,0,0,0,0,0,0,0,0,162.49063602293,162.49063602293,163.49791248981,7.62,655432.6,0.00607211483098135,187
162.838988,2255752.3,0,0,0,0,0,0,0,0,0,0,162.838654373113,162.838604670339,163.845881137219,17.35,926034.6,0.0118852095466079,188
162.839304,9421192,0,0,0,0,0,0,0,0,0,0,162.838970372523,162.838952783744,163.846229250624,80.52,628604.2,0.0496388016976978,189
163.774859,1107736.9,0,0,0,0,0,0,0,0,0,0,163.7745236254,163.7745236254,164.78180009228,7.22,400815.6,0.00583649418378507,190
163.945653,1095301.9,0,0,0,0,0,0,0,0,0,0,163.945317306403,163.945317306403,164.952593773283,7.11,480582.7,0.00577097609444873,191
164.687254,1207159.9,0,0,0,0,0,0,0,0,0,0,164.686916921126,164.686916921126,165.694193388006,8.07,491807.4,0.00636033857430277,192
