Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index
111.736529,1047858.3,0,0,0,0,0,0,0,0,0,0,111.736248227155,111.736248227155,112.743524694035,7.23,925102.5,0.00545314327544421,21
111.738941,1095218.3,0,0,0,0,0,0,0,0,0,0,111.738660221095,111.738660221095,112.745936687975,7.67,626923.9,0.00569960872361123,22
111.749902,1121405.8,0,0,0,0,0,0,0,0,0,0,111.749621193557,111.749621193557,112.756897660437,7.91,844122.6,0.00583589068990925,23
111.759238,1107085.4,0,0,0,0,0,0,0,0,0,0,111.758957170101,111.758957170101,112.766233636981,7.78,1260885.8,0.00576136611634651,24
111.77143,1261572.9,0,0,0,0,0,0,0,0,0,0,111.77114913947,111.77114913947,112.77842560635,9.21,990989,0.00656533214091795,25
111.783623,1069048.4,0,0,0,0,0,0,0,0,0,0,111.783342108836,111.783342108836,112.790618575716,7.42,833964.7,0.00556341834920274,26
111.805836,1229867.4,0,0,0,0,0,0,0,0,0,0,111.805555053027,111.805555053027,112.812831519907,8.92,1006015.9,0.00640033403562108,27
111.830504,1136550.4,0,0,0,0,0,0,0,0,0,0,111.830222991049,111.830222991049,112.837499457929,8.05,732630.1,0.0059147044700256,28
111.847484,1052343.6,0,0,0,0,0,0,0,0,0,0,111.847202948387,111.847202948387,112.854479415267,7.27,664080.8,0.00547648515624369,29
111.883123,1130040.3,0,0,0,0,0,0,0,0,0,0,111.882841858842,111.882841858842,112.890118325722,7.99,950318.5,0.00588082535866343,30
111.898708,1339507.5,0,0,0,0,0,0,0,0,0,0,111.898426819683,111.898426819683,112.905703286563,9.94,532699.4,0.00697091039507162,31
111.899684,1195887.5,0,0,0,0,0,0,0,0,0,0,111.899402817231,111.899402817231,112.906679284111,8.6,1001718.8,0.00622349976023741,32
111.90154,1163635.4,0,0,0,0,0,0,0,0,0,0,111.901258812567,111.901258812567,112.908535279447,8.3,688419.1,0.00605565710228075,33
111.902032,1054703.4,0,0,0,0,0,0,0,0,0,0,111.901750811331,111.901750811331,112.909027278211,7.29,993916.5,0.00548876575515806,34
111.915516,1139342.9,0,0,0,0,0,0,0,0,0,0,111.915234777451,111.915234777451,112.922511244331,8.08,1032947.8,0.00592923687636019,35
112.06457,1045956.8,0,0,0,0,0,0,0,0,0,0,112.064288402915,112.064288402915,113.071564869795,7.21,862826.1,0.00544324770851664,36
112.128437,1041218.3,0,0,0,0,0,0,0,0,0,0,112.128155242423,112.128155242423,113.135431709303,7.16,781718.9,0.00541858815348836,37
112.194845,1079255.6,0,0,0,0,0,0,0,0,0,0,112.194563075538,112.194563075538,113.201839542418,7.52,699826.9,0.00561653748185752,38
112.945096,1056048.4,0,0,0,0,0,0,0,0,0,0,112.944812189659,112.944812189659,113.952088656539,7.3,1041375.4,0.00549576524898797,39
113.25037,1080930.6,0,0,0,0,0,0,0,0,0,0,113.250085422046,113.250085422046,114.257361888926,7.53,872522.3,0.00562525432361596,40
114.227375,1046541,0,0,0,0,0,0,0,0,0,0,114.227087964347,114.227087964347,115.234364431227,7.21,684294.6,0.0054462879347586,41
114.395894,1069653.5,0,0,0,0,0,0,0,0,0,0,114.395606540271,114.395606540271,115.402883007151,7.43,850439.5,0.0055665673408135,42
114.481602,1081011.9,0,0,0,0,0,0,0,0,0,0,114.48131432457,114.48131432457,115.48859079145,7.53,650820.4,0.00562567741569653,43
114.555096,1061558.5,0,0,0,0,0,0,0,0,0,0,114.554808139598,114.554808139598,115.562084606478,7.35,864238.6,0.00552444027571823,44
114.632388,1035173.1,0,0,0,0,0,0,0,0,0,0,114.632099945058,114.632099945058,115.639376411938,7.11,991709.9,0.00538712842107156,45
114.927698,1156876.5,0,0,0,0,0,0,0,0,0,0,114.927409201684,114.927409201684,115.934685668564,8.24,704286,0.00602048321466216,46
114.978146,1027663.8,0,0,0,0,0,0,0,0,0,0,114.977857074678,114.977857074678,115.985133541558,7.04,924339.9,0.0053480493883452,47
115.337643,1031571.8,0,0,0,0,0,0,0,0,0,0,115.337353169499,115.337353169499,116.344629636379,7.07,838839.6,0.00536838695108668,48
115.92041,1080744.4,0,0,0,0,0,0,0,0,0,0,115.920118701681,115.920118701681,116.927395168561,7.53,538866.6,0.0056242853230575,49
116.911923,1066300.6,0,0,0,0,0,0,0,0,0,0,116.911629203002,116.911629203002,117.918905669882,7.4,988099.8,0.00554911856545119,50
117.146083,1089847.6,0,0,0,0,0,0,0,0,0,0,117.145788612651,117.145788612651,118.153065079531,7.62,858450.9,0.00567165914627866,51
117.449146,1083244.6,0,0,0,0,0,0,0,0,0,0,117.448850848441,117.448850848441,118.456127315321,7.56,1068353.2,0.00563729657545419,52
118.006194,1024057.4,0,0,0,0,0,0,0,0,0,0,118.005897443348,118.005897443348,119.013173910228,7,939821.3,0.0053292813775287,53
118.410768,1050869.8,0,0,0,0,0,0,0,0,0,0,118.410470422503,118.410470422503,119.417746889383,7.25,944231.8,0.00546881537631319,54
118.530731,1033865.9,0,0,0,0,0,0,0,0,0,0,118.530433119747,118.530433119747,119.537709586627,7.1,614666.3,0.00538032564164074,55
118.762403,1064770.6,0,0,0,0,0,0,0,0,0,0,118.762104534993,118.762104534993,119.769381001873,7.38,792500.1,0.00554115631596438,56
118.866906,1038014.8,0,0,0,0,0,0,0,0,0,0,118.866607271189,118.866607271189,119.873883738069,7.13,652784.2,0.00540191686837005,57
118.968803,1052531.1,0,0,0,0,0,0,0,0,0,0,118.968504013943,118.968504013943,119.975780480823,7.27,712542,0.00547746092211217,58
119.63489,1044047.6,0,0,0,0,0,0,0,0,0,0,119.63458933189,119.63458933189,120.64186579877,7.19,659766.7,0.00543331207013741,59
119.668477,1044685.4,0,0,0,0,0,0,0,0,0,0,119.668176247051,119.668176247051,120.675452713931,7.2,730067.7,0.00543663123531563,60
119.902146,1075594.8,0,0,0,0,0,0,0,0,0,0,119.901844656761,119.901844656761,120.909121123641,7.48,954731.4,0.00559748636883704,61
120.598632,1046464.8,0,0,0,0,0,0,0,0,0,0,120.598328896695,120.598328896695,121.605605363575,7.21,675708.4,0.00544589138350965,62
120.998555,1047223.4,0,0,0,0,0,0,0,0,0,0,120.998250885644,120.998250885644,122.005527352524,7.22,783454.8,0.00544983920211141,63
121.10022,1102743.6,0,0,0,0,0,0,0,0,0,0,121.099915628574,121.099915628574,122.107192095454,7.73,556966.5,0.00573877102169171,64
121.668446,1032705.8,0,0,0,0,0,0,0,0,0,0,121.668140191387,121.668140191387,122.675416658267,7.08,803044.5,0.00537428838305926,65
121.774595,1042443.9,0,0,0,0,0,0,0,0,0,0,121.774288922839,121.774288922839,122.781565389719,7.17,718076.5,0.00542496627961322,66
122.646834,1046040.2,0,0,0,0,0,0,0,0,0,0,122.646525715306,122.646525715306,123.653802182186,7.21,889358.5,0.00544368172917494,67
123.522824,1036189.9,0,0,0,0,0,0,0,0,0,0,123.522513496743,123.522513496743,124.529789963623,7.11,705831.9,0.00539241993432528,68
123.995629,1133840.6,0,0,0,0,0,0,0,0,0,0,123.995317298652,123.995317298652,125.002593765532,8.01,502387.9,0.00590060244149006,69
124.007678,1043034.4,0,0,0,0,0,0,0,0,0,0,124.007366268114,124.007366268114,125.014642734994,7.17,796682.1,0.00542803929158836,70
124.078719,1146164.9,0,0,0,0,0,0,0,0,0,0,124.078407088054,124.078407088054,125.085683554934,8.13,937768.4,0.00596473914171905,71
124.098016,1028343.8,0,0,0,0,0,0,0,0,0,0,124.097704039142,124.097704039142,125.104980506022,7.03,662449.8,0.00535158816589489,72
124.099379,1107823.9,0,0,0,0,0,0,0,0,0,0,124.099067035687,124.099067035687,125.106343502567,7.77,588234.2,0.00576520933284717,73
124.111126,1106841.8,0,0,0,0,0,0,0,0,0,0,124.110814005912,124.110814005912,125.118090472792,7.76,516690.7,0.00576009840133018,74
124.112317,1057929.9,0,0,0,0,0,0,0,0,0,0,124.112005002893,124.112043920157,125.119320387037,7.31,840017.8,0.0055055567342229,75
124.117268,1252746.6,0,0,0,0,0,0,0,0,0,0,124.116955990343,124.116955990343,125.124232457223,9.12,733227.3,0.00651939932873137,76
124.1192,1237114.9,0,0,0,0,0,0,0,0,0,0,124.118887985446,124.118887985446,125.126164452326,8.97,617659.6,0.00643805063899082,77
124.123127,1264747.5,0,0,0,0,0,0,0,0,0,0,124.122814975492,124.122780690285,125.130057157165,9.23,927723.6,0.0065818530279904,78
124.126142,1109324,0,0,0,0,0,0,0,0,0,0,124.12582996785,124.12582996785,125.13310643473,7.79,607826,0.0057730159802035,79
124.132911,1060877,0,0,0,0,0,0,0,0,0,0,124.132598950692,124.132598950692,125.139875417572,7.34,805648.3,0.00552089369204159,80
124.133493,1090701,0,0,0,0,0,0,0,0,0,0,124.133180949217,124.133180949217,125.140457416097,7.61,625455.1,0.00567610031210353,81
124.144317,1110846.6,0,0,0,0,0,0,0,0,0,0,124.14400492178,124.14400492178,125.15128138866,7.8,920873.3,0.00578093971946403,82
124.146176,1347871,0,0,0,0,0,0,0,0,0,0,124.145863917068,124.145863917068,125.153140383948,10,850520,0.00701443475689056,83
124.155012,1051040.3,0,0,0,0,0,0,0,0,0,0,124.15469989467,124.15469989467,125.16197636155,7.24,820586.2,0.00546970267274293,84
124.160719,1315713.1,0,0,0,0,0,0,0,0,0,0,124.160406880204,124.160406880204,125.167683347084,9.7,932067.4,0.00684708232370622,85
124.164513,1122705.8,0,0,0,0,0,0,0,0,0,0,124.164200870587,124.164200870587,125.171477337467,7.91,713535.3,0.00584265599993072,86
124.175822,1099187.4,0,0,0,0,0,0,0,0,0,0,124.17550984192,124.17550984192,125.1827863088,7.69,609121.4,0.00572026425592373,87
124.196163,1040726.5,0,0,0,0,0,0,0,0,0,0,124.195850790358,124.195850790358,125.203127257238,7.15,811465.8,0.00541602878466639,88
124.210079,1052734.6,0,0,0,0,0,0,0,0,0,0,124.209766755082,124.209766755082,125.217043221962,7.26,413569.5,0.00547851995333477,89
124.21374,1060969.1,0,0,0,0,0,0,0,0,0,0,124.213427745802,124.213427745802,125.220704212682,7.34,553024.1,0.00552137298823619,90
124.221494,1160554.4,0,0,0,0,0,0,0,0,0,0,124.221181726146,124.221133437417,125.228409904297,8.26,721558.5,0.00603962331752985,91
124.22317,1179882.6,0,0,0,0,0,0,0,0,0,0,124.222857721897,124.222857721897,125.230134188777,8.44,853151.2,0.00614020890611224,92
124.252784,1029599.1,0,0,0,0,0,0,0,0,0,0,124.252471646826,124.252471646826,125.259748113706,7.04,959720.6,0.00535812085333332,93
124.271096,1112721.9,0,0,0,0,0,0,0,0,0,0,124.270783600404,124.27079317013,125.27806963701,7.82,994685.4,0.00579069893937425,94
124.290976,1035965,0,0,0,0,0,0,0,0,0,0,124.290663550007,124.290663550007,125.297940016887,7.1,716289.7,0.00539124953569157,95
124.300879,1044438.5,0,0,0,0,0,0,0,0,0,0,124.300566524901,124.300566524901,125.307842991781,7.18,690218.5,0.00543534634682002,96
124.306311,1321511.4,0,0,0,0,0,0,0,0,0,0,124.30599851113,124.30599851113,125.31327497801,9.76,674620.2,0.0068772571676274,97
124.429962,1084762.6,0,0,0,0,0,0,0,0,0,0,124.429649197642,124.429649197642,125.436925664522,7.56,915718.7,0.00564519637592542,98
124.901166,1158183.6,0,0,0,0,0,0,0,0,0,0,124.900852002723,124.900852002723,125.908128469603,8.24,823937.7,0.00602728547368453,99
125.653491,1103054.1,0,0,0,0,0,0,0,0,0,0,125.653175093945,125.653175093945,126.660451560825,7.71,673965.5,0.00574038688996991,100
125.959871,1060777.1,0,0,0,0,0,0,0,0,0,0,125.959554316262,125.959554316262,126.966830783142,7.32,811246.4,0.00552037380398686,101
126.224031,1143933.8,0,0,0,0,0,0,0,0,0,0,126.223713645584,126.223713645584,127.230990112464,8.09,656933.7,0.0059531283084968,102
126.28437,1070122,0,0,0,0,0,0,0,0,0,0,126.284052492367,126.284052492367,127.291328959247,7.4,814978.9,0.00556900545446355,103
126.62654,1054641.4,0,0,0,0,0,0,0,0,0,0,126.626221623361,126.626221623361,127.633498090241,7.25,866359.8,0.00548844310191088,104
127.504382,1153909.3,0,0,0,0,0,0,0,0,0,0,127.504061392744,127.504061392744,128.511337859624,8.16,754923.1,0.00600504165474237,105
128.120915,1042313.8,0,0,0,0,0,0,0,0,0,0,128.120592825104,128.120592825104,129.127869291984,7.11,938271.6,0.00542428922820261,106
128.63385,1147788.1,0,0,0,0,0,0,0,0,0,0,128.633526520233,128.633526520233,129.640802987113,8.09,749729,0.00597318641189356,107
128.711389,1096144.4,0,0,0,0,0,0,0,0,0,0,128.711065322927,128.711065322927,129.718341789807,7.61,657434.8,0.00570442822638884,108
129.084478,1048099.5,0,0,0,0,0,0,0,0,0,0,129.084153373376,129.084153373376,130.091429840256,7.16,601840.9,0.00545439850065742,109
129.088274,1043012.5,0,0,0,0,0,0,0,0,0,0,129.087949363714,129.087949363714,130.095225830594,7.12,733759.3,0.00542792532213492,110
129.096916,1060310.9,0,0,0,0,0,0,0,0,0,0,129.096591341715,129.096591341715,130.103867808595,7.28,843309.7,0.00551794765973147,111
129.631121,1033066.4,0,0,0,0,0,0,0,0,0,0,129.63079498154,129.63079498154,130.63807144842,7.01,679378.9,0.00537616497597753,112
129.865471,1038285.1,0,0,0,0,0,0,0,0,0,0,129.865144384639,129.865144384639,130.872420851519,7.06,886379.8,0.00540332353244605,113
131.208707,1126626.1,0,0,0,0,0,0,0,0,0,0,131.208376960891,131.208376960891,132.215653427771,7.85,835824.7,0.00586305757291318,114
131.391506,1043724.3,0,0,0,0,0,0,0,0,0,0,131.39117549463,131.39117549463,132.39845196151,7.09,794741.7,0.00543162958957591,115
131.477536,1079319.8,0,0,0,0,0,0,0,0,0,0,131.477205275169,131.477205275169,132.484481742049,7.42,803068.5,0.00561687158409089,116
131.665801,1116676.6,0,0,0,0,0,0,0,0,0,0,131.665469794845,131.665469794845,132.672746261725,7.76,622492.9,0.00581127953286804,117
131.900862,1066865.5,0,0,0,0,0,0,0,0,0,0,131.900530195011,131.900530195011,132.907806661891,7.3,581710.1,0.00555205835285975,118
131.906691,1035539.4,0,0,0,0,0,0,0,0,0,0,131.906359180135,131.906359180135,132.913635647015,7.01,628802,0.00538903467727223,119
132.576338,1068260.8,0,0,0,0,0,0,0,0,0,0,132.57600447058,132.57600447058,133.58328093746,7.3,780530.1,0.00555931961214665,120
133.160414,1063744.4,0,0,0,0,0,0,0,0,0,0,133.160078978594,133.160078978594,134.167355445474,7.25,653480.3,0.00553581588431511,121
133.441824,1145332.9,0,0,0,0,0,0,0,0,0,0,133.441488259453,133.441488259453,134.448764726333,8,876371.3,0.0059604093433053,122
134.023144,1054153,0,0,0,0,0,0,0,0,0,0,134.022806773276,134.022806773276,135.030083240156,7.16,755496.8,0.00548590142697666,123
134.192762,1051384.1,0,0,0,0,0,0,0,0,0,0,134.192424339481,134.192424339481,135.199700806361,7.12,702013.7,0.00547149183703938,124
134.248856,1077661.1,0,0,0,0,0,0,0,0,0,0,134.248518196006,134.248518196006,135.255794662886,7.36,700058.3,0.00560823956891195,125
134.748178,1058810.3,0,0,0,0,0,0,0,0,0,0,134.747838918511,134.747838918511,135.755115385391,7.19,552445.7,0.00551013841033283,126
135.5024,1062784.4,0,0,0,0,0,0,0,0,0,0,135.502058987676,135.502058987676,136.509335454556,7.22,562781.9,0.00553081996306848,127
136.931781,1082328.1,0,0,0,0,0,0,0,0,0,0,136.931436324426,136.931436324426,137.938712791306,7.38,612612.1,0.00563252703188905,128
137.299635,1102307.8,0,0,0,0,0,0,0,0,0,0,137.299289380826,137.299289380826,138.306565847706,7.56,816129.4,0.00573650308160912,129
138.001696,1089586.4,0,0,0,0,0,0,0,0,0,0,138.001348578951,138.001348578951,139.008625045831,7.42,609419.5,0.0056702998393728,130
138.675995,1089084.1,0,0,0,0,0,0,0,0,0,0,138.675645847099,138.675645847099,139.682922313979,7.41,747383.7,0.0056676858276622,131
138.738946,1095832.3,0,0,0,0,0,0,0,0,0,0,138.738596685356,138.738596685356,139.745873152236,7.48,685750.5,0.00570280403157522,132
138.8264,1075951.5,0,0,0,0,0,0,0,0,0,0,138.826050460637,138.826050460637,139.833326927517,7.29,543869.9,0.00559934266582524,133
138.906406,1099075.4,0,0,0,0,0,0,0,0,0,0,138.906056255039,138.906056255039,139.913332721919,7.5,647618.9,0.00571968139844495,134
138.917144,1106584.3,0,0,0,0,0,0,0,0,0,0,138.916794227444,138.916794227444,139.924070694324,7.57,542027.4,0.00575875834953747,135
139.173318,1043963.9,0,0,0,0,0,0,0,0,0,0,139.172967569009,139.172967569009,140.180244035889,7,576612.4,0.00543287648825371,136
139.330996,1114835.6,0,0,0,0,0,0,0,0,0,0,139.330645163647,139.330645163647,140.337921630527,7.63,520601.9,0.0058016988130607,137
139.782203,1094290.6,0,0,0,0,0,0,0,0,0,0,139.781851003303,139.781851003303,140.789127470183,7.44,914822.1,0.00569478089429821,138
139.797109,1201113.5,0,0,0,0,0,0,0,0,0,0,139.79675696496,139.79675696496,140.80403343184,8.41,633620.9,0.00625069630652375,139
139.893004,1059941.9,0,0,0,0,0,0,0,0,0,0,139.892651718277,139.892651718277,140.899928185157,7.13,434733.4,0.00551602735250229,140
139.909415,1102637.5,0,0,0,0,0,0,0,0,0,0,139.909062676059,139.909062676059,140.916339142939,7.51,716660.8,0.00573821886831226,141
140.986074,1050376.3,0,0,0,0,0,0,0,0,0,0,140.985718904651,140.985718904651,141.992995371531,7.02,843814,0.00546624716054734,142
141.553285,1080153.1,0,0,0,0,0,0,0,0,0,0,141.552928443314,141.552928443314,142.560204910194,7.29,745757.7,0.00562120814781466,143
142.624773,1109447.1,0,0,0,0,0,0,0,0,0,0,142.62441368032,142.62441368032,143.6316901472,7.55,824521.7,0.00577365660302168,144
142.836321,1151280.5,0,0,0,0,0,0,0,0,0,0,142.835961134428,142.835961134428,143.843237601308,7.91,633117.6,0.00599136115706202,145
143.209016,1189323.4,0,0,0,0,0,0,0,0,0,0,143.20865517239,143.20865517239,144.21593163927,8.25,773632.2,0.00618933962830512,146
143.945668,1088001,0,0,0,0,0,0,0,0,0,0,143.945305269698,143.945305269698,144.952581736578,7.33,669496.1,0.00566204928359738,147
145.408403,1055446.9,0,0,0,0,0,0,0,0,0,0,145.408036486937,145.408036486937,146.415312953817,7.01,874932.5,0.00549263499208188,148
145.774036,1254007.4,0,0,0,0,0,0,0,0,0,0,145.773668540394,145.773668540394,146.780945007274,8.8,495845.7,0.00652596063863527,149
149.668534,1063033,0,0,0,0,0,0,0,0,0,0,149.668156433335,149.668156433335,150.675432900215,7.02,581200,0.00553211369850798,150
149.850285,1096222,0,0,0,0,0,0,0,0,0,0,149.849906960509,149.849906960509,150.857183427389,7.32,600468.7,0.00570483206335628,151
149.881269,1108575.3,0,0,0,0,0,0,0,0,0,0,149.880890879894,149.880890879894,150.888167346774,7.43,528448.3,0.00576911968203959,152
151.054462,1074655.3,0,0,0,0,0,0,0,0,0,0,151.054080825208,151.054080825208,152.061357292088,7.1,661367.7,0.00559259713132537,153
152.966209,1277656.1,0,0,0,0,0,0,0,0,0,0,152.965822838073,152.965822838073,153.973099304953,8.88,635674.4,0.00664903047486981,154
153.001152,1154860,0,0,0,0,0,0,0,0,0,0,153.000765746807,153.000765746807,154.008042213687,7.79,537946.6,0.00600998917800193,155
153.300543,1171318.4,0,0,0,0,0,0,0,0,0,0,153.300155964681,153.300155964681,154.307432431561,7.93,620196.7,0.00609564008450767,156
153.980953,1095802.1,0,0,0,0,0,0,0,0,0,0,153.980564186089,153.980564186089,154.987840652969,7.25,572428.5,0.00570264686821934,157
154.563172,1094694.8,0,0,0,0,0,0,0,0,0,0,154.562781662949,154.562781662949,155.570058129829,7.24,720827.7,0.00569688438530643,158
155.644922,1133521.6,0,0,0,0,0,0,0,0,0,0,155.644528829976,155.644528829976,156.651805296856,7.56,489780.1,0.00589894233849248,159
155.75918,1095891,0,0,0,0,0,0,0,0,0,0,155.758786530518,155.758786530518,156.766062997398,7.22,474181.3,0.00570310951134311,160
159.134372,1154044.1,0,0,0,0,0,0,0,0,0,0,159.133969664258,159.133969664258,160.141246131138,7.7,571587.7,0.00600574316535076,161
159.845427,1096176,0,0,0,0,0,0,0,0,0,0,159.845022791318,159.845014636643,160.852291103523,7.16,593040.9,0.00570459267546321,162
159.993451,1179908,0,0,0,0,0,0,0,0,0,0,159.993046401193,159.993046401193,161.000322868073,7.9,589943.6,0.00614034108986188,163
160.841943,1211619.5,0,0,0,0,0,0,0,0,0,0,160.841536163432,160.841566042225,161.848842509105,8.18,1235303.8,0.00630537041966654,164
160.842315,6840291.5,0,0,0,0,0,0,0,0,0,0,160.84190816245,160.841912024353,161.849188491233,58.02,577268.2,0.0355974558729011,165
162.040619,1219396,0,0,0,0,0,0,0,0,0,0,162.040208997691,162.040208997691,163.047485464571,8.22,671494.2,0.00634583998380655,166
162.838991,1737536.1,0,0,0,0,0,0,0,0,0,0,162.838578886257,162.838604670339,163.845881137219,12.79,849756.3,0.00904228491539033,167
162.839361,6231360.5,0,0,0,0,0,0,0,0,0,0,162.838948885278,162.838952783744,163.846229250624,52.45,594007,0.0324285274139105,168
162.842755,1140930.3,0,0,0,0,0,0,0,0,0,0,162.842342876297,162.84231950325,163.84959597013,7.52,794899.3,0.00593749784030488,169
162.88636,1119706.4,0,0,0,0,0,0,0,0,0,0,162.885947760908,162.885947760908,163.893224227788,7.33,711949.9,0.00582704686848579,170
163.154149,1099406.5,0,0,0,0,0,0,0,0,0,0,163.153736052121,163.153736052121,164.161012519001,7.15,536308.1,0.00572140447086658,171
164.576654,1108858.1,0,0,0,0,0,0,0,0,0,0,164.576237282554,164.576237282554,165.583513749434,7.21,772446.3,0.00577059139717349,172
164.679144,1092337.9,0,0,0,0,0,0,0,0,0,0,164.678727010668,164.678727010668,165.686003477548,7.06,637001.7,0.00568461887823749,173
164.83643,2632455,0,0,0,0,0,0,0,0,0,0,164.836012593342,164.836013863936,165.843290330816,20.61,578549.4,0.0136995186096817,174
164.839765,1390856.9,0,0,0,0,0,0,0,0,0,0,164.839347584493,164.839373100962,165.846649567842,9.69,667053.7,0.00723813701846917,175
165.019629,3285738.3,0,0,0,0,0,0,0,0,0,0,165.019211107144,165.019217578638,166.026494045518,26.36,605961.5,0.017099260191492,176
165.287297,1089114.5,0,0,0,0,0,0,0,0,0,0,165.286878396543,165.286878396543,166.294154863423,7.03,407848.8,0.00566784403183501,177
167.035282,1449947.1,0,0,0,0,0,0,0,0,0,0,167.034858749307,167.034872088921,168.042148555801,10.16,555748.4,0.00754564742018537,178
167.119629,1099719.4,0,0,0,0,0,0,0,0,0,0,167.119205524764,167.119205524764,168.126481991644,7.09,589497.7,0.0057230328289479,179
167.64926,1131099.1,0,0,0,0,0,0,0,0,0,0,167.648835114181,167.648835114181,168.656111581061,7.36,569048.7,0.00588633544347169,180
168.802681,1193898.3,0,0,0,0,0,0,0,0,0,0,168.802253038459,168.802253038459,169.809529505339,7.91,601633.4,0.00621314779508763,181
170.833639,1379992.6,0,0,0,0,0,0,0,0,0,0,170.833205609921,170.833228835285,171.840505302165,9.5,870756.9,0.00718159828180277,182
171.012021,2311150.8,0,0,0,0,0,0,0,0,0,0,171.011587132337,171.011625234211,172.018901701091,17.64,899248.3,0.0120274243602952,183
171.012456,18688238,0,0,0,0,0,0,0,0,0,0,171.012022131172,171.012028733195,172.019305200075,160.8,611368.5,0.0972551721731849,184
171.030252,1154295.4,7,8,5,0,0,0,0,0,0.373925849177808,1,171.02981808352,171.029832571274,172.037109038154,7.53,474146.9,0.00600705095181875,185
171.443473,1305789.3,0,0,0,0,0,0,0,0,0,0,171.443037976677,171.443037976677,172.450314443557,8.85,439780.9,0.00679543802863612,186
171.626876,1108564.4,0,0,0,0,0,0,0,0,0,0,171.626440485197,171.626440485197,172.633716952077,7.13,600304.6,0.0057690629575171,187
172.015812,1712715.8,0,0,0,0,0,0,0,0,0,0,172.015375442482,172.015382235712,173.022658702592,12.36,675714.8,0.00891311797360105,188
173.082248,1771960.3,0,0,0,0,0,0,0,0,0,0,173.081808580263,173.081829077298,174.089105544178,12.87,690169.2,0.00922143136557596,189
175.456327,1168709.9,0,0,0,0,0,0,0,0,0,0,175.455881191569,175.455881191569,176.463157658449,7.58,550287.5,0.00608206522974535,190
176.162279,1153833.6,0,0,0,0,0,0,0,0,0,0,176.161831287282,176.161831287282,177.169107754162,7.45,504573,0.00600464770553574,191
177.828254,1104505,0,0,0,0,0,0,0,0,0,0,177.827801784946,177.827801784946,178.835078251826,7.01,704506,0.00574793749636235,192
