molecular formula,Altamaha_PP48_000107-2_p08
C18H36O2,2623020.0
C11H11O8N,1953343.0
C(13)11H12O8,3902273.8
C12H15O7N,3520331.8
C(13)12H16O7,6503758.5
C13H19O6N,1336408.8
C(13)13H20O6,4164955.8
C(13)14H24O5,1371624.6
C11H10O7S,1676695.6
C11H10O9,7517854.0
C15H10O6,3419811.5
C12H14O6S,2336420.5
C12H15O6P,1693608.1
C12H14O8,47960748.0
C16H14O5,3049136.5
C13H18O5S,3167409.8
C13H19O5P,2196917.3
C13H18O7,40817336.0
C14H23O4P,1534402.1
C14H22O6,12153541.0
C15H26O5,1995986.1
C16H30O4,1502687.1
C(13)11H15O6P,1945361.3
C(13)11H14O8,6029332.0
C(13)12H19O5P,2315806.5
C(13)12H18O7,5479457.5
C(13)13H22O6,1455918.5
C14H8O7,2490734.8
C11H12O7S,2807664.0
C11H13O7P,3060595.8
C11H12O9,17818998.0
C15H12O6,6388092.0
C12H16O6S,3100541.5
C12H17O6P,4550017.0
C12H16O8,37082500.0
C16H16O5,4822409.5
C13H20O5S,1340426.6
C13H21O5P,4674958.0
C13H20O7,14701969.0
C17H20O4,1808534.6
C14H25O4P,2250139.5
C14H24O6,3656094.5
C15H28O5,2073515.6
C14H11O6N,2665704.5
C(13)14H12O6,1319403.5
C(13)11H17O6P,1284400.3
C(13)11H16O8,5075699.5
C15H15O5N,1278709.9
C(13)12H20O7,2421504.8
C(13)13H25O4P,1425163.0
C10H11O8P,2349131.0
C14H10O7,11513940.0
C11H14O7S,3197524.8
C11H15O7P,6516824.5
C11H14O9,12234843.0
C15H14O6,12863585.0
C12H18O6S,2323042.3
C14H14O5N2,1246053.1
C12H19O6P,8556646.0
C12H18O8,10440809.0
C16H18O5,8396910.0
C13H23O5P,5801075.5
C13H22O7,3619958.3
C17H22O4,2446460.0
C14H27O4P,1489024.9
C13H9O7N,2218949.3
C(13)13H10O7,1737160.4
C(13)10H14O9,1307344.3
C14H13O6N,3533779.0
C(13)14H14O6,2316758.0
C(13)11H18O8,1574621.8
C15H17O5N,1604064.5
C13H8O8,6016821.5
C10H12O8S,1770038.8
C10H13O8P,3167546.3
C14H12O7,19393348.0
C11H16O7S,2953540.3
C13H12O6N2,1521479.4
C11H17O7P,8469320.0
C11H16O9,2698059.0
C14H18ON2P2,2358094.8
C15H16O6,19921744.0
C14H16O5N2,1649493.0
C12H21O6P,7313237.5
C16H20O5,9714526.0
C13H25O5P,1908835.3
C17H24O4,2457964.0
C14H29O4P,1342321.0
C15H32O3S,1367931.0
C15H33O3P,25213822.0
C13H11O7N,2240697.8
C(13)13H12O7,2315453.0
C(13)10H17O7P,1275585.9
C14H15O6N,3448007.5
C(13)14H16O6,2443978.8
C15H19O5N,1699797.4
C(13)15H20O5,1431256.4
C13H10O8,13794863.0
C10H14O8S,2220079.8
C10H15O8P,2871859.5
C13H16O2N2P2,1861178.3
C14H14O7,25734716.0
C13H14O6N2,2359360.8
C11H19O7P,5795393.5
C14H20ON2P2,1835592.0
C15H18O6,27504202.0
C12H23O6P,2600527.3
C16H22O5,8732248.0
C13H27O5P,1388893.0
C17H26O4,125427304.0
C14H30O4S,5343847.0
C(13)12H10O8,1917100.6
C13H13O7N,3700663.5
C(13)13H14O7,3525562.5
C14H17O6N,3277765.3
C(13)14H18O6,4164552.5
C15H21O5N,1361107.3
C(13)15H22O5,1716694.4
C(13)16H26O4,18280420.0
C12H8O9,3092258.0
C13H12O8,23478576.0
C10H17O8P,1544501.1
C14H16O5S,1600311.3
C14H17O5P,1291195.0
C14H16O7,38814016.0
C13H16O6N2,1708866.4
C11H21O7P,2935619.3
C15H20O6,34373964.0
C12H25O6P,2294097.0
C16H24O5,4447578.0
C12H11O8N,1881262.9
C(13)12H12O8,2774194.0
C(13)13H17O5P,4019900.8
C(13)13H16O7,4808384.0
C14H19O6N,1434314.9
C(13)14H20O6,4391630.0
C10H4O7P2,1728776.4
C12H10O7S,1747492.0
C12H10O9,9286699.0
C13H14O6S,1757234.1
C13H14O8,38183992.0
C14H18O5S,2445888.3
C14H19O5P,1425219.9
C14H18O7,47465544.0
C15H22O6,22156374.0
C16H26O3S,22623324.0
C16H26O5,2045027.3
C12H13O8N,3077051.0
C(13)12H14O8,5628350.0
C(13)13H19O5P,3620809.0
C(13)13H18O7,7450060.0
C(13)14H22O6,4121050.3
C(13)15H26O3S,4298209.5
C15H8O7,1885745.5
C12H12O7S,2829106.8
C12H13O7P,1567286.6
C12H12O9,24774458.0
C16H12O6,3864383.8
C13H16O6S,2399553.0
C13H17O6P,2845508.8
C13H16O8,57812808.0
C12H16O7N2,1652556.4
C17H16O5,2346830.0
C14H20O5S,2520399.3
C14H21O5P,4232019.0
C14H20O7,36964184.0
C15H24O6,9394020.0
C16H28O5,2120818.5
C17H32O4,1672576.8
C(13)11H12O9,3042497.3
C(13)12H17O6P,3444940.5
C(13)12H16O8,6960335.5
C(13)13H21O5P,2111450.8
C(13)13H20O7,5394654.0
C(13)14H24O6,1798124.0
C14H6O8,1873975.0
C11H10O8S,2091832.4
C11H11O8P,1836860.1
C11H10O10,2719295.3
C15H10O7,5715525.0
C12H14O7S,3450438.5
C12H15O7P,3799626.3
C12H14O9,35293772.0
C16H14O6,6735443.5
C13H18O6S,2862164.8
C13H19O6P,7808600.5
C13H18O8,35514972.0
C17H18O5,4733538.0
C14H23O5P,7703143.0
C14H22O7,12458602.0
C18H22O4,2346608.0
C15H26O6,3362936.3
C14H9O7N,1529035.6
C(13)11H14O9,4898775.0
C15H13O6N,2192858.0
C12H17O6NS,1315547.3
C(13)12H19O6P,1892322.3
C(13)12H18O8,4982757.5
C(13)13H23O5P,1401584.5
C(13)13H22O7,1893875.8
C14H8O8,4356430.5
C11H12O8S,2354511.8
C11H13O8P,3741523.5
C11H12O10,4779350.5
C14H14O2N2P2,1883994.5
C15H12O7,12957021.0
C12H16O7S,4211038.0
C14H12O6N2,1501025.1
C12H17O7P,7976290.0
C12H16O9,16563557.0
C15H18ON2P2,3222376.8
C16H16O6,11466091.0
C13H20O6S,2395500.3
C13H21O6P,11048304.0
C13H20O8,10810739.0
C17H20O5,6746489.5
C14H25O5P,7476606.5
C14H24O7,3679105.5
C13H24O6N2,1413766.0
C18H24O4,2647943.5
C14H11O7N,2796260.5
C(13)14H12O7,1924327.6
C(13)11H17O7P,1425900.8
C(13)11H16O9,2240752.0
C15H15O6N,3066098.8
C(13)15H16O6,2203894.0
C(13)12H21O6P,1876219.0
C(13)12H20O8,1858302.3
C(13)13H25O5P,1539337.4
C10H11O9P,2125919.0
C14H10O8,14966888.0
C11H14O8S,2350697.5
C11H15O8P,6296685.5
C11H14O10,2510448.5
C15H14O7,23941238.0
C12H18O7S,3364472.0
C14H14O6N2,2575995.0
C12H19O7P,13101180.0
C12H18O9,3289726.8
C23H14O,4271234.5
C16H18O6,18739332.0
C13H22O6S,1323142.3
C15H18O5N2,1581961.4
C13H23O6P,10021002.0
C17H22O5,8933523.0
C14H27O5P,4565144.5
C18H26O4,2046113.6
C15H31O4P,1862310.8
C16H34O3S,1442737.4
C13H9O8N,1705456.8
C(13)13H10O8,3002868.0
C14H13O7N,4923903.0
C(13)14H14O7,3633666.3
C(13)11H19O7P,2315271.5
C15H17O6N,3559437.5
C(13)15H18O6,3370512.8
C(13)16H22O5,1293855.0
C13H8O9,4455285.0
C10H13O9P,1659258.1
C13H14O3N2P2,2555265.3
C14H12O8,29045636.0
C11H16O8S,1561476.6
C13H12O7N2,1449351.8
C11H17O8P,6419336.5
C14H18O2N2P2,3936655.5
C15H16O7,36148112.0
C14H16O6N2,3303830.3
C12H21O7P,9157527.0
C12H20O9,1385626.1
C23H16O,3288989.8
C16H20O6,27374496.0
C13H25O6P,3308965.3
C17H24O5,8190894.5
C14H29O5P,2316211.5
C15H32O4S,1563070.1
C15H33O4P,1906113.9
C13H11O8N,2845964.0
C(13)13H12O8,4159759.3
C14H15O7N,5077274.5
C(13)14H16O7,5427485.5
C(13)11H21O7P,1375266.9
C15H19O6N,2960680.8
C(13)15H20O6,3258156.0
C(13)16H24O5,1598778.4
C13H10O9,12783248.0
C14H14O6S,1562775.6
C14H15O6P,1313691.4
C13H16O3N2P2,2103708.5
C14H14O8,39376544.0
C13H14O7N2,2181283.0
C11H19O8P,3947683.8
C14H20O2N2P2,2425514.8
C15H18O7,50845356.0
C14H18O6N2,1983153.4
C12H23O7P,4123314.0
C16H22O6,24172220.0
C17H26O5,5307081.5
C14H30O5S,5977803.0
C(13)12H10O9,1664283.8
C(13)13H15O6P,4248615.0
C(13)13H14O8,5084202.0
C14H17O7N,4321333.0
C(13)14H18O7,7739448.5
C15H21O6N,1559619.5
C(13)15H22O6,3506246.8
C(13)16H26O5,1512277.0
C16H8O7,1341090.0
C13H12O7S,1692835.4
C13H12O9,25328042.0
C17H12O6,1397936.4
C14H16O6S,1731761.6
C14H17O6P,2004917.5
C21H12O3,1354806.4
C14H16O8,57407928.0
C13H16O7N2,1808829.1
C11H21O8P,1503677.8
C18H16O5,1791678.8
C15H20O5S,2618304.0
C22H16O2,1426628.8
C15H20O7,52926920.0
C12H25O7P,1735372.1
C16H24O6,10584533.0
C17H28O3S,62274012.0
C17H28O5,1903075.6
C(13)12H12O9,3001653.0
C16H11O6N,1344311.8
C(13)13H17O6P,4077376.0
C(13)13H16O8,8043331.0
C14H19O7N,2977102.3
C(13)14H20O7,7609169.5
C(13)15H24O6,2208607.8
C(13)16H28O3S,10105703.0
C12H10O8S,1475757.0
C12H10O10,4380852.0
C16H10O7,2389690.0
C13H14O7S,2751675.3
C13H15O7P,3239615.0
C13H14O9,39664836.0
C17H14O6,3055816.3
C14H18O6S,2390729.5
C14H19O6P,5273805.5
C14H18O8,55966928.0
C18H18O5,1658838.5
C15H22O5S,2574039.8
C15H23O5P,2120923.5
C15H22O7,26418398.0
C16H26O6,3373805.0
C18H34O4,1572873.5
C(13)12H15O7P,1796935.9
C(13)12H14O9,5328459.0
C16H13O6N,1659726.0
C(13)13H19O6P,3983446.3
C(13)13H18O8,7921241.5
C(13)14H23O5P,1548900.4
C(13)14H22O7,3877479.5
C15H8O8,3133888.0
C12H12O8S,2966977.5
C12H13O8P,3299781.3
C12H12O10,14096328.0
C16H12O7,6344654.0
C13H16O7S,3561935.5
C13H17O7P,5924819.5
C13H16O9,46186456.0
C16H18ON2P2,1827802.4
C17H16O6,5792732.5
C14H20O6S,2534365.8
C14H21O6P,13406178.0
C14H20O8,29851620.0
C18H20O5,3551722.5
C15H25O5P,2600431.8
C15H24O7,9512947.0
C16H28O6,2213377.0
C(13)11H12O10,2258767.0
C15H11O7N,1960785.9
C(13)12H17O7P,1548122.1
C(13)12H16O9,5949789.0
C16H15O6N,1916768.0
C(13)16H16O6,1331299.1
C(13)13H21O6P,2983784.3
C(13)13H20O8,5516651.5
C(13)14H24O7,1786745.5
C17H36O2NP,10791326.0
C11H11O9P,2624198.8
C22H6O3,1453773.6
C15H10O8,8374992.0
C12H14O8S,3346641.0
C12H15O8P,5759701.0
C12H14O10,16040664.0
C23H10O2,2649819.8
C16H14O7,14602974.0
C13H18O7S,3583711.3
C15H14O6N2,2433250.3
C13H19O7P,13857507.0
C13H18O9,17818342.0
C16H20ON2P2,4616938.0
C17H18O6,9259756.0
C14H22O6S,2292973.3
C16H18O5N2,1648368.4
C14H23O6P,16720625.0
C14H22O8,8475380.0
C18H22O5,10285818.0
C15H26O5S,1373179.4
C15H27O5P,1705471.1
C15H26O7,2385666.3
C19H26O4,2070792.1
C17H35O3P,4300571.5
C14H9O8N,1970768.6
C(13)14H10O8,1338707.8
C(13)11H14O10,1908571.9
C15H13O7N,3645534.8
C(13)15H14O7,2451553.8
C(13)12H18O7S,1551459.0
C(13)12H19O7P,3429991.0
C(13)12H18O9,2395242.0
C16H17O6N,1713516.8
C(13)16H18O6,1840239.8
C(13)13H23O6P,2547316.8
C(13)13H22O8,1357432.0
C(13)17H22O5,2002045.9
C9H9O7N2SP,1344448.1
C14H8O9,3968459.5
C11H13O9P,3328976.5
C15H12O6S,1421138.8
C14H14O3N2P2,1951191.5
C15H12O8,22894042.0
C12H16O8S,3163610.8
C14H12O7N2,1579742.0
C12H17O8P,10821087.0
C12H16O10,5667297.5
C23H12O2,4988389.5
C16H16O7,22746600.0
C13H20O7S,2159592.8
C15H16O6N2,2835948.0
C13H21O7P,16889324.0
C13H20O9,3818991.8
C24H16O,6319603.5
C17H20O6,17683958.0
C14H25O6P,14697979.0
C14H24O8,1451005.6
C18H24O5,13037059.0
C15H29O5P,1982984.5
C19H28O4,1947153.5
C17H37O3P,55903780.0
C14H11O8N,3259223.0
C(13)14H12O8,2983258.3
C(13)11H17O8P,1807199.1
C15H15O7N,5420901.0
C(13)15H16O7,3973992.0
C(13)12H21O7P,3076461.0
C16H19O6N,2413427.0
C(13)16H20O6,2975094.0
C(13)13H25O6P,2652027.0
C(13)17H24O5,2557827.8
C21H6O4,1673164.3
C14H10O9,15829198.0
C11H15O9P,4534483.5
C14H16O3N2P2,3713242.3
C15H14O8,39708892.0
C12H18O8S,3256029.5
C14H14O7N2,3076320.5
C12H19O8P,10129633.0
C15H20O2N2P2,5753064.0
C16H18O7,38340844.0
C15H18O6N2,2966254.5
C13H23O7P,10414319.0
C24H18O,5013750.0
C17H22O6,24725752.0
C14H27O6P,7688445.0
C18H26O5,7017734.0
C16H35O4P,1385752.5
C(13)13H10O9,2517579.0
C14H13O8N,6173270.0
C(13)14H14O8,5980761.0
C(13)11H19O8P,1847901.8
C15H17O7N,5775971.5
C(13)15H18O7,6252134.5
C(13)12H23O7P,1858667.5
C16H21O6N,1532785.3
C(13)16H22O6,4267636.5
C(13)13H27O6P,1720953.3
C13H8O10,2671035.3
C14H12O7S,2193858.3
C13H14O4N2P2,1535430.8
C14H12O9,37129160.0
C11H16O9S,1769930.1
C11H17O9P,3429325.8
C15H17O6P,1702867.5
C14H18O3N2P2,3229140.5
C15H16O8,65735640.0
C14H16O7N2,3532250.8
C12H21O8P,6680539.5
C15H22O2N2P2,3972066.3
C16H20O7,63392740.0
C15H20O6N2,1710056.5
C13H25O7P,5395433.0
C24H20O,1839599.9
C17H24O6,21109746.0
C14H29O6P,9507831.0
C18H28O5,3335679.5
C13H11O9N,2467646.0
C(13)13H12O9,4833601.0
C(13)14H17O6P,6997323.5
C(13)14H16O8,9354575.0
C15H19O7N,5059929.0
C(13)15H20O7,9006428.0
C(13)16H24O6,3948905.8
C13H10O10,8949420.0
C17H10O7,2306226.0
C14H14O7S,2766003.3
C14H14O9,54423224.0
C13H14O8N2,1600190.0
C11H19O9P,1604286.8
C18H14O6,2212031.5
C15H18O6S,1872576.8
C15H18O8,84315848.0
C14H18O7N2,2608843.5
C12H23O8P,3134156.3
C19H18O5,1518029.0
C16H22O5S,2851022.3
C16H23O5P,2331089.8
C15H24O2N2P2,1696978.8
C16H22O7,45166292.0
C13H27O7P,1922265.6
C24H22O,2270688.3
C17H26O6,9342690.0
C18H30O3S,59723496.0
C13H13O9N,3575849.8
C(13)13H14O9,7831596.5
C14H17O8N,4927543.0
C(13)14H18O8,11999290.0
C(13)15H23O5P,3028036.5
C(13)15H22O7,6870087.5
C(13)16H26O6,1616980.9
C(13)17H30O3S,10047580.0
C16H8O8,1890699.0
C13H12O8S,2683276.3
C13H13O8P,2357647.8
C13H12O10,21877138.0
C17H12O7,3554712.5
C14H16O7S,3267993.5
C14H17O7P,4874653.0
C14H16O9,68391328.0
C13H16O8N2,1605028.1
C18H16O6,3268517.8
C15H20O6S,2401191.0
C15H21O6P,5126570.5
C15H20O8,67998128.0
C19H20O5,1997234.9
C16H24O5S,1664692.3
C16H25O5P,2573239.8
C16H24O7,17600954.0
C17H28O6,2684360.0
C(13)12H12O10,3101952.0
C16H11O7N,1682434.6
C(13)13H17O7P,3998474.3
C(13)13H16O9,9513741.0
C(13)14H21O6P,3878679.5
C(13)14H20O8,8966938.0
C(13)15H25O5P,1398308.6
C(13)15H24O7,3628839.5
C12H10O11,1560160.3
C16H10O8,4281445.5
C13H14O8S,3160167.0
C17H15O3SP,1482345.5
C13H15O8P,4718698.5
C13H14O10,33166446.0
C17H14O7,7316595.0
C14H18O7S,4045940.0
C14H19O7P,10382455.0
C14H18O9,48755836.0
C25H14O,1726589.9
C18H18O6,5513344.0
C15H22O6S,2685057.0
C15H23O6P,9190533.0
C15H22O8,25855112.0
C16H27O5P,182326416.0
C16H26O7,5206164.5
C(13)12H15O8P,1376209.3
C(13)12H14O10,4120020.0
C16H13O7N,2228694.8
