molecular formula,Altamaha_PP48_000107-4_p08
C18H34O5,1992294.1
C(13)12H15O8P,1414275.4
C(13)12H14O10,4044166.3
C16H13O7N,2949512.8
C(13)13H18O7S,1393292.8
C(13)13H19O7P,3486608.3
C(13)13H18O9,7075219.0
C(13)17H18O6,2618776.3
C(13)14H23O6P,2043804.9
C(13)14H22O8,3781023.8
C(13)15H27O5P,27157930.0
C14H4O8S,2507969.5
C15H8O9,2197204.3
C12H12O9S,1814741.5
C12H13O9P,1694424.9
C12H12O11,3088603.5
C23H8O3,1438687.0
C16H12O8,11022049.0
C13H16O8S,3320546.3
C15H12O7N2,1875173.0
C13H17O8P,9189094.0
C13H16O10,18556648.0
C16H18O2N2P2,4139755.8
C17H16O7,13745902.0
C14H20O7S,3762926.8
C16H16O6N2,2526961.8
C14H21O7P,20997874.0
C14H20O9,14681845.0
C17H22ON2P2,2732792.5
C18H20O6,10635002.0
C15H24O6S,2623739.5
C15H25O6P,6428415.0
C15H24O8,5202690.0
C19H24O5,5014279.0
C16H28O7,1388046.4
C20H28O4,1435539.8
C15H11O8N,3016764.0
C(13)15H12O8,1548606.8
C(13)12H17O8P,1565507.4
C(13)12H16O10,2454086.3
C16H15O7N,3567688.8
C(13)16H16O7,2545739.5
C(13)13H20O7S,1532236.6
C(13)13H21O7P,3750992.0
C(13)13H20O9,2206034.8
C17H19O6N,1820757.4
C(13)17H20O6,2170456.3
C17H36O3NP,2419327.8
C15H10O9,7580050.0
C12H14O9S,2308499.3
C12H15O9P,4721046.5
C12H14O11,2940313.3
C23H10O3,3658652.8
C16H14O8,23226782.0
C13H18O8S,4043167.8
C15H14O7N2,3713442.5
C13H19O8P,15915427.0
C13H18O10,5581222.0
C16H20O2N2P2,6927785.5
C17H18O7,23280044.0
C14H22O7S,3314604.5
C16H18O6N2,3019183.3
C14H23O7P,20011440.0
C14H22O9,2539954.5
C25H18O,2197942.0
C18H22O6,17045944.0
C15H26O6S,1898425.0
C15H27O6P,4050364.3
C19H26O5,6918596.5
C17H35O4P,2544085.5
C(13)14H10O9,1404653.5
C15H13O8N,5318391.0
C(13)22H10O3,1405176.1
C(13)15H14O8,4088570.0
C(13)12H19O8P,2293502.5
C16H17O7N,5152516.0
C(13)16H18O7,4500230.5
C(13)13H23O7P,3111179.3
C17H21O6N,2387216.3
C(13)17H22O6,4124435.3
C(13)18H26O5,1456159.8
C14H8O10,2281022.3
C15H12O7S,2507332.5
C14H14O4N2P2,1942600.9
C15H12O9,27225162.0
C12H16O9S,2017867.9
C14H12O8N2,1881422.6
C12H17O9P,6756431.0
C23H12O3,5727317.5
C16H16O8,42581080.0
C13H20O8S,2612312.5
C15H16O7N2,5141595.0
C13H21O8P,14804060.0
C16H22O2N2P2,6850658.0
C17H20O7,44866660.0
C16H20O6N2,2102119.8
C14H25O7P,11146344.0
C18H24O6,25320560.0
C15H29O6P,1517172.8
C19H28O5,5294205.0
C17H37O4P,1693325.9
C14H11O9N,3245472.8
C(13)14H12O9,4381091.5
C(13)11H17O9P,1407912.1
C15H15O8N,7833005.5
C(13)15H16O8,6959536.0
C(13)12H21O8P,1746356.6
C16H19O7N,5553594.0
C(13)16H20O7,8304060.5
C(13)13H25O7P,1720001.0
C17H23O6N,1518790.3
C(13)17H24O6,4742601.0
C14H10O8S,2100459.8
C14H10O10,10780402.0
C11H15O10P,2144502.3
C15H14O7S,3672824.3
C15H14O9,53468928.0
C14H14O8N2,4517634.0
C12H19O9P,6276866.5
C16H19O6P,2739976.0
C15H20O3N2P2,4135688.8
C16H18O8,85597960.0
C15H18O7N2,4785934.5
C13H23O8P,6316815.0
C17H23O5P,2719508.3
C16H24O2N2P2,3661589.3
C17H22O7,66395928.0
C14H27O7P,4689691.5
C18H26O6,18071332.0
C19H30O5,2190640.0
C16H34O5S,5132081.0
C(13)13H10O10,1499208.0
C14H13O9N,6768721.5
C(13)14H14O9,8120404.5
C(13)11H19O9P,1478744.9
C(13)15H19O6P,9306206.0
C(13)15H18O8,11939937.0
C(13)16H23O5P,3938410.5
C(13)16H22O7,10778733.0
C(13)17H26O6,3467897.5
C14H12O8S,3518873.8
C14H12O10,30900640.0
C13H12O9N2,1516195.6
C11H17O10P,1683876.3
C18H12O7,3032485.0
C15H16O7S,3585446.0
C19H17O2SP,1588904.5
C15H17O7P,4004777.5
C22H12O4,1629354.3
C15H16O9,95052208.0
C14H16O8N2,4111792.0
C12H21O9P,2500272.5
C19H16O6,2592689.3
C16H20O6S,2079154.4
C16H21O6P,5536181.5
C23H16O3,1760694.6
C16H20O8,115646904.0
C15H20O7N2,2747836.3
C13H25O8P,3467708.8
C20H20O5,1713853.6
C17H24O5S,2217406.8
C17H25O5P,3175874.0
C24H20O2,1805250.9
C17H24O7,44515780.0
C18H28O6,7408081.0
C19H32O3S,22995416.0
C13H11O10N,2047728.4
C(13)13H12O10,5176051.0
C17H11O7N,1604853.5
C(13)14H17O7P,7850748.5
C(13)14H16O9,12940031.0
C(13)15H21O6P,7404297.0
C(13)15H20O8,16167692.0
C(13)16H25O5P,3161365.3
C(13)16H24O7,7480088.0
C(13)18H32O3S,4285226.5
C13H10O9S,1928757.9
C16H12ON2SP2,2220089.3
C13H10O11,3675195.8
C17H10O8,3798081.0
C14H14O8S,4662338.0
C14H15O8P,5071941.5
C14H14O10,62383176.0
C18H15O5P,1410378.5
C13H14O9N2,1555531.9
C18H14O7,5715021.5
C15H18O7S,4569166.5
C15H19O7P,10064978.0
C15H18O9,119743576.0
C14H18O8N2,3786840.3
C19H18O6,4912217.5
C16H22O6S,2603098.5
C16H23O6P,9925726.0
C16H22O8,73081952.0
C13H27O8P,1723492.9
C20H22O5,2126949.8
C17H26O5S,1395558.9
C17H27O5P,3333738.0
C17H26O7,15692909.0
C18H30O6,1787257.1
C13H13O8NS,1466512.1
C(13)13H15O8P,2662806.0
C(13)13H14O10,8586649.0
C(13)17H15O5P,2183323.3
C(13)17H14O7,1423261.9
C14H18O7NP,1773215.5
C(13)14H19O7P,7081378.5
C(13)14H18O9,14976421.0
C18H17O6N,1489063.3
C(13)15H23O6P,5190062.5
C(13)15H22O8,10474929.0
C(13)16H27O5P,1422778.6
C(13)16H26O7,3099581.3
C16H8O9,1997016.0
C13H12O9S,3359449.3
C17H13O4SP,1467867.6
C13H13O9P,2993884.5
C13H12O11,12633823.0
C16H14O3N2P2,1802466.4
C17H12O8,9062116.0
C14H16O8S,4981477.5
C14H17O8P,8531689.0
C14H16O10,66266860.0
C17H18O2N2P2,2711278.5
C18H16O7,11073264.0
C15H20O7S,6717169.5
C15H21O7P,19134196.0
C15H20O9,64595704.0
C18H22ON2P2,2771194.8
C19H20O6,7575292.5
C16H24O6S,1676029.6
C16H25O6P,10602241.0
C16H24O8,21485316.0
C20H24O5,3028744.8
C17H29O5P,4128525.0
C17H28O7,3415823.8
C18H32O6,1667355.9
C(13)12H12O11,1429037.6
C16H11O8N,2768944.0
C(13)13H16O8S,1548083.9
C(13)13H17O8P,2679863.0
C(13)13H16O10,8341561.5
C17H15O7N,2699324.0
C(13)17H16O7,1975870.8
C(13)14H21O7P,5953603.0
C(13)14H20O9,8929350.0
C18H19O6N,1647944.1
C(13)18H20O6,1964106.9
C(13)15H25O6P,2528847.3
C(13)15H24O8,3202641.8
C7H12O8N2SP2,5828965.0
C16H10O9,7176567.0
C13H14O9S,2887032.0
C13H15O9P,6078843.0
C13H14O11,15481214.0
C24H10O3,3340161.0
C17H14O8,15694211.0
C14H18O8S,5091716.0
C16H14O7N2,2289030.8
C14H19O8P,18848136.0
C14H18O10,31861130.0
C25H14O2,5469581.0
C18H18O7,17037712.0
C15H22O7S,5681552.0
C15H23O7P,20408724.0
C15H22O9,15710614.0
C26H18O,3078553.3
C19H22O6,12065179.0
C16H26O6S,1410460.3
C16H27O6P,8728991.0
C16H26O8,7879074.0
C20H26O5,5388711.0
C(13)15H10O9,1647811.4
C(13)12H14O11,1563594.4
C16H13O8N,4393676.5
C(13)16H14O8,2581711.5
C(13)13H18O8S,1747408.5
C(13)13H19O8P,3534547.8
C(13)13H18O10,3590870.5
C17H17O7N,3324120.8
C(13)17H18O7,3113691.5
C(13)14H22O7S,1909724.5
C(13)14H23O7P,3370207.8
C(13)14H22O9,2530018.5
C(13)18H22O6,2104551.5
C(13)15H27O6P,1773291.9
C(13)15H26O8,1495022.4
C17H34O4NP,2468609.3
C15H8O10,1712645.9
C12H13O10P,1947146.1
C16H12O9,17198098.0
C13H16O9S,3060243.0
C13H17O9P,9112598.0
C13H16O11,6369305.0
C24H12O3,6040604.0
C17H16O8,25443358.0
C14H20O8S,4449311.0
C16H16O7N2,3655713.5
C14H21O8P,23415842.0
C14H20O10,5861413.0
C17H22O2N2P2,6448168.0
C18H20O7,25938986.0
C15H24O7S,4493355.0
C15H25O7P,12641326.0
C15H24O9,3180592.8
C26H20O,2628660.0
C19H24O6,17194038.0
C16H29O6P,2507834.3
C20H28O5,6021186.0
C17H33O5P,1753158.3
C15H11O9N,2953050.0
C(13)15H12O9,3497308.8
C(13)12H17O9P,1610336.9
C16H15O8N,6042982.0
C(13)16H16O8,4650344.5
C(13)13H20O8S,1601641.9
C(13)13H21O8P,4120941.0
C17H19O7N,3938674.0
C(13)17H20O7,3903860.8
C(13)14H25O7P,2221945.0
C18H23O6N,1837437.9
C(13)18H24O6,3428736.8
C17H36O4NP,2071450.3
C15H10O10,8304285.5
C12H15O10P,3797666.0
C23H10O4,2808488.0
C16H14O9,30510762.0
C13H18O9S,2498218.8
C15H14O8N2,4171949.5
C13H19O9P,10860206.0
C24H14O3,7216820.0
C17H18O8,42561204.0
C14H22O8S,2516150.8
C14H23O8P,15085242.0
C17H24O2N2P2,3936959.8
C18H22O7,39022272.0
C15H26O7S,2057410.8
C15H27O7P,5207750.0
C19H26O6,17366734.0
C20H30O5,3193561.5
C15H13O9N,5805040.5
C(13)15H14O9,5475315.0
C(13)12H19O9P,1829623.5
C16H17O8N,6215676.5
C(13)16H18O8,6407167.0
C(13)13H23O8P,3204099.5
C17H21O7N,3534344.3
C(13)17H22O7,7073803.0
C(13)18H26O6,3594263.0
C15H12O8S,2497837.3
C15H12O10,25248052.0
C12H17O10P,3079991.3
C16H16O7S,2271033.3
C16H17O7P,3288892.3
C23H12O4,3499325.3
C16H16O9,54374720.0
C15H16O8N2,4976962.5
C13H21O9P,7708995.5
C16H22O3N2P2,4856137.0
C17H20O8,73707848.0
C16H20O7N2,2555214.8
C14H25O8P,8118607.0
C18H25O5P,2259284.3
C25H20O2,2208085.0
C18H24O7,45060440.0
C15H29O7P,2173275.0
C19H28O6,10715491.0
C20H32O5,1437806.6
C17H36O5S,4241776.0
C17H37O5P,1477490.9
C14H11O10N,2134648.8
C(13)14H12O10,4457083.5
C(13)15H17O7P,7967365.0
C(13)15H16O9,8225415.5
C16H19O8N,6791824.5
C(13)16H20O8,11911827.0
C(13)13H25O8P,1858455.6
C(13)17H25O5P,2328732.5
C(13)17H24O7,8170143.5
C(13)18H28O6,2243243.0
C14H10O9S,1637044.9
C14H10O11,4612026.5
C18H10O8,1713343.6
C15H14O8S,3587008.8
C15H15O8P,2002883.9
C15H14O10,51778504.0
C14H14O9N2,2832330.3
C12H19O10P,2029770.9
C19H14O7,2564555.5
C16H18O7S,3081164.5
C16H19O7P,4257744.0
C16H18O9,93090768.0
C15H18O8N2,4216790.0
C13H23O9P,3484118.8
C20H18O6,1875927.4
C17H23O6P,5325787.5
C17H22O8,86012896.0
C14H27O8P,3537890.5
C18H27O5P,3039207.5
C18H26O7,27522026.0
C15H31O7P,1816046.5
C19H30O6,3832822.0
C16H34O6S,6755319.0
C(13)14H15O8P,4467979.5
C(13)14H14O10,8084750.5
C18H13O7N,1516304.6
C(13)15H19O7P,8328471.5
C(13)15H18O9,13749530.0
C(13)16H23O6P,5694755.5
C(13)16H22O8,14382374.0
C(13)17H27O5P,1837359.4
C(13)17H26O7,4446514.0
C(13)18H30O6,1462717.9
C17H8O9,1509446.0
C14H12O9S,3107399.0
C18H13O4SP,1738569.4
C14H13O9P,2562122.3
C14H12O11,17983052.0
C18H12O8,6092370.0
C15H16O8S,4481619.0
C15H17O8P,6032982.0
C15H16O10,85096024.0
C14H16O9N2,2694748.5
C19H16O7,5253726.0
C16H20O7S,3670622.8
C16H21O7P,9721442.0
C16H20O9,105854568.0
C15H20O8N2,3145320.3
C20H20O6,3316329.8
C17H24O6S,1613930.8
C17H25O6P,11437678.0
C17H24O8,49690224.0
C18H29O5P,3943033.8
C18H28O7,10088060.0
C(13)13H12O11,2804628.5
C17H11O8N,2216342.8
C(13)14H17O8P,5236637.5
C(13)14H16O10,11360160.0
C18H15O7N,1834402.6
C(13)15H21O7P,7315369.5
C(13)15H20O9,15579052.0
C(13)16H25O6P,4387765.5
C(13)16H24O8,7718840.0
C(13)17H29O5P,2320833.3
C(13)17H28O7,2246083.8
C16H12O4N2P2,1442518.0
C17H10O9,5762263.5
C14H14O9S,4582617.0
C18H15O4SP,2004955.1
C14H15O9P,5558492.0
C14H14O11,38336736.0
C25H10O3,2190561.8
C18H14O8,11755748.0
C15H18O8S,6354148.5
C15H19O8P,13943016.0
C15H18O10,81115368.0
C26H14O2,4341997.5
C19H18O7,9711855.0
C16H22O7S,3647728.5
C16H23O7P,21514484.0
C16H22O9,56604920.0
C27H18O,4322553.5
C20H22O6,7161083.5
C17H27O6P,11694336.0
C17H26O8,15632642.0
C21H26O5,2737927.3
C18H31O5P,2405643.5
C18H30O7,2513678.3
C(13)13H15O9P,1859875.4
C(13)13H14O11,5559846.0
C17H13O8N,3846696.5
C(13)17H14O8,2486315.0
C(13)14H18O8S,1539628.1
C14H18O8NP,1755180.8
C(13)14H19O8P,5609007.0
C(13)14H18O10,11835954.0
C18H17O7N,2855988.3
C(13)18H18O7,2084406.9
C(13)15H23O7P,6647355.0
C(13)15H22O9,8395326.0
C(13)16H27O6P,2984007.0
C(13)16H26O8,3182665.8
C8H14O8N2SP2,6418264.0
C16H8O10,2015069.6
C13H12O10S,1891678.8
C13H13O10P,4176738.0
C13H12O12,3957604.5
C24H8O4,1728103.8
C17H12O9,14596970.0
C14H16O9S,5233514.5
C14H17O9P,11516782.0
C14H16O11,35478384.0
C11H20O11S,1617265.4
C25H12O3,4555635.5
C18H16O8,21470070.0
C15H20O8S,7064438.5
C15H21O8P,27622266.0
C15H20O10,35519356.0
C26H16O2,6977407.5
C19H20O7,20429698.0
C16H24O7S,2917762.5
C16H25O7P,23710598.0
C16H24O9,15043464.0
C27H20O,3980171.5
C20H24O6,11137933.0
C17H29O6P,6678417.5
C17H28O8,3735444.0
C21H28O5,2732953.0
C18H32O7,1527200.0
C16H11O9N,3307182.8
C(13)16H12O9,2431153.3
C(13)13H17O9P,2571957.5
C(13)13H16O11,4302008.0
C17H15O8N,5827770.5
C(13)17H16O8,3691709.0
C(13)14H20O8S,2084030.3
C(13)14H21O8P,6066369.5
C(13)14H20O10,5473476.0
C18H19O7N,3347654.5
C(13)25H16O2,1529031.3
C(13)18H20O7,3535561.0
C(13)15H25O7P,5110989.5
C(13)15H24O9,2531024.0
C19H23O6N,1856722.4
C(13)19H24O6,3032789.0
C16H10O8S,1985258.4
C16H10O10,7550448.0
C13H14O10S,2277873.3
C13H15O10P,6883828.5
C13H14O12,4624887.0
C24H10O4,3468794.3
C17H14O9,29720060.0
C14H18O9S,5749245.0
C16H14O8N2,4505088.0
C14H19O9P,19213824.0
C14H18O11,12574211.0
C25H14O3,7460358.5
C18H18O8,35085832.0
C15H22O8S,8248841.0
C15H23O8P,29597196.0
C15H22O10,8070671.0
C26H18O2,7474706.0
C19H22O7,32349716.0
C16H26O7S,1986581.0
C16H27O7P,12299800.0
C16H26O9,2872346.8
C27H22O,1944094.0
C20H26O6,16490016.0
C17H31O6P,2993188.3
C21H30O5,1678891.8
C(13)15H10O10,2067768.5
C16H13O9N,6009666.0
C(13)16H14O9,4971332.5
C(13)13H18O9S,2046021.5
C(13)13H19O9P,2916168.8
C(13)13H18O11,1969483.4
C17H17O8N,6573901.5
C(13)17H18O8,6517584.5
C(13)14H22O8S,2289489.5
C(13)14H23O8P,5745492.5
C18H21O7N,4205401.5
C(13)18H22O7,5498716.5
C(13)15H27O7P,2175328.5
C(13)19H26O6,3151720.3
C15H8O11,1569144.3
C12H13O11P,1636988.5
C16H12O8S,1592958.4
C16H12O10,24137860.0
C13H16O10S,2146693.3
C13H17O10P,7829640.5
C13H16O12,2076299.0
C24H12O4,5180558.5
C17H16O9,44925072.0
C14H20O9S,4181137.3
C16H16O8N2,6117524.0
C14H21O9P,19644564.0
C14H20O11,2554007.0
C25H16O3,9509018.0
C18H20O8,55312540.0
C15H24O8S,4075677.3
C15H25O8P,15065248.0
C18H26O2N2P2,3489958.3
C19H24O7,44294312.0
C16H29O7P,4973740.5
C20H28O6,13828276.0
C15H11O10N,2098122.8
C(13)15H12O10,3310029.5
C16H15O9N,7490006.5
C(13)16H16O9,7272921.5
C(13)13H20O9S,1645530.4
C(13)13H21O9P,2759133.8
C17H19O8N,6530530.5
C(13)17H20O8,9015781.0
C(13)14H24O8S,1944550.4
C(13)14H25O8P,3114985.8
C18H23O7N,2966510.8
C(13)18H24O7,7672305.5
C(13)19H28O6,3153405.3
C17H36O5NP,5391883.0
C15H10O11,6423310.5
C12H15O11P,2536210.5
C16H14O8S,3459860.3
C23H10O5,2280216.3
C16H14O10,43746076.0
C13H19O10P,6543134.5
C17H19O7P,9542436.0
C24H14O4,5621540.5
C17H18O9,71369512.0
C16H18O8N2,5408554.0
C14H23O9P,9982763.0
C18H23O6P,4839215.5
C25H18O3,4738864.5
C18H22O8,79266608.0
C15H27O8P,6671158.5
C19H27O5P,2361147.5
C26H22O2,1806140.4
C19H26O7,39060288.0
C20H30O6,7533386.0
C17H35O6P,2650446.5
C18H39O5P,2944858.5
C15H13O10N,4698210.0
C(13)15H14O10,6995044.5
C(13)16H19O7P,9647214.0
C(13)16H18O9,11695217.0
C(13)17H23O6P,6392954.0
C(13)17H22O8,12952701.0
C(13)18H27O5P,2059142.1
C(13)18H26O7,6151305.0
C17H5O8P,4305297.0
C15H12O9S,2969505.0
C15H13O9P,2021796.3
C15H12O11,19740070.0
C19H12O8,2207660.0
C16H16O8S,3163565.0
C16H17O8P,3854768.3
C16H16O10,71468464.0
C15H16O9N2,4889526.5
C13H21O10P,2997175.3
C20H16O7,2504632.0
C17H21O7P,6866364.5
C17H20O9,104416704.0
C16H20O8N2,4130242.8
C14H25O9P,4279747.5
C21H20O6,2304708.0
C18H25O6P,8689096.0
C18H24O8,70190536.0
C15H29O8P,2250703.3
C19H29O5P,3574228.3
C19H28O7,18212312.0
C20H32O6,2598371.3
C(13)14H12O11,3207411.0
C(13)15H17O8P,5858044.5
C(13)15H16O10,10462975.0
C(13)16H21O7P,7683848.5
C(13)16H20O9,15275787.0
C(13)17H25O6P,4528916.5
C(13)17H24O8,11581207.0
C(13)18H29O5P,1664800.6
C(13)18H28O7,3176227.3
C14H10O12,1985078.9
C18H10O9,3174460.0
C15H14O9S,3884093.0
C15H15O9P,4422720.5
C15H14O11,38946884.0
C19H14O8,4757576.0
C16H18O8S,4337737.0
C16H19O8P,7737420.5
C16H18O10,90130512.0
C15H18O9N2,2788434.8
C20H18O7,3564628.3
C17H22O7S,2866773.3
C17H23O7P,13183065.0
C17H22O9,78989400.0
C28H18O,2221662.5
C21H22O6,3313760.3
C18H27O6P,11817061.0
C18H26O8,30214248.0
C19H31O5P,4336752.5
C19H30O7,5171315.5
C(13)14H15O9P,1728910.4
C(13)14H14O11,5457297.0
C18H13O8N,1834899.4
C(13)15H19O8P,6435226.5
C(13)15H18O10,11424157.0
C(13)16H23O7P,5963174.5
C(13)16H22O9,12501417.0
C(13)17H27O6P,3560370.8
C(13)17H26O8,5446069.5
C14H12O10S,1596881.0
C14H13O10P,3116244.3
C14H12O12,6078167.0
C18H12O9,6892252.0
C15H16O9S,3984093.0
C15H17O9P,6585056.5
C15H16O11,48810724.0
C26H12O3,2008294.4
C19H16O8,8551144.0
C16H20O8S,3728105.3
C16H21O8P,16055021.0
C16H20O10,64391920.0
C27H16O2,4244210.5
C20H20O7,6424308.5
C17H24O7S,2796789.5
C17H25O7P,19458808.0
C17H24O9,32254716.0
C28H20O,3512062.8
C21H24O6,4295424.5
C18H29O6P,9384709.0
C18H28O8,8131335.5
C22H28O5,1944076.6
C19H33O5P,2023185.1
C19H32O7,1662995.8
C17H11O9N,1498409.6
C(13)14H17O9P,2624560.5
C(13)14H16O11,6975539.5
C18H15O8N,3701813.8
C(13)18H16O8,1642040.4
C(13)15H21O8P,5591101.0
C(13)15H20O10,9999424.0
C19H19O7N,1967938.0
C(13)19H20O7,2170948.8
C(13)16H25O7P,5030985.0
C(13)16H24O9,5290060.0
C(13)20H24O6,1549904.9
C(13)17H29O6P,2342485.3
C(13)17H28O8,1488984.0
C21H44O2NP,6398083.5
C16H12O3N2SP2,1909612.8
C17H10O10,5361012.5
C14H14O10S,2746229.5
C14H15O10P,4989305.0
C14H14O12,13886844.0
C25H10O4,1940350.9
C18H14O9,15105409.0
C15H18O9S,4990338.0
C15H19O9P,13540741.0
C15H18O11,35384712.0
C12H22O11S,1584008.9
C26H14O3,5826955.0
C19H18O8,17636750.0
C16H22O8S,4267406.0
C11H23O10N2P,6239632.0
C16H23O8P,26963346.0
C16H22O10,25562516.0
C27H18O2,6778263.5
C20H22O7,13194649.0
C17H27O7P,17694110.0
C17H26O9,9180576.0
C28H22O,3439523.8
C21H26O6,6925733.5
C18H31O6P,5339562.0
C18H30O8,2405292.8
C22H30O5,1910449.8
C(13)13H14O12,2067662.4
C17H13O9N,4124368.8
C(13)17H14O9,3181779.5
C16H13O8N3,1990100.6
C11H22O9NSP,2154198.5
C(13)14H19O9P,3049176.0
C(13)14H18O11,5682906.5
C18H17O8N,4391645.0
C(13)18H18O8,3688160.0
C15H22O8NP,1815009.5
C(13)15H23O8P,6493924.5
C(13)15H22O10,4217575.0
C19H21O7N,2137321.5
C(13)26H18O2,1794794.4
C(13)19H22O7,3323628.3
C(13)16H27O7P,4554480.5
C(13)16H26O9,1618419.4
C13H13O11P,2241558.5
C24H8O5,1785116.6
C17H12O10,16175135.0
C14H16O10S,3196959.5
C14H17O10P,9093155.0
C14H16O12,10217510.0
C(13)15H13O8N3,4167721.0
C18H16O9,29315114.0
C15H20O9S,6091820.0
C15H21O9P,23437360.0
C15H20O11,12484658.0
C26H16O3,8087605.5
C19H20O8,31830072.0
C16H24O8S,3798072.3
C16H25O8P,24875068.0
C16H24O10,6282302.5
C27H20O2,5903425.5
C20H24O7,23547972.0
C17H29O7P,8777800.0
C17H28O9,1741386.8
C21H28O6,7327824.0
C22H32O5,1646428.3
C16H11O10N,2590577.5
C(13)16H12O10,2806644.3
C(13)13H17O10P,1590648.6
C17H15O9N,6248830.0
C(13)17H16O9,5320064.5
C(13)14H20O9S,2456449.8
C(13)14H21O9P,4190597.0
C(13)14H20O11,2280327.8
C18H19O8N,4789642.0
C(13)25H16O3,2066827.1
C(13)18H20O8,5808525.0
C(13)15H25O8P,5014929.5
C19H23O7N,2973590.8
C(13)19H24O7,5407129.5
C(13)16H29O7P,2117021.8
C(13)20H28O6,1538469.9
C18H35O5NS,1754544.6
C16H10O11,6070978.0
C13H15O11P,3777222.5
C17H14O8S,2217672.5
C24H10O5,3017420.5
C13H20O5N2SP2,2330317.8
C17H14O10,37065424.0
C14H18O10S,3134159.5
C14H19O10P,12626643.0
C14H18O12,2710229.8
C25H14O4,7504601.0
C18H18O9,49050332.0
C15H22O9S,5147356.0
C15H23O9P,20882144.0
C26H18O3,8561381.0
C19H22O8,58331880.0
C16H27O8P,12352236.0
C19H28O2N2P2,2980594.0
C20H26O7,34149108.0
C17H31O7P,8452856.0
C21H30O6,5877504.5
C16H13O10N,5288996.5
C(13)16H14O10,6225959.5
C(13)13H19O10P,2423851.8
C17H17O9N,8739889.0
C(13)17H18O9,8705076.0
C(13)14H22O9S,2373429.0
C(13)14H23O9P,4309048.5
C18H21O8N,5919805.5
C(13)18H22O8,10648640.0
C(13)15H27O8P,2772549.0
C19H25O7N,2385482.3
C(13)19H26O7,7763021.0
C(13)20H30O6,1794649.5
C16H12O11,22627704.0
C13H17O11P,4319613.0
C17H16O8S,3396990.8
C24H12O5,3410307.0
C17H16O10,61232516.0
C14H20O10S,2966918.0
C14H21O10P,10177930.0
C18H21O7P,5073295.0
C25H16O4,6153616.0
C18H20O9,89036176.0
C15H25O9P,10851734.0
C19H25O6P,4226459.5
C26H20O3,4020636.3
C19H24O8,81499552.0
C16H29O8P,5228963.0
C27H24O2,3171753.0
C20H28O7,27801002.0
C17H33O7P,2083503.4
C21H32O6,3133879.5
C(13)15H12O11,4255445.0
C16H15O10N,8416991.0
C(13)16H16O10,10573538.0
C(13)13H21O10P,1709286.0
C(13)17H21O7P,9697003.0
C(13)17H20O9,14673646.0
C16H19O8N3,2459887.3
C(13)14H25O9P,2317042.8
C(13)18H25O6P,5392120.0
C(13)18H24O8,13444859.0
C19H27O7N,1793028.8
C(13)19H28O7,5977863.5
C10H11O10N2SP,4491295.0
C15H10O12,3532329.5
C16H14O9S,3939376.0
C16H15O9P,2860083.5
C16H14O11,49879096.0
C13H19O11P,3311162.8
C20H14O8,3251771.5
C17H18O8S,3667004.8
C19H14O7N2,2543167.3
C17H19O8P,5769280.0
C17H18O10,101242944.0
C16H18O9N2,5436487.0
C14H23O10P,5404743.5
C18H23O7P,10698829.0
C18H22O9,126834768.0
C15H27O9P,6187092.5
C19H27O6P,8839258.0
C19H26O8,66541660.0
C16H31O8P,2322017.0
C20H30O7,14116969.0
C17H35O7P,2168941.8
C18H38O6S,3755127.3
C(13)15H15O9P,3277203.8
C(13)15H14O11,8126870.5
C19H13O8N,1711001.0
C(13)16H19O8P,8657312.0
C(13)16H18O10,15436195.0
C(13)17H23O7P,9050541.0
C(13)17H22O9,18983344.0
C(13)18H27O6P,4275642.0
C(13)18H26O8,12335549.0
C(13)19H30O7,3205065.8
C15H12O10S,2477289.0
C19H13O5SP,1753835.4
C15H13O10P,2514156.3
C15H12O12,12831471.0
C19H12O9,5613300.5
C16H16O9S,5808885.5
C16H17O9P,5935865.0
C16H16O11,79305472.0
C15H16O10N2,3748608.0
C20H16O8,6443777.5
C17H20O8S,4795138.5
C17H21O8P,11574022.0
C17H20O10,123951880.0
C16H20O9N2,4635405.0
C21H20O7,4983566.5
C18H24O7S,2510095.5
C18H25O7P,22067986.0
C18H24O9,86596376.0
C29H20O,2736409.3
C22H24O6,2472731.3
C19H28O6S,1647900.3
C19H29O6P,13495072.0
C19H28O8,26434338.0
C20H32O7,5008175.5
C(13)14H12O12,2195027.5
C(13)15H17O9P,5726301.5
C(13)15H16O11,11408480.0
C19H15O8N,2520675.0
C16H20O8NP,1650535.6
C(13)16H21O8P,9665643.0
C(13)16H20O10,16333934.0
C(13)17H25O7P,6529143.5
C(13)17H24O9,12725370.0
C(13)18H29O6P,3973252.5
C(13)18H28O8,4616327.5
C14H11O11P,2091437.5
C18H10O10,4072885.8
C15H14O10S,3984823.0
C15H15O10P,4771258.5
C15H14O12,28319166.0
C26H10O4,2231744.8
C19H14O9,10220995.0
C16H18O9S,4965828.0
C16H19O9P,11531720.0
C16H18O11,76438984.0
C27H14O3,3980238.0
C20H18O8,11482576.0
C17H22O8S,4162001.0
C17H23O8P,25927124.0
C17H22O10,72392152.0
C28H18O2,6016475.0
C21H22O7,7456221.0
C18H27O7P,24935906.0
C18H26O9,29294052.0
C29H22O,4152808.0
C22H26O6,3844586.0
C19H31O6P,10903023.0
C19H30O8,6665713.5
C23H30O5,1940471.0
C(13)14H14O12,4441894.5
C18H13O9N,2988840.8
