Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_SW48_000107-3_p08
303.064070252709,12,17,7,0,0,0,1,0,CHOP,Lignin,304.071346719589,-0.517343020187768,2,7333907.5
303.072156492255,12,16,9,0,0,0,0,0,CHO,Tannin,304.079432959135,-0.00278425671409137,2,12259350
303.081908646133,15,18,1,2,0,0,2,0,CHONP,UnsatHC,304.089185113013,0.825801440359465,1,2761241
303.087412623335,16,16,6,0,0,0,0,0,CHO,Lignin,304.094689090215,-0.00277549896177246,1,10557467
303.090738347745,13,20,6,0,0,1,0,0,CHOS,Protein,304.098014814625,0.145512213654125,1,2135067.8
303.098608894941,15,16,5,2,0,0,0,0,CHON,Lignin,304.105885361821,0.119276478312094,1,1434142.4
303.100456074403,13,21,6,0,0,0,1,0,CHOP,Protein,304.107732541283,-0.518318233600443,2,11319327
303.108541992307,13,20,8,0,0,0,0,0,CHO,AminoSugar,304.115818459187,-0.00276337673122794,1,7611425.5
303.118250167466,0,0,0,0,0,0,0,0,,None,304.125526634346,0,2,2213412.5
303.123798123388,17,20,5,0,0,0,0,0,CHO,Lignin,304.131074590268,-0.00275462873714608,1,6451238
303.136816754206,14,25,5,0,0,0,1,0,CHOP,Protein,304.144093221086,-0.436628851639539,2,8323114.5
303.144927492363,14,24,7,0,0,0,0,0,CHO,Protein,304.152203959243,-0.0027425198725397,1,2462252.8
303.16017148975,18,24,4,0,0,0,0,0,CHO,Lignin,304.16744795663,0.0371577253511896,1,1901617.6
303.181308486127,15,28,6,0,0,0,0,0,CHO,Protein,304.188584953007,0.0120924767720822,1,1369912.3
304.046255916017,14,11,7,1,0,0,0,0,CHON,ConHC,305.053532382897,0.063366265793065,3,3019591.8
304.054363937909,14,12,7,0,1,0,0,0,CHO,Lignin,305.061640404789,0.0562932506417089,2,1877834.4
304.067516973423,11,17,7,0,1,0,1,0,CHOP,Lignin,305.074793440303,-0.816822982526991,1,1805646.5
304.075414994748,11,16,9,0,1,0,0,0,CHO,Tannin,305.082691461628,0.312992753923608,0,1711697
304.082673014346,15,15,6,1,0,0,0,0,CHON,Lignin,305.089949481226,-0.0401911823856013,2,2522963.3
304.09080003629,15,16,6,0,1,0,0,0,CHO,Lignin,305.09807650317,-0.109535827315884,1,2250581.8
304.103818071442,12,21,6,0,1,0,1,0,CHOP,Protein,305.111094538322,-0.540078105301075,2,2218330
304.140147169542,13,25,5,0,1,0,1,0,CHOP,Protein,305.147423636422,-0.355158240282652,1,1364325.4
304.881820373459,0,0,0,0,0,0,0,0,,None,305.889096840339,0,1,2281551
305.007040352919,10,11,9,0,0,0,1,0,CHOP,Tannin,306.014316819799,-0.811588822207721,2,1529462.6
305.030291349112,14,10,8,0,0,0,0,0,CHO,ConHC,306.037567815992,-0.00169323094512449,4,11397758
305.033726529278,11,14,8,0,0,1,0,0,CHOS,Tannin,306.041002996158,-0.211997600910835,2,1932415
305.043379845704,11,15,8,0,0,0,1,0,CHOP,Tannin,306.050656312584,-0.661146380804732,3,5284482
305.051415606413,11,14,10,0,0,0,0,0,CHO,Tannin,306.058692073293,0.0150203434836694,1,1567364.6
305.061133945178,14,16,2,2,0,0,2,0,CHONP,Lignin,306.068410412058,0.948729539485129,2,2834567.8
305.06667684946,15,14,7,0,0,0,0,0,CHO,Lignin,306.07395331634,-0.00167358109038677,3,20781706
305.069988637774,12,18,7,0,0,1,0,0,CHOS,AminoSugar,306.077265104654,0.191186516978151,1,2176650.5
305.078025563484,14,14,6,2,0,0,0,0,CHON,Lignin,306.085302030364,-0.378449939070238,2,1905293
305.07972437714,12,19,7,0,0,0,1,0,CHOP,AminoSugar,306.08700084402,-0.52720115386261,2,13625998
305.087806218605,12,18,9,0,0,0,0,0,CHO,Carb,306.095082685485,-0.00166218063743153,2,2535568
305.097544921192,15,20,1,2,0,0,2,0,CHONP,UnsatHC,306.104821388072,0.865410829865622,1,3922579.3
305.103062349812,16,18,6,0,0,0,0,0,CHO,Lignin,306.110338816692,-0.00165395373377121,2,17435284
305.114440509661,15,18,5,2,0,0,0,0,CHON,Lignin,306.121716976541,-0.474575416708712,2,1638296.5
305.116142281393,13,23,6,0,0,0,1,0,CHOP,Protein,306.123418748273,-0.632971413426686,2,8379033
305.124297979898,13,22,8,0,0,0,0,0,CHO,AminoSugar,306.131574446778,-0.348751277759968,2,1369243.6
305.133840307221,0,0,0,0,0,0,0,0,,None,306.141116774101,0,2,2988190.8
305.13944785017,17,22,5,0,0,0,0,0,CHO,Lignin,306.14672431705,-0.00163434868158232,2,8759968
305.152556848031,14,27,5,0,0,0,1,0,CHOP,Protein,306.159833314911,-0.727814974010458,2,4869796.5
305.175851844231,18,26,4,0,0,0,0,0,CHO,Lignin,306.183128311111,-0.0620155370928249,1,1812139.9
305.188915842101,15,31,4,0,0,0,1,0,CHOP,Lipid,306.196192308981,-0.641142790078063,1,3343024
305.215529837764,16,34,3,0,0,1,0,0,CHOS,Lipid,306.222806304644,0.193790452480037,1,1801144.4
306.033612268541,13,10,8,0,1,0,0,0,CHO,ConHC,307.040888735421,0.10878088341197,2,1831099.4
306.061928016162,14,13,7,1,0,0,0,0,CHON,Lignin,307.069204483042,-0.00881182993910408,3,4505540.5
306.070099943326,14,14,7,0,1,0,0,0,CHO,Lignin,307.077376410206,-0.223944552716222,1,3354567
306.08305482786,11,19,7,0,1,0,1,0,CHOP,AminoSugar,307.09033129474,-0.446065297523193,1,1650635
306.098375691307,15,17,6,1,0,0,0,0,CHON,Lignin,307.105652158187,-0.211245500549098,2,2558928
306.1063986198,15,18,6,0,1,0,0,0,CHO,Lignin,307.11367508668,0.0588105348238993,1,3010002.5
306.11149357439,12,22,6,1,0,0,1,0,CHONP,Protein,307.11877004127,-0.96408067240105,2,1608148.1
306.119490503116,12,23,6,0,1,0,1,0,CHOP,Protein,307.126766969996,-0.609361722272473,2,1732054.6
306.142860294828,16,22,5,0,1,0,0,0,CHO,Lignin,307.150136761708,-0.1891817746697,1,1603294
306.879761117613,0,0,0,0,0,0,0,0,,None,307.887037584493,0,0,3836104.3
307.009449097401,13,8,9,0,0,0,0,0,CHO,ConHC,308.016725564281,0.34508326949647,2,3011825.5
307.022755095331,13,14,1,2,0,1,2,0,CHONSP,UnsatHC,308.030031562211,0.568872092224923,1,1725173.6
307.04044909258,13,14,3,2,0,0,2,0,CHONP,Lignin,308.04772555946,0.778407434581528,3,2075387.3
307.045941091726,14,12,8,0,0,0,0,0,CHO,Lignin,308.053217558606,-0.000638222494223387,3,21445886
307.049190404342,11,16,8,0,0,1,0,0,CHOS,Tannin,308.056466871222,0.393788771320917,3,1584638
307.05709216457,13,12,7,2,0,0,0,0,CHON,Lignin,308.06436863145,0.266563933918907,2,1381376.6
307.059031351139,11,17,8,0,0,0,1,0,CHOP,Carb,308.066307818019,-0.661498884510633,3,5781761
307.076833063841,14,18,2,2,0,0,2,0,CHONP,Lignin,308.084109530721,0.783298039046564,2,3570950.8
307.082326592374,15,16,7,0,0,0,0,0,CHO,Lignin,308.089603059254,-0.000619798677556148,3,29314312
307.09357120189,14,16,6,2,0,0,0,0,CHON,Lignin,308.10084766877,-0.0370403729211989,2,2816780.3
307.095391976737,12,21,7,0,0,0,1,0,CHOP,AminoSugar,308.102668443617,-0.580666238370026,2,8389901
307.113201774419,15,22,1,2,0,0,2,0,CHONP,UnsatHC,308.120478241299,0.8377158262597,1,2739986.5
307.118712093026,16,20,6,0,0,0,0,0,CHO,Lignin,308.125988559906,-0.000601396737798437,2,23305492
307.131756091003,13,25,6,0,0,0,1,0,CHOP,Protein,308.139032557883,-0.51117439232995,2,3632920.3
307.149562088242,0,0,0,0,0,0,0,0,,None,308.156838555122,0,2,1300510
307.155094087384,17,24,5,0,0,0,0,0,CHO,Lignin,308.162370554264,0.0107950743183324,1,7507232
307.158600086841,14,28,5,0,0,1,0,0,CHOS,Protein,308.165876553721,-0.427868336235847,1,1955616.9
307.168139085363,14,29,5,0,0,0,1,0,CHOP,Protein,308.175415552243,-0.502963036639961,2,1810468
307.194858081224,15,32,4,0,0,1,0,0,CHOS,Lipid,308.202134548104,-0.0140897933400605,1,4560172.5
307.204503079731,15,33,4,0,0,0,1,0,CHOP,Lipid,308.211779546611,-0.433107752771792,1,2336047.5
308.041247131704,13,11,8,1,0,0,0,0,CHON,Lignin,309.048523598584,-0.185289622893544,3,2246714.8
308.049274208762,13,12,8,0,1,0,0,0,CHO,Lignin,309.056550675642,0.0696447221580347,1,3120189.3
308.077582480517,14,15,7,1,0,0,0,0,CHON,Lignin,309.084858947397,-0.0229904402619436,3,4960838.5
308.085720558642,14,16,7,0,1,0,0,0,CHO,Lignin,309.092997025522,-0.127209035033681,1,3798601
308.113911829277,15,19,6,1,0,0,0,0,CHON,Lignin,309.121188296157,0.158680622508804,1,2406994
308.122050907413,15,20,6,0,1,0,0,0,CHO,Lignin,309.129327374293,0.051234566067728,1,3605588.5
308.199863654433,14,32,4,1,0,0,1,0,CHONP,Lipid,309.207140121313,-0.792641828646383,1,1495661.4
308.877684371674,0,0,0,0,0,0,0,0,,None,309.884960838554,0,1,1886790.9
309.025205349875,13,10,9,0,0,0,0,0,CHO,ConHC,310.032481816755,0.000332691125004723,3,9510774
309.038210673514,10,15,9,0,0,0,1,0,CHOP,Carb,310.045487140394,-0.382363229554894,2,2260858.5
309.043909691748,14,14,6,0,0,1,0,0,CHOS,Lignin,310.051186158628,-0.249270543865233,2,1486460.3
309.056175883328,13,16,3,2,0,0,2,0,CHONP,Lignin,310.063452350208,0.525892654273881,3,2103168.3
309.061590850812,14,14,8,0,0,0,0,0,CHO,Lignin,310.068867317692,0.0003499495452268,3,29781890
309.07285412562,13,14,7,2,0,0,0,0,CHON,Lignin,310.0801305925,-0.0960332409163817,3,2536837.5
309.074731338088,11,19,8,0,0,0,1,0,CHOP,Carb,310.082007804968,-0.818197320632395,2,3186054
309.080310941885,15,18,5,0,0,1,0,0,CHOS,Lignin,310.087587408765,-0.300013506887503,2,1454215.9
309.092434772516,14,20,2,2,0,0,2,0,CHONP,Lignin,310.099711239396,0.934142127409435,2,2091403.8
309.097976351753,15,18,7,0,0,0,0,0,CHO,Lignin,310.105252818633,0.000367186868255499,3,41430924
309.101355912169,12,22,7,0,0,1,0,0,CHOS,AminoSugar,310.108632379049,-0.027822989254021,2,5749646.5
309.109285534405,14,18,6,2,0,0,0,0,CHON,Lignin,310.116562001285,-0.244038836220119,2,2197905.3
309.111049782892,12,23,7,0,0,0,1,0,CHOP,AminoSugar,310.118326249772,-0.601856633223975,2,3780497.8
309.134361852701,16,22,6,0,0,0,0,0,CHO,Lignin,310.141638319581,0.000384403284798249,2,19668890
309.170759847351,17,26,5,0,0,0,0,0,CHO,Lipid,310.178036314231,-0.039877520904841,2,5021605
309.174106846859,14,30,5,0,0,1,0,0,CHOS,Protein,310.181383313739,0.0369131133575583,1,9578406
310.028547757209,12,10,9,0,1,0,0,0,CHO,ConHC,311.035824224089,0.0402963596120669,2,1559225.5
310.056861687325,13,13,8,1,0,0,0,0,CHON,Lignin,311.064138154205,-0.0699370412030088,3,3450050.8
310.064970667312,13,14,8,0,1,0,0,0,CHO,Lignin,311.072247134192,-0.0799498897119374,1,4342981.5
310.093260597492,14,17,7,1,0,0,0,0,CHON,Lignin,311.100537064372,-0.113014179859504,3,3861710.5
310.101290577674,14,18,7,0,1,0,0,0,CHO,Lignin,311.108567044554,0.130905252307485,1,6090961
310.137673487887,15,22,6,0,1,0,0,0,CHO,Lignin,311.144949954767,0.139233604822388,1,3324124.8
310.177460389705,13,30,5,0,1,1,0,0,CHOS,Protein,311.184736856585,0.0409554633745515,1,1761257.6
310.94833513779,0,0,0,0,0,0,0,0,,None,311.95561160467,0,3,6303203.5
311.019680127821,16,8,7,0,0,0,0,0,CHO,ConHC,312.026956594701,0.147476999712059,3,1313018.5
311.023108127342,13,12,7,0,0,1,0,0,CHOS,Lignin,312.030384594222,-0.035779599122495,2,1929723.6
311.040855124866,13,12,9,0,0,0,0,0,CHO,Tannin,312.048131591746,0.00125735207541321,3,18129410
311.055998992776,17,12,6,0,0,0,0,0,CHO,ConHC,312.063275459656,0.361010578924397,1,1990918.3
311.059506583507,14,16,6,0,0,1,0,0,CHOS,Lignin,312.066783050387,-0.0772725219408577,2,2190855.5
311.06922699182,14,17,6,0,0,0,1,0,CHOP,Lignin,312.0765034587,-0.732738279051317,2,1941514.6
311.077240626092,14,16,8,0,0,0,0,0,CHO,Lignin,312.084517092972,0.00127346230468172,3,44208652
311.095866025356,15,20,5,0,0,1,0,0,CHOS,Lignin,312.103142492236,0.00624878183584072,2,2812947.3
311.113626127324,15,20,7,0,0,0,0,0,CHO,Lignin,312.120902594204,0.00128955220494117,3,43168280
311.150011628561,16,24,6,0,0,0,0,0,CHO,Protein,312.157288095441,0.00130562160120165,2,10938917
311.168669625966,17,28,3,0,0,1,0,0,CHOS,Lipid,312.175946092846,-0.0981425594972483,3,140735024
312.044200635454,12,12,9,0,1,0,0,0,CHO,Tannin,313.051477102334,0.0310478207641769,2,2022728.1
312.072507352404,13,17,6,0,1,0,1,0,CHOP,Lignin,313.079783819284,-0.492504440042825,3,4077393.3
312.08055927189,13,16,8,0,1,0,0,0,CHO,Lignin,313.08783573877,0.116866342298077,1,6436692
312.108858988913,14,19,7,1,0,0,0,0,CHON,Lignin,313.116135455793,0.0527408352615568,2,1920605.3
312.116981907691,14,20,7,0,1,0,0,0,CHO,Lignin,313.124258374571,-0.00172478145582132,1,5889888
312.153398543557,15,24,6,0,1,0,0,0,CHO,Protein,313.160675010437,-0.10112903578664,1,1623915.8
312.171973357828,16,28,3,0,1,1,0,0,CHOS,Lipid,313.179249824708,0.0653561576281554,1,20570994
312.883699432294,0,0,0,0,0,0,0,0,,None,313.890975899174,0,0,1540442.9
312.945303424148,0,0,0,0,0,0,0,0,,None,313.952579891028,0,2,2422127
313.020119414275,12,10,10,0,0,0,0,0,CHO,Tannin,314.027395881155,0.00210441682260166,3,2717319.8
313.035316547429,16,10,7,0,0,0,0,0,CHO,ConHC,314.042593014309,0.189978659238472,3,2489484.8
313.038698244625,13,14,7,0,0,1,0,0,CHOS,Lignin,314.045974711505,0.155335838750572,1,2761869.8
313.048442253523,13,15,7,0,0,0,1,0,CHOP,Lignin,314.055718720403,-0.571154072653023,2,2515601
313.056504915782,13,14,9,0,0,0,0,0,CHO,Tannin,314.063781382662,0.00211943635804034,3,28320916
313.071761047473,17,14,6,0,0,0,0,0,CHO,Lignin,314.079037514353,0.00212572776942271,3,2038936.6
313.07513407341,14,18,6,0,0,1,0,0,CHOS,Lignin,314.08241054029,-0.00490282199173963,2,2692761.8
313.084832522097,14,19,6,0,0,0,1,0,CHOP,Lignin,314.092108988977,-0.586249931930149,2,4466845
313.092890417293,14,18,8,0,0,0,0,0,CHO,Lignin,314.100166884173,0.00213443594526362,3,41612448
313.108044708633,18,18,5,0,0,0,0,0,CHO,Lignin,314.115321175513,0.326353983989451,1,1799844.5
313.111496230506,15,22,5,0,0,1,0,0,CHOS,Lignin,314.118772697386,0.0694301505968139,2,2022565.6
313.121222701157,15,23,5,0,0,0,1,0,CHOP,Protein,314.128499168037,-0.601057328737498,2,2512552.8
313.12927591881,15,22,7,0,0,0,0,0,CHO,Lignin,314.13655238569,0.00214941595310573,3,19805356
313.164435100096,0,0,0,0,0,0,0,0,,None,314.171711566976,0,2,5060791
313.165661420332,16,26,6,0,0,0,0,0,CHO,Protein,314.172937887212,0.00216437638836936,2,2853047.5
313.175370419057,0,0,0,0,0,0,0,0,,None,314.182646885937,0,0,1844154.6
313.238466410786,18,34,4,0,0,0,0,0,CHO,Lipid,314.245742877666,-0.105961230423305,1,2064079.4
314.05183209031,12,15,7,0,1,0,1,0,CHOP,Lignin,315.05910855719,-0.680422129549689,3,1499611.4
314.059884097863,12,14,9,0,1,0,0,0,CHO,Tannin,315.067160564743,-0.0751542706646226,2,4492766
314.088066124301,13,19,6,0,1,0,1,0,CHOP,Lignin,315.095342591181,-0.199624913992095,2,2814951.5
314.096266131994,13,18,8,0,1,0,0,0,CHO,Lignin,315.103542598874,-0.0641264570087194,1,6206954
314.124489158474,14,23,5,0,1,0,1,0,CHOP,Protein,315.131765625354,-0.318688133502786,2,1602803.4
314.132621166105,14,22,7,0,1,0,0,0,CHO,Lignin,315.139897632985,0.0325751054245252,1,3694582
314.2256352534,17,34,2,1,0,0,1,0,CHONP,Lipid,315.23291172028,-0.621348445546974,1,1647892.9
314.880875239833,0,0,0,0,0,0,0,0,,None,315.888151706713,0,0,1707246
314.943287232057,0,0,0,0,0,0,0,0,,None,315.950563698937,0,1,8009474.5
315.014615223188,15,8,8,0,0,0,0,0,CHO,ConHC,316.021891690068,0.0808283609678796,3,2001690.4
315.018057222761,12,12,8,0,0,1,0,0,CHOS,Tannin,316.025333689641,-0.144411337095905,3,2424603.5
315.027752221557,12,13,8,0,0,0,1,0,CHOP,Tannin,316.035028688437,-0.711263995266912,3,2785566.8
315.035769220562,12,12,10,0,0,0,0,0,CHO,Tannin,316.043045687442,0.0029070660833523,3,9977633
315.051025352369,16,12,7,0,0,0,0,0,CHO,ConHC,316.058301819249,0.00291291551881329,4,4779814.5
315.054363464618,13,16,7,0,0,1,0,0,CHOS,Lignin,316.061639931498,0.106393177383935,1,3937063.8
315.064090619646,13,17,7,0,0,0,1,0,CHOP,Lignin,316.071367086526,-0.562139264295232,2,5521195
315.072154722348,13,16,9,0,0,0,0,0,CHO,Tannin,316.079431189228,0.00292101137475095,3,32536366
315.081831297087,24,12,1,0,0,0,0,0,CHO,ConHC,316.089107763967,-0.926183978058222,2,1839664.8
315.087410854157,17,16,6,0,0,0,0,0,CHO,Lignin,316.094687321037,0.00292685281010168,3,5365554.5
315.090798660361,14,20,6,0,0,1,0,0,CHOS,Lignin,316.098075127241,-0.0508153709761609,2,2114355.8
315.100484951286,14,21,6,0,0,0,1,0,CHOP,Protein,316.107761418166,-0.589993316003529,2,12193591
315.10854022414,14,20,8,0,0,0,0,0,CHO,Lignin,316.11581669102,0.00293493745206153,3,24307514
315.123796355951,18,20,5,0,0,0,0,0,CHO,Lignin,316.131072822831,0.00294077089007081,2,3256126.8
315.136752951032,15,25,5,0,0,0,1,0,CHOP,Protein,316.144029417912,-0.218238857994358,2,2538307
315.144925725936,15,24,7,0,0,0,0,0,CHO,Protein,316.152202192816,0.00294884468151328,2,7540550
315.181359721432,16,28,6,0,0,0,0,0,CHO,Protein,316.188636188312,-0.150406770997713,2,1823569.9
315.942734177091,0,0,0,0,0,0,0,0,,None,316.950010643971,0,2,1508175.8
316.046292584475,15,11,7,1,0,0,0,0,CHON,ConHC,317.053569051355,-0.0546858856910977,4,1482098.3
