molecular formula,Altamaha_SW48_000107-2_p08
C18H24O6,16407068.0
C15H29O6P,1787937.6
C19H28O5,4153899.5
C17H37O4P,1483328.4
C14H11O9N,2550164.8
C(13)14H12O9,3355544.3
C15H15O8N,5704612.5
C(13)15H16O8,5779367.5
C(13)12H21O8P,2382253.3
C16H19O7N,3749811.8
C(13)16H20O7,5633975.5
C(13)13H25O7P,1862332.8
C17H23O6N,1745475.3
C(13)17H24O6,3249606.8
C14H10O10,10556729.0
C11H15O10P,2262847.0
C14H16O4N2P2,3266374.8
C15H14O9,45645128.0
C14H14O8N2,2486606.0
C12H19O9P,5658958.5
C15H20O3N2P2,3887446.3
C16H18O8,59055448.0
C15H18O7N2,4106589.5
C13H23O8P,6687070.5
C17H23O5P,2030948.9
C24H18O2,3417446.0
C17H22O7,42442088.0
C14H27O7P,4175214.0
C18H26O6,11748728.0
C16H34O5S,4290953.0
C(13)13H10O10,1808105.1
C14H13O9N,5542645.5
C(13)14H14O9,6533881.0
C15H17O8N,6476549.0
C(13)15H18O8,8148744.5
C(13)16H23O5P,3306260.8
C(13)16H22O7,7468824.5
C(13)17H26O6,2260776.0
C14H12O8S,2551447.5
C18H13O3SP,1365402.8
C14H12O10,26185888.0
C18H12O7,2553510.0
C15H16O7S,1844391.4
C15H17O7P,3252395.8
C15H16O9,64823472.0
C14H16O8N2,2816692.0
C12H21O9P,2198452.8
C16H21O6P,3744955.5
C16H20O8,74555584.0
C15H20O7N2,2427587.8
C13H25O8P,2764996.5
C17H24O5S,1855175.0
C17H25O5P,2527435.3
C16H26O2N2P2,1660108.4
C17H24O7,30793934.0
C14H29O7P,1795796.4
C18H28O6,4389086.5
C19H32O3S,20603110.0
C13H11O10N,1512784.8
C(13)13H12O10,3709012.3
C(13)14H17O7P,6383200.5
C(13)14H16O9,9609828.0
C(13)15H21O6P,5747312.5
C(13)15H20O8,10955380.0
C(13)16H25O5P,2513024.5
C(13)16H24O7,5579396.0
C(13)18H32O3S,4005532.0
C13H10O9S,1887480.0
C17H11O4SP,1646587.1
C13H11O9P,2257916.3
C13H10O11,3424255.8
C17H10O8,3827718.5
C14H14O8S,3629064.0
C18H15O3SP,1664011.1
C14H15O8P,4102156.3
C14H14O10,51692560.0
C18H14O7,3968022.5
C15H18O7S,2988056.0
C15H19O7P,6942748.5
C15H18O9,85517344.0
C14H18O8N2,2012452.8
C19H18O6,3355686.5
C16H22O6S,2099239.8
C16H23O6P,6891564.5
C16H22O8,51881008.0
C20H22O5,1527094.6
C17H27O5P,3613756.3
C17H26O7,12340288.0
C18H30O6,2071119.8
C(13)13H15O8P,2863046.3
C(13)13H14O10,7034313.5
C17H13O7N,1449676.9
C(13)14H19O7P,5766614.5
C(13)14H18O9,11486682.0
C(13)15H23O6P,3684838.3
C(13)15H22O8,7427562.0
C(13)16H26O7,1598713.9
C16H8O9,2018672.4
C13H12O9S,1936753.9
C13H13O9P,3131766.3
C13H12O11,11970426.0
C17H12O8,6953856.5
C14H16O8S,3621762.0
C18H17O3SP,1611397.1
C14H17O8P,6599558.5
C14H16O10,59877256.0
C18H16O7,6569872.5
C15H20O7S,4048786.3
C15H21O7P,13242262.0
C15H20O9,50431900.0
C26H16O,2674590.5
C19H20O6,5204897.0
C16H25O6P,9105319.0
C16H24O8,18462634.0
C20H24O5,2505649.0
C17H29O5P,4680631.0
C17H28O7,3340730.5
C18H32O6,1817290.5
C(13)12H12O11,1812792.0
C16H11O8N,2201403.3
C(13)16H12O8,1681470.8
C(13)13H17O8P,3170628.5
C(13)13H16O10,7795016.0
C17H15O7N,2486603.5
C(13)17H16O7,1405263.0
C(13)14H21O7P,3759444.8
C(13)14H20O9,7182680.5
C(13)18H20O6,1479007.3
C(13)15H25O6P,2362981.0
C(13)15H24O8,2928488.5
C7H12O8N2SP2,6655706.5
C23H6O4,1532912.3
C16H10O9,6953714.5
C13H14O9S,3182324.3
C17H15O4SP,1438711.5
C13H15O9P,5252856.5
C13H14O11,16362236.0
C24H10O3,1994496.6
C17H14O8,13271811.0
C14H18O8S,3761412.5
C14H19O8P,15514377.0
C14H18O10,32811788.0
C25H14O2,4065040.8
C18H18O7,12854035.0
C15H22O7S,3496724.8
C15H23O7P,17816346.0
C15H22O9,15608605.0
C26H18O,3143969.0
C19H22O6,9929508.0
C16H27O6P,6796073.5
C16H26O8,3796781.0
C20H26O5,4105011.8
C17H30O7,1461053.4
C11H11O6NSP2,1408667.0
C(13)12H14O11,2248382.3
C16H13O8N,3033281.5
C(13)16H14O8,2386117.0
C(13)13H19O8P,2997963.0
C(13)13H18O10,5080270.5
C17H17O7N,2553041.8
C(13)17H18O7,2746069.5
C(13)14H23O7P,3378395.3
C(13)14H22O9,2679007.0
C18H21O6N,1609954.3
C(13)18H22O6,1660645.9
C(13)15H27O6P,1628907.8
C17H34O4NP,3665160.8
C15H8O10,1967212.0
C12H13O10P,2352754.0
C23H8O4,1717882.0
C16H12O9,15249020.0
C13H16O9S,2782846.0
C13H17O9P,8095362.5
C13H16O11,7282310.0
C24H12O3,4704906.5
C17H16O8,19938956.0
C14H20O8S,2517646.3
C16H16O7N2,2870930.0
C14H21O8P,20393618.0
C14H20O10,7751318.5
C25H16O2,5773979.0
C18H20O7,17669790.0
C15H24O7S,3141278.8
C15H25O7P,10794659.0
C15H24O9,2216614.8
C26H20O,2341035.3
C19H24O6,12054190.0
C16H29O6P,2150579.5
C20H28O5,3468990.0
C17H33O5P,1788612.0
C15H11O9N,2538558.0
C(13)15H12O9,2176065.8
C16H15O8N,3770446.5
C(13)16H16O8,3680338.3
C13H20O8NP,1526100.3
C(13)13H21O8P,3121240.0
C17H19O7N,3338335.0
C(13)17H20O7,2977378.5
C(13)14H25O7P,2461288.5
C(13)18H24O6,2011251.1
C17H36O4NP,4272278.5
C15H10O10,8487420.0
C12H15O10P,3693057.8
C23H10O4,2791433.8
C16H14O9,26915340.0
C13H18O9S,2024973.9
C15H14O8N2,2729489.5
C13H19O9P,8923666.0
C13H18O11,2326038.0
C24H14O3,5308954.5
C17H18O8,28504604.0
C14H22O8S,1792030.3
C16H18O7N2,3204130.0
C14H23O8P,13484579.0
C14H22O10,1467686.4
C17H24O2N2P2,3954219.0
C18H22O7,25379374.0
C15H26O7S,1906734.9
C15H27O7P,5466675.5
C19H26O6,11958846.0
C20H30O5,2706510.5
C(13)14H10O10,1536195.6
C15H13O9N,4257744.5
C14H14O6N3P,2260433.8
C(13)15H14O9,4199892.0
C(13)12H19O9P,1637850.3
C16H17O8N,4574177.0
C(13)16H18O8,4548581.0
C(13)13H23O8P,2568170.8
C17H21O7N,2861553.8
C(13)17H22O7,4879349.5
C(13)18H26O6,2215430.0
C15H12O10,23012752.0
C12H17O10P,4027798.8
C16H16O7S,2368921.3
C23H12O4,2838430.8
C16H16O9,42923424.0
C15H16O8N2,3444646.5
C13H21O9P,6793639.5
C17H21O6P,2116782.3
C24H16O3,4767151.5
C17H20O8,48690608.0
C14H25O8P,7847352.0
C25H20O2,1827776.0
C18H24O7,31462850.0
C15H29O7P,2675144.5
C19H28O6,7949779.0
C20H32O5,1462243.6
C17H36O5S,3016677.3
C17H37O5P,1448681.5
C14H11O10N,1817431.0
C(13)14H12O10,3363674.8
C15H15O9N,5010279.5
C(13)15H16O9,7059307.5
C(13)16H21O6P,4759416.0
C(13)16H20O8,8122236.0
C17H23O7N,1996680.9
C(13)17H24O7,5554060.5
C(13)18H28O6,1929885.1
C14H10O11,4830489.0
C15H14O8S,2772257.3
C11H20O5N2SP2,2276648.5
C15H14O10,45889832.0
C14H14O9N2,1874734.8
C12H19O10P,2214191.5
C19H14O7,2364720.5
C16H18O7S,1903410.0
C16H19O7P,3096374.5
C16H18O9,69105976.0
C15H18O8N2,3070783.3
C13H23O9P,2918720.3
C17H23O6P,4047175.3
C16H24O3N2P2,2806088.3
C17H22O8,60307788.0
C21H23O3P,1812302.1
C14H27O8P,3199312.8
C18H27O5P,3442519.8
C18H26O7,19577180.0
C19H30O6,3156332.0
C16H34O6S,5018989.5
C14H13O10N,3523313.3
C(13)14H14O10,6515445.0
C(13)15H19O7P,6908674.0
C(13)15H18O9,10126086.0
C(13)16H23O6P,4289298.5
C(13)16H22O8,9581334.0
C(13)17H27O5P,1813283.3
C(13)17H26O7,3712807.0
C14H12O9S,2823340.3
C16H8O8N2,1928879.6
C14H13O9P,2592944.5
C14H12O11,16653492.0
C18H12O8,4402363.5
C15H16O8S,2895548.8
C19H17O3SP,1910976.1
C15H17O8P,3888321.3
C15H16O10,72088776.0
C19H16O7,3925196.0
C16H21O7P,7994578.0
C16H20O9,78642392.0
C27H16O,1789146.1
C20H20O6,2171612.8
C17H25O6P,11429091.0
C17H24O8,36093160.0
C18H29O5P,3657971.5
C18H28O7,7750903.0
C(13)13H12O11,2749056.8
C17H11O8N,1943684.0
C(13)14H17O8P,4420237.5
C(13)14H16O10,9899665.0
C(13)15H21O7P,5918366.5
C(13)15H20O9,12328610.0
C(13)16H25O6P,3559087.0
C(13)16H24O8,5978802.5
C(13)17H29O5P,2069695.8
C13H11O10P,1718205.0
C17H10O9,4899911.5
C14H14O9S,3745353.3
C18H15O4SP,2123340.5
C14H15O9P,5087309.5
C14H14O11,33742928.0
C17H16O3N2P2,1540693.9
C18H14O8,8740952.0
C15H18O8S,3855450.0
C19H19O3SP,1815389.3
C15H19O8P,10360926.0
C15H18O10,68894816.0
C26H14O2,3163238.5
C19H18O7,6770793.0
C16H22O7S,3629162.5
C16H23O7P,16842864.0
C16H22O9,44613748.0
C27H18O,4072567.3
C20H22O6,4190329.8
C17H27O6P,9246848.0
C17H26O8,13052035.0
C21H26O5,1454986.5
C18H31O5P,1894032.5
C18H30O7,2195092.3
C(13)13H15O9P,1665562.3
C(13)13H14O11,4686366.0
C17H13O8N,2435105.3
C(13)17H14O8,1477157.1
C(13)14H19O8P,4282923.0
C(13)14H18O10,10099247.0
C18H17O7N,1459250.1
C(13)18H18O7,1685557.9
C(13)15H23O7P,4862524.0
C(13)15H22O9,6896191.5
C(13)16H27O6P,2512460.5
C(13)16H26O8,2673744.3
C18H33O6N,1653357.9
C8H14O8N2SP2,5681100.5
C16H8O10,1732564.5
C13H12O10S,1463254.0
C13H13O10P,2971098.5
C13H12O12,4157406.3
C16H14O4N2P2,1719266.6
C17H12O9,10136549.0
C14H16O9S,4129766.8
C14H17O9P,7777259.0
C14H16O11,33924080.0
C25H12O3,3347443.3
C18H16O8,13485046.0
C15H20O8S,4431863.5
C15H21O8P,20845564.0
C15H20O10,33793024.0
C26H16O2,5234692.0
C19H20O7,13403143.0
C16H25O7P,18686988.0
C16H24O9,12250128.0
C27H20O,2748436.8
C20H24O6,7441431.5
C17H29O6P,5055517.5
C17H28O8,3161121.0
C21H28O5,1859111.9
C17H33O4N2P,7134259.0
C16H11O9N,2061229.9
C(13)16H12O9,2023857.6
C(13)13H17O9P,1947063.6
C(13)13H16O11,5202363.5
C17H15O8N,4712894.5
C(13)17H16O8,2415554.5
C14H20O8NP,1955012.6
C(13)14H21O8P,4957640.5
C(13)14H20O10,5046732.0
C18H19O7N,2280399.5
C(13)18H20O7,2880979.3
C(13)15H25O7P,3325913.0
C(13)15H24O9,1767388.8
C(13)19H24O6,2170339.8
C17H32O5NP,1440502.8
C(13)16H33O4N2P,1564671.6
C18H35O6N,3994123.3
C16H10O10,7102321.5
C13H14O10S,1611634.9
C13H15O10P,5049207.5
C13H14O12,4477819.0
C24H10O4,2450815.5
C17H14O9,21665666.0
C14H18O9S,4438915.5
C14H19O9P,14747528.0
C14H18O11,13936524.0
C25H14O3,5940112.0
C18H18O8,23463826.0
C15H22O8S,5093268.0
C15H23O8P,21522328.0
C15H22O10,8642460.0
C26H18O2,6081441.0
C19H22O7,19781540.0
C16H27O7P,9992105.0
C16H26O9,2365357.0
C27H22O,1532081.5
C20H26O6,10241972.0
C17H31O6P,2075066.0
C21H30O5,1606852.8
C16H13O9N,4488522.0
C(13)16H14O9,4561229.5
C(13)13H19O9P,2588499.8
C(13)13H18O11,1842263.4
C17H17O8N,4461914.5
C(13)24H14O3,1501531.8
C(13)17H18O8,4299102.5
C16H17O7N3,1742943.8
C(13)14H23O8P,4959588.5
C(13)14H22O10,1517928.1
C18H21O7N,1702763.4
C(13)18H22O7,3805039.0
C(13)15H27O7P,2434421.0
C(13)19H26O6,2270079.8
C17H34O5NP,1771922.6
C10H9O9N2SP,2901742.0
C12H13O11P,1861889.6
C16H12O10,20040460.0
C13H16O10S,2098445.8
C13H17O10P,7213842.0
C13H16O12,2058005.9
C24H12O4,4277018.5
C17H16O9,33843996.0
C14H20O9S,3239710.5
C14H21O9P,15305507.0
C14H20O11,1966374.6
C25H16O3,6326059.0
C18H20O8,35212076.0
C15H24O8S,2329391.0
C15H25O8P,12333876.0
C18H26O2N2P2,3278651.8
C19H24O7,28003134.0
C16H29O7P,4841284.0
C20H28O6,9298767.0
C15H11O10N,2293459.0
C(13)15H12O10,3036374.8
C16H15O9N,5316835.5
C(13)16H16O9,5518567.5
C(13)13H21O9P,2204397.3
C17H19O8N,4550900.0
C(13)24H16O3,1482997.4
C(13)17H20O8,6233336.0
C(13)14H25O8P,2250749.8
C18H23O7N,1604868.8
C(13)18H24O7,5259528.5
C(13)19H28O6,1954073.1
C17H36O5NP,6952236.0
C15H10O11,6264467.5
C12H15O11P,2090649.6
C16H14O8S,1760412.1
C23H10O5,1875617.8
C16H14O10,37899940.0
C13H19O10P,6789802.0
C17H19O7P,2869425.3
C24H14O4,4434610.5
C17H18O9,50933428.0
C16H18O8N2,4800186.0
C14H23O9P,9854651.0
C18H23O6P,3435201.8
C25H18O3,3887811.0
C18H22O8,54070980.0
C15H27O8P,6228683.5
C19H26O7,26336982.0
C16H31O7P,1507803.9
C20H30O6,6028006.5
C17H35O6P,1689068.4
C18H39O5P,2847997.0
C(13)14H10O11,1528924.1
C15H13O10N,4255849.0
C(13)15H14O10,6453356.5
C(13)16H19O7P,6751353.5
C(13)16H18O9,8032381.5
C(13)17H23O6P,5023882.0
C(13)17H22O8,9420942.0
C18H25O7N,1850138.8
C(13)18H26O7,5462174.5
C(13)19H30O6,1701038.9
C17H5O8P,4337161.5
C15H12O11,17932840.0
C12H17O11P,1676333.5
C19H12O8,2083886.5
C16H16O8S,3270192.0
C16H17O8P,3132980.5
C16H16O10,61854264.0
C15H16O9N2,2699325.3
C13H21O10P,3277374.0
C20H16O7,2006847.0
C17H21O7P,5432901.0
C17H20O9,73486920.0
C14H25O9P,4036174.5
C18H25O6P,6456917.5
C25H20O3,2440534.5
C18H24O8,49443416.0
C15H29O8P,2727007.0
C19H29O5P,2950758.0
C19H28O7,14955114.0
C20H32O6,2366074.0
C(13)14H12O11,3023341.5
C(13)15H17O8P,5372922.5
C(13)15H16O10,8776702.0
C(13)16H21O7P,6210571.0
C(13)16H20O9,10863630.0
C(13)17H25O6P,4075547.3
C(13)17H24O8,8496159.0
C(13)18H29O5P,1473323.6
C(13)18H28O7,2504751.3
C14H10O12,2186661.8
C18H10O9,2602412.8
C15H14O9S,2805166.3
C19H15O4SP,2077105.5
C15H15O9P,2628530.5
C15H14O11,34379192.0
C19H14O8,4211133.0
C16H18O8S,2628030.5
C20H19O3SP,2132930.0
C16H19O8P,5149123.0
C16H18O10,73651656.0
C15H18O9N2,2222667.5
C20H18O7,3209677.5
C17H22O7S,2599886.8
C17H23O7P,10206675.0
C17H22O9,59184600.0
C28H18O,1619163.3
C21H22O6,1775581.8
C18H27O6P,9254372.0
C18H26O8,21870056.0
C19H31O5P,2759156.0
C19H30O7,4954615.5
C(13)14H15O9P,1771893.5
C(13)14H14O11,5051257.0
C(13)15H19O8P,5273478.0
C(13)15H18O10,10069897.0
C(13)16H23O7P,4464534.0
C(13)16H22O9,9818010.0
C(13)17H27O6P,1946534.5
C(13)17H26O8,4292522.0
C14H13O10P,2655530.5
C14H12O12,6555950.0
C18H12O9,6200629.0
C15H16O9S,2985782.5
C19H17O4SP,2137401.5
C15H17O9P,5104954.5
C15H16O11,44554560.0
C19H17O6P,1560385.6
C26H12O3,1697346.8
C19H16O8,6417733.0
C16H20O8S,2164038.8
C16H21O8P,11170123.0
C16H20O10,55073104.0
C27H16O2,3274579.0
C20H20O7,4746581.5
C17H24O7S,2251094.8
C17H25O7P,14408027.0
C17H24O9,27613534.0
C28H20O,3624291.3
C21H24O6,2952037.8
C18H29O6P,8182123.5
C18H28O8,6582639.0
C19H33O5P,1742715.8
C(13)14H17O9P,2605306.0
C(13)14H16O11,7125757.5
C(13)18H17O6P,2244865.0
C(13)18H16O8,1485316.5
C15H20O8NP,1863942.5
C(13)15H21O8P,4673290.0
C(13)15H20O10,8147726.0
C(13)16H25O7P,4033306.5
C(13)16H24O9,4881182.0
C(13)17H29O6P,2181930.8
C(13)17H28O8,1780014.3
C21H44O2NP,10232680.0
C13H11O11P,1490587.0
C17H10O10,5015717.5
C14H14O10S,2649767.0
C14H15O10P,4622507.0
C14H14O12,13302959.0
C25H10O4,1843891.1
C18H14O9,11734198.0
C15H18O9S,3666103.0
C15H19O9P,10505403.0
C15H18O11,35536064.0
C12H22O11S,1788608.3
C18H20O3N2P2,3772099.3
C19H18O8,13362374.0
C16H22O8S,2675911.0
C11H23O10N2P,4682953.5
C16H23O8P,20278476.0
C16H22O10,23993550.0
C27H18O2,4427987.5
C20H22O7,9884886.0
C17H27O7P,15260892.0
C17H26O9,7273695.0
C28H22O,2800355.5
C21H26O6,4496614.0
C18H31O6P,4208875.5
C18H30O8,1598703.1
C(13)20H44O2NP,2458916.5
C(13)13H14O12,2166378.0
C17H13O9N,3788397.0
C(13)17H14O9,2249840.5
C(13)14H19O9P,3450486.5
C(13)14H18O11,5100154.0
C18H17O8N,3296381.0
C(13)18H18O8,2842240.8
C(13)15H23O8P,4580998.5
C(13)15H22O10,3802762.0
C19H21O7N,1797261.3
C(13)19H22O7,2465424.8
C(13)16H27O7P,3470998.5
C16H8O11,1620749.5
C13H13O11P,2791955.3
C17H12O10,13588509.0
C14H16O10S,3001887.0
C14H17O10P,7320611.0
C14H16O12,10788903.0
C25H12O4,3890219.0
C18H16O9,22077486.0
C15H20O9S,3965998.8
C15H21O9P,17399860.0
C15H20O11,13107255.0
C12H24O11S,1653048.0
C19H21O6P,6154297.5
C26H16O3,6356027.0
C19H20O8,22433854.0
C16H24O8S,2603070.8
C16H25O8P,20025412.0
C16H24O10,6680646.5
C27H20O2,5071947.0
C20H24O7,16433229.0
C17H29O7P,7549011.0
C17H28O9,1471062.5
C28H24O,2021466.8
C21H28O6,5360733.0
C16H11O10N,2114000.3
C(13)16H12O10,2081748.0
C17H15O9N,4440544.0
C(13)17H16O9,4585955.5
C(13)14H21O9P,3759593.5
C(13)14H20O11,2617325.0
C18H19O8N,3425776.0
C(13)18H20O8,3883507.5
C(13)15H25O8P,3750393.3
C19H23O7N,2124800.0
C(13)19H24O7,3778051.5
C(13)16H29O7P,1630217.1
C18H35O5NS,17924642.0
C16H10O11,5897084.0
C13H15O11P,3216257.5
C24H10O5,2356617.0
C17H14O10,31228812.0
C14H18O10S,2064781.1
C14H19O10P,10062737.0
C14H18O12,3546516.8
C25H14O4,5162905.0
C18H18O9,36594588.0
C15H22O9S,3907484.8
C15H23O9P,17408928.0
C15H22O11,2495908.5
C26H18O3,6812584.5
C19H22O8,38257580.0
C16H26O8S,2104748.5
C16H27O8P,11090865.0
C27H22O2,2792376.5
C20H26O7,22668218.0
C17H31O7P,12381120.0
C21H30O6,4310986.5
C18H34O6S,1703372.0
C(13)17H35O5NS,3088340.5
C16H13O10N,4267321.0
C(13)16H14O10,4953404.5
C17H17O9N,6163785.0
C(13)17H18O9,6433100.5
C(13)14H22O9S,2335309.5
C(13)14H23O9P,2623825.8
C18H21O8N,4385112.5
C(13)18H22O8,6774108.0
C(13)15H27O8P,1726817.5
C19H25O7N,1706600.1
C(13)19H26O7,4143467.5
C(13)16H31O7P,2238321.3
C18H37O5NS,3144584.8
C16H12O9S,1957591.4
C16H12O11,20739808.0
C13H17O11P,3991268.8
C24H12O5,2607340.3
C17H16O10,48359152.0
C14H20O10S,2672368.0
C14H21O10P,8261364.0
C18H21O7P,2629370.8
C25H16O4,5128956.0
C18H20O9,57206528.0
C15H25O9P,8929028.0
C19H25O6P,2907914.3
C26H20O3,3576587.3
C19H24O8,51963660.0
C16H29O8P,4816659.5
C27H24O2,3359002.8
C20H28O7,19531550.0
C21H32O6,2693932.8
C(13)15H12O11,2627210.3
C16H15O10N,5810326.5
C(13)16H16O10,8194202.0
C(13)17H21O7P,6761638.0
C(13)17H20O9,10647721.0
C(13)18H25O6P,3924149.3
C(13)18H24O8,8745145.0
C19H27O7N,1489860.6
C(13)19H28O7,3819720.0
C17H36O6NP,1575129.5
C18H7O8P,3261466.3
C15H10O12,2418214.8
C16H14O9S,2881582.8
C16H15O9P,2375730.8
C16H14O11,40454712.0
C13H19O11P,2516027.8
C20H14O8,3440188.5
C17H18O8S,2521662.0
C17H19O8P,4008514.3
C17H18O10,71674440.0
C14H23O10P,4653643.0
C18H23O7P,7455313.5
C25H18O4,3212882.5
C18H22O9,81308248.0
C15H27O9P,4636250.5
C19H27O6P,7342688.5
C19H26O8,44960356.0
C20H30O7,10484339.0
C18H38O6S,2696836.0
C(13)15H15O9P,3647447.5
C(13)15H14O11,6677467.0
C(13)16H19O8P,7644134.5
C(13)16H18O10,12188650.0
C(13)17H23O7P,7407606.0
C(13)17H22O9,13317113.0
C(13)18H27O6P,3717125.0
C(13)18H26O8,8287240.5
C(13)19H30O7,2249751.8
C15H12O10S,1861993.5
C19H13O5SP,1589868.4
C15H13O10P,1995629.5
C15H12O12,11795825.0
C19H12O9,4258167.0
C16H16O9S,4137336.5
C20H17O4SP,3002747.5
C16H17O9P,4993404.5
C16H16O11,69905792.0
C20H16O8,4866438.0
C17H20O8S,2923911.5
C17H21O8P,8709516.0
C17H20O10,92106128.0
C16H20O9N2,3957651.5
C21H20O7,3068821.3
C18H24O7S,1906582.5
C18H25O7P,15121819.0
C18H24O9,63450528.0
C29H20O,2483362.0
C19H29O6P,10282410.0
C19H28O8,19856814.0
C20H32O7,3467708.3
C(13)15H17O9P,4181786.3
C(13)15H16O11,10000158.0
C19H15O8N,1933600.6
C(13)16H21O8P,7464745.0
C(13)16H20O10,13819692.0
C(13)17H25O7P,5951288.0
C(13)17H24O9,9815867.0
C(13)18H29O6P,3072327.0
C(13)18H28O8,3489098.3
C21H39O5N,2533747.8
C14H11O11P,1654938.3
C18H10O10,3806371.8
C15H14O10S,3527845.0
C15H15O10P,4828329.0
C15H14O12,24432812.0
C26H10O4,1906864.1
C19H14O9,8173746.5
C16H18O9S,3252404.0
C18H14O8N2,2537143.0
C16H19O9P,9386168.0
C16H18O11,69923000.0
C27H14O3,3329727.0
C20H18O8,7862465.5
C17H22O8S,2474690.5
C17H23O8P,17641670.0
C17H22O10,58454216.0
C28H18O2,5063886.0
C21H22O7,5130448.0
C18H27O7P,19841238.0
C18H26O9,24109272.0
C21H28ON2P2,2983132.5
C22H26O6,3024095.0
C19H31O6P,8028388.0
C19H30O8,5011687.5
C(13)14H14O12,4183618.5
C18H13O9N,2032197.4
C(13)15H19O9P,5240398.0
C(13)15H18O11,9949777.0
C19H17O8N,2140244.0
C(13)19H18O8,1773655.3
C(13)16H23O8P,5772892.5
C(13)16H22O10,9220704.0
C(13)17H27O7P,4506219.0
C(13)17H26O9,3862126.3
C(13)18H31O6P,2536569.8
C14H13O11P,2615750.5
C14H12O13,2187209.5
C18H12O10,9046992.0
C15H16O10S,3056081.0
C19H17O5SP,1995220.0
C15H17O10P,7131093.0
C15H16O12,29070296.0
C26H12O4,2942428.0
C19H16O9,12979166.0
C16H20O9S,2745311.5
C16H21O9P,15500259.0
C16H20O11,37786600.0
C27H16O3,6487018.5
C20H20O8,11600877.0
C17H24O8S,3357166.0
C17H25O8P,24359922.0
C17H24O10,20354038.0
C28H20O2,5783545.0
C21H24O7,7515131.0
C18H29O7P,14844928.0
C18H28O9,5348355.5
C29H24O,3264519.5
C22H28O6,3442697.8
C19H33O6P,3872783.0
C19H32O8,1692690.1
C17H11O10N,1991002.5
C(13)14H17O10P,1570146.9
C(13)14H16O12,4301158.0
C18H15O9N,4552041.0
C(13)18H16O9,2554732.0
C(13)15H21O9P,3933553.3
C(13)15H20O11,5858676.5
C19H19O8N,3202423.3
C(13)19H20O8,2729850.5
C16H24O8NP,1557116.4
C(13)16H25O8P,5668223.5
C(13)16H24O10,3831682.8
C(13)20H24O7,1741192.8
C(13)17H29O7P,3249550.0
C15H4O9P2,12973754.0
C17H10O11,4593372.5
C14H15O11P,4827874.0
C14H14O13,2764517.0
C25H10O5,2393832.8
C18H14O10,19089130.0
C15H18O10S,3731180.3
C15H19O10P,9983728.0
C15H18O12,16721651.0
C26H14O4,5418743.0
C19H18O9,23074554.0
C16H22O9S,3514106.5
C16H23O9P,22603518.0
C16H22O11,12490497.0
C27H18O3,7956229.0
C20H22O8,20764424.0
C19H23O5N2P,1669384.4
C17H27O8P,18724620.0
C17H26O10,4753167.5
C28H22O2,4798227.5
C21H26O7,12793621.0
C18H31O7P,7081754.5
C18H30O9,1609245.6
C22H30O6,3812643.8
C17H13O10N,2870893.0
C(13)17H14O10,3976304.0
C(13)14H19O10P,2561653.3
C(13)14H18O12,2315896.3
C18H17O9N,4061307.0
C(13)18H18O9,4492414.0
C(13)15H22O9S,1518719.4
C(13)15H23O9P,3787907.3
C(13)15H22O11,2263174.3
C19H21O8N,2679433.0
C(13)19H22O8,3729548.3
C(13)16H27O8P,3918993.3
C20H25O7N,2009751.1
C(13)20H26O7,2507930.0
C(13)17H31O7P,1836703.3
C24H8O6,1537252.1
C17H12O11,13273574.0
C14H16O11S,1583591.6
C14H17O11P,5551595.5
C18H16O8S,1638381.3
C14H16O13,2326510.3
C25H12O5,3817970.0
C18H16O10,31652340.0
C15H20O10S,2556405.5
C15H21O10P,12102137.0
C15H20O12,4530684.0
C26H16O4,6930944.0
C19H20O9,33102338.0
C16H24O9S,1907203.3
C16H25O9P,15960583.0
C16H24O11,2416138.3
C27H20O3,5772813.5
C20H24O8,30587408.0
C17H29O8P,8638997.0
C28H24O2,2058779.6
C21H28O7,13085214.0
C18H33O7P,2282018.5
C22H32O6,2238507.5
C16H11O11N,1802079.4
C(13)16H12O11,2576738.3
C17H15O10N,4929389.0
C(13)17H16O10,5679984.0
C(13)14H21O10P,2271605.0
C18H19O9N,4907898.5
C(13)18H20O9,6075261.5
C(13)15H25O9P,2822530.5
C19H23O8N,3262856.3
C(13)19H24O8,5707659.5
C(13)16H29O8P,1569680.3
C(13)20H28O7,2261913.0
C16H10O12,2301647.3
C17H14O9S,2128598.3
C17H14O11,27483356.0
C14H19O11P,4655329.5
C18H19O8P,2221287.3
C25H14O5,4173032.3
C18H18O10,40991980.0
C15H23O10P,7299311.0
C19H23O7P,3131637.0
C26H18O4,4666613.5
C19H22O9,48717048.0
C16H27O9P,7291132.5
C20H27O6P,2712322.3
C27H22O3,2984195.3
C20H26O8,32398598.0
C17H31O8P,4414730.0
C21H30O7,8650003.0
C20H43O5P,4239666.5
C16H13O11N,2679372.0
C(13)16H14O11,4466255.0
C(13)17H19O8P,5794393.5
C(13)17H18O10,7503452.5
C(13)14H23O10P,1628513.1
C(13)18H23O7P,5369447.0
C(13)18H22O9,8646250.0
C17H21O8N3,1747818.9
C(13)19H27O6P,2364020.0
C(13)19H26O8,6279799.0
C(13)20H30O7,1943684.3
C18H37O6NS,1587600.0
C16H12O12,10915763.0
C20H12O9,2048440.1
C17H16O9S,2105273.3
C20H18ON2SP2,1924541.0
C17H16O11,43753408.0
C14H21O11P,3302340.5
C18H21O8P,4356042.0
C25H16O5,3024843.0
