molecular formula,Altamaha_SW48_000107-4_p08
C13H16O8N2,1752184.9
C11H21O9P,1874041.5
C18H16O6,3210362.3
C15H20O6S,3065467.3
C15H21O6P,5340286.5
C15H20O8,59625600.0
C12H25O8P,1467781.8
C19H20O5,1940614.6
C16H24O5S,2026119.8
C16H25O5P,2915467.0
C16H24O7,15536270.0
C17H28O4S,4748436.0
C18H32O5,1742758.5
C(13)12H12O10,2897341.3
C(13)13H17O7P,3762631.0
C(13)13H16O9,9054666.0
C17H15O6N,1389260.0
C(13)14H21O6P,4074963.3
C(13)14H20O8,8731094.0
C(13)15H24O7,2713570.5
C12H10O9S,1506051.1
C12H11O9P,1992454.4
C12H10O11,1391881.1
C16H10O8,5021454.5
C13H14O8S,2833679.5
C13H15O8P,4380435.0
C13H14O10,30995222.0
C16H16O2N2P2,1793048.9
C10H19O10P,1486617.9
C17H14O7,6771482.5
C14H18O7S,3568411.8
C14H19O7P,10418975.0
C14H18O9,44757792.0
C18H18O6,5756711.0
C15H22O6S,2553640.3
C15H23O6P,8258347.5
C15H22O8,22872878.0
C19H22O5,3630899.5
C16H27O5P,159224624.0
C18H34O5,2077523.5
C(13)12H14O10,4738155.5
C16H13O7N,2333293.8
C(13)16H14O7,1655664.6
C(13)13H19O7P,3292789.0
C(13)13H18O9,6575224.0
C17H17O6N,1651578.3
C(13)14H23O6P,2114689.5
C(13)14H22O8,3195012.3
C(13)15H27O5P,24663182.0
C15H8O9,3001265.3
C12H12O9S,1649586.4
C12H13O9P,2754485.8
C12H12O11,4100536.5
C16H12O8,11361726.0
C13H16O8S,2603454.8
C13H17O8P,7738818.0
C13H16O10,22107588.0
C24H12O2,2551240.3
C17H16O7,12058058.0
C14H20O7S,3094475.3
C16H16O6N2,1647566.0
C14H21O7P,17552846.0
C14H20O9,14759377.0
C25H16O,2423252.8
C18H20O6,8056278.5
C15H24O6S,2310103.8
C15H25O6P,6615515.0
C15H24O8,5138910.0
C19H24O5,4269539.0
C15H11O8N,2474770.0
C(13)15H12O8,1886484.9
C(13)12H17O8P,1658137.4
C(13)12H16O10,3010844.3
C16H15O7N,3188510.5
C(13)16H16O7,2444577.3
C(13)13H21O7P,3621157.8
C(13)13H20O9,2765608.5
C17H19O6N,1937195.0
C(13)14H25O6P,1641266.3
C(13)14H24O8,1482549.0
C17H36O3NP,3391828.8
C15H10O9,9754723.0
C12H14O9S,2530916.5
C12H15O9P,4782184.0
C12H14O11,2824810.5
C23H10O3,2508398.0
C16H14O8,22591600.0
C13H18O8S,3114609.0
C15H14O7N2,1837171.8
C13H19O8P,13672564.0
C13H18O10,6700151.0
C16H20O2N2P2,6279290.5
C17H18O7,18798716.0
C14H22O7S,2837117.5
C16H18O6N2,2331264.3
C14H23O7P,18249856.0
C14H22O9,2668163.5
C17H24ON2P2,2258055.0
C18H22O6,14698633.0
C15H26O6S,1449098.0
C15H27O6P,3425421.3
C19H26O5,5596309.5
C17H35O4P,3117222.3
C14H9O9N,1682361.1
C(13)14H10O9,1419708.0
C15H13O8N,3999173.8
C(13)15H14O8,4093384.5
C(13)12H19O8P,1991117.0
C16H17O7N,4135378.3
C(13)16H18O7,3772885.0
C(13)13H23O7P,3376089.5
C17H21O6N,1757150.8
C(13)17H22O6,2974689.5
C8H5O9N2SP,1646581.1
C14H8O10,2274060.0
C11H13O10P,2366736.5
C15H12O7S,1423122.4
C22H8O4,2136342.5
C15H12O9,28121880.0
C12H16O9S,2555161.8
C14H12O8N2,1745436.4
C12H17O9P,7310109.0
C16H17O6P,1697058.3
C15H18O3N2P2,4567843.0
C16H16O8,38026020.0
C13H20O8S,2567974.3
C15H16O7N2,4084009.0
C13H21O8P,13804330.0
C24H16O2,6575919.5
C17H20O7,32693042.0
C14H25O7P,11066166.0
C18H24O6,18922302.0
C15H29O6P,2518338.8
C19H28O5,3933002.8
C17H36O4S,1402712.4
C17H37O4P,1529947.6
C14H11O9N,3037808.0
C(13)14H12O9,4464754.5
C(13)15H17O6P,6342780.5
C(13)15H16O8,6818943.5
C(13)12H21O8P,2320515.8
C16H19O7N,3844233.0
C(13)16H20O7,6134924.0
C(13)13H25O7P,2224784.5
C17H23O6N,1662101.6
C(13)17H24O6,3796120.5
C(13)18H28O5,1576100.9
C14H10O10,12912068.0
C11H15O10P,2741192.8
C15H14O7S,2402762.8
C15H14O9,50888144.0
C14H14O8N2,2950100.8
C12H19O9P,6389205.5
C16H19O6P,2567642.8
C23H14O3,4116955.5
C16H18O8,61513180.0
C15H18O7N2,3842529.3
C13H23O8P,7747042.0
C16H24O2N2P2,4406760.0
C17H22O7,46497260.0
C14H27O7P,4599278.5
C18H26O6,14104055.0
C19H30O5,2708995.3
C16H34O5S,5919236.5
C(13)13H10O10,2023200.3
C14H13O9N,5677866.0
C(13)14H14O9,7700269.0
C(13)15H19O6P,7896886.5
C(13)15H18O8,9746233.0
C16H21O7N,3497795.3
C(13)16H22O7,7698246.0
C(13)17H26O6,2756434.8
C14H12O8S,3188346.0
C14H12O10,33022080.0
C11H17O10P,3258500.5
C18H12O7,2379909.5
C15H16O7S,3013254.5
C15H17O7P,3793034.0
C15H16O9,78110864.0
C14H16O8N2,3087504.8
C12H21O9P,3880081.3
C19H16O6,2038418.1
C16H21O6P,4237462.5
C16H20O8,86663320.0
C15H20O7N2,2628253.3
C13H25O8P,4132510.0
C17H24O5S,2593952.0
C17H25O5P,2872483.3
C24H20O2,2521764.3
C17H24O7,35455144.0
C14H29O7P,2017962.6
C18H28O4S,2500268.5
C18H28O6,6350003.0
C19H32O3S,27021498.0
C13H11O10N,1808859.0
C(13)13H12O10,4697566.0
C(13)14H17O7P,7365095.5
C(13)14H16O9,11923947.0
C(13)15H21O6P,6899188.5
C(13)15H20O8,12913143.0
C(13)16H25O5P,2020353.1
C(13)16H24O7,6130180.0
C(13)18H32O3S,5837335.0
C13H10O9S,1540140.6
C13H11O9P,1772848.0
C13H10O11,4816691.0
C10H15O11P,1999159.4
C17H10O8,3892024.3
C14H14O8S,4300601.5
C18H15O3SP,1496891.9
C14H15O8P,4102972.8
C14H14O10,61137728.0
C11H19O10P,2437956.0
C18H14O7,5500741.0
C15H18O7S,4705094.0
C15H19O7P,6965065.5
C15H18O9,94298960.0
C26H14O,2087247.6
C14H18O8N2,2408272.3
C19H18O6,3659601.5
C16H22O6S,2397522.8
C16H23O6P,8563542.0
C16H22O8,59695960.0
C13H27O8P,1831773.6
C20H22O5,2315102.5
C17H26O5S,1843039.5
C17H27O5P,3233635.0
C17H26O7,13134694.0
C18H30O4S,4208492.5
C18H30O6,2877298.5
C16H9O8N,1618068.8
C(13)13H15O8P,3172508.3
C(13)13H14O10,8762527.0
C17H13O7N,2292385.5
C(13)14H19O7P,6318249.0
C(13)14H18O9,12436652.0
C(13)15H23O6P,3812533.8
C(13)15H22O8,9624761.0
C(13)16H27O5P,1417410.4
C(13)16H26O7,2635973.3
C(13)17H30O4S,1589196.0
C16H8O9,2879470.3
C13H12O9S,2906095.5
C13H13O9P,3903986.8
C13H12O11,13721078.0
C10H17O11P,1650682.3
C17H12O8,8273403.0
C14H16O8S,3477500.3
C14H17O8P,7722495.5
C14H16O10,67282432.0
C25H12O2,2152454.0
C11H21O10P,1693191.0
C18H16O7,8392200.0
C15H20O7S,5019145.0
C15H21O7P,15230476.0
C15H20O9,55846416.0
C26H16O,2586130.8
C19H20O6,6521364.5
C16H24O6S,1847317.8
C16H25O6P,9569817.0
C16H24O8,19568156.0
C20H24O5,2969633.5
C17H28O5S,2762786.5
C17H29O5P,3474982.0
C17H28O7,3973672.8
C18H32O6,1835829.6
C(13)12H12O11,1403734.8
C16H11O8N,2350425.3
C(13)13H17O8P,2447200.8
C(13)13H16O10,8951652.0
C17H15O7N,1880678.0
C(13)14H21O7P,4393837.5
C(13)14H20O9,8101744.5
C(13)15H25O6P,2281338.3
C(13)15H24O8,2776445.3
C7H12O8N2SP2,6156449.5
C16H10O9,7256244.5
C13H14O9S,3402421.5
C13H15O9P,5679289.0
C13H14O11,16251068.0
C24H10O3,1825983.1
C17H14O8,14072001.0
C14H18O8S,3159234.3
C16H14O7N2,2112197.3
C14H19O8P,14579910.0
C14H18O10,33884360.0
C25H14O2,5058764.0
C18H18O7,12671182.0
C15H22O7S,4784335.0
C17H18O6N2,2002130.0
C15H23O7P,16591059.0
C15H22O9,14715093.0
C26H18O,3014360.8
C19H22O6,9926875.0
C16H27O6P,7143647.5
C16H26O8,4167906.3
C20H26O5,4019431.5
C16H31O4N2P,1870576.1
C15H9O9N,1547540.0
C(13)15H10O9,1711126.9
C(13)12H14O11,2171934.3
C16H13O8N,2891296.8
C(13)16H14O8,2902563.8
C13H18O8NP,1503269.5
C(13)13H19O8P,3459112.3
C(13)13H18O10,4623915.0
C17H17O7N,2453037.8
C(13)17H18O7,2298416.5
C(13)14H23O7P,3583029.3
C(13)14H22O9,3079224.0
C(13)18H22O6,2030141.4
C(13)15H27O6P,1613378.0
C17H34O4NP,2260057.0
C15H8O10,2175344.3
C12H12O10S,1536113.4
C12H13O10P,3488629.0
C23H8O4,1878395.3
C16H12O9,18529150.0
C13H16O9S,3107710.5
C13H17O9P,8688514.0
C13H16O11,7920516.5
C24H12O3,4757384.0
C17H16O8,21855114.0
C14H20O8S,3611531.3
C16H16O7N2,3180942.0
C14H21O8P,19946382.0
C14H20O10,7109521.5
C25H16O2,5292949.0
C18H20O7,20720534.0
C15H24O7S,3772312.3
C17H20O6N2,1517850.9
C15H25O7P,11695004.0
C15H24O9,2928030.5
C26H20O,1762465.9
C19H24O6,13724580.0
C16H29O6P,1850280.5
C20H28O5,4250545.0
C15H11O9N,3094750.3
C(13)15H12O9,2627809.0
C(13)12H16O11,1451496.5
C16H15O8N,4822251.0
C(13)16H16O8,4451566.0
C(13)13H20O8S,1525231.1
C(13)13H21O8P,3823858.5
C(13)13H20O10,1618165.5
C17H19O7N,2646776.0
C(13)17H20O7,3499259.0
C(13)14H25O7P,1912575.5
C(13)18H24O6,2189063.8
C17H36O4NP,2934563.5
C15H10O10,10495548.0
C12H15O10P,4775488.5
C23H10O4,2539078.8
C16H14O9,29847112.0
C13H18O9S,2056778.0
C13H19O9P,9686605.0
C13H18O11,1492048.3
C16H20O3N2P2,6111828.0
C17H18O8,32919126.0
C14H22O8S,2262615.0
C16H18O7N2,3136089.8
C14H23O8P,14638682.0
C25H18O2,3190368.8
C18H22O7,29052514.0
C15H26O7S,1896035.9
C15H27O7P,5334631.5
C19H26O6,14982768.0
C20H30O5,2453628.5
C17H35O5P,1872001.3
C(13)14H10O10,1514145.0
C15H13O9N,4498347.0
C(13)15H14O9,5225390.0
C(13)12H19O9P,1580466.5
C16H17O8N,4971448.0
C(13)16H18O8,5774267.0
C(13)13H23O8P,3495359.5
C17H21O7N,2751941.0
C(13)17H22O7,5290952.0
C(13)18H26O6,2504660.8
C15H12O8S,2187523.5
C15H12O10,26972426.0
C12H17O10P,5048590.5
C15H18O4N2P2,2802453.0
C16H16O9,47599896.0
C15H16O8N2,3622682.8
C13H21O9P,7158043.5
C24H16O3,4528418.0
C17H20O8,55161124.0
C16H20O7N2,2631975.8
C14H25O8P,8128808.5
C18H24O7,34664752.0
C15H29O7P,2173237.5
C19H28O6,8456510.0
C17H36O5S,4385100.0
C17H37O5P,1834831.4
C14H11O10N,1918061.3
C(13)14H12O10,4168304.3
C15H15O9N,5791354.0
C(13)15H16O9,7623293.0
C16H19O8N,5555847.0
C(13)16H20O8,10207882.0
C17H23O7N,2848404.3
C(13)17H24O7,6100631.0
C(13)18H28O6,2000548.3
C14H10O11,6802381.0
C11H15O11P,2581969.8
C18H10O8,2065362.5
C15H14O8S,3095507.8
C15H15O8P,1621719.1
C15H14O10,48911324.0
C12H19O10P,5217247.0
C19H14O7,2589151.5
C16H19O7P,3387876.3
C16H18O9,73446376.0
C15H18O8N2,3684331.3
C13H23O9P,4104171.8
C17H23O6P,4537329.5
C17H22O8,64549876.0
C14H27O8P,4349945.0
C18H27O5P,3745790.3
C18H26O7,22852610.0
C15H31O7P,1529093.8
C19H30O6,3846158.3
C16H34O6S,7773199.5
C16H35O6P,3471890.8
C(13)14H15O8P,4150590.5
C(13)14H14O10,8013121.5
C(13)15H19O7P,7423307.5
C(13)15H18O9,10806606.0
C(13)16H23O6P,5191000.5
C(13)16H22O8,10378587.0
C(13)17H27O5P,2042213.5
C(13)17H26O7,4870504.5
C17H8O9,2230935.5
C14H12O9S,2778776.8
C14H13O9P,2867356.3
C14H12O11,18196128.0
C22H12O3S,2982051.8
C18H12O8,4870820.5
C15H16O8S,3737253.8
C15H17O8P,3893929.3
C15H16O10,77215408.0
C14H16O9N2,2320560.3
C12H21O10P,3207345.0
C19H16O7,4367025.5
C16H20O7S,2362034.8
C16H21O7P,8832694.0
C16H20O9,81163960.0
C15H20O8N2,3028157.3
C20H20O6,2927294.8
C17H25O6P,10720963.0
C17H24O8,40580808.0
C18H28O5S,1520077.0
C18H29O5P,4513488.5
C18H28O7,8206035.5
C13H11O11N,1601796.3
C(13)13H12O11,2340871.3
C20H11O2N3S,1674764.9
C(13)14H17O8P,4237329.5
C(13)14H16O10,11169812.0
C(13)15H21O7P,5860382.5
C(13)15H20O9,11626529.0
C(13)16H25O6P,3585579.5
C(13)16H24O8,6565934.5
C(13)17H29O5P,2171960.8
C(13)17H28O7,1947195.5
C13H10O10S,1749855.4
C13H11O10P,2160995.0
C16H12O4N2P2,1445737.4
C17H10O9,5753195.5
C14H14O9S,4423020.5
C14H15O9P,5619056.0
C14H14O11,36665716.0
C25H10O3,1825654.4
C11H19O11P,1813879.6
C18H14O8,10074488.0
C15H18O8S,4961657.5
C15H19O8P,10393981.0
C15H18O10,73218432.0
C26H14O2,3686787.5
C19H18O7,8298885.5
C16H22O7S,3435910.8
C16H23O7P,17516938.0
C16H22O9,45021580.0
C27H18O,3851664.5
C20H22O6,5263762.5
C17H26O6S,2688403.8
C17H27O6P,9011607.0
C17H26O8,14739866.0
C21H26O5,2190751.8
C18H30O5S,2161056.8
C18H31O5P,2142628.3
C18H30O7,2917287.3
C16H9O9N,1641169.3
C(13)13H15O9P,1661144.9
C(13)13H14O11,5374684.0
C17H13O8N,3023582.3
C(13)17H14O8,1764321.3
C(13)14H18O8S,1623266.5
C(13)14H19O8P,4716262.0
C(13)14H18O10,10728169.0
C18H17O7N,1641195.5
C(13)18H18O7,1538798.4
C(13)15H23O7P,5621491.0
C(13)15H22O9,8305398.0
C(13)16H27O6P,2658048.3
C(13)16H26O8,2216195.0
C20H25O5N,1557253.6
C8H14O8N2SP2,5805101.0
C16H8O10,2753587.5
C13H12O10S,2039348.6
C13H13O10P,4065336.3
C13H12O12,4612155.0
C24H8O4,1749822.5
C17H12O9,14015553.0
C14H16O9S,4293697.5
C14H17O9P,10116165.0
C14H16O11,35191880.0
C25H12O3,3571787.8
C18H16O8,17861710.0
C15H20O8S,5666895.0
C17H16O7N2,2231889.8
C15H21O8P,22199378.0
C15H20O10,36461652.0
C26H16O2,6181977.0
C19H20O7,15412315.0
C16H24O7S,1861724.0
C16H25O7P,19545184.0
C16H24O9,14212194.0
C27H20O,3535973.8
C20H24O6,8809576.0
C17H29O6P,5184620.5
C17H28O8,3728495.5
C21H28O5,2375285.0
C17H33O4N2P,7742589.5
C16H11O9N,3541927.0
C(13)16H12O9,2544042.0
C(13)13H17O9P,2151854.8
C(13)13H16O11,4829617.5
C17H15O8N,4708788.0
C(13)17H16O8,3428791.0
C(13)14H21O8P,4989372.0
C(13)14H20O10,5295550.5
C18H19O7N,2434497.3
C(13)18H20O7,2328516.3
C15H24O7NP,1798342.0
C(13)15H25O7P,4711881.0
C(13)15H24O9,2436043.8
C(13)19H24O6,2286545.3
C18H35O6N,2145776.3
C16H10O10,9269002.0
C13H14O10S,1776395.0
C13H15O10P,6607630.5
C13H14O12,4834065.5
C24H10O4,2569493.0
C17H14O9,27344662.0
C14H18O9S,4270872.0
C14H19O9P,16650012.0
C14H18O11,15462175.0
C25H14O3,5496610.0
C18H18O8,28262180.0
C15H22O8S,5469989.5
C15H23O8P,23699240.0
C15H22O10,8716076.0
C26H18O2,5794607.0
C19H22O7,25169714.0
C16H26O7S,1483954.3
C16H27O7P,11091766.0
C16H26O9,2352440.8
C27H22O,1627964.3
C20H26O6,13147966.0
C17H31O6P,2281283.0
C21H30O5,1749323.4
C(13)15H10O10,1676403.8
C16H13O9N,4821118.0
C(13)16H14O9,5206145.0
C(13)13H19O9P,2324613.5
C(13)13H18O11,2657928.5
C17H17O8N,5111947.0
C(13)17H18O8,5654670.0
C(13)14H22O8S,1720975.3
C(13)14H23O8P,4376722.5
C(13)14H22O10,1935509.6
C18H21O7N,2628760.3
C(13)18H22O7,4897947.0
C(13)15H27O7P,2036895.9
C(13)19H26O6,2571944.3
C15H8O11,2237908.0
C12H13O11P,2460632.8
C16H12O8S,1834970.6
C16H12O10,25625058.0
C13H16O10S,2636770.3
C13H17O10P,8102374.0
C13H16O12,2456552.8
C24H12O4,3880428.3
C17H16O9,39813616.0
C14H20O9S,3620335.5
C16H16O8N2,4133362.3
C14H21O9P,18055666.0
C14H20O11,3318261.8
C18H21O6P,2171384.5
C25H16O3,6707705.5
C18H20O8,40255996.0
C15H24O8S,3579388.5
C17H20O7N2,3065855.5
C15H25O8P,13935104.0
C26H20O2,3228166.5
C19H24O7,32506376.0
C16H29O7P,4731405.0
C20H28O6,11184662.0
C17H33O6P,1776410.4
C15H11O10N,2514760.5
C(13)15H12O10,4450123.5
C16H15O9N,5725013.5
C(13)16H16O9,6555480.5
C(13)13H21O9P,2675037.3
C(13)17H21O6P,5242722.5
C(13)17H20O8,6750053.5
C(13)14H25O8P,2870634.5
C18H23O7N,2564464.0
C(13)18H24O7,6626163.0
C(13)19H28O6,2303360.0
C17H36O5NP,5759887.0
C15H10O11,7316652.0
C12H15O11P,3890352.5
C16H14O10,44262584.0
C13H19O10P,8840382.0
C17H19O7P,2279619.3
C24H14O4,4543684.0
C17H18O9,54658248.0
C14H23O9P,10118347.0
C18H23O6P,3437776.5
C25H18O3,4096209.3
C18H22O8,57590996.0
C17H22O7N2,2352343.5
C15H27O8P,7351512.0
C19H26O7,29254880.0
C16H31O7P,2229477.3
C20H30O6,6526189.5
C17H35O6P,1889010.4
C18H39O5P,3439871.5
C15H13O10N,4404768.5
C(13)15H14O10,6620707.5
C(13)16H19O7P,6714926.0
C(13)16H18O9,9283121.0
C(13)13H23O9P,2037813.5
C(13)17H23O6P,4469307.0
C(13)17H22O8,9451070.0
C(13)14H27O8P,1754946.6
C18H25O7N,1921608.1
C(13)18H26O7,5268043.0
C17H5O8P,4106092.5
C15H12O11,20719492.0
C12H17O11P,4708233.0
C19H12O8,3006345.8
C16H16O8S,4116363.0
C16H17O8P,3235726.5
C16H16O10,63997840.0
C13H21O10P,6187926.0
C20H16O7,2417047.0
C17H21O7P,4927388.0
C17H20O9,74221472.0
C16H20O8N2,2810274.8
C14H25O9P,5260195.5
C18H25O6P,7571369.0
C18H24O8,52922284.0
C15H29O8P,3356080.5
C19H28O5S,6369202.5
C19H29O5P,3486646.0
C19H28O7,15169465.0
C20H32O6,2246086.0
C(13)14H12O11,3661039.0
C(13)15H17O8P,6160633.5
C(13)15H16O10,9511164.0
C(13)12H21O10P,1557888.9
C(13)16H21O7P,6036742.5
C(13)16H20O9,12077321.0
C(13)17H25O6P,3740947.5
C(13)17H24O8,9320726.0
C(13)18H28O7,3208995.5
C14H10O12,1601871.8
C18H10O9,3786325.3
C15H14O9S,3776086.5
C19H15O4SP,1594969.1
C15H15O9P,3647066.0
C15H14O11,38431324.0
C12H19O11P,4273761.5
C19H14O8,4907618.5
C16H18O8S,2842723.5
C16H19O8P,5531239.0
C16H18O10,75221608.0
C13H23O10P,3266670.8
C20H18O7,3067503.5
C17H22O7S,2312816.8
C17H23O7P,9507444.0
C17H22O9,63163000.0
C28H18O,2248314.8
C21H22O6,2586236.8
C18H27O6P,10128001.0
C18H26O8,24197764.0
C19H30O5S,7764619.0
C19H31O5P,2512014.5
C19H30O7,4963985.5
C(13)14H15O9P,2810820.8
C(13)14H14O11,5371847.5
C18H13O8N,2275786.0
C(13)15H19O8P,5194706.0
C(13)15H18O10,10707925.0
C(13)16H23O7P,5275615.0
C(13)16H22O9,9794530.0
C(13)17H27O6P,2875372.0
C(13)17H26O8,4400111.0
C(13)18H30O5S,1680373.6
C14H12O10S,1861921.8
C14H13O10P,2864933.3
C14H12O12,7191848.0
C11H17O12P,2140973.0
C18H12O9,6636846.0
C15H16O9S,3610927.0
C15H17O9P,5179698.5
C15H16O11,48885044.0
C26H12O3,1652025.0
C12H21O11P,1743418.1
C19H16O8,7130427.0
C16H20O8S,2827580.0
C16H21O8P,11443520.0
C16H20O10,57707844.0
C27H16O2,2956102.0
C13H25O10P,2194247.3
C20H20O7,6043976.0
C17H24O7S,2884425.3
C17H25O7P,14859597.0
C17H24O9,28478800.0
C28H20O,3260755.3
C21H24O6,3661141.3
C18H29O6P,8824154.0
C18H28O8,7202141.0
C19H32O5S,2432355.5
C19H33O5P,1886567.1
C17H11O9N,2168981.3
C(13)17H12O9,1625752.4
C(13)14H17O9P,2516125.0
C(13)14H16O11,6484640.0
C18H15O8N,2587810.5
C(13)18H16O8,1914533.4
C(13)15H21O8P,4979370.0
C(13)15H20O10,9819821.0
C19H19O7N,1498799.6
C(13)16H25O7P,4700855.5
C(13)16H24O9,5309114.0
C(13)17H29O6P,2607300.5
C(13)17H28O8,1551303.5
C21H44O2NP,7692022.0
C13H11O11P,2629104.5
C17H10O10,6344697.0
C14H14O10S,1943546.0
C18H15O5SP,1497084.6
C14H15O10P,6475773.5
C14H14O12,13529088.0
C25H10O4,1593348.0
C18H14O9,13750278.0
C15H18O9S,4207623.0
C15H19O9P,10344459.0
C15H18O11,37310476.0
C26H14O3,4545553.0
C19H18O8,14045203.0
C16H22O8S,3160084.3
C11H23O10N2P,5174294.5
C16H23O8P,21688344.0
C16H22O10,25825306.0
C27H18O2,4537374.0
C20H22O7,9455648.0
C17H26O7S,1945633.4
C17H27O7P,14733349.0
C17H26O9,8099880.0
C28H22O,3196459.5
C21H26O6,4678701.5
C18H31O6P,4688946.0
C18H30O8,2490933.0
C(13)20H44O2NP,2045024.5
C(13)13H14O12,2199914.8
C17H13O9N,3578221.3
C(13)17H14O9,2960752.3
C14H18O9NP,1592050.0
C11H22O9NSP,1770099.3
C(13)14H19O9P,2450805.0
C(13)14H18O11,6013304.0
C18H17O8N,3041658.5
C(13)18H18O8,2735485.5
C(13)15H23O8P,4874626.0
C(13)15H22O10,4359557.0
C19H21O7N,2634631.5
C(13)19H22O7,2231690.5
C(13)16H27O7P,2854799.3
C(13)16H26O9,1852050.1
C16H8O11,1600451.3
C13H13O11P,3800776.0
C17H12O10,17285840.0
C14H16O10S,3022033.8
C14H17O10P,8784597.0
C14H16O12,11993816.0
C17H18O4N2P2,3393243.5
C18H16O9,24380126.0
C15H20O9S,4318943.0
C15H21O9P,19206882.0
C15H20O11,13816549.0
C14H21O8N2P,1726950.3
C19H21O6P,5979879.5
C26H16O3,6793960.5
C19H20O8,25727722.0
C16H24O8S,1951979.8
C16H25O8P,21955312.0
C16H24O10,6235890.5
C27H20O2,4566774.0
C20H24O7,17949432.0
C17H29O7P,8385276.5
C17H28O9,1814783.4
C28H24O,1664259.0
C21H28O6,5789445.0
C18H33O6P,1764105.6
C16H11O10N,2531383.5
C(13)16H12O10,3476538.3
C(13)13H17O10P,1967167.0
C(13)13H16O12,1724482.0
C17H15O9N,4693060.5
C(13)17H16O9,6229063.5
C25H15ONS,1898825.1
C(13)14H21O9P,4004940.3
C(13)14H20O11,1742415.1
C18H19O8N,4332625.5
C(13)18H20O8,5572692.5
C(13)15H25O8P,4035673.3
C(13)15H24O10,1738588.1
C19H23O7N,2090590.8
C(13)19H24O7,4548705.5
C(13)16H29O7P,1838694.4
C18H35O5NS,9112698.0
C16H10O11,7695770.0
C13H15O11P,5221791.0
C17H14O10,35681704.0
C14H18O10S,3380648.5
C14H19O10P,12610988.0
C14H18O12,3413422.8
C25H14O4,5808562.5
C18H18O9,39237044.0
C15H22O9S,3443125.5
C15H23O9P,19944890.0
C15H22O11,3018172.0
C26H18O3,7052735.5
C19H22O8,43677120.0
C16H27O8P,11244998.0
C27H22O2,2963404.5
C20H26O7,25195982.0
C17H31O7P,5389779.5
C21H30O6,4840923.5
C(13)15H10O11,1687811.5
C16H13O10N,4541197.5
C(13)16H14O10,5870352.5
C(13)13H19O10P,2595605.3
C17H17O9N,6634267.0
C(13)17H18O9,7466782.0
C(13)14H22O9S,1507359.0
C(13)14H23O9P,3445538.5
C18H21O8N,4295464.0
C(13)18H22O8,8972075.0
C(13)15H27O8P,1845039.6
C19H25O7N,2174261.0
C(13)19H26O7,5378872.0
C12H13O12P,1507687.4
C16H12O11,23906416.0
C13H17O11P,6987892.5
C24H12O5,2550907.0
C17H16O10,54859900.0
C14H20O10S,2706558.0
C14H21O10P,12243074.0
C18H21O7P,3210375.3
C25H16O4,5687432.0
C18H20O9,64116876.0
C15H24O9S,2733195.3
C15H25O9P,12454031.0
C19H25O6P,3583124.3
C26H20O3,3444885.0
C19H24O8,55875736.0
C16H29O8P,5530780.0
C20H28O7,20900004.0
C21H32O6,2801841.3
C18H37O6P,1852598.0
C15H11O11N,2041301.8
C(13)15H12O11,4152792.5
C16H15O10N,6638051.0
C(13)16H16O10,8901094.0
C(13)13H21O10P,2775530.5
C(13)17H21O7P,8157680.0
C(13)17H20O9,11835891.0
C(13)14H25O9P,1709559.5
C(13)18H25O6P,4199933.0
C(13)18H24O8,10312192.0
C(13)19H28O7,4005389.0
C10H11O10N2SP,3958572.5
C15H10O12,3968823.3
C12H15O12P,3534140.0
C16H14O9S,3607357.8
C16H15O9P,2777409.5
C16H14O11,48388932.0
C13H19O11P,8473417.0
C20H14O8,3616585.8
C17H18O8S,3367755.0
C17H19O8P,4275022.5
C17H18O10,81632080.0
C14H23O10P,9448278.0
C18H23O7P,8692572.0
C18H22O9,87825248.0
C15H27O9P,6553443.0
C22H22O6,1889635.9
C19H27O6P,7355240.5
C19H26O8,50436972.0
C16H31O8P,2844528.0
C20H30O7,12055417.0
C18H38O6S,4923271.0
C18H39O6P,3251082.3
C(13)15H15O9P,3504297.5
C(13)15H14O11,7937196.5
C19H13O8N,1856686.8
C(13)16H19O8P,7978166.5
C(13)16H18O10,12967097.0
C(13)13H23O10P,1508286.0
C(13)17H23O7P,7304387.5
C(13)17H22O9,15670470.0
C(13)18H27O6P,3813584.5
C(13)18H26O8,9723091.0
C(13)19H30O7,3047648.5
C18H8O10,1679362.6
C15H12O10S,2851331.8
C15H13O10P,3590663.3
C15H12O12,13262346.0
C12H17O12P,4582926.5
C19H12O9,5058063.5
C16H16O9S,4659728.5
C16H17O9P,5747220.0
C16H16O11,75406872.0
C13H21O11P,7147036.0
C20H16O8,5740060.5
C17H20O8S,3993117.8
C17H21O8P,10147361.0
C17H20O10,96132648.0
C14H25O10P,3817000.8
C21H20O7,3835433.5
C18H25O7P,15531566.0
C18H24O9,66985520.0
C21H26ON2P2,2632244.8
C19H28O6S,1865271.9
C19H29O6P,11214395.0
C19H28O8,22138430.0
C20H32O7,2994251.3
C(13)14H12O12,1630577.3
C18H11O9N,1920883.8
C(13)15H17O9P,5010299.5
C(13)15H16O11,11286398.0
C19H15O8N,2310528.8
C(13)19H16O8,1865091.8
C(13)16H21O8P,7739272.5
C(13)16H20O10,14126987.0
C20H19O7N,1759117.9
C(13)17H25O7P,6776725.5
C(13)17H24O9,10647448.0
C(13)18H29O6P,3270562.5
C(13)18H28O8,4003749.3
C14H11O11P,1974475.4
C11H15O13P,1820626.8
C18H10O10,6024403.5
C15H14O10S,4008148.8
