Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_SW48_000107-4_p08
117.586899263594,0,0,0,0,0,0,0,0,,None,118.594175730474,0,0,1088456.8
117.781439896068,0,0,0,0,0,0,0,0,,None,118.788716362948,0,0,1047941.2
118.267433979887,0,0,0,0,0,0,0,0,,None,119.274710446767,0,0,1044794.9
118.845812893183,0,0,0,0,0,0,0,0,,None,119.853089360063,0,0,1029024.3
118.943607709829,0,0,0,0,0,0,0,0,,None,119.950884176709,0,0,1084436.5
119.359418931489,0,0,0,0,0,0,0,0,,None,120.366695398369,0,0,1176008.1
119.531845609328,0,0,0,0,0,0,0,0,,None,120.539122076208,0,0,1031129.1
119.883536953314,0,0,0,0,0,0,0,0,,None,120.890813420194,0,0,1137973.3
120.071074604094,0,0,0,0,0,0,0,0,,None,121.078351070974,0,0,1045800.9
120.182310397153,0,0,0,0,0,0,0,0,,None,121.189586864033,0,0,1071184.1
120.460375880481,0,0,0,0,0,0,0,0,,None,121.467652347361,0,0,1034171.3
120.614417594648,0,0,0,0,0,0,0,0,,None,121.621694061528,0,0,1030382.6
120.675962480525,0,0,0,0,0,0,0,0,,None,121.683238947405,0,0,1147099.3
120.859866139779,0,0,0,0,0,0,0,0,,None,121.867142606659,0,0,1041657.5
121.719797551714,0,0,0,0,0,0,0,0,,None,122.727074018594,0,0,1042069.6
121.878093260327,0,0,0,0,0,0,0,0,,None,122.885369727207,0,0,1045925.3
122.118811817779,0,0,0,0,0,0,0,0,,None,123.126088284659,0,0,1065918.3
123.845472663225,0,0,0,0,0,0,0,0,,None,124.852749130105,0,0,1113143.8
124.064060266347,0,0,0,0,0,0,0,0,,None,125.071336733227,0,0,1122000.3
124.089888219489,0,0,0,0,0,0,0,0,,None,125.097164686369,0,0,1030524.3
124.091271216981,0,0,0,0,0,0,0,0,,None,125.098547683861,0,0,1178316.5
124.110155182726,0,0,0,0,0,0,0,0,,None,125.117431649606,0,0,1032271.3
124.157679096538,0,0,0,0,0,0,0,0,,None,125.164955563418,0,0,1118278.6
124.177081061359,0,0,0,0,0,0,0,0,,None,125.184357528239,0,0,1064145.6
124.179984056096,0,0,0,0,0,0,0,0,,None,125.187260522976,0,0,1040650.1
124.182043052363,0,0,0,0,0,0,0,0,,None,125.189319519243,0,0,1035666.4
124.189775038345,0,0,0,0,0,0,0,0,,None,125.197051505225,0,0,1036187.6
124.203349013738,0,0,0,0,0,0,0,0,,None,125.210625480618,0,0,1257853.8
124.212561997037,0,0,0,0,0,0,0,0,,None,125.219838463917,0,0,1053183.1
124.217835987477,0,0,0,0,0,0,0,0,,None,125.225112454357,0,0,1146032
124.219776983959,0,0,0,0,0,0,0,0,,None,125.227053450839,0,0,1172784.3
124.233745958641,0,0,0,0,0,0,0,0,,None,125.241022425521,0,0,1044578.4
124.241956943759,0,0,0,0,0,0,0,0,,None,125.249233410639,0,0,1087947.8
124.257234916072,0,0,0,0,0,0,0,0,,None,125.264511382952,0,0,1068822.1
124.258686913441,0,0,0,0,0,0,0,0,,None,125.265963380321,0,0,1075974.4
124.265929900316,0,0,0,0,0,0,0,0,,None,125.273206367196,0,0,1202743.5
124.282957869463,0,0,0,0,0,0,0,0,,None,125.290234336343,0,0,1046786.1
124.305655828341,0,0,0,0,0,0,0,0,,None,125.312932295221,0,0,1098885.8
124.326359790836,0,0,0,0,0,0,0,0,,None,125.333636257716,0,0,1123905
124.340078765988,0,0,0,0,0,0,0,0,,None,125.347355232868,0,0,1237923.3
124.345004757066,0,0,0,0,0,0,0,0,,None,125.352281223946,0,0,1032004
124.396331664123,0,0,0,0,0,0,0,0,,None,125.403608131003,0,0,1033596.2
124.653536198832,0,0,0,0,0,0,0,0,,None,125.660812665712,0,0,1189222.3
124.845724851658,0,0,0,0,0,0,0,0,,None,125.853001318538,0,0,1171030.8
124.93189369614,0,0,0,0,0,0,0,0,,None,125.93917016302,0,0,1222165.8
125.913947929789,0,0,0,0,0,0,0,0,,None,126.921224396669,0,0,1026965.3
126.165659478848,0,0,0,0,0,0,0,0,,None,127.172935945728,0,0,1145824.4
126.399052061379,0,0,0,0,0,0,0,0,,None,127.406328528259,0,0,1054369.1
126.416975029346,0,0,0,0,0,0,0,0,,None,127.424251496226,0,0,1033652.9
126.837338279113,0,0,0,0,0,0,0,0,,None,127.844614745993,0,0,1094272.4
126.922829126784,0,0,0,0,0,0,0,0,,None,127.930105593664,0,0,1030835.5
126.979551025763,0,0,0,0,0,0,0,0,,None,127.986827492643,0,0,1101472.4
127.156360711104,0,0,0,0,0,0,0,0,,None,128.163637177984,0,0,1034104.8
127.703494739676,0,0,0,0,0,0,0,0,,None,128.710771206556,0,0,1259514.6
128.953213533705,0,0,0,0,0,0,0,0,,None,129.960490000585,0,0,1034254.1
129.002873446416,0,0,0,0,0,0,0,0,,None,130.010149913296,0,0,1136459.6
129.672067272903,0,0,0,0,0,0,0,0,,None,130.679343739783,0,0,1036360.5
130.086065549467,0,0,0,0,0,0,0,0,,None,131.093342016347,0,0,1041378.4
130.347045094426,0,0,0,0,0,0,0,0,,None,131.354321561306,0,0,1090033.1
130.533267770205,0,0,0,0,0,0,0,0,,None,131.540544237085,0,0,1158586.3
130.633594595696,0,0,0,0,0,0,0,0,,None,131.640871062576,0,0,1113193.4
130.935773070775,0,0,0,0,0,0,0,0,,None,131.943049537655,0,0,1195304.3
131.25645951484,0,0,0,0,0,0,0,0,,None,132.26373598172,0,0,1118591.1
131.950912314955,0,0,0,0,0,0,0,0,,None,132.958188781835,0,0,1093605.3
132.150563971006,0,0,0,0,0,0,0,0,,None,133.157840437886,0,0,1132873.3
132.522063332209,0,0,0,0,0,0,0,0,,None,133.529339799089,0,0,1126058
132.749291942257,0,0,0,0,0,0,0,0,,None,133.756568409137,0,0,1037882.1
132.8350717952,0,0,0,0,0,0,0,0,,None,133.84234826208,0,0,1056888.6
133.113010319287,0,0,0,0,0,0,0,0,,None,134.120286786167,0,0,1103420.4
134.247001386592,0,0,0,0,0,0,0,0,,None,135.254277853472,0,0,1038627
134.994892119863,0,0,0,0,0,0,0,0,,None,136.002168586743,0,0,1041174.9
135.090359958618,0,0,0,0,0,0,0,0,,None,136.097636425498,0,0,1071532.9
135.406156425967,0,0,0,0,0,0,0,0,,None,136.413432892847,0,0,1040715.7
135.469434319371,0,0,0,0,0,0,0,0,,None,136.476710786251,0,0,1068389.4
135.906888583678,0,0,0,0,0,0,0,0,,None,136.914165050558,0,0,1180792.4
136.123623219977,0,0,0,0,0,0,0,0,,None,137.130899686857,0,0,1066034.3
136.932983866435,0,0,0,0,0,0,0,0,,None,137.940260333315,0,0,1074729
137.088300607526,0,0,0,0,0,0,0,0,,None,138.095577074406,0,0,1424812.1
137.735732531171,0,0,0,0,0,0,0,0,,None,138.743008998051,0,0,1076327.5
138.016982065049,0,0,0,0,0,0,0,0,,None,139.024258531929,0,0,1046884.8
138.14384685508,0,0,0,0,0,0,0,0,,None,139.15112332196,0,0,1069357.6
138.263128657825,0,0,0,0,0,0,0,0,,None,139.270405124705,0,0,1103443.4
138.446092355567,0,0,0,0,0,0,0,0,,None,139.453368822447,0,0,1116902.1
139.346907872827,0,0,0,0,0,0,0,0,,None,140.354184339707,0,0,1111685
139.38270581409,0,0,0,0,0,0,0,0,,None,140.38998228097,0,0,1089429.8
139.576047497099,0,0,0,0,0,0,0,0,,None,140.583323963979,0,0,1047152.4
139.676902331907,0,0,0,0,0,0,0,0,,None,140.684178798787,0,0,1184191.9
139.698403296705,0,0,0,0,0,0,0,0,,None,140.705679763585,0,0,1067242
139.704175287256,0,0,0,0,0,0,0,0,,None,140.711451754136,0,0,1127724.8
139.864974024163,0,0,0,0,0,0,0,0,,None,140.872250491043,0,0,1110840.9
139.951738882321,0,0,0,0,0,0,0,0,,None,140.959015349201,0,0,1159746
141.524413325724,0,0,0,0,0,0,0,0,,None,142.531689792604,0,0,1117566.4
141.594597212265,0,0,0,0,0,0,0,0,,None,142.601873679145,0,0,1167553.3
142.093825406781,0,0,0,0,0,0,0,0,,None,143.101101873661,0,0,1104570.9
142.463814811583,0,0,0,0,0,0,0,0,,None,143.471091278463,0,0,1135269.8
142.477533789543,0,0,0,0,0,0,0,0,,None,143.484810256423,0,0,1283132.8
142.845774198704,0,0,0,0,0,0,0,0,,None,143.853050665584,0,0,1107320.4
144.111777178731,0,0,0,0,0,0,0,0,,None,145.119053645611,0,0,1082441.1
145.853993427498,0,0,0,0,0,0,0,0,,None,146.861269894378,0,0,1059179.4
146.78419097206,0,0,0,0,0,0,0,0,,None,147.79146743894,0,0,1091335.3
146.790455962289,0,0,0,0,0,0,0,0,,None,147.797732429169,0,0,1085866.8
147.596135709295,0,0,0,0,0,0,0,0,,None,148.603412176175,0,0,1122616.3
148.190419789549,0,0,0,0,0,0,0,0,,None,149.197696256429,0,0,1104403.9
148.863683752162,0,0,0,0,0,0,0,0,,None,149.870960219042,0,0,1084846.6
149.560815683127,0,0,0,0,0,0,0,0,,None,150.568092150007,0,0,1074073.8
149.619775592953,0,0,0,0,0,0,0,0,,None,150.627052059833,0,0,1168699.3
152.665168985723,0,0,0,0,0,0,0,0,,None,153.672445452603,0,0,1149110.5
153.011791467587,0,0,0,0,0,0,0,0,,None,154.019067934467,0,0,1115936.5
153.166992236003,0,0,0,0,0,0,0,0,,None,154.174268702883,0,0,1246459
153.203462181621,0,0,0,0,0,0,0,0,,None,154.210738648501,0,0,1169776.4
154.438741347947,0,0,0,0,0,0,0,0,,None,155.446017814827,0,0,1135875.3
154.927759626486,0,0,0,0,0,0,0,0,,None,155.935036093366,0,0,1745090.1
154.928108625972,0,0,0,0,0,0,0,0,,None,155.935385092852,0,0,4236482.5
155.676192527175,0,0,0,0,0,0,0,0,,None,156.683468994055,0,0,1117465.8
155.87964322936,0,0,0,0,0,0,0,0,,None,156.88691969624,0,0,1138353.4
156.925151705769,0,0,0,0,0,0,0,0,,None,157.932428172649,0,0,1417623.9
157.304451155852,0,0,0,0,0,0,0,0,,None,158.311727622732,0,0,1221718.8
158.445727510256,0,0,0,0,0,0,0,0,,None,159.453003977136,0,0,1147476.3
158.512248414758,0,0,0,0,0,0,0,0,,None,159.519524881638,0,0,1127675.3
159.637645806099,0,0,0,0,0,0,0,0,,None,160.644922272979,0,0,1110365.1
159.712015700256,0,0,0,0,0,0,0,0,,None,160.719292167136,0,0,1109816.4
159.845003511131,0,0,0,0,0,0,0,0,,None,160.852279978011,0,0,1124293.9
159.911582416516,0,0,0,0,0,0,0,0,,None,160.918858883396,0,0,1095084.8
160.527352543625,0,0,0,0,0,0,0,0,,None,161.534629010505,0,0,1111314.6
160.841546099746,0,0,0,0,0,0,0,0,,None,161.848822566626,0,0,1124040.8
160.841892099258,0,0,0,0,0,0,0,0,,None,161.849168566138,0,0,5832009
161.409990299259,0,0,0,0,0,0,0,0,,None,162.417266766139,0,0,1270961.3
161.573088070198,0,0,0,0,0,0,0,0,,None,162.580364537078,0,0,1171791.4
162.591735645755,0,0,0,0,0,0,0,0,,None,163.599012112635,0,0,1121271.6
162.838935301684,0,0,0,0,0,0,0,0,,None,163.846211768564,0,0,4737732.5
163.574359281767,0,0,0,0,0,0,0,0,,None,164.581635748647,0,0,1288934.1
164.395894148962,0,0,0,0,0,0,0,0,,None,165.403170615842,0,0,1150196.5
164.518351980696,0,0,0,0,0,0,0,0,,None,165.525628447576,0,0,1336697.1
164.635943819259,0,0,0,0,0,0,0,0,,None,165.643220286139,0,0,1085626.8
164.835995544941,0,0,0,0,0,0,0,0,,None,165.843272011821,0,0,2185898.5
165.019226294046,8,6,4,0,0,0,0,0,CHO,ConHC,166.026502760926,0.637970881755475,1,1952528.4
165.148348117446,0,0,0,0,0,0,0,0,,None,166.155624584326,0,0,1183896
167.034877556522,8,8,4,0,0,0,0,0,CHO,Lignin,168.042154023402,0.623187664809395,1,1114976.4
168.323212828296,0,0,0,0,0,0,0,0,,None,169.330489295176,0,0,1137871.3
168.836153144863,0,0,0,0,0,0,0,0,,None,169.843429611743,0,0,2068636.1
169.050465860099,8,10,4,0,0,0,0,0,CHO,Lignin,170.057742326979,0.978975841045068,1,1534475.8
169.830814827111,0,0,0,0,0,0,0,0,,None,170.838091293991,0,0,1094429.6
169.869953775461,0,0,0,0,0,0,0,0,,None,170.877230242341,0,0,1216561.5
170.833229509093,0,0,0,0,0,0,0,0,,None,171.840505975973,0,0,2044823.5
171.011636275566,0,0,0,0,0,0,0,0,,None,172.018912742446,0,1,1955056.4
171.012027275055,7,8,3,0,0,1,0,0,CHOS,Lignin,172.019303741935,0.645690122095418,1,16940272
171.06616820425,8,12,4,0,0,0,0,0,CHO,Protein,172.07344467113,0.663684455638198,1,2920459.5
172.015392967593,6,8,3,0,1,1,0,0,CHOS,Lignin,173.022669434473,0.579209806192222,1,1333084.4
172.830061913365,0,0,0,0,0,0,0,0,,None,173.837338380245,0,0,1709154
173.02792565831,7,10,3,0,0,1,0,0,CHOS,Lignin,174.03520212519,-0.788621427693682,1,1138303.3
173.0818235889,8,14,4,0,0,0,0,0,CHO,Protein,174.08910005578,0.625438469359383,1,1839448.6
174.480387797847,0,0,0,0,0,0,0,0,,None,175.487664264727,0,0,1470170.5
175.018288114118,5,8,3,2,0,1,0,0,CHONS,AminoSugar,176.025564580998,-0.00998433131828179,1,1117641.5
175.763902171056,0,0,0,0,0,0,0,0,,None,176.771178637936,0,0,1184653.3
176.935838699769,0,0,0,0,0,0,0,0,,None,177.943115166649,0,0,6362487.5
181.014150683689,8,6,5,0,0,0,0,0,CHO,ConHC,182.021427150569,0.528248416176458,1,1603042.9
181.050542639652,9,10,4,0,0,0,0,0,CHO,Lignin,182.057819106532,0.49271637223036,1,2414447
181.086941595619,10,14,3,0,0,0,0,0,CHO,Lignin,182.094218062499,0.418756851163579,1,1859451.3
182.0094204839,7,5,5,1,0,0,0,0,CHON,ConHC,183.01669695078,0.411576766155342,1,1333415.8
183.004655293627,6,4,5,2,0,0,0,0,CHON,ConHC,184.011931760507,0.486320597090637,1,1230940
183.029782263699,8,8,5,0,0,0,0,0,CHO,Lignin,184.037058730579,0.622900203424634,1,1841891.6
183.066188220346,9,12,4,0,0,0,0,0,CHO,Lignin,184.073464687226,0.511678171865612,1,2225902.5
185.027675903213,8,10,3,0,0,1,0,0,CHOS,Lignin,186.034952370093,0.604763810261997,1,1544221.4
185.045450882382,8,10,5,0,0,0,0,0,CHO,Lignin,186.052727349262,0.5164247739344,1,1745186.1
185.081871839709,9,14,4,0,0,0,0,0,CHO,Protein,186.089148306589,0.325818091301124,1,2560556
186.113484636199,9,17,3,1,0,0,0,0,CHON,Protein,187.120761103079,0.439898388238345,1,3066425.3
187.061116539499,8,12,5,0,0,0,0,0,CHO,AminoSugar,188.068393006379,0.427978989945009,1,3076642.8
187.097499497561,9,16,4,0,0,0,0,0,CHO,Protein,188.104775964441,0.441443118059688,1,6953515.5
189.0556692587,11,10,3,0,0,0,0,0,CHO,Lignin,190.06294572558,0.254977210692679,1,1329253.1
189.076791234746,8,14,5,0,0,0,0,0,CHO,AminoSugar,190.084067701626,0.293860895029114,1,1735529.6
191.019661049067,6,8,7,0,0,0,0,0,CHO,Other,192.026937515947,0.338991779463794,1,4141421.3
191.548725459941,0,0,0,0,0,0,0,0,,None,192.556001926821,0,0,1175502.9
191.663350332644,0,0,0,0,0,0,0,0,,None,192.670626799524,0,0,1120355.5
193.014176841596,9,6,5,0,0,0,0,0,CHO,ConHC,194.021453308476,0.360757137664877,1,1389387.6
193.050565801662,10,10,4,0,0,0,0,0,CHO,Lignin,194.057842268542,0.342891880029818,1,2892497.5
193.086929761767,11,14,3,0,0,0,0,0,CHO,Lignin,194.094206228647,0.453836592023848,1,2387927.5
193.090239758136,8,18,3,0,0,1,0,0,CHOS,Protein,194.097516225016,0.76718696244198,1,1173784.1
194.053877705379,9,10,4,0,1,0,0,0,CHO,Lignin,195.061154172259,0.561233946297879,0,1141488.4
194.946444737837,0,0,0,0,0,0,0,0,,None,195.953721204717,0,0,24765940
195.029825647824,9,8,5,0,0,0,0,0,CHO,Lignin,196.037102114704,0.363464852906453,1,4329472.5
195.066200608575,10,12,4,0,0,0,0,0,CHO,Lignin,196.073477075455,0.417181081124584,1,4652550
195.102611569299,11,16,3,0,0,0,0,0,CHO,Lignin,196.109888036179,0.287306883076738,1,1652491
195.138994530066,12,20,2,0,0,0,0,0,CHO,Lipid,196.146270996946,0.300231320340503,1,1468816.1
195.449585195634,0,0,0,0,0,0,0,0,,None,196.456861662514,0,0,1185275.6
195.810823807768,0,0,0,0,0,0,0,0,,None,196.818100274648,0,0,10765933
195.812570805896,0,0,0,0,0,0,0,0,,None,196.819847272776,0,0,1354221.4
196.061422539394,9,11,4,1,0,0,0,0,CHON,Lignin,197.068699006274,0.552296870160273,1,1498126.6
196.73107982503,0,0,0,0,0,0,0,0,,None,197.73835629191,0,0,1173413.4
197.009066529677,8,6,6,0,0,0,0,0,CHO,ConHC,198.016342996557,0.47939802190003,1,1445960.1
197.045482491038,9,10,5,0,0,0,0,0,CHO,Lignin,198.052758957918,0.325537410885186,1,5709580.5
197.081857452454,10,14,4,0,0,0,0,0,CHO,Lignin,198.089133919334,0.378710657275891,1,5254929
197.807871684852,0,0,0,0,0,0,0,0,,None,198.815148151732,0,0,13725544
197.969595514511,0,0,0,0,0,0,0,0,,None,198.976871981391,0,0,1215162.9
198.747331698622,0,0,0,0,0,0,0,0,,None,199.754608165502,0,0,1178962
198.917820520495,0,0,0,0,0,0,0,0,,None,199.925096987375,0,0,7924708.5
199.006977427448,8,8,4,0,0,1,0,0,CHOS,Lignin,200.014253894328,0.377677443929211,1,7433198
199.024743408915,8,8,6,0,0,0,0,0,CHO,Tannin,200.032019875795,0.340513508056402,1,2121967.8
199.061139370957,9,12,5,0,0,0,0,0,CHO,Lignin,200.068415837837,0.288190729010885,1,5763571.5
199.097511333036,10,16,4,0,0,0,0,0,CHO,Protein,200.104787799916,0.355823987384283,1,2410231.5
199.380247038664,0,0,0,0,0,0,0,0,,None,200.387523505544,0,0,1187093.3
199.472685942576,0,0,0,0,0,0,0,0,,None,200.479962409456,0,0,1129310.8
199.804926597851,0,0,0,0,0,0,0,0,,None,200.812203064731,0,0,5050944.5
200.010356385195,7,8,4,0,1,1,0,0,CHOS,Lignin,201.017632852075,0.25580305513972,1,1207381
200.995960370159,7,7,5,0,0,0,1,0,CHOP,Tannin,202.003236837039,-0.628662398527306,1,1157298.9
201.040412324584,8,10,6,0,0,0,0,0,CHO,Tannin,202.047688791464,0.243814400645674,1,2822583
201.076785287305,9,14,5,0,0,0,0,0,CHO,AminoSugar,202.084061754185,0.305841612697783,1,3574970.3
201.113162250033,10,18,4,0,0,0,0,0,CHO,Protein,202.120438716913,0.348056274432839,1,1981629.6
201.801929546546,0,0,0,0,0,0,0,0,,None,202.809206013426,0,0,1615866.5
203.034957297663,11,8,4,0,0,0,0,0,CHO,ConHC,204.042233764543,0.122428852531555,1,2160736
203.056048276418,8,12,6,0,0,0,0,0,CHO,Carb,204.063324743298,0.310562919273876,1,2542689.5
203.071298261059,12,12,3,0,0,0,0,0,CHO,Lignin,204.078574727939,0.340670553288521,1,1427042.9
203.092417239792,9,16,5,0,0,0,0,0,CHO,AminoSugar,204.099693706672,0.391560742990714,1,2468196.5
203.85326747624,0,0,0,0,0,0,0,0,,None,204.86054394312,0,0,1125950.3
204.825269508191,0,0,0,0,0,0,0,0,,None,205.832545975071,0,0,1192163.3
205.014194320996,10,6,5,0,0,0,0,0,CHO,ConHC,206.021470787876,0.254901705753085,1,1857520.1
205.050574284985,11,10,4,0,0,0,0,0,CHO,Lignin,206.057850751865,0.281753571149011,1,4118514.8
205.05400428159,8,14,4,0,0,1,0,0,CHOS,Protein,206.06128074847,-0.00543852788215052,1,1423346.9
205.086958248981,12,14,3,0,0,0,0,0,CHO,Lignin,206.094234715861,0.289187316406474,1,2113269
205.123356212976,13,18,2,0,0,0,0,0,CHO,Lignin,206.130632679856,0.228700332950147,1,1184759.5
205.719187625213,0,0,0,0,0,0,0,0,,None,206.726464092093,0,0,1237598.6
205.911885435789,0,0,0,0,0,0,0,0,,None,206.919161902669,0,0,1187115
206.86987749887,0,0,0,0,0,0,0,0,,None,207.87715396575,0,0,7752293.5
207.011991360563,10,8,3,0,0,1,0,0,CHOS,Lignin,208.019267827443,0.706596359770543,1,1181294.1
207.029859343186,10,8,5,0,0,0,0,0,CHO,Lignin,208.037135810066,0.180531395323541,1,3406703
207.033124340011,7,12,5,0,0,1,0,0,CHOS,Carb,208.040400806891,0.689187335035618,1,1128367.4
207.066237307816,11,12,4,0,0,0,0,0,CHO,Lignin,208.073513774696,0.216745050505591,1,3738737.3
207.102624272449,12,16,3,0,0,0,0,0,CHO,Lignin,208.109900739329,0.209699640741089,1,1522803.4
208.097905309513,11,15,3,1,0,0,0,0,CHON,Lignin,209.105181776393,0.0553626035461393,1,1957035.6
208.86695757132,0,0,0,0,0,0,0,0,,None,209.8742340382,0,0,3636436.8
209.009065435472,9,6,6,0,0,0,0,0,CHO,ConHC,210.016341902352,0.45721607614482,1,2122716.3
209.045492400678,10,10,5,0,0,0,0,0,CHO,Lignin,210.052768867558,0.259763021636986,1,5162718
209.081890365923,11,14,4,0,0,0,0,0,CHO,Lignin,210.089166832803,0.200414888724292,1,3376864
211.024780527239,9,8,6,0,0,0,0,0,CHO,Tannin,212.03205699412,0.146182048772659,1,3396927.8
211.061172493108,10,12,5,0,0,0,0,0,CHO,Lignin,212.068448959988,0.115697136291112,1,7518017.5
211.097501459046,11,16,4,0,0,0,0,0,CHO,Lignin,212.104777925926,0.382245389784669,1,3101763.3
212.056450564023,9,11,5,1,0,0,0,0,CHON,Lignin,213.063727030903,-0.0214119196957537,1,1170479.6
212.886835795313,0,0,0,0,0,0,0,0,,None,213.894112262193,0,0,4398997
213.015268676941,7,6,6,2,0,0,0,0,CHON,Tannin,214.022545143821,0.190595710310609,1,2324890.8
213.040417653779,9,10,6,0,0,0,0,0,CHO,Tannin,214.047694120659,0.20524837541834,1,7954332
213.076818620262,10,14,5,0,0,0,0,0,CHO,Lignin,214.084095087142,0.132998005531995,1,9039773
213.113179586794,11,18,4,0,0,0,0,0,CHO,Protein,214.120456053674,0.247582724239275,1,2292639
214.050881727555,12,9,3,1,0,0,0,0,CHON,ConHC,215.058158194435,0.395083661963885,1,1725640.5
214.883897970463,0,0,0,0,0,0,0,0,,None,215.891174437343,0,0,3919341
215.001927863663,8,8,5,0,0,1,0,0,CHOS,Lignin,216.009204330543,0.183912333230885,1,2205170.3
215.034980833776,12,8,4,0,0,0,0,0,CHO,ConHC,216.042257300656,0.00668639552811002,1,1372403.6
215.038401830683,9,12,4,0,0,1,0,0,CHOS,Lignin,216.045678297563,-0.225572497294046,1,1321971.8
215.056080814702,9,12,6,0,0,0,0,0,CHO,Tannin,216.063357281582,0.142718407442679,1,8910837
