sample,MLBl,NeutralMass.mean,DBE.mean,DBEO.mean,AI.mean,AImod.mean,O_C.mean,H_C.mean,N_C.mean,P_C.mean,NOSC.mean,GFE.mean,PI.mean,nkm.mean,KD-CH2.mean,KD-CO2.mean,KD-H2.mean,KD-O2.mean,KD-H2O.mean,KD-CHO.mean,Ymet.mean,NeutralMass.se,DBE.se,DBEO.se,AI.se,AImod.se,O_C.se,H_C.se,N_C.se,P_C.se,NOSC.se,GFE.se,PI.se,nkm.se,KD-CH2.se,KD-CO2.se,KD-H2.se,KD-O2.se,KD-H2O.se,KD-CHO.se,Ymet.se
Altamaha_PP48_000107-2_p08,0.1886246122026887,415.02200747003945,9.03867631851086,0.0289555325749741,0.0947302812823164,0.2690348872802482,0.4913804777662875,1.203372273009307,0.0090331602895553,0.0175712512926577,-0.27100367114788,68.02360489141675,0.5004136194415719,411.7925542916236,0.1778563350568769,0.423964436401241,2.9148347218200623,0.453348525336091,0.1481463329886246,0.3136217435367115,0.1103112928100878,1.3396060666680238,0.059299636292093,0.0690192190109817,0.0026679669599339,0.0029678376803107,0.0024681430713596,0.0047181858726657,0.0004255161992728,0.0004433006913067,0.0079041660751762,0.2252687300669814,0.0024796657631631,1.3386624995029195,0.0035522596979438,0.0015279477487219,0.0111099835141228,0.0017042756737041,0.0025738898782459,0.0014011396635573,0.000541824220794
Altamaha_PP48_000107-3_p08,0.1810239739943112,414.4969495734885,9.12880942706217,0.308411214953271,0.1001951930109711,0.2739254022754978,0.4794543600162535,1.1978939800893946,0.0112599695245835,0.0174388317757009,-0.2796993132872816,68.27143046119464,0.4907143254774481,411.2878911011784,0.1877017614790735,0.422358100365705,2.9219945062982533,0.4504285209264527,0.1585662251117432,0.3169485981308411,0.1095901287034765,1.322030934606777,0.0580349922694078,0.0694868002355672,0.0026726921766777,0.0029154070518999,0.0023894329921547,0.0044951509737366,0.0004678009577847,0.0004315296853904,0.0075419796491488,0.2149464214937166,0.0024052291649372,1.3216007215564178,0.0038161608694285,0.001498697182689,0.0112340369363915,0.001687040144646,0.0027447613706045,0.0014109584820183,0.0005301306466303
Altamaha_PP48_000107-4_p08,0.1776975531488167,417.7499081465064,9.171279582831929,0.2011632571199358,0.0980069855595668,0.2733469955876454,0.4832899338146811,1.1982492539109506,0.0091623726434015,0.0168117087845968,-0.2755883112715604,68.15426724829523,0.4924522944243883,414.4903730445247,0.1882576534296028,0.4255894304051343,2.9430966686722826,0.4540010810268752,0.1586326574408343,0.3188985379061372,0.1087929247063675,1.324794950937815,0.058629491172185,0.0685764218658084,0.0026350390856547,0.0028778386381109,0.0023800142762995,0.0045243917351556,0.0004230314041511,0.0004269884806311,0.0075606047061366,0.2154772319897567,0.0023900361768004,1.32390454089212,0.0037826426018901,0.0014940491673134,0.0112507673130665,0.0016833354148249,0.0027196352908507,0.0013971606834188,0.000520540740828
Altamaha_SW48_000107-2_p08,0.1831858407079646,415.2787674030623,9.05,0.0190265486725663,0.0936432168141592,0.2697701615044248,0.4927514446902655,1.2001032699115044,0.0087143207964601,0.0179381371681415,-0.2673445420353982,67.91931984734514,0.5014657632743363,412.1721238938053,0.1765202234513274,0.4244782079646018,2.9161321637168145,0.454179203539823,0.1459349646017699,0.3130115265486726,0.1101734691971333,1.362640214730846,0.0603788495830562,0.0708306887995909,0.0027489414362729,0.0030468922985789,0.0025569356393319,0.0048210043947463,0.0004261509926469,0.0004602679546807,0.0080628294015994,0.2297906274421814,0.0025635358003106,1.3612203020692466,0.0035988753594234,0.0015670477961393,0.0112487329858074,0.0017438628141264,0.0026181389618763,0.0014376927327825,0.0005569071463103
Altamaha_SW48_000107-3_p08,0.2021439509954058,409.1137872942368,8.883395318311091,0.2012688689564646,0.1001695230802887,0.267682854955152,0.4773377094727631,1.2182510916648437,0.0085384926711879,0.0191021570772259,-0.3217519208050755,69.46992955589586,0.4858761955808357,406.06344344782326,0.1636964340406913,0.4262125136731569,2.8615565324874206,0.4561871931743601,0.1447081710785386,0.3136519251804856,0.1097364622720579,1.3379452421992557,0.0625150708553238,0.0732679945976566,0.0028255317021972,0.0030794722246233,0.0025767505107088,0.0049975514080208,0.000420922243868,0.0004682058882549,0.0081693272121498,0.2328258159878685,0.0025662880815084,1.3375240186685764,0.0033758195129218,0.0015525874123989,0.0108719588999007,0.0017154522832383,0.0024562243510409,0.0014120798453742,0.0005495619777777
Altamaha_SW48_000107-4_p08,0.2017615731257681,412.9523307517399,8.798648095043015,-0.2714051618189266,0.0893725030725112,0.2590812658746416,0.502774856616141,1.2151882773453504,0.0087126997132322,0.019310012290045,-0.2683457128226136,67.94785277959852,0.5114875665710774,409.7564522736584,0.1714219111020073,0.4230507660794756,2.8942919377304386,0.4532180561245391,0.1400223453502662,0.3097670872593199,0.1121603684155197,1.3254168065952985,0.0578921544333898,0.0678900284621461,0.0025964786422224,0.0029737819287227,0.0025320058415609,0.0047427387421942,0.0004165506420797,0.0004521694167949,0.0078423163453922,0.2235060164805659,0.0025311870071993,1.3231874230221687,0.0032987427321018,0.0015158295860045,0.0107611208454587,0.0016747602534511,0.0024231550118928,0.001387643971806,0.0005542463499389
