Sample,MLBl,IDEG,CRAM_ratio,IOS_ratio,NeutralMass.mean,DBE.mean,DBEO.mean,AI.mean,AImod.mean,O_C.mean,H_C.mean,N_C.mean,P_C.mean,N_P.mean,P_N.mean,NOSC.mean,GFE.mean,PI.mean,TheoMass.mean,KMD-CH2.mean,KMD-CO2.mean,KMD-H2.mean,KMD-O2.mean,KMD-OH.mean,KMD-CHO.mean,KMD-H2O.mean,KMD-OCH2.mean,KMD-C6H4O.mean,Ymet.mean,NeutralMass.se,DBE.se,DBEO.se,AI.se,AImod.se,O_C.se,H_C.se,N_C.se,P_C.se,N_P.se,P_N.se,NOSC.se,GFE.se,PI.se,TheoMass.se,KMD-CH2.se,KMD-CO2.se,KMD-H2.se,KMD-O2.se,KMD-OH.se,KMD-CHO.se,KMD-H2O.se,KMD-OCH2.se,KMD-C6H4O.se,Ymet.se
Altamaha_PP48_000107-3_p08,0.10317709971689211,0.6514981004089127,0.5577225542623466,0.07077697389116074,401.2268155736114,9.127169407326583,-0.376451709035257,0.06341369350464798,0.2979032146072801,0.521973724341269,1.143270341996741,0.009186019590583058,0.0,inf,0.0,-0.06578948842275682,62.175000571802954,0.5311597386791231,400.2191017247595,0.33747481781938415,-0.2019399806414761,2.99798566668904,-0.2366484767205486,-0.04491789943801408,-0.07160317419241971,0.12524413402968415,0.03141414594991447,0.0046165388984133315,0.11484195709546541,0.0032283182353768478,7.115193024259583e-05,1.9919011069496374e-05,7.187222624630566e-07,2.6266422395175287e-06,4.73241228091255e-06,1.0489542438839459e-05,9.408702123369579e-08,0.0,,0.0,3.768725610654468e-06,0.0005687657901720963,4.719342253471022e-06,0.0032196930707299102,2.705526309387985e-06,1.7015910954184825e-06,2.4085790932344603e-05,1.9749376623285628e-06,5.452999817871833e-07,7.167871244669057e-07,1.0416712916123166e-06,4.32642886062038e-07,3.740976141325574e-07,1.0617531517215892e-06
