Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index,El_comp,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,Outline,Specifics,MSCC,CRAM,IOS
315.08832,5331642.0,17,16,6,0,0,0,0,0,0.0733887784521595,2,315.087405661984,315.087388581517,316.094665048397,35.85,318789.6,0.0286402283636801,1023,CHO,Altamaha_SW48_000107-2_p08,10.0,4.0,0.36364,0.5,0.35294,0.94118,0.0,0.0,,,-0.23529,67.00588,0.35294,316.0,0.07116,0.35512,2.17369,0.38255,0.09647,0.25212,0.11404865914513304,C17H16O6,PPAs,Polyphenol-like,Not Matched,CRAM,
315.091511,1413307.1,14,20,6,0,0,1,0,0,0.165123392615315,1,315.090596649177,315.090730402536,316.098006869416,7.78,329154.0,0.0075919272321754,1024,CHOS,Altamaha_SW48_000107-2_p08,5.0,-1.0,0.0,0.1,0.42857,1.42857,0.0,0.0,,,-0.42857,72.51429,0.42857,316.0,0.00983,0.41654,2.11277,0.44397,0.15783,0.31351,0.13280988680264105,C14H20O6S,PUCs,Lignin-like,Not Matched,CRAM,
315.109491,26843842.0,14,20,8,0,0,0,0,0,0.064379789513106,3,315.108576577016,315.10856150339,316.11583797027,189.91,315023.7,0.144198309833734,1026,CHO,Altamaha_SW48_000107-2_p08,5.0,-3.0,0.0,0.1,0.57143,1.42857,0.0,0.0,,,-0.28571,68.44286,0.57143,316.0,0.07076,0.35552,2.17329,0.38295,0.09687,0.25252,0.137165126533137,C14H20O8,PUCs,Lignin-like,Not Matched,,
315.124709,3255495.8,18,20,5,0,0,0,0,0,0.0237404214018337,2,315.123794515943,315.123789780535,316.131066247415,20.98,328966.6,0.0174876976265476,1027,CHO,Altamaha_SW48_000107-2_p08,9.0,4.0,0.30769,0.41935,0.27778,1.11111,0.0,0.0,,,-0.55556,76.13333,0.27778,316.0,0.02941,0.39693,2.13222,0.42436,0.13824,0.29392,0.10149658075303439,C18H20O5,PUCs,Lignin-like,Not Matched,,
315.128035,1448649.0,15,24,5,0,0,1,0,0,0.212880334477737,3,315.127120502596,315.127100805214,316.134377272094,8.04,316785.3,0.0077817749539104,1028,CHOS,Altamaha_SW48_000107-2_p08,4.0,-1.0,0.0,0.04348,0.33333,1.6,0.0,0.0,,,-0.8,83.1,0.33333,316.0,0.03192,0.45835,2.07129,0.48578,0.19961,0.35531,0.11609114642120488,C15H24O5S,UAAs,Aliphatic-like,Not Matched,,
315.145867,7189200.0,15,24,7,0,0,0,0,0,0.0286074090028591,2,315.144952431036,315.144935702515,316.152212169395,49.15,309698.3,0.0386185587389718,1030,CHO,Altamaha_SW48_000107-2_p08,4.0,-3.0,0.0,0.04348,0.46667,1.6,0.0,0.0,,,-0.66667,79.3,0.46667,316.0,0.02901,0.39733,2.13182,0.42476,0.13864,0.29432,0.11940520600637422,C15H24O7,UAAs,Aliphatic-like,Not Matched,,
315.182325,1455581.6,16,28,6,0,0,0,0,0,0.0168539270788787,2,315.181410284744,315.181306835501,316.188583302381,8.09,347009.0,0.0078190151225402,1031,CHO,Altamaha_SW48_000107-2_p08,3.0,-3.0,0.0,0.0,0.375,1.75,0.0,0.0,,,-1.0,88.8,0.375,316.0,0.01274,0.43914,2.09034,0.46658,0.18042,0.33611,0.10571712257894089,C16H28O6,UAAs,Aliphatic-like,Not Matched,,
316.047343,2251046.5,15,11,7,1,0,0,0,0,0.0282847767090557,4,316.046424818444,316.046284213909,317.053560680789,13.78,289814.9,0.0120920507823411,1032,CHON,Altamaha_SW48_000107-2_p08,11.0,4.0,0.42857,0.61905,0.46667,0.73333,0.06667,0.0,inf,0.0,0.4,48.9,0.53333,317.0,0.12502,0.30254,2.23385,0.33005,0.04311,0.19923,0.14804032609213386,C15H11O7N,PPAs,Polyphenol-like,Not Matched,,
316.068204,1989422.4,12,15,9,1,0,0,0,0,0.0746954149749272,3,316.067285734961,316.067428302745,317.074704769625,11.91,265215.8,0.0106866724824774,1034,CHON,Altamaha_SW48_000107-2_p08,6.0,-3.0,0.0,0.07692,0.75,1.25,0.08333,0.0,inf,0.0,0.5,46.05,0.83333,317.0,0.12462,0.30294,2.23345,0.33045,0.04351,0.19963,0.18949400541333727,C12H15O9N,PUCs,Tannin-like,Not Matched,,
316.083643,1990708.3,16,15,6,1,0,0,0,0,0.182368964281047,4,316.08272467318,316.082718579783,317.089995046663,11.92,332581.9,0.0106935800110873,1036,CHON,Altamaha_SW48_000107-2_p08,10.0,4.0,0.33333,0.5,0.375,0.9375,0.0625,0.0,inf,0.0,0.0,60.3,0.4375,317.0,0.08327,0.34435,2.19237,0.37186,0.08489,0.24103,0.127562774165565,C16H15O6N,PPAs,Polyphenol-like,Not Matched,CRAM,
316.104734,3383868.3,13,19,8,1,0,0,0,0,0.0894863165080116,3,316.103815588787,316.103818502121,317.111094969001,21.89,299137.8,0.0181772821327122,1038,CHON,Altamaha_SW48_000107-2_p08,5.0,-3.0,0.0,0.0,0.61538,1.46154,0.07692,0.0,inf,0.0,0.0,60.3,0.69231,317.0,0.08287,0.34475,2.19197,0.37226,0.08529,0.24143,0.15719382149741679,C13H19O8N,PUCs,Lignin-like,Not Matched,,
317.031264,7224734.0,15,10,8,0,0,0,0,0,0.160142457717393,4,317.030341886738,317.030341762238,318.037618229118,49.4,309512.6,0.0388094383731774,1043,CHO,Altamaha_SW48_000107-2_p08,11.0,3.0,0.42857,0.63636,0.53333,0.66667,0.0,0.0,,,0.4,48.9,0.53333,318.0,0.14132,0.28757,2.25669,0.31516,0.02734,0.18394,0.14712959963221714,C15H10O8,PPAs,Polyphenol-like,Not Matched,,
317.034706,2856863.5,12,14,8,0,0,1,0,0,0.218317176017022,3,317.033783873005,317.033731083119,318.041007549999,18.12,336855.2,0.0153463460307092,1044,CHOS,Altamaha_SW48_000107-2_p08,6.0,-2.0,0.0,0.14286,0.66667,1.16667,0.0,0.0,,,0.33333,50.8,0.66667,318.0,0.07999,0.34898,2.19577,0.37658,0.0887,0.24533,0.17991754777243166,C12H14O8S,PUCs,Lignin-like,Not Matched,,
317.052368,14667174.0,12,14,10,0,0,0,0,0,0.0182815980880098,3,317.051445802538,317.051426018141,318.058702485021,102.7,311582.8,0.0787883381535804,1046,CHO,Altamaha_SW48_000107-2_p08,6.0,-4.0,0.0,0.14286,0.83333,1.16667,0.0,0.0,,,0.5,46.05,0.83333,318.0,0.14092,0.28797,2.25629,0.31556,0.02774,0.18434,0.18800439960629928,C12H14O10,PUCs,Tannin-like,Not Matched,,
317.067622,11824556.0,16,14,7,0,0,0,0,0,0.0470274257161318,4,317.066699741681,317.066691295419,318.073967762299,82.34,310457.1,0.0635185153352614,1048,CHO,Altamaha_SW48_000107-2_p08,10.0,3.0,0.33333,0.52,0.4375,0.875,0.0,0.0,,,0.0,60.3,0.4375,318.0,0.09957,0.32938,2.21522,0.35698,0.06911,0.22573,0.12688599727418892,C16H14O7,PPAs,Polyphenol-like,Not Matched,CRAM,
317.070978,2591149.5,13,18,7,0,0,1,0,0,0.0203120089685177,2,317.070055728292,317.070053616409,318.077330083289,16.21,298992.2,0.0139189978255171,1049,CHOS,Altamaha_SW48_000107-2_p08,5.0,-2.0,0.0,0.05882,0.53846,1.38462,0.0,0.0,,,-0.15385,64.68462,0.53846,318.0,0.03824,0.39079,2.15429,0.4184,0.13048,0.28713,0.1505465682434386,C13H18O7S,PUCs,Lignin-like,Not Matched,,
317.078981,1613744.5,15,14,6,2,0,0,0,0,0.529215177252752,4,317.078058696365,317.078078061028,318.085354527908,9.21,366843.1,0.0086686261006708,1050,CHON,Altamaha_SW48_000107-2_p08,10.0,4.0,0.28571,0.5,0.4,0.93333,0.13333,0.0,inf,0.0,0.26667,52.7,0.53333,318.0,0.09537,0.33358,2.21105,0.36118,0.07331,0.22993,0.14471009419777742,C15H14O6N2,PPAs,Polyphenol-like,Proteins,CRAM,
317.088751,17169844.0,13,18,9,0,0,0,0,0,0.0335581835619924,3,317.08782865739,317.087816384513,318.095092851393,120.62,304472.2,0.092232046549405,1052,CHO,Altamaha_SW48_000107-2_p08,5.0,-4.0,0.0,0.05882,0.69231,1.38462,0.0,0.0,,,0.0,60.3,0.69231,318.0,0.09917,0.32978,2.21482,0.35738,0.06951,0.22613,0.15616738126054022,C13H18O9,PUCs,Tannin-like,Not Matched,,
317.104002,8959418.0,17,18,6,0,0,0,0,0,0.0409132803430525,1,317.103079596552,317.103048828583,318.110325295463,61.82,309537.0,0.0481277207895178,1054,CHO,Altamaha_SW48_000107-2_p08,9.0,3.0,0.27273,0.42857,0.35294,1.05882,0.0,0.0,,,-0.35294,70.35882,0.35294,318.0,0.05781,0.37119,2.17374,0.39879,0.11089,0.26753,0.11153927723133382,C17H18O6,PUCs,Lignin-like,Not Matched,CRAM,
317.107305,1656507.4,14,22,6,0,0,1,0,0,0.117397078422133,1,317.106382583376,317.1063953163,318.11367178318,9.52,376010.5,0.0088983375519447,1055,CHOS,Altamaha_SW48_000107-2_p08,4.0,-2.0,0.0,0.0,0.42857,1.57143,0.0,0.0,,,-0.57143,76.58571,0.42857,318.0,0.00352,0.4326,2.11282,0.46021,0.17225,0.32892,0.12941927459265037,C14H22O6S,UAAs,Aliphatic-like,Not Matched,,
317.115626,1909950.5,16,18,5,2,0,0,0,0,0.714303328135172,2,317.114703550184,317.114522467117,318.121798933997,11.34,356454.8,0.0102597695950563,1056,CHON,Altamaha_SW48_000107-2_p08,9.0,4.0,0.22222,0.3913,0.3125,1.125,0.125,0.0,inf,0.0,-0.125,63.8625,0.4375,318.0,0.05362,0.37539,2.16957,0.40299,0.11508,0.27173,0.12742257256237244,C16H18O5N2,PUCs,Lignin-like,Not Matched,,
317.125132,7272898.0,14,22,8,0,0,0,0,0,0.0635002487488971,2,317.124209512267,317.124211417547,318.131487884427,49.74,315537.1,0.0390681631635718,1058,CHO,Altamaha_SW48_000107-2_p08,4.0,-4.0,0.0,0.0,0.57143,1.57143,0.0,0.0,,,-0.42857,72.51429,0.57143,318.0,0.05741,0.37159,2.17334,0.39919,0.11129,0.26793,0.13355151647711158,C14H22O8,UAAs,Aliphatic-like,Not Matched,,
317.140407,5024200.0,18,22,5,0,0,0,0,0,0.0016086306462099,2,317.13948445134,317.139447861601,318.146724328481,33.64,327969.5,0.0269887279274943,1059,CHO,Altamaha_SW48_000107-2_p08,8.0,3.0,0.23077,0.35484,0.27778,1.22222,0.0,0.0,,,-0.66667,79.3,0.27778,318.0,0.01606,0.413,2.13227,0.4406,0.15266,0.30933,0.0995043383386452,C18H22O5,PUCs,Lignin-like,Not Matched,CRAM,
317.161627,2532816.3,15,26,7,0,0,0,0,0,0.143723250060495,2,317.160704366705,317.160622450538,318.167898917418,15.8,294334.3,0.0136056466723106,1061,CHO,Altamaha_SW48_000107-2_p08,3.0,-4.0,0.0,0.0,0.46667,1.73333,0.0,0.0,,,-0.8,83.1,0.46667,318.0,0.01566,0.4134,2.13187,0.441,0.15306,0.30973,0.11665741087660479,C15H26O7,UAAs,Aliphatic-like,Not Matched,,
317.245529,3815408.3,16,34,4,2,0,0,0,0,0.175742582309418,1,317.244606032121,317.244637053723,318.251913520603,24.98,317309.6,0.0204954055453612,1063,CHON,Altamaha_SW48_000107-2_p08,1.0,-3.0,0.0,0.0,0.25,2.125,0.125,0.0,inf,0.0,-1.25,95.925,0.375,318.0,0.07204,0.50122,2.04475,0.52883,0.24081,0.39752,0.10235300216890086,C16H34O4N2,SSCs,Aliphatic-like,Not Matched,,
318.02653,1645084.3,14,9,8,1,0,0,0,0,0.2047054352905,4,318.025603921846,318.025605111772,319.032881578652,9.44,344114.2,0.0088369755564054,1064,CHON,Altamaha_SW48_000107-2_p08,11.0,3.0,0.4,0.66667,0.57143,0.64286,0.07143,0.0,inf,0.0,0.71429,39.94286,0.64286,319.0,0.15342,0.2768,2.27537,0.30448,0.01576,0.17284,0.170421064203089,C14H9O8N,PPAs,Polyphenol-like,Not Matched,,
318.062909,2961706.3,15,13,7,1,0,0,0,0,0.0794028362381533,4,318.061982777154,318.06195064532,319.0692271122,18.87,293661.0,0.0159095349571764,1067,CHON,Altamaha_SW48_000107-2_p08,10.0,3.0,0.28571,0.52381,0.46667,0.86667,0.06667,0.0,inf,0.0,0.26667,52.7,0.53333,319.0,0.11167,0.31861,2.23389,0.34629,0.05753,0.21464,0.14383976080497934,C15H13O7N,PPAs,Polyphenol-like,Not Matched,CRAM,
318.084125,2418994.5,12,17,9,1,0,0,0,0,0.284302228275978,2,318.083198692779,318.083145401012,319.090421867892,14.98,318521.4,0.0129942248355171,1069,CHON,Altamaha_SW48_000107-2_p08,5.0,-4.0,0.0,0.0,0.75,1.41667,0.08333,0.0,inf,0.0,0.33333,50.8,0.83333,319.0,0.11127,0.31901,2.2335,0.34669,0.05793,0.21504,0.18266587736637985,C12H17O9N,PUCs,Tannin-like,Not Matched,,
318.099252,1772600.3,16,17,6,1,0,0,0,0,0.0507526927366398,2,318.098325632623,318.098327012088,319.105603478968,10.35,264073.8,0.0095219591618356,1071,CHON,Altamaha_SW48_000107-2_p08,9.0,3.0,0.22222,0.41667,0.375,1.0625,0.0625,0.0,inf,0.0,-0.125,63.8625,0.4375,319.0,0.06992,0.36042,2.19242,0.38811,0.09931,0.25644,0.12530006942276328,C16H17O6N,PUCs,Lignin-like,Not Matched,CRAM,
318.120453,3509056.5,13,21,8,1,0,0,0,0,0.210194324281757,2,318.119526548317,318.119507267845,319.126783734725,22.79,318199.7,0.0188497613870279,1073,CHON,Altamaha_SW48_000107-2_p08,4.0,-4.0,0.0,0.0,0.61538,1.61538,0.07692,0.0,inf,0.0,-0.15385,64.68462,0.69231,319.0,0.06952,0.36082,2.19202,0.38851,0.09971,0.25684,0.15439347988952862,C13H21O8N,N_Ccs,Amino sugar-like,Not Matched,,
319.010586,3296408.0,14,8,9,0,0,0,0,0,0.202977513642043,4,319.009656013797,319.009620345041,320.016896811921,21.26,329984.1,0.0177074675868826,1076,CHO,Altamaha_SW48_000107-2_p08,11.0,2.0,0.4,0.68421,0.64286,0.57143,0.0,0.0,,,0.71429,39.94286,0.64286,320.0,0.16972,0.26182,2.29822,0.28959,2e-05,0.15755,0.16921527688945814,C14H8O9,PAs,Cond. aromatic-like,Not Matched,,
319.046956,18084006.0,15,12,8,0,0,0,0,0,0.192625218779223,4,319.046025869593,319.046002545441,320.053279012321,127.16,310022.8,0.0971426929208978,1079,CHO,Altamaha_SW48_000107-2_p08,10.0,2.0,0.28571,0.54545,0.53333,0.8,0.0,0.0,,,0.26667,52.7,0.53333,320.0,0.12797,0.30363,2.25674,0.33141,0.04175,0.19935,0.14297983375906673,C15H12O8,PPAs,Polyphenol-like,Not Matched,CRAM,
319.050351,2886311.3,12,16,8,0,0,1,0,0,0.149930731383556,3,319.049420856133,319.049359699838,320.056636166718,18.32,341168.3,0.0155045321423814,1080,CHOS,Altamaha_SW48_000107-2_p08,5.0,-3.0,0.0,0.0,0.66667,1.33333,0.0,0.0,,,0.16667,55.55,0.66667,320.0,0.06664,0.36505,2.19582,0.39282,0.10312,0.26074,0.1737508973011268,C12H16O8S,PUCs,Lignin-like,Not Matched,,
319.068065,4998318.0,12,16,10,0,0,0,0,0,0.155278226411274,3,319.067134785905,319.067119968297,320.074396435177,33.45,321156.2,0.0268496963888972,1082,CHO,Altamaha_SW48_000107-2_p08,5.0,-5.0,0.0,0.0,0.83333,1.33333,0.0,0.0,,,0.33333,50.8,0.83333,320.0,0.12757,0.30403,2.25634,0.33181,0.04215,0.19975,0.18128129660023384,C12H16O10,PUCs,Tannin-like,Not Matched,,
319.083321,19140788.0,16,16,7,0,0,0,0,0,0.12708265218867,3,319.082390725425,319.082367079256,320.089643546136,134.73,307819.5,0.102819457754438,1084,CHO,Altamaha_SW48_000107-2_p08,9.0,2.0,0.22222,0.44,0.4375,1.0,0.0,0.0,,,-0.125,63.8625,0.4375,320.0,0.08622,0.34544,2.21527,0.37322,0.08353,0.24114,0.12378758265353049,C16H16O7,PUCs,Lignin-like,Not Matched,CRAM,
319.086661,2152117.5,13,20,7,0,0,1,0,0,0.128130843510484,2,319.085730712185,319.085738233603,320.093014700483,13.06,365280.6,0.0115606292893394,1085,CHOS,Altamaha_SW48_000107-2_p08,4.0,-3.0,0.0,0.0,0.53846,1.53846,0.0,0.0,,,-0.30769,69.06923,0.53846,320.0,0.02489,0.40686,2.15434,0.43464,0.14489,0.30254,0.1462046581771811,C13H20O7S,UAAs,Aliphatic-like,Not Matched,,
319.094749,2241720.5,15,16,6,2,0,0,0,0,0.464170719558342,3,319.093818680123,319.093708371156,320.100984838036,13.71,370223.0,0.0120419538760373,1086,CHON,Altamaha_SW48_000107-2_p08,9.0,3.0,0.14286,0.4,0.4,1.06667,0.13333,0.0,inf,0.0,0.13333,56.5,0.53333,320.0,0.08202,0.34964,2.2111,0.37742,0.08773,0.24534,0.14069382677648368,C15H16O6N2,PUCs,Lignin-like,Proteins,CRAM,
319.104423,3239100.3,13,20,9,0,0,0,0,0,0.0018903921049409,2,319.103492641775,319.103455168885,320.110731635765,20.85,350782.9,0.0173996251595409,1088,CHO,Altamaha_SW48_000107-2_p08,4.0,-5.0,0.0,0.0,0.69231,1.53846,0.0,0.0,,,-0.15385,64.68462,0.69231,320.0,0.08582,0.34584,2.21487,0.37362,0.08393,0.24154,0.1515002248148632,C13H20O9,UAAs,Aliphatic-like,Not Matched,,
319.119648,14557378.0,17,20,6,0,0,0,0,0,0.0115748879444588,2,319.118717581425,319.118715613142,320.125992080022,101.91,306101.1,0.0781985418931753,1090,CHO,Altamaha_SW48_000107-2_p08,8.0,2.0,0.18182,0.35714,0.35294,1.17647,0.0,0.0,,,-0.47059,73.71176,0.35294,320.0,0.04446,0.38725,2.17379,0.41503,0.1253,0.28294,0.10913794444965957,C17H20O6,PUCs,Lignin-like,Not Matched,CRAM,
319.156038,11890896.0,18,24,5,0,0,0,0,0,0.0044782472548235,2,319.155107437192,319.155095980254,320.162372447134,82.81,306878.1,0.063874876987009,1092,CHO,Altamaha_SW48_000107-2_p08,7.0,2.0,0.15385,0.29032,0.27778,1.33333,0.0,0.0,,,-0.77778,82.46667,0.27778,320.0,0.00271,0.42906,2.13231,0.45685,0.16708,0.32473,0.09758880043622577,C18H24O5,PUCs,Lignin-like,Not Matched,CRAM,
320.042186,3168808.0,14,11,8,1,0,0,0,0,0.1112371889972,4,320.041251930132,320.041225580749,321.048502047629,20.34,308044.6,0.0170220327547604,1096,CHON,Altamaha_SW48_000107-2_p08,10.0,2.0,0.2,0.55556,0.57143,0.78571,0.07143,0.0,inf,0.0,0.57143,44.01429,0.64286,321.0,0.14008,0.29286,2.27542,0.32072,0.03017,0.18825,0.16487818733621123,C14H11O8N,PPAs,Polyphenol-like,Not Matched,,
320.063397,1352752.4,11,15,10,1,0,0,0,0,0.164655883625001,1,320.06246284631,320.062372106818,321.069648573698,7.34,413016.9,0.0072666427444896,1098,CHON,Altamaha_SW48_000107-2_p08,5.0,-5.0,0.0,0.0,0.90909,1.36364,0.09091,0.0,inf,0.0,0.72727,39.57273,1.0,321.0,0.13968,0.29326,2.27502,0.32112,0.03057,0.18865,0.217989389858263,C11H15O10N,PUCs,Tannin-like,Not Matched,,
320.078591,3878454.3,15,15,7,1,0,0,0,0,0.205263130141283,3,320.077656786269,320.077641281402,321.084917748282,25.43,332525.8,0.020834072664687,1099,CHON,Altamaha_SW48_000107-2_p08,9.0,2.0,0.14286,0.42857,0.46667,1.0,0.06667,0.0,inf,0.0,0.13333,56.5,0.53333,321.0,0.09832,0.33467,2.23394,0.36253,0.07195,0.23005,0.1398709959043279,C15H15O7N,PUCs,Lignin-like,Not Matched,CRAM,
320.099727,2307646.5,12,19,9,1,0,0,0,0,0.24433441286179,2,320.098792702753,320.098783204361,321.106059671241,14.18,371418.4,0.0123960916248029,1101,CHON,Altamaha_SW48_000107-2_p08,4.0,-5.0,0.0,0.0,0.75,1.58333,0.08333,0.0,inf,0.0,0.16667,55.55,0.83333,321.0,0.09792,0.33507,2.23355,0.36293,0.07235,0.23045,0.17631271698408543,C12H19O9N,N_Ccs,Aliphatic-like,Not Matched,,
320.115053,2051140.5,16,19,6,1,0,0,0,0,0.208440474534025,2,320.114118642198,320.114027815483,321.121304282363,12.34,336130.8,0.0110182064598473,1102,CHON,Altamaha_SW48_000107-2_p08,8.0,2.0,0.11111,0.33333,0.375,1.1875,0.0625,0.0,inf,0.0,-0.25,67.425,0.4375,321.0,0.05657,0.37648,2.19247,0.40435,0.11372,0.27185,0.12145051090943262,C16H19O6N,PUCs,Lignin-like,Not Matched,CRAM,
320.135857,1561164.6,13,23,8,1,0,0,0,0,0.0083493295470586,2,320.134922560004,320.135087572097,321.142364038977,8.83,312298.0,0.0083861802156433,1104,CHON,Altamaha_SW48_000107-2_p08,3.0,-5.0,0.0,0.0,0.61538,1.76923,0.07692,0.0,inf,0.0,-0.30769,69.06923,0.69231,321.0,0.05617,0.37688,2.19207,0.40475,0.11412,0.27225,0.14801434271068387,C13H23O8N,N_Ccs,Amino sugar-like,Not Matched,,
320.24525,5935735.0,16,35,5,1,0,0,0,0,0.196840332400449,2,320.244315127896,320.244310007577,321.251586474457,40.16,304703.7,0.0318852627213697,1106,CHON,Altamaha_SW48_000107-2_p08,0.0,-5.0,0.0,0.0,0.3125,2.1875,0.0625,0.0,inf,0.0,-1.375,99.4875,0.375,321.0,0.06909,0.50231,2.06765,0.53019,0.23945,0.39763,0.09990822226272861,C16H35O5N,SSCs,Aliphatic-like,Not Matched,,
321.026165,11709352.0,14,10,9,0,0,0,0,0,0.0415489340040344,4,321.025227047747,321.025218833126,322.032495300006,81.51,317039.4,0.0628996686706862,1108,CHO,Altamaha_SW48_000107-2_p08,10.0,1.0,0.2,0.57895,0.64286,0.71429,0.0,0.0,,,0.57143,44.01429,0.64286,322.0,0.15638,0.27789,2.29827,0.30583,0.0144,0.17296,0.16374930019748493,C14H10O9,PPAs,Polyphenol-like,Not Matched,,
321.029452,1330089.1,11,14,9,0,0,1,0,0,0.238629661414465,3,321.028514034798,321.028653118727,322.035929585607,7.17,326242.3,0.0071449012458154,1109,CHOS,Altamaha_SW48_000107-2_p08,5.0,-4.0,0.0,0.0,0.81818,1.27273,0.0,0.0,,,0.54545,44.75455,0.81818,322.0,0.09504,0.3393,2.23734,0.36725,0.07576,0.23435,0.20541182160105936,C11H14O9S,PUCs,Tannin-like,Not Matched,,
321.062592,29111222.0,15,14,8,0,0,0,0,0,0.128569205763314,3,321.061653904262,321.061632367458,322.068908834338,206.13,308967.1,0.156378100034809,1112,CHO,Altamaha_SW48_000107-2_p08,9.0,1.0,0.14286,0.45455,0.53333,0.93333,0.0,0.0,,,0.13333,56.5,0.53333,322.0,0.11462,0.3197,2.25679,0.34765,0.05617,0.21476,0.1390577335261633,C15H14O8,PUCs,Lignin-like,Not Matched,CRAM,
321.065939,2210743.5,12,18,8,0,0,1,0,0,0.0845903549218939,3,321.065000891079,321.064989021925,322.072265488805,13.48,347887.2,0.0118755532898723,1113,CHOS,Altamaha_SW48_000107-2_p08,4.0,-4.0,0.0,0.0,0.66667,1.5,0.0,0.0,,,0.0,60.3,0.66667,322.0,0.05329,0.38111,2.19587,0.40907,0.11753,0.27615,0.1679929605023868,C12H18O8S,UAAs,Aliphatic-like,Not Matched,,
321.073794,2659770.5,14,14,7,2,0,0,0,0,0.116883017204738,3,321.072855860141,321.072861993314,322.080138460194,16.69,349473.1,0.0142876124306508,1114,CHON,Altamaha_SW48_000107-2_p08,9.0,2.0,0.0,0.41176,0.5,1.0,0.14286,0.0,inf,0.0,0.42857,48.08571,0.64286,322.0,0.11043,0.3239,2.25262,0.35185,0.06037,0.21896,0.16075786631431244,C14H14O7N2,PUCs,Lignin-like,Proteins,CRAM,
321.098993,30098372.0,16,18,7,0,0,0,0,0,0.145199732331942,3,321.098054760897,321.098023235216,322.105299702096,213.2,311312.7,0.161680819427673,1117,CHO,Altamaha_SW48_000107-2_p08,8.0,1.0,0.11111,0.36,0.4375,1.125,0.0,0.0,,,-0.25,67.425,0.4375,322.0,0.07287,0.36151,2.21532,0.38946,0.09795,0.25655,0.1208368807165941,C16H18O7,PUCs,Lignin-like,Not Matched,CRAM,
321.110359,1831880.8,15,18,6,2,0,0,0,0,0.350308794606496,3,321.109420716136,321.109322694158,322.116599161038,10.77,314439.8,0.0098403989703436,1118,CHON,Altamaha_SW48_000107-2_p08,8.0,2.0,0.0,0.3,0.4,1.2,0.13333,0.0,inf,0.0,0.0,60.3,0.53333,322.0,0.06867,0.36571,2.21115,0.39366,0.10214,0.26075,0.13789427376923116,C15H18O6N2,PUCs,Lignin-like,Proteins,CRAM,
321.135343,19432402.0,17,22,6,0,0,0,0,0,0.0842212235248681,2,321.13440461775,321.134389103083,322.141665569963,136.82,306501.7,0.104385934189661,1121,CHO,Altamaha_SW48_000107-2_p08,7.0,1.0,0.09091,0.28571,0.35294,1.29412,0.0,0.0,,,-0.58824,77.06471,0.35294,322.0,0.03112,0.40332,2.17384,0.43127,0.13972,0.29835,0.10683782929579486,C17H22O6,PUCs,Lignin-like,Not Matched,CRAM,
321.171711,5250017.0,18,26,5,0,0,0,0,0,0.0299815396080613,2,321.17077247455,321.170757137613,322.178033604493,35.25,294838.5,0.0282017595692289,1123,CHO,Altamaha_SW48_000107-2_p08,6.0,1.0,0.07692,0.22581,0.27778,1.44444,0.0,0.0,,,-0.88889,85.63333,0.27778,322.0,0.01064,0.44513,2.13236,0.47309,0.1815,0.34014,0.09574562084445709,C18H26O5,PUCs,Lignin-like,Not Matched,CRAM,
322.057803,5547324.5,14,13,8,1,0,0,0,0,0.145450359887517,3,322.056860990896,322.056886922212,323.064163389092,36.58,322007.4,0.0297988200422004,1126,CHON,Altamaha_SW48_000107-2_p08,9.0,1.0,0.0,0.44444,0.57143,0.92857,0.07143,0.0,inf,0.0,0.42857,48.08571,0.64286,323.0,0.12673,0.30893,2.27547,0.33696,0.04459,0.20366,0.1596845125135086,C14H13O8N,PUCs,Lignin-like,Not Matched,CRAM,
322.0789,1747524.6,11,17,10,1,0,0,0,0,0.121352864559886,1,322.07795790808,322.07800851234,323.08528497922,9.94,332390.2,0.0093872588623071,1128,CHON,Altamaha_SW48_000107-2_p08,4.0,-6.0,0.0,0.0,0.90909,1.54545,0.09091,0.0,inf,0.0,0.54545,44.75455,1.0,323.0,0.12633,0.30933,2.27507,0.33736,0.04499,0.20406,0.2090019807420437,C11H17O10N,N_Ccs,Aliphatic-like,Not Matched,,
322.094189,4954442.5,15,17,7,1,0,0,0,0,0.100644689916656,3,322.093246848067,322.09325795707,323.10053442395,32.42,303804.0,0.0266140083326529,1129,CHON,Altamaha_SW48_000107-2_p08,8.0,1.0,0.0,0.33333,0.46667,1.13333,0.06667,0.0,inf,0.0,0.0,60.3,0.53333,323.0,0.08497,0.35074,2.23399,0.37877,0.08637,0.24546,0.13611535937041241,C15H17O7N,PUCs,Lignin-like,Not Matched,CRAM,
322.130621,1614681.0,16,21,6,1,0,0,0,0,0.0364746422498844,2,322.129678705074,322.129599158718,323.136875625598,9.01,350490.8,0.0086736567411119,1131,CHON,Altamaha_SW48_000107-2_p08,7.0,1.0,0.0,0.25,0.375,1.3125,0.0625,0.0,inf,0.0,-0.375,70.9875,0.4375,323.0,0.04322,0.39255,2.19252,0.42059,0.12814,0.28725,0.11860889510060374,C16H21O6N,PUCs,Lignin-like,Not Matched,CRAM,
