Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_SW48_000107-2_p08
128.166399045377,0,0,0,0,0,0,0,0,,None,129.173675512257,0,0,1189728.5
129.209725577457,0,0,0,0,0,0,0,0,,None,130.217002044337,0,0,1040811.1
129.323221310009,0,0,0,0,0,0,0,0,,None,130.330497776889,0,0,1127081.5
130.359357877618,0,0,0,0,0,0,0,0,,None,131.366634344498,0,0,1114124.3
130.410719757475,0,0,0,0,0,0,0,0,,None,131.417996224355,0,0,1035963.3
130.45076566383,0,0,0,0,0,0,0,0,,None,131.45804213071,0,0,1102599
130.569911385361,0,0,0,0,0,0,0,0,,None,131.577187852241,0,0,1043850.1
131.756285624491,0,0,0,0,0,0,0,0,,None,132.763562091371,0,0,1071991.6
132.221029548867,0,0,0,0,0,0,0,0,,None,133.228306015747,0,0,1067838.4
133.096501531643,0,0,0,0,0,0,0,0,,None,134.103777998523,0,0,1048085.8
133.287957092065,0,0,0,0,0,0,0,0,,None,134.295233558945,0,0,1064488.4
134.706871851727,0,0,0,0,0,0,0,0,,None,135.714148318607,0,0,1107802.1
135.103384951711,0,0,0,0,0,0,0,0,,None,136.110661418591,0,0,1103760.1
135.923639097466,0,0,0,0,0,0,0,0,,None,136.930915564346,0,0,1079566.8
136.452338907715,0,0,0,0,0,0,0,0,,None,137.459615374595,0,0,1084290
137.137809371483,0,0,0,0,0,0,0,0,,None,138.145085838363,0,0,1106394.5
137.177239283331,0,0,0,0,0,0,0,0,,None,138.184515750211,0,0,1046026.9
137.201178229823,0,0,0,0,0,0,0,0,,None,138.208454696703,0,0,1094772.9
137.40994076357,0,0,0,0,0,0,0,0,,None,138.41721723045,0,0,1050939.9
138.119368184041,0,0,0,0,0,0,0,0,,None,139.126644650921,0,0,1170584.8
138.173170064562,0,0,0,0,0,0,0,0,,None,139.180446531442,0,0,1080367.9
139.055852110587,0,0,0,0,0,0,0,0,,None,140.063128577467,0,0,1224401.1
139.298758574926,0,0,0,0,0,0,0,0,,None,140.306035041806,0,0,1053629.1
139.311807546175,0,0,0,0,0,0,0,0,,None,140.319084013055,0,0,1088130.9
139.456569227394,0,0,0,0,0,0,0,0,,None,140.463845694274,0,0,1087779.6
139.496945138538,0,0,0,0,0,0,0,0,,None,140.504221605418,0,0,1160309.8
139.505406119921,0,0,0,0,0,0,0,0,,None,140.512682586801,0,0,1286265.5
139.529322067303,0,0,0,0,0,0,0,0,,None,140.536598534183,0,0,1278116.3
139.636901830722,0,0,0,0,0,0,0,0,,None,140.644178297602,0,0,1207764.6
140.00943301282,0,0,0,0,0,0,0,0,,None,141.0167094797,0,0,1152317.5
140.171150658412,0,0,0,0,0,0,0,0,,None,141.178427125292,0,0,1051335.3
140.577948768635,0,0,0,0,0,0,0,0,,None,141.585225235515,0,0,1053698.5
141.809984088925,0,0,0,0,0,0,0,0,,None,142.817260555805,0,0,1052022.3
141.923999842082,0,0,0,0,0,0,0,0,,None,142.931276308962,0,0,1073244.8
142.220764200496,0,0,0,0,0,0,0,0,,None,143.228040667376,0,0,1146219.5
142.471532659372,0,0,0,0,0,0,0,0,,None,143.478809126252,0,0,1093540.9
143.998962383541,0,0,0,0,0,0,0,0,,None,145.006238850421,0,0,1107798.8
144.869479532014,0,0,0,0,0,0,0,0,,None,145.876755998894,0,0,1254031
145.247673731106,0,0,0,0,0,0,0,0,,None,146.254950197986,0,0,1092944.4
145.560848069486,0,0,0,0,0,0,0,0,,None,146.568124536366,0,0,1352241.6
146.866503326654,0,0,0,0,0,0,0,0,,None,147.873779793534,0,0,2318170.3
147.442370124854,0,0,0,0,0,0,0,0,,None,148.449646591734,0,0,1083274.8
147.463368081124,0,0,0,0,0,0,0,0,,None,148.470644548004,0,0,1090998
149.848412155926,0,0,0,0,0,0,0,0,,None,150.855688622806,0,0,1072602.8
151.515985761374,0,0,0,0,0,0,0,0,,None,152.523262228254,0,0,1076943.4
152.536015704761,0,0,0,0,0,0,0,0,,None,153.543292171641,0,0,1077797.5
152.540472695808,0,0,0,0,0,0,0,0,,None,153.547749162688,0,0,1150696
153.166127441787,0,0,0,0,0,0,0,0,,None,154.173403908667,0,0,1165092.9
154.050886678016,7,9,3,1,0,0,0,0,CHON,Lignin,155.058163144896,0.516035416759982,1,1202708
155.135598530909,0,0,0,0,0,0,0,0,,None,156.142874997789,0,0,1153972.8
155.641997534273,0,0,0,0,0,0,0,0,,None,156.649274001153,0,0,1110641.5
157.749532425571,0,0,0,0,0,0,0,0,,None,158.756808892451,0,0,1194706.6
157.754610415747,0,0,0,0,0,0,0,0,,None,158.761886882627,0,0,1104213.4
158.945351122205,0,0,0,0,0,0,0,0,,None,159.952627589085,0,0,1082161.3
159.242731552521,0,0,0,0,0,0,0,0,,None,160.250008019401,0,0,1294551.6
159.42877219676,0,0,0,0,0,0,0,0,,None,160.43604866364,0,0,1101183.5
159.844898402769,0,0,0,0,0,0,0,0,,None,160.852174869649,0,0,2104423.8
160.735358711876,0,0,0,0,0,0,0,0,,None,161.742635178756,0,0,1109015
160.8417985105,0,0,0,0,0,0,0,0,,None,161.84907497738,0,0,5267730
161.84197662596,0,0,0,0,0,0,0,0,,None,162.84925309284,0,0,2169914.5
162.83849876216,0,0,0,0,0,0,0,0,,None,163.84577522904,0,0,1184988.6
162.838837761528,0,0,0,0,0,0,0,0,,None,163.846114228408,0,0,4467293
162.842218755228,0,0,0,0,0,0,0,0,,None,163.849495222108,0,0,3315294.5
163.052745363255,0,0,0,0,0,0,0,0,,None,164.060021830135,0,0,1138321.4
163.572172398775,0,0,0,0,0,0,0,0,,None,164.579448865655,0,0,1124715.3
164.835930067791,0,0,0,0,0,0,0,0,,None,165.843206534671,0,0,1907858.6
164.837649064635,0,0,0,0,0,0,0,0,,None,165.844925531515,0,0,2359955.5
164.838906062328,0,0,0,0,0,0,0,0,,None,165.846182529208,0,0,1174292.1
164.839269061661,0,0,0,0,0,0,0,0,,None,165.846545528541,0,0,4689044.5
165.019123731721,0,0,0,0,0,0,0,0,,None,166.026400198601,0,0,1537780.3
166.085733784185,0,0,0,0,0,0,0,0,,None,167.093010251065,0,0,1101351.6
166.834727425918,0,0,0,0,0,0,0,0,,None,167.842003892798,0,0,1992750
166.836296423081,0,0,0,0,0,0,0,0,,None,167.843572889961,0,0,1965358.9
168.836020834254,0,0,0,0,0,0,0,0,,None,169.843297301134,0,0,1111529
169.780012159007,0,0,0,0,0,0,0,0,,None,170.787288625887,0,0,1174012
171.011473991729,0,0,0,0,0,0,0,0,,None,172.018750458609,0,0,2037966.6
171.01192999093,0,0,0,0,0,0,0,0,,None,172.01920645781,0,1,14623695
171.195448669705,0,0,0,0,0,0,0,0,,None,172.202725136585,0,0,1129574
172.015295240206,8,3,2,3,0,0,0,0,CHON,ConHC,173.022571707086,-0.262110231426122,1,1336486.3
172.798106883707,0,0,0,0,0,0,0,0,,None,173.805383350587,0,0,1107661.1
173.081732394251,0,0,0,0,0,0,0,0,,None,174.089008861131,0,0,1410573.3
176.087861272473,0,0,0,0,0,0,0,0,,None,177.095137739353,0,0,1140756.5
176.600520410986,0,0,0,0,0,0,0,0,,None,177.607796877866,0,0,1133602.4
176.987463763055,0,0,0,0,0,0,0,0,,None,177.994740229935,0,0,1141818.9
179.859787014933,0,0,0,0,0,0,0,0,,None,180.867063481813,0,0,1153558.6
180.097787626349,0,0,0,0,0,0,0,0,,None,181.105064093229,0,0,1112871.4
180.6216747736,0,0,0,0,0,0,0,0,,None,181.62895124048,0,0,1174549.6
181.014088137195,8,6,5,0,0,0,0,0,CHO,ConHC,182.021364604075,0.87187031938228,1,1452693.1
181.299383675766,0,0,0,0,0,0,0,0,,None,182.306660142646,0,0,1158128.3
182.232899173305,0,0,0,0,0,0,0,0,,None,183.240175640185,0,0,1153745.1
183.004551939867,0,0,0,0,0,0,0,0,,None,184.011828406747,0,0,1718517.5
183.029708899785,0,0,0,0,0,0,0,0,,None,184.036985366665,0,0,1405308.8
183.066065841872,0,0,0,0,0,0,0,0,,None,184.073342308752,0,0,1545735.3
185.027653742471,8,10,3,0,0,1,0,0,CHOS,Lignin,186.034930209351,0.723885288121483,1,1421728.5
185.045358714721,0,0,0,0,0,0,0,0,,None,186.052635181601,0,0,1796261
185.081777657652,9,14,4,0,0,0,0,0,CHO,Protein,186.089054124532,0.83193107867911,1,2008366.5
186.113414048116,9,17,3,1,0,0,0,0,CHON,Protein,187.120690514996,0.817131467617828,1,3292209.5
186.78541100698,0,0,0,0,0,0,0,0,,None,187.79268747386,0,0,1121553.9
186.95758674115,0,0,0,0,0,0,0,0,,None,187.96486320803,0,0,1284986
187.061001581664,0,0,0,0,0,0,0,0,,None,188.068278048544,0,0,2388754
187.097390525577,0,0,0,0,0,0,0,0,,None,188.104666992457,0,0,4415514.5
187.603770746833,0,0,0,0,0,0,0,0,,None,188.611047213713,0,0,1133837
187.796635451089,0,0,0,0,0,0,0,0,,None,188.803911917969,0,0,1161143.9
188.49466138465,0,0,0,0,0,0,0,0,,None,189.50193785153,0,0,1173134.6
188.73974701167,0,0,0,0,0,0,0,0,,None,189.74702347855,0,0,1266818
189.076611500255,0,0,0,0,0,0,0,0,,None,190.083887967135,0,0,1274311.5
191.038207550586,7,12,4,0,0,1,0,0,CHOS,AminoSugar,192.045484017466,0.757873246276689,1,1217983.8
193.014075628108,9,6,5,0,0,0,0,0,CHO,ConHC,194.021352094988,0.882418919960399,1,1204237.1
193.086837521414,11,14,3,0,0,0,0,0,CHO,Lignin,194.094113988294,0.929071994708175,1,1999256.5
194.178256928895,0,0,0,0,0,0,0,0,,None,195.185533395775,0,0,1152829.6
194.275275788045,0,0,0,0,0,0,0,0,,None,195.282552254925,0,0,1183563.6
194.848066958849,0,0,0,0,0,0,0,0,,None,195.855343425729,0,0,1154780.8
195.029725696717,9,8,5,0,0,0,0,0,CHO,Lignin,196.037002163597,0.873323410445559,1,3373237.8
195.066125644241,10,12,4,0,0,0,0,0,CHO,Lignin,196.073402111121,0.799509150754322,1,3679674.8
195.102531591773,11,16,3,0,0,0,0,0,CHO,Lignin,196.109808058653,0.69512712700339,1,1448895.8
195.810730574359,0,0,0,0,0,0,0,0,,None,196.818007041239,0,0,9506846
195.878860476807,0,0,0,0,0,0,0,0,,None,196.886136943687,0,0,1168934.8
196.239935960752,0,0,0,0,0,0,0,0,,None,197.247212427632,0,0,1447252.6
197.045394815329,9,10,5,0,0,0,0,0,CHO,Lignin,198.052671282209,0.768226401583147,1,3655862.8
197.081758763804,10,14,4,0,0,0,0,0,CHO,Lignin,198.089035230684,0.876914342236023,1,3808955
197.80778173846,0,0,0,0,0,0,0,0,,None,198.81505820534,0,0,11225358
199.006896059029,8,8,4,0,0,1,0,0,CHOS,Lignin,200.014172525909,0.784490862104361,1,7687566
199.024672034264,8,8,6,0,0,0,0,0,CHO,Tannin,200.031948501144,0.697329884911517,1,1364496
199.061036983614,9,12,5,0,0,0,0,0,CHO,Lignin,200.068313450494,0.799952793894123,1,4253075.5
199.097359933037,0,0,0,0,0,0,0,0,,None,200.104636399917,0,0,1792407.4
199.804847951114,0,0,0,0,0,0,0,0,,None,200.812124417994,0,0,5359581
200.7117257013,0,0,0,0,0,0,0,0,,None,201.71900216818,0,0,1303216.6
200.959499361554,6,3,6,0,0,0,1,0,CHOP,Other,201.966775828434,-0.254940615377397,1,1170502.4
201.002842302198,0,0,0,0,0,0,0,0,,None,202.010118769078,0,1,1212554.1
201.040320250893,8,10,6,0,0,0,0,0,CHO,Tannin,202.047596717773,0.699517487628035,1,3394125.5
201.076652201172,9,14,5,0,0,0,0,0,CHO,AminoSugar,202.083928668052,0.964410427438642,1,2613328.5
201.112959151501,0,0,0,0,0,0,0,0,,None,202.120235618381,0,0,1385939.8
201.152866096924,0,0,0,0,0,0,0,0,,None,202.160142563804,0,0,1119959.1
201.801859212033,0,0,0,0,0,0,0,0,,None,202.809135678913,0,0,1397005.5
201.805154207553,0,0,0,0,0,0,0,0,,None,202.812430674433,0,0,1303693.8
202.828146823006,0,0,0,0,0,0,0,0,,None,203.835423289886,0,0,1287133.9
203.026003556665,0,0,0,0,0,0,0,0,,None,204.033280023545,0,0,1202092.5
203.034851544765,11,8,4,0,0,0,0,0,CHO,ConHC,204.042128011645,0.640718445319687,1,1570797.3
203.056016516304,8,12,6,0,0,0,0,0,CHO,Carb,204.063292983184,0.466201513607432,1,1910510.8
203.071255495815,12,12,3,0,0,0,0,0,CHO,Lignin,204.078531962695,0.550223503764663,1,1198703.9
203.092372467428,9,16,5,0,0,0,0,0,CHO,AminoSugar,204.099648934308,0.610926049441355,1,1850353.5
204.825203156082,0,0,0,0,0,0,0,0,,None,205.832479622962,0,0,1377896.3
205.014146906212,10,6,5,0,0,0,0,0,CHO,ConHC,206.021423373092,0.485046680446418,1,1171572.3
205.050475858218,11,10,4,0,0,0,0,0,CHO,Lignin,206.057752325098,0.759419632115573,1,2472054.5
205.086944810053,12,14,3,0,0,0,0,0,CHO,Lignin,206.094221276933,0.354395025062703,1,1430136.9
206.78923957931,0,0,0,0,0,0,0,0,,None,207.79651604619,0,0,1155932.6
207.029760266874,10,8,5,0,0,0,0,0,CHO,Lignin,208.037036733754,0.656775103911983,1,2721001.8
207.066107219718,11,12,4,0,0,0,0,0,CHO,Lignin,208.073383686598,0.841948157883988,1,2893291.5
207.102624172357,12,16,3,0,0,0,0,0,CHO,Lignin,208.109900639237,0.210180594956612,1,1247469.6
209.00902372152,9,6,6,0,0,0,0,0,CHO,ConHC,210.0163001884,0.655838615686561,1,1812044.9
209.045410675154,10,10,5,0,0,0,0,0,CHO,Lignin,210.052687142034,0.64883466856892,1,3556430.5
209.081781628824,11,14,4,0,0,0,0,0,CHO,Lignin,210.089058095704,0.717991204918794,1,2502224.3
209.118160582499,12,18,3,0,0,0,0,0,CHO,Lipid,210.125437049379,0.749051249149826,1,1134930
210.279035112307,0,0,0,0,0,0,0,0,,None,211.286311579187,0,0,1340037.9
210.45052289645,0,0,0,0,0,0,0,0,,None,211.45779936333,0,0,1167629.3
210.842189404723,0,0,0,0,0,0,0,0,,None,211.849465871603,0,0,1313437.9
211.024661176239,9,8,6,0,0,0,0,0,CHO,Tannin,212.031937643119,0.70907374732504,1,4032165.5
211.061078130686,10,12,5,0,0,0,0,0,CHO,Lignin,212.068354597566,0.56065948446626,1,5471399
211.097468085181,11,16,4,0,0,0,0,0,CHO,Lignin,212.104744552061,0.539591602942652,1,2749096.5
213.015212708648,7,6,6,2,0,0,0,0,CHON,Tannin,214.022489175528,0.452102358884553,1,1622004.5
213.040325677807,9,10,6,0,0,0,0,0,CHO,Tannin,214.047602144687,0.634947141680784,1,7036149.5
213.076735633105,10,14,5,0,0,0,0,0,CHO,Lignin,214.084012099985,0.520636332624245,1,7396599
213.113149588414,11,18,4,0,0,0,0,0,CHO,Protein,214.120426055294,0.387683267816281,1,1688312.3
213.36401828093,0,0,0,0,0,0,0,0,,None,214.37129474781,0,0,1159297.8
213.568546030777,0,0,0,0,0,0,0,0,,None,214.575822497657,0,0,1132937.5
214.050866442753,12,9,3,1,0,0,0,0,CHON,ConHC,215.058142909633,0.466156573580597,1,1657371.5
214.144633328744,0,0,0,0,0,0,0,0,,None,215.151909795624,0,0,1178271
214.987984307832,0,0,0,0,0,0,0,0,,None,215.995260774712,0,1,2346302.3
215.001817291154,8,8,5,0,0,1,0,0,CHOS,Lignin,216.009093758034,0.695800639808301,1,2651198.8
215.055995225854,9,12,6,0,0,0,0,0,CHO,Tannin,216.063271692734,0.538847091877449,1,7278912.5
215.092380182019,10,16,5,0,0,0,0,0,CHO,Protein,216.099656648899,0.541302115262434,1,3881282
215.128758138207,11,20,4,0,0,0,0,0,CHO,Protein,216.136034605087,0.576143231647036,1,1506883.4
215.676362480505,0,0,0,0,0,0,0,0,,None,216.683638947385,0,0,1142871.5
216.124018945367,10,19,4,1,0,0,0,0,CHON,Protein,217.131295412247,0.519000508995225,1,1133416
217.05048784503,12,10,4,0,0,0,0,0,CHO,Lignin,218.05776431191,0.662656937302797,1,2460298.5
217.071638820022,9,14,6,0,0,0,0,0,CHO,AminoSugar,218.078915286902,0.563534982797695,1,3131019.3
217.086901801979,13,14,3,0,0,0,0,0,CHO,Lignin,218.094178268859,0.53209508608269,1,1161099.8
217.108033777003,10,18,5,0,0,0,0,0,CHO,Protein,218.115310243883,0.520112122142233,1,2037900.6
219.029814526542,11,8,5,0,0,0,0,0,CHO,ConHC,220.037090993422,0.37436360026001,1,2304214.5
219.066159484379,12,12,4,0,0,0,0,0,CHO,Lignin,220.073435951259,0.55855146762991,1,2967000
220.762235533135,0,0,0,0,0,0,0,0,,None,221.769512000015,0,0,1258270.6
221.00910025179,10,6,6,0,0,0,0,0,CHO,ConHC,222.01637671867,0.275684752487987,1,1430825.4
221.045418210456,11,10,5,0,0,0,0,0,CHO,Lignin,222.052694677336,0.579836077645013,1,4485675
221.081820169042,12,14,4,0,0,0,0,0,CHO,Lignin,222.089096635922,0.505661376019644,1,9066029
221.118261127597,13,18,3,0,0,0,0,0,CHO,Lignin,222.125537594477,0.255934653874871,1,1545774.3
221.154628086252,14,22,2,0,0,0,0,0,CHO,Lipid,222.161904553132,0.339379824237721,1,1679279.9
222.040707083379,10,9,5,1,0,0,0,0,CHON,Lignin,223.047983550259,0.398364242533288,1,1280088.5
222.085178033274,11,14,4,0,1,0,0,0,CHO,Lignin,223.092454500154,0.48982134276399,1,1152730.6
222.090129027698,8,18,4,1,0,0,1,0,CHONP,Protein,223.097405494578,-0.273034002280861,1,3153498.8
222.873614148566,0,0,0,0,0,0,0,0,,None,223.880890615446,0,0,1195009
222.950208062983,0,0,0,0,0,0,0,0,,None,223.957484529863,0,0,1145348.9
223.024736979769,10,8,6,0,0,0,0,0,CHO,Lignin,224.032013446649,0.332732583580228,1,4026504.5
223.061083939209,11,12,5,0,0,0,0,0,CHO,Lignin,224.068360406089,0.504710307287468,1,7240330.5
223.097482898605,12,16,4,0,0,0,0,0,CHO,Lignin,224.104759365485,0.444597942307004,1,3537548.3
224.056399834131,10,11,5,1,0,0,0,0,CHON,Lignin,225.063676301011,0.205132119164454,1,1203774.8
224.087201800105,0,0,0,0,0,0,0,0,,None,225.094478266985,0,0,1507008.5
224.092679794055,11,15,4,1,0,0,0,0,CHON,Lignin,225.099956260935,0.673985761022539,1,1204800.8
225.040401752238,10,10,6,0,0,0,0,0,CHO,Lignin,226.047678219118,0.264698504819462,1,6405878.5
225.07675471247,11,14,5,0,0,0,0,0,CHO,Lignin,226.08403117935,0.408611566760738,1,8475385
