Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensity,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
304.127058776308,16,20,5,0,1,0,0,0,CHO,Lignin,305.134335243188,0.305921363677492,1,1392117.8,Altamaha_PP48_000107-3_p08,7.0,2.0,0.18182,0.33333,0.3125,1.25,0.0,0.0,0.0,0.0,-0.625,78.1125,0.3125,293.0,0.02291,0.37241,1.97269,0.39785,0.13255,0.27689,0.11277247053638625,C(13)16H20O5,PUCs,Lignin-like,POCs
304.140254640459,13,25,5,0,1,0,1,0,CHOP,Protein,305.147531107339,-0.707351418166722,2,1538041.8,Altamaha_PP48_000107-3_p08,2.0,-3.0,0.0,0.0,0.38462,1.92308,0.0,0.07692,0.0,inf,-1.53846,104.14615,0.38462,293.0,0.03889,0.35641,1.98856,0.38184,0.11656,0.26089,0.11820812520436602,C(13)13H25O5P,UAAs,Aliphatic-like,Lipid
305.030297719822,14,10,8,0,0,0,0,0,CHO,ConHC,306.037574186702,-0.0225099871120425,4,12768261.0,Altamaha_PP48_000107-3_p08,10.0,2.0,0.33333,0.6,0.57143,0.71429,0.0,0.0,0.0,0.0,0.42857,48.08571,0.57143,306.0,0.13751,0.27519,2.17305,0.30175,0.02478,0.17547,0.1586253968600892,C14H10O8,PPAs,Polyphenol-like,POCs
305.033663412919,11,14,8,0,0,1,0,0,CHOS,Tannin,306.040939879799,-0.0057626250506906,2,2539526.0,Altamaha_PP48_000107-3_p08,5.0,-3.0,0.0,0.0,0.72727,1.27273,0.0,0.0,0.0,0.0,0.36364,49.93636,0.72727,306.0,0.07618,0.33661,2.11212,0.36317,0.08614,0.23687,0.1974125764915191,C11H14O8S,PUCs,Tannin-like,POCs
305.043362410235,11,15,8,0,0,0,1,0,CHOP,Tannin,306.050638877115,-0.604177189139059,3,6822921.0,Altamaha_PP48_000107-3_p08,5.0,-3.0,0.0,0.0,0.72727,1.36364,0.0,0.09091,0.0,inf,-0.36364,70.66364,0.72727,306.0,0.15349,0.25919,2.18892,0.28574,0.00879,0.15947,0.16959489964016444,C11H15O8P,PUCs,Tannin-like,Not Matched
305.05140006543,11,14,10,0,0,0,0,0,CHO,Tannin,306.05867653231,0.0657981335314879,1,1519883.4,Altamaha_PP48_000107-3_p08,5.0,-5.0,0.0,0.0,0.90909,1.27273,0.0,0.0,0.0,0.0,0.54545,44.75455,0.90909,306.0,0.13711,0.27559,2.17265,0.30215,0.02518,0.17587,0.20719134999711586,C11H14O10,PUCs,Tannin-like,POCs
305.061103063571,22,10,2,0,0,0,0,0,CHO,ConHC,306.068379530451,-0.980059591371366,2,3894286.3,Altamaha_PP48_000107-3_p08,18.0,16.0,0.8,0.80952,0.09091,0.45455,0.0,0.0,0.0,0.0,-0.27273,68.07273,0.09091,306.0,0.0548,0.35801,2.09089,0.38457,0.10753,0.25826,0.08750213644822294,C22H10O2,PAs,Cond. aromatic-like,POCs
305.066683212693,15,14,7,0,0,0,0,0,CHO,Lignin,306.073959679573,-0.0224634354947375,3,24167440.0,Altamaha_PP48_000107-3_p08,9.0,2.0,0.25,0.47826,0.46667,0.93333,0.0,0.0,0.0,0.0,0.0,60.3,0.46667,306.0,0.09576,0.317,2.13157,0.34356,0.06656,0.21727,0.13534506375913485,C15H14O7,PUCs,Lignin-like,POCs
305.070057529375,12,18,7,0,0,1,0,0,CHOS,AminoSugar,306.077333996255,-0.0338925944341247,2,3545105.0,Altamaha_PP48_000107-3_p08,4.0,-3.0,0.0,0.0,0.58333,1.5,0.0,0.0,0.0,0.0,-0.16667,65.05,0.58333,306.0,0.03443,0.37842,2.07065,0.40498,0.12792,0.27866,0.16260440759881312,C12H18O7S,UAAs,Aliphatic-like,Lipid
305.078057571557,14,14,6,2,0,0,0,0,CHON,Lignin,306.085334038437,-0.483022282624868,3,3676691.5,Altamaha_PP48_000107-3_p08,9.0,3.0,0.16667,0.44444,0.42857,1.0,0.14286,0.0,inf,0.0,0.28571,52.15714,0.57143,306.0,0.09156,0.3212,2.1274,0.34776,0.07075,0.22147,0.1558166391544783,C14H14O6N2,PUCs,Lignin-like,Proteins
305.079735755652,12,19,7,0,0,0,1,0,CHOP,AminoSugar,306.087012222532,-0.564375241920611,2,15504404.0,Altamaha_PP48_000107-3_p08,4.0,-3.0,0.0,0.0,0.58333,1.58333,0.0,0.08333,0.0,inf,-0.83333,84.05,0.58333,306.0,0.11174,0.301,2.14745,0.32755,0.05057,0.20127,0.14325077282982235,C12H19O7P,UAAs,Aliphatic-like,Lipid
305.087812577498,12,18,9,0,0,0,0,0,CHO,Carb,306.095089044378,-0.0224364213598276,2,2020886.4,Altamaha_PP48_000107-3_p08,4.0,-5.0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,60.3,0.75,306.0,0.09536,0.3174,2.13117,0.34396,0.06696,0.21767,0.16918132969891853,C12H18O9,UAAs,Carbohydrate-like,Not Matched
305.097469445952,23,14,1,0,0,0,0,0,CHO,ConHC,306.104745912832,-0.917468075339546,2,4505625.5,Altamaha_PP48_000107-3_p08,17.0,16.0,0.72727,0.73333,0.04348,0.6087,0.0,0.0,0.0,0.0,-0.52174,75.16957,0.04348,306.0,0.01305,0.39982,2.04941,0.42639,0.14931,0.30006,0.07991909768351516,C23H14O,PAs,Cond. aromatic-like,POCs
305.103068705573,16,18,6,0,0,0,0,0,CHO,Lignin,306.110345172453,-0.0224169252124751,2,21431322.0,Altamaha_PP48_000107-3_p08,8.0,2.0,0.2,0.38462,0.375,1.125,0.0,0.0,0.0,0.0,-0.375,70.9875,0.375,306.0,0.054,0.35881,2.0901,0.38537,0.10833,0.25906,0.11802357438902347,C16H18O6,PUCs,Lignin-like,POCs
305.106541704292,13,22,6,0,0,1,0,0,CHOS,Protein,306.113818171172,-0.356215125924747,2,1468956.0,Altamaha_PP48_000107-3_p08,3.0,-3.0,0.0,0.0,0.46154,1.69231,0.0,0.0,0.0,0.0,-0.61538,77.83846,0.46154,306.0,0.00733,0.42022,2.02917,0.44679,0.1697,0.32046,0.13823121185769577,C13H22O6S,UAAs,Aliphatic-like,Lipid
305.114444701379,15,18,5,2,0,0,0,0,CHON,Lignin,306.121721168259,-0.488268386579365,2,1997598.4,Altamaha_PP48_000107-3_p08,8.0,3.0,0.125,0.33333,0.33333,1.2,0.13333,0.0,inf,0.0,-0.13333,64.1,0.46667,306.0,0.04981,0.36301,2.08593,0.38957,0.11253,0.26326,0.1361087366186574,C15H18O5N2,PUCs,Lignin-like,Proteins
305.116156700748,13,23,6,0,0,0,1,0,CHOP,Protein,306.123433167628,-0.680074457988048,2,8848415.0,Altamaha_PP48_000107-3_p08,3.0,-3.0,0.0,0.0,0.46154,1.76923,0.0,0.07692,0.0,inf,-1.23077,95.37692,0.46154,306.0,0.06999,0.34281,2.10597,0.36937,0.09234,0.24307,0.1239906152518648,C13H23O6P,UAAs,Aliphatic-like,Lipid
305.139436692169,17,22,5,0,0,0,0,0,CHO,Lignin,306.146713159049,0.0348122346527507,1,9987110.0,Altamaha_PP48_000107-3_p08,7.0,2.0,0.16667,0.31034,0.29412,1.29412,0.0,0.0,0.0,0.0,-0.70588,80.41765,0.29412,306.0,0.01225,0.40062,2.04862,0.42719,0.15011,0.30086,0.10463266428266055,C17H22O5,PUCs,Lignin-like,POCs
305.152577687328,14,27,5,0,0,0,1,0,CHOP,Protein,306.159854154208,-0.7958816433464,2,3032617.8,Altamaha_PP48_000107-3_p08,2.0,-3.0,0.0,0.0,0.35714,1.92857,0.0,0.07143,0.0,inf,-1.57143,105.08571,0.35714,306.0,0.02823,0.38462,2.0645,0.41118,0.13412,0.28486,0.10929573422480682,C14H27O5P,UAAs,Aliphatic-like,Lipid
305.175830678765,18,26,4,0,0,0,0,0,CHO,Lignin,306.183107145645,0.0071112847818529,1,1960496.8,Altamaha_PP48_000107-3_p08,6.0,2.0,0.14286,0.25,0.22222,1.44444,0.0,0.0,0.0,0.0,-1.0,88.8,0.22222,306.0,0.0295,0.44243,2.00714,0.469,0.19188,0.34266,0.09397077562572524,C18H26O4,PUCs,Lignin-like,Lipid
306.025569330905,13,9,8,1,0,0,0,0,CHON,ConHC,307.032845797785,-0.0961684896185281,4,2070319.5,Altamaha_PP48_000107-3_p08,10.0,2.0,0.25,0.625,0.61538,0.69231,0.07692,0.0,inf,0.0,0.76923,38.37692,0.69231,307.0,0.14961,0.26442,2.19172,0.29106,0.0132,0.16438,0.186037820608019,C13H9O8N,PPAs,Polyphenol-like,Not Matched
306.033763298949,13,10,8,0,1,0,0,0,CHO,ConHC,307.041039765829,-0.383109141564189,2,2128178.0,Altamaha_PP48_000107-3_p08,9.0,1.0,0.2,0.55556,0.61538,0.76923,0.0,0.0,0.0,0.0,0.46154,47.14615,0.61538,295.0,0.13482,0.26305,2.09716,0.28865,0.02164,0.16691,0.17206987283266506,C(13)13H10O8,PPAs,Polyphenol-like,POCs
306.046768248232,10,15,8,0,1,0,1,0,CHOP,Tannin,307.054044715112,-0.768298010525275,1,1422389.9,Altamaha_PP48_000107-3_p08,4.0,-4.0,0.0,0.0,0.8,1.5,0.0,0.1,0.0,inf,-0.4,71.7,0.8,295.0,0.1508,0.24704,2.11304,0.27264,0.00565,0.15091,0.18505374239235672,C(13)10H15O8P,UAAs,Aliphatic-like,Not Matched
306.061904189205,14,13,7,1,0,0,0,0,CHON,Lignin,307.069180656085,0.0687829200801615,2,6533434.5,Altamaha_PP48_000107-3_p08,9.0,2.0,0.16667,0.47368,0.5,0.92857,0.07143,0.0,inf,0.0,0.28571,52.15714,0.57143,307.0,0.10786,0.30623,2.15025,0.33287,0.05498,0.20617,0.15480804781388638,C14H13O7N,PUCs,Lignin-like,Not Matched
306.070019157559,14,14,7,0,1,0,0,0,CHO,Lignin,307.077295624439,0.0391349693836432,1,3771196.8,Altamaha_PP48_000107-3_p08,8.0,1.0,0.14286,0.42857,0.5,1.0,0.0,0.0,0.0,0.0,0.0,60.3,0.5,295.0,0.09306,0.30486,2.05569,0.33046,0.06341,0.20871,0.14501256831335874,C(13)14H14O7,PUCs,Lignin-like,POCs
306.083037106795,11,19,7,0,1,0,1,0,CHOP,AminoSugar,307.090313573675,-0.388358959394085,1,1512256.6,Altamaha_PP48_000107-3_p08,3.0,-4.0,0.0,0.0,0.63636,1.72727,0.0,0.09091,0.0,inf,-0.90909,86.20909,0.63636,295.0,0.10905,0.28885,2.07157,0.31445,0.04742,0.19271,0.15412602326113828,C(13)11H19O7P,UAAs,Aliphatic-like,Not Matched
306.098306047253,15,17,6,1,0,0,0,0,CHON,Lignin,307.105582514133,0.0155300554966166,1,4469061.5,Altamaha_PP48_000107-3_p08,8.0,2.0,0.125,0.36364,0.4,1.13333,0.06667,0.0,inf,0.0,-0.13333,64.1,0.46667,307.0,0.06611,0.34804,2.10877,0.37469,0.09675,0.24797,0.1336991931860551,C15H17O6N,PUCs,Lignin-like,Not Matched
306.106458015465,15,18,6,0,1,0,0,0,CHO,Lignin,307.113734482345,-0.134589048833703,1,3380039.8,Altamaha_PP48_000107-3_p08,7.0,1.0,0.11111,0.33333,0.4,1.2,0.0,0.0,0.0,0.0,-0.4,71.7,0.4,295.0,0.05131,0.34667,2.01421,0.37227,0.10519,0.2505,0.12530833068914976,C(13)15H18O6,PUCs,Lignin-like,POCs
306.119463964751,12,23,6,0,1,0,1,0,CHOP,Protein,307.126740431631,-0.522953261999802,2,1561419.6,Altamaha_PP48_000107-3_p08,2.0,-4.0,0.0,0.0,0.5,1.91667,0.0,0.08333,0.0,inf,-1.33333,98.3,0.5,295.0,0.06729,0.33066,2.03009,0.35627,0.0892,0.23451,0.13205576628349572,C(13)12H23O6P,UAAs,Aliphatic-like,Lipid
306.142820873677,16,22,5,0,1,0,0,0,CHO,Lignin,307.150097340557,-0.0608368913609838,1,2297938.5,Altamaha_PP48_000107-3_p08,6.0,1.0,0.09091,0.25926,0.3125,1.375,0.0,0.0,0.0,0.0,-0.75,81.675,0.3125,295.0,0.00956,0.38848,1.97274,0.41409,0.14697,0.2923,0.11031832945559115,C(13)16H22O5,PUCs,Lignin-like,Lipid
307.009427067191,13,8,9,0,0,0,0,0,CHO,ConHC,308.016703534071,0.416606072487609,2,2878038.0,Altamaha_PP48_000107-3_p08,10.0,1.0,0.25,0.64706,0.69231,0.61538,0.0,0.0,0.0,0.0,0.76923,38.37692,0.69231,308.0,0.16591,0.24945,2.21457,0.27617,0.00258,0.14909,0.18460185127989973,C13H8O9,PPAs,Polyphenol-like,POCs
307.022471062558,10,13,9,0,0,0,1,0,CHOP,Tannin,308.029747529438,-0.0941572635709558,2,1782361.9,Altamaha_PP48_000107-3_p08,5.0,-4.0,0.0,0.0,0.9,1.3,0.0,0.1,0.0,inf,0.0,60.3,0.9,308.0,0.1819,0.23344,2.23045,0.26017,0.01857,0.13309,0.19962842124683414,C10H13O9P,PUCs,Tannin-like,POCs
307.02812606055,14,12,6,0,0,1,0,0,CHOS,Lignin,308.03540252743,0.18270747308888,1,2028379.6,Altamaha_PP48_000107-3_p08,9.0,3.0,0.28571,0.5,0.42857,0.85714,0.0,0.0,0.0,0.0,0.14286,56.22857,0.42857,308.0,0.06323,0.35227,2.11257,0.37901,0.10016,0.25188,0.14835689737797836,C14H12O6S,PPAs,Polyphenol-like,POCs
307.040483056163,13,14,3,2,0,0,2,0,CHONP,Lignin,308.047759523043,0.668153073236134,3,2446687.3,Altamaha_PP48_000107-3_p08,9.0,6.0,0.33333,0.46667,0.23077,1.07692,0.15385,0.15385,1.0,1.0,-0.92308,86.60769,0.38462,308.0,0.15273,0.26265,2.20147,0.28938,0.01061,0.16228,0.13036793744957145,C13H14O3N2P2,PUCs,Lignin-like,Proteins
307.045947054223,14,12,8,0,0,0,0,0,CHO,Lignin,308.053223521103,-0.0199936334569537,3,30004832.0,Altamaha_PP48_000107-3_p08,9.0,1.0,0.16667,0.5,0.57143,0.85714,0.0,0.0,0.0,0.0,0.28571,52.15714,0.57143,308.0,0.12416,0.29126,2.1731,0.31799,0.0392,0.19088,0.15381242959616648,C14H12O8,PPAs,Polyphenol-like,POCs
307.049329007134,11,16,8,0,0,1,0,0,CHOS,Tannin,308.056605474014,-0.0561377816769179,2,2781794.0,Altamaha_PP48_000107-3_p08,4.0,-4.0,0.0,0.0,0.72727,1.45455,0.0,0.0,0.0,0.0,0.18182,55.11818,0.72727,308.0,0.06283,0.35267,2.11217,0.37941,0.10056,0.25228,0.19001299964950383,C11H16O8S,PUCs,Tannin-like,Not Matched
307.057219897266,13,12,7,2,0,0,0,0,CHON,Lignin,308.064496364146,-0.148065896110177,3,3568740.3,Altamaha_PP48_000107-3_p08,9.0,2.0,0.0,0.46667,0.53846,0.92308,0.15385,0.0,inf,0.0,0.61538,42.76154,0.69231,308.0,0.11997,0.29546,2.16893,0.32219,0.0434,0.19508,0.18080884598591745,C13H12O7N2,PUCs,Lignin-like,Proteins
307.059010872329,11,17,8,0,0,0,1,0,CHOP,Carb,308.066287339209,-0.595023592816996,3,8687205.0,Altamaha_PP48_000107-3_p08,4.0,-4.0,0.0,0.0,0.72727,1.54545,0.0,0.09091,0.0,inf,-0.54545,75.84545,0.72727,308.0,0.14014,0.27525,2.18897,0.30198,0.02321,0.17488,0.1641047682118572,C11H17O8P,UAAs,Aliphatic-like,Not Matched
307.076841624064,14,18,2,2,0,0,2,0,CHONP,Lignin,308.084118090944,0.755512672941567,2,5543530.0,Altamaha_PP48_000107-3_p08,8.0,6.0,0.25,0.33333,0.14286,1.28571,0.14286,0.14286,1.0,1.0,-1.28571,96.94286,0.28571,308.0,0.11098,0.30446,2.16,0.33119,0.05239,0.20408,0.1142209792453006,C14H18O2N2P2,PUCs,Lignin-like,Proteins
307.082332547613,15,16,7,0,0,0,0,0,CHO,Lignin,308.089609014493,-0.0199493668015031,3,44447340.0,Altamaha_PP48_000107-3_p08,8.0,1.0,0.125,0.3913,0.46667,1.06667,0.0,0.0,0.0,0.0,-0.13333,64.1,0.46667,308.0,0.08241,0.33307,2.13162,0.3598,0.08097,0.23268,0.13182548606834998,C15H16O7,PUCs,Lignin-like,POCs
307.085722289312,12,20,7,0,0,1,0,0,CHOS,AminoSugar,308.092998756192,-0.0813698840482619,2,2184300.8,Altamaha_PP48_000107-3_p08,3.0,-4.0,0.0,0.0,0.58333,1.66667,0.0,0.0,0.0,0.0,-0.33333,69.8,0.58333,308.0,0.02108,0.39448,2.0707,0.42122,0.14234,0.29407,0.15755079815979006,C12H20O7S,UAAs,Aliphatic-like,Lipid
307.093546384941,14,16,6,2,0,0,0,0,CHON,Lignin,308.100822851821,0.0435077683348117,1,4229231.0,Altamaha_PP48_000107-3_p08,8.0,2.0,0.0,0.33333,0.42857,1.14286,0.14286,0.0,inf,0.0,0.14286,56.22857,0.57143,308.0,0.07821,0.33727,2.12745,0.364,0.08517,0.23688,0.1511701115652111,C14H16O6N2,PUCs,Lignin-like,Proteins
307.095403695491,12,21,7,0,0,0,1,0,CHOP,AminoSugar,308.102680162371,-0.618701438701147,2,9764464.0,Altamaha_PP48_000107-3_p08,3.0,-4.0,0.0,0.0,0.58333,1.75,0.0,0.08333,0.0,inf,-1.0,88.8,0.58333,308.0,0.09839,0.31706,2.1475,0.3438,0.06498,0.21668,0.13931399881231957,C12H21O7P,UAAs,Aliphatic-like,Lipid
307.113101126057,23,16,1,0,0,0,0,0,CHO,ConHC,308.120377592937,-0.85180097029614,2,2840181.0,Altamaha_PP48_000107-3_p08,16.0,15.0,0.68182,0.68889,0.04348,0.69565,0.0,0.0,0.0,0.0,-0.6087,77.64783,0.04348,308.0,0.0003,0.41589,2.04946,0.44263,0.16373,0.31547,0.07867871249903954,C23H16O,PAs,Cond. aromatic-like,POCs
307.118718041011,16,20,6,0,0,0,0,0,CHO,Lignin,308.125994507891,-0.0199051403020882,2,35272312.0,Altamaha_PP48_000107-3_p08,7.0,1.0,0.1,0.30769,0.375,1.25,0.0,0.0,0.0,0.0,-0.5,74.55,0.375,308.0,0.04065,0.37488,2.09014,0.40161,0.12275,0.27447,0.1153382855385299,C16H20O6,PUCs,Lignin-like,POCs
307.131731036399,13,25,6,0,0,0,1,0,CHOP,Protein,308.139007503279,-0.429865016194723,2,2532986.5,Altamaha_PP48_000107-3_p08,2.0,-4.0,0.0,0.0,0.46154,1.92308,0.0,0.07692,0.0,inf,-1.38462,99.76154,0.46154,308.0,0.05664,0.35887,2.10602,0.38561,0.10676,0.25847,0.12103034181143901,C13H25O6P,UAAs,Aliphatic-like,Lipid
307.155120028113,17,24,5,0,0,0,0,0,CHO,Lignin,308.162396494993,-0.0733836883585187,2,9717378.0,Altamaha_PP48_000107-3_p08,6.0,1.0,0.08333,0.24138,0.29412,1.41176,0.0,0.0,0.0,0.0,-0.82353,83.77059,0.29412,308.0,0.0011,0.41669,2.04867,0.44343,0.16452,0.31627,0.10251668891010735,C17H24O5,PUCs,Lignin-like,Lipid
307.168183023487,14,29,5,0,0,0,1,0,CHOP,Protein,308.175459490367,-0.645537991579463,2,1779077.5,Altamaha_PP48_000107-3_p08,1.0,-4.0,0.0,0.0,0.35714,2.07143,0.0,0.07143,0.0,inf,-1.71429,109.15714,0.35714,308.0,0.01488,0.40068,2.06454,0.42742,0.14853,0.30027,0.10698903361455442,C14H29O5P,SSCs,Aliphatic-like,Lipid
308.041234632344,13,11,8,1,0,0,0,0,CHON,Lignin,309.048511099224,-0.144844974976095,3,4629386.5,Altamaha_PP48_000107-3_p08,9.0,1.0,0.0,0.5,0.61538,0.84615,0.07692,0.0,inf,0.0,0.61538,42.76154,0.69231,309.0,0.13627,0.28049,2.19177,0.3073,0.02762,0.17979,0.17945216963025978,C13H11O8N,PPAs,Polyphenol-like,Not Matched
308.049402772192,13,12,8,0,1,0,0,0,CHO,Lignin,309.056679239072,-0.34634188128409,1,4027277.0,Altamaha_PP48_000107-3_p08,8.0,0.0,0.0,0.44444,0.61538,0.92308,0.0,0.0,0.0,0.0,0.30769,51.53077,0.61538,297.0,0.12147,0.27911,2.09721,0.30489,0.03606,0.18232,0.16642100099530166,C(13)13H12O8,PUCs,Lignin-like,POCs
308.077590254797,14,15,7,1,0,0,0,0,CHON,Lignin,309.084866721677,-0.0481430135340709,3,7301013.5,Altamaha_PP48_000107-3_p08,8.0,1.0,0.0,0.36842,0.5,1.07143,0.07143,0.0,inf,0.0,0.14286,56.22857,0.57143,309.0,0.09451,0.3223,2.1503,0.34912,0.06939,0.22158,0.15022059340539612,C14H15O7N,PUCs,Lignin-like,Not Matched
308.085708393791,14,16,7,0,1,0,0,0,CHO,Lignin,309.092984860671,-0.0878524329133131,1,6180760.0,Altamaha_PP48_000107-3_p08,7.0,0.0,0.0,0.33333,0.5,1.14286,0.0,0.0,0.0,0.0,-0.14286,64.37143,0.5,297.0,0.07971,0.32092,2.05574,0.3467,0.07783,0.22412,0.14097972763167918,C(13)14H16O7,PUCs,Lignin-like,POCs
308.09879661788,11,21,7,0,1,0,1,0,CHOP,AminoSugar,309.10607308476,-0.739901866312757,1,1648283.6,Altamaha_PP48_000107-3_p08,2.0,-5.0,0.0,0.0,0.63636,1.90909,0.0,0.09091,0.0,inf,-1.09091,91.39091,0.63636,297.0,0.0957,0.30492,2.07161,0.3307,0.06184,0.20812,0.14957830720740356,C(13)11H21O7P,UAAs,Aliphatic-like,Not Matched
308.113912876694,15,19,6,1,0,0,0,0,CHON,Lignin,309.121189343574,0.155292252357791,1,4318624.0,Altamaha_PP48_000107-3_p08,7.0,1.0,0.0,0.27273,0.4,1.26667,0.06667,0.0,inf,0.0,-0.26667,67.9,0.46667,309.0,0.05276,0.36411,2.10882,0.39093,0.11117,0.26338,0.12917829943717005,C15H19O6N,PUCs,Lignin-like,Not Matched
308.122071016375,15,20,6,0,1,0,0,0,CHO,Lignin,309.129347483255,-0.0138157538045079,1,5425058.5,Altamaha_PP48_000107-3_p08,6.0,0.0,0.0,0.25,0.4,1.33333,0.0,0.0,0.0,0.0,-0.53333,75.5,0.4,297.0,0.03796,0.36273,2.01426,0.38851,0.11961,0.26591,0.12228556901508317,C(13)15H20O6,PUCs,Lignin-like,Lipid
308.158484639842,16,24,5,0,1,0,0,0,CHO,Lignin,309.165761106722,-0.104759406432734,1,1760429.5,Altamaha_PP48_000107-3_p08,5.0,0.0,0.0,0.18519,0.3125,1.5,0.0,0.0,0.0,0.0,-0.875,85.2375,0.3125,297.0,0.00379,0.40454,1.97279,0.43033,0.16138,0.30771,0.10796872687262946,C(13)16H24O5,UAAs,Aliphatic-like,Lipid
309.007445929315,13,10,7,0,0,1,0,0,CHOS,ConHC,310.014722396195,0.0031272854364604,2,1512107.1,Altamaha_PP48_000107-3_p08,9.0,2.0,0.2,0.52941,0.53846,0.76923,0.0,0.0,0.0,0.0,0.46154,47.14615,0.53846,310.0,0.09163,0.32653,2.15409,0.35343,0.0728,0.22549,0.17084072502196335,C13H10O7S,PPAs,Polyphenol-like,POCs
309.025210923254,13,10,9,0,0,0,0,0,CHO,ConHC,310.032487390134,-0.0176440659224423,3,10985648.0,Altamaha_PP48_000107-3_p08,9.0,0.0,0.0,0.52941,0.69231,0.76923,0.0,0.0,0.0,0.0,0.61538,42.76154,0.69231,310.0,0.15257,0.26551,2.21462,0.29241,0.01184,0.16449,0.17811570094848403,C13H10O9,PPAs,Polyphenol-like,POCs
309.038416731922,13,16,1,2,0,1,2,0,CHONSP,UnsatHC,310.045693198802,0.527848963996064,1,2126516.5,Altamaha_PP48_000107-3_p08,8.0,7.0,0.28571,0.33333,0.07692,1.23077,0.15385,0.15385,1.0,1.0,-1.23077,95.37692,0.23077,310.0,0.07845,0.33973,2.141,0.36664,0.086,0.23869,0.12335111640184244,C13H16ON2SP2,PUCs,H. unsat. phenolic-like,Not Matched
309.043826292086,14,14,6,0,0,1,0,0,CHOS,Lignin,310.051102758966,0.0197162146342907,1,2283190.0,Altamaha_PP48_000107-3_p08,8.0,2.0,0.14286,0.4,0.42857,1.0,0.0,0.0,0.0,0.0,0.0,60.3,0.42857,310.0,0.04988,0.36834,2.11262,0.39525,0.11458,0.26729,0.14413860375020637,C14H14O6S,PUCs,Lignin-like,POCs
309.056058820053,13,16,3,2,0,0,2,0,CHONP,Lignin,310.063335286933,0.903439184006191,2,2965689.8,Altamaha_PP48_000107-3_p08,8.0,5.0,0.16667,0.33333,0.23077,1.23077,0.15385,0.15385,1.0,1.0,-1.07692,90.99231,0.38462,310.0,0.13938,0.27872,2.20152,0.30562,0.02503,0.17769,0.12709932968098475,C13H16O3N2P2,PUCs,Lignin-like,Proteins
309.061596417145,14,14,8,0,0,0,0,0,CHO,Lignin,310.068872884025,-0.0176019761256223,3,43817148.0,Altamaha_PP48_000107-3_p08,8.0,0.0,0.0,0.4,0.57143,1.0,0.0,0.0,0.0,0.0,0.14286,56.22857,0.57143,310.0,0.11081,0.30732,2.17315,0.33423,0.05362,0.20629,0.14928292887337988,C14H14O8,PUCs,Lignin-like,POCs
309.07286541,13,14,7,2,0,0,0,0,CHON,Lignin,310.08014187688,-0.132425056353821,3,3685054.8,Altamaha_PP48_000107-3_p08,8.0,1.0,0.0,0.33333,0.53846,1.07692,0.15385,0.0,inf,0.0,0.46154,47.14615,0.69231,310.0,0.10662,0.31152,2.16898,0.33843,0.05781,0.21049,0.17458200320437814,C13H14O7N2,PUCs,Lignin-like,Proteins
309.074734233029,11,19,8,0,0,0,1,0,CHOP,Carb,310.082010699909,-0.827533364019526,2,4043967.3,Altamaha_PP48_000107-3_p08,3.0,-5.0,0.0,0.0,0.72727,1.72727,0.0,0.09091,0.0,inf,-0.72727,81.02727,0.72727,310.0,0.12679,0.29132,2.18902,0.31822,0.03763,0.19029,0.15895894426564763,C11H19O8P,UAAs,Aliphatic-like,Not Matched
309.09247053472,14,20,2,2,0,0,2,0,CHONP,Lignin,310.0997470016,0.818817180224404,1,2789572.5,Altamaha_PP48_000107-3_p08,7.0,5.0,0.125,0.22222,0.14286,1.42857,0.14286,0.14286,1.0,1.0,-1.42857,101.01429,0.28571,310.0,0.09763,0.32053,2.16005,0.34743,0.06681,0.21949,0.11170409225045369,C14H20O2N2P2,PUCs,Lignin-like,Proteins
309.097981911045,15,18,7,0,0,0,0,0,CHO,Lignin,310.105258377925,-0.0175599253510994,3,65353928.0,Altamaha_PP48_000107-3_p08,7.0,0.0,0.0,0.30435,0.46667,1.2,0.0,0.0,0.0,0.0,-0.26667,67.9,0.46667,310.0,0.06906,0.34913,2.13167,0.37604,0.09539,0.24809,0.12848431847522757,C15H18O7,PUCs,Lignin-like,POCs
309.109289267645,14,18,6,2,0,0,0,0,CHON,Lignin,310.116565734525,-0.25607701553184,2,2321097.5,Altamaha_PP48_000107-3_p08,7.0,1.0,0.0,0.22222,0.42857,1.28571,0.14286,0.0,inf,0.0,0.0,60.3,0.57143,310.0,0.06486,0.35333,2.1275,0.38024,0.09959,0.25229,0.14813534838662606,C14H18O6N2,PUCs,Lignin-like,Proteins
309.111050855826,12,23,7,0,0,0,1,0,CHOP,AminoSugar,310.118327322706,-0.605316388052333,2,2790090.0,Altamaha_PP48_000107-3_p08,2.0,-5.0,0.0,0.0,0.58333,1.91667,0.0,0.08333,0.0,inf,-1.16667,93.55,0.58333,310.0,0.08504,0.33313,2.14755,0.36004,0.0794,0.23209,0.13558781584000842,C12H23O7P,UAAs,Aliphatic-like,Lipid
