sample,MLBl,NeutralMass.mean,DBE.mean,DBEO.mean,AI.mean,AImod.mean,O_C.mean,H_C.mean,N_C.mean,P_C.mean,NOSC.mean,GFE.mean,PI.mean,nkm.mean,KD-CH2.mean,KD-CO2.mean,KD-H2.mean,KD-O2.mean,KD-H2O.mean,KD-CHO.mean,Ymet.mean,NeutralMass.se,DBE.se,DBEO.se,AI.se,AImod.se,O_C.se,H_C.se,N_C.se,P_C.se,NOSC.se,GFE.se,PI.se,nkm.se,KD-CH2.se,KD-CO2.se,KD-H2.se,KD-O2.se,KD-H2O.se,KD-CHO.se,Ymet.se
Altamaha_SW48_000107-4_p08,0.20176157312576812,412.9523307517399,8.798648095043015,-0.27140516181892665,0.08937250307251127,0.2590812658746416,0.502774856616141,1.2151882773453504,0.008712699713232281,0.019310012290045062,-0.26834571282261366,67.94785277959852,0.5114875665710774,409.75645227365834,0.17142191110200736,0.42305076607947567,2.8942919377304386,0.4532180561245391,0.14002234535026628,0.30976708725931995,0.11216036841551974,1.3254168065952983,0.057892154433389846,0.06789002846214619,0.0025964786422224308,0.0029737819287227493,0.002532005841560943,0.004742738742194295,0.000416550642079774,0.0004521694167949071,0.007842316345392258,0.22350601648056598,0.002531187007199347,1.3231874230221687,0.0032987427321018296,0.001515829586004583,0.010761120845458738,0.0016747602534511077,0.0024231550118928194,0.0013876439718060684,0.0005542463499389665
