Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensity,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
270.134624744856,13,21,5,1,0,0,0,0,CHON,Protein,271.141901211736,0.263987467989061,1,1244369.8,Altamaha_SW48_000107-3_p08,4.0,-1.0,0.0,0.05263,0.38462,1.61538,0.07692,0.0,inf,0.0,-0.61538,77.83846,0.46154,271.0,0.01292,0.35272,1.81636,0.37625,0.13086,0.26437,0.13984780086337772,C13H21O5N,N_Ccs,Aliphatic-like,Not Matched
270.207385733294,15,29,3,1,0,0,0,0,CHON,Lipid,271.214662200174,0.300876895502789,1,1558631.1,Altamaha_SW48_000107-3_p08,2.0,-1.0,0.0,0.0,0.2,1.93333,0.06667,0.0,inf,0.0,-1.33333,98.3,0.26667,271.0,0.07058,0.43634,1.73341,0.45987,0.21441,0.34796,0.10730357899472165,C15H29O3N,N_Ccs,Aliphatic-like,Not Matched
271.024735582491,14,8,6,0,0,0,0,0,CHO,ConHC,272.032012049371,0.279158430353584,1,1386711.8,Altamaha_SW48_000107-3_p08,11.0,5.0,0.625,0.72727,0.42857,0.57143,0.0,0.0,0.0,0.0,0.28571,52.15714,0.42857,272.0,0.11313,0.25373,1.92256,0.27733,0.03113,0.16509,0.15381242959616648,C14H8O6,PAs,Cond. aromatic-like,POCs
271.02820058137,11,12,6,0,0,1,0,0,CHOS,Lignin,272.03547704825,-0.0670517340474355,1,3201496.8,Altamaha_SW48_000107-3_p08,6.0,0.0,0.0,0.28571,0.54545,1.09091,0.0,0.0,0.0,0.0,0.18182,55.11818,0.54545,272.0,0.0518,0.31514,1.86163,0.33875,0.0925,0.22648,0.19001299964950386,C11H12O6S,PUCs,Lignin-like,POCs
271.037881578241,11,13,6,0,0,0,1,0,CHOP,Lignin,272.045158045121,-0.674098457538487,1,1563099.6,Altamaha_SW48_000107-3_p08,6.0,0.0,0.0,0.28571,0.54545,1.18182,0.0,0.09091,0.0,inf,-0.54545,75.84545,0.54545,272.0,0.12911,0.23772,1.93843,0.26133,0.01514,0.14909,0.1641047682118572,C11H13O6P,PUCs,Lignin-like,POCs
271.045949575634,11,12,8,0,0,0,0,0,CHO,Tannin,272.053226042514,-0.031907411008489,2,22307294.0,Altamaha_SW48_000107-3_p08,6.0,-2.0,0.0,0.28571,0.72727,1.09091,0.0,0.0,0.0,0.0,0.36364,49.93636,0.72727,272.0,0.11273,0.25413,1.92216,0.27773,0.03153,0.16549,0.19905565076536066,C11H12O8,PUCs,Tannin-like,POCs
271.061205704405,15,12,5,0,0,0,0,0,CHO,Lignin,272.068482171285,-0.0318875035647158,2,2916322.5,Altamaha_SW48_000107-3_p08,10.0,5.0,0.5,0.6,0.33333,0.8,0.0,0.0,0.0,0.0,-0.13333,64.1,0.33333,272.0,0.07138,0.29554,1.88108,0.31915,0.07291,0.20688,0.13182548606834998,C15H12O5,PPAs,Polyphenol-like,POCs
271.064606222635,12,16,5,0,0,1,0,0,CHOS,Lignin,272.071882689515,-0.141048809733621,1,12253667.0,Altamaha_SW48_000107-3_p08,5.0,0.0,0.0,0.17647,0.41667,1.33333,0.0,0.0,0.0,0.0,-0.33333,69.8,0.41667,272.0,0.01005,0.35695,1.82016,0.38057,0.13427,0.26828,0.15755079815979003,C12H16O5S,PUCs,Lignin-like,Lipid
271.074319277499,12,17,5,0,0,0,1,0,CHOP,Lignin,272.081595744379,-0.86583650975882,2,1799910.4,Altamaha_SW48_000107-3_p08,5.0,0.0,0.0,0.17647,0.41667,1.41667,0.0,0.08333,0.0,inf,-1.0,88.8,0.41667,272.0,0.08736,0.27953,1.89696,0.30314,0.05692,0.19088,0.13931399881231954,C12H17O5P,PUCs,Lignin-like,Lipid
271.08233507018,12,16,7,0,0,0,0,0,CHO,Lignin,272.08961153706,-0.0318599435948351,2,29553128.0,Altamaha_SW48_000107-3_p08,5.0,-2.0,0.0,0.17647,0.58333,1.33333,0.0,0.0,0.0,0.0,-0.16667,65.05,0.58333,272.0,0.07098,0.29594,1.88068,0.31955,0.07331,0.20728,0.16371751049819216,C12H16O7,PUCs,Lignin-like,Lipid
271.09758460101,16,16,4,0,0,0,0,0,CHO,Lignin,272.10486106789,-0.0075922572373706,1,1511405.3,Altamaha_SW48_000107-3_p08,9.0,5.0,0.41667,0.5,0.25,1.0,0.0,0.0,0.0,0.0,-0.5,74.55,0.25,272.0,0.02962,0.33735,1.83961,0.36096,0.11468,0.24868,0.1153382855385299,C16H16O4,PPAs,Polyphenol-like,POCs
271.118720564732,13,20,6,0,0,0,0,0,CHO,Protein,272.125997031612,-0.0318125143588916,1,13672947.0,Altamaha_SW48_000107-3_p08,4.0,-2.0,0.0,0.1,0.46154,1.53846,0.0,0.0,0.0,0.0,-0.61538,77.83846,0.46154,272.0,0.02922,0.33775,1.83921,0.36136,0.11508,0.24908,0.13903480740827184,C13H20O6,UAAs,Aliphatic-like,Lipid
271.155106059292,14,24,5,0,0,0,0,0,CHO,Protein,272.162382526172,-0.0317651232853466,1,2658302.3,Altamaha_SW48_000107-3_p08,3.0,-2.0,0.0,0.04348,0.35714,1.71429,0.0,0.0,0.0,0.0,-1.0,88.8,0.35714,272.0,0.01253,0.37956,1.79773,0.40317,0.15686,0.29087,0.12081956866164675,C14H24O5,UAAs,Aliphatic-like,Lipid
271.191495047557,15,28,4,0,0,0,0,0,CHO,Lipid,272.198771514437,-0.0445528715900016,1,2281481.0,Altamaha_SW48_000107-3_p08,2.0,-2.0,0.0,0.0,0.26667,1.86667,0.0,0.0,0.0,0.0,-1.33333,98.3,0.26667,272.0,0.05428,0.42137,1.75626,0.44499,0.19863,0.33267,0.10682429589544144,C15H28O4,UAAs,Lipid-like,Lipid
272.049294222466,10,12,8,0,1,0,0,0,CHO,Tannin,273.056570689346,0.0055316539846166,1,2488071.0,Altamaha_SW48_000107-3_p08,5.0,-3.0,0.0,0.16667,0.8,1.2,0.0,0.0,0.0,0.0,0.4,48.9,0.8,261.0,0.11004,0.24198,1.84628,0.26463,0.02839,0.15693,0.2206943994483257,C(13)10H12O8,PUCs,Tannin-like,POCs
272.067983098037,11,16,5,0,1,1,0,0,CHOS,Lignin,273.075259564917,-0.221232112590635,0,1583372.5,Altamaha_SW48_000107-3_p08,4.0,-1.0,0.0,0.06667,0.45455,1.45455,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.45455,261.0,0.00735,0.34481,1.74428,0.36747,0.13113,0.25972,0.17080612258589434,C(13)11H16O5S,PUCs,Lignin-like,Lipid
272.077545034375,11,17,5,0,1,0,1,0,CHOP,Lignin,273.084821501255,-0.389978666724972,1,1799183.3,Altamaha_SW48_000107-3_p08,4.0,-1.0,0.0,0.06667,0.45455,1.54545,0.0,0.09091,0.0,inf,-1.09091,91.39091,0.45455,261.0,0.08467,0.26739,1.82108,0.29004,0.05378,0.18232,0.14957830720740356,C(13)11H17O5P,UAAs,Aliphatic-like,Lipid
272.085689980147,11,16,7,0,1,0,0,0,CHO,Lignin,273.092966447027,-0.0320071490628618,0,4336401.5,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.06667,0.63636,1.45455,0.0,0.0,0.0,0.0,-0.18182,65.48182,0.63636,261.0,0.06828,0.28379,1.8048,0.30645,0.07017,0.19872,0.17829685317669938,C(13)11H16O7,PUCs,Lignin-like,Not Matched
272.122142737457,12,20,6,0,1,0,0,0,CHO,Protein,273.129419204337,-0.278226844953312,0,1983004.5,Altamaha_SW48_000107-3_p08,3.0,-3.0,0.0,0.0,0.5,1.66667,0.0,0.0,0.0,0.0,-0.66667,79.3,0.5,261.0,0.02653,0.3256,1.76333,0.34826,0.11194,0.24052,0.14925650750796782,C(13)12H20O6,UAAs,Aliphatic-like,Lipid
273.007504509744,10,10,7,0,0,1,0,0,CHOS,Tannin,274.014780976624,-0.210247505251573,1,1305380.1,Altamaha_SW48_000107-3_p08,6.0,-1.0,0.0,0.27273,0.7,1.0,0.0,0.0,0.0,0.0,0.6,43.2,0.7,274.0,0.0802,0.2894,1.90316,0.31318,0.06514,0.20009,0.22853481906090073,C10H10O7S,PUCs,Tannin-like,POCs
273.017143506728,10,11,7,0,0,0,1,0,CHOP,Tannin,274.024419973608,-0.659633942180971,1,1886502.9,Altamaha_SW48_000107-3_p08,6.0,-1.0,0.0,0.27273,0.7,1.1,0.0,0.1,0.0,inf,-0.2,66.0,0.7,274.0,0.15752,0.21198,1.97996,0.23576,0.01222,0.1227,0.19206498211470976,C10H11O7P,PUCs,Tannin-like,POCs
273.025213504204,10,10,9,0,0,0,0,0,CHO,Tannin,274.032489971084,-0.0293803992185149,2,1880105.4,Altamaha_SW48_000107-3_p08,6.0,-3.0,0.0,0.27273,0.9,1.0,0.0,0.0,0.0,0.0,0.8,37.5,0.9,274.0,0.14114,0.22838,1.96368,0.25216,0.00417,0.1391,0.24174303942893166,C10H10O9,PUCs,Tannin-like,POCs
273.040469633132,14,10,6,0,0,0,0,0,CHO,ConHC,274.047746100012,-0.0293613524478141,2,4921390.0,Altamaha_SW48_000107-3_p08,10.0,4.0,0.5,0.63636,0.42857,0.71429,0.0,0.0,0.0,0.0,0.14286,56.22857,0.42857,274.0,0.09978,0.26979,1.92261,0.29357,0.04555,0.18049,0.14928292887337988,C14H10O6,PPAs,Polyphenol-like,POCs
273.043838764374,11,14,6,0,0,1,0,0,CHOS,Lignin,274.051115231254,-0.0232046276531581,1,3277359.0,Altamaha_SW48_000107-3_p08,5.0,-1.0,0.0,0.14286,0.54545,1.27273,0.0,0.0,0.0,0.0,0.0,60.3,0.54545,274.0,0.03845,0.33121,1.86168,0.35499,0.10691,0.24189,0.18314809554589512,C11H14O6S,PUCs,Lignin-like,POCs
273.051546640214,13,10,5,2,0,0,0,0,CHON,ConHC,274.058823107094,0.541251705975807,1,1258673.3,Altamaha_SW48_000107-3_p08,10.0,5.0,0.5,0.64706,0.38462,0.76923,0.15385,0.0,inf,0.0,0.46154,47.14615,0.53846,274.0,0.09559,0.27399,1.91844,0.29778,0.04975,0.18469,0.17458200320437817,C13H10O5N2,PPAs,Polyphenol-like,Not Matched
273.053517887184,11,15,6,0,0,0,1,0,CHOP,Lignin,274.060794354064,-0.618950128640152,1,2487345.8,Altamaha_SW48_000107-3_p08,5.0,-1.0,0.0,0.14286,0.54545,1.36364,0.0,0.09091,0.0,inf,-0.72727,81.02727,0.54545,274.0,0.11576,0.25379,1.93848,0.27757,0.02956,0.1645,0.15895894426564763,C11H15O6P,PUCs,Lignin-like,Lipid
273.061598999126,11,14,8,0,0,0,0,0,CHO,Tannin,274.068875466006,-0.0293349841530208,1,20595764.0,Altamaha_SW48_000107-3_p08,5.0,-3.0,0.0,0.14286,0.72727,1.27273,0.0,0.0,0.0,0.0,0.18182,55.11818,0.72727,274.0,0.09938,0.27019,1.92221,0.29397,0.04595,0.18089,0.19153473358004708,C11H14O8,PUCs,Tannin-like,POCs
273.076855128057,15,14,5,0,0,0,0,0,CHO,Lignin,274.084131594937,-0.0293159528084416,1,4495416.5,Altamaha_SW48_000107-3_p08,9.0,4.0,0.4,0.52,0.33333,0.93333,0.0,0.0,0.0,0.0,-0.26667,67.9,0.33333,274.0,0.05803,0.3116,1.88113,0.33539,0.08733,0.22229,0.12848431847522757,C15H14O5,PPAs,Polyphenol-like,POCs
273.080227834422,12,18,5,0,0,1,0,0,CHOS,Protein,274.087504301302,-0.0362037728815544,1,1554233.8,Altamaha_SW48_000107-3_p08,4.0,-1.0,0.0,0.05882,0.41667,1.5,0.0,0.0,0.0,0.0,-0.5,74.55,0.41667,274.0,0.0033,0.37302,1.82021,0.39681,0.14869,0.28368,0.15280184421906523,C12H18O5S,UAAs,Aliphatic-like,Lipid
273.089918371073,12,19,5,0,0,0,1,0,CHOP,Protein,274.097194837953,-0.673511281973667,2,2432060.8,Altamaha_SW48_000107-3_p08,4.0,-1.0,0.0,0.05882,0.41667,1.58333,0.0,0.08333,0.0,inf,-1.16667,93.55,0.41667,274.0,0.07401,0.2956,1.89701,0.31938,0.07134,0.20629,0.1355878158400084,C12H19O5P,UAAs,Aliphatic-like,Lipid
273.097984494055,12,18,7,0,0,0,0,0,CHO,AminoSugar,274.105260960935,-0.0292896062373163,1,13749311.0,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.05882,0.58333,1.5,0.0,0.0,0.0,0.0,-0.33333,69.8,0.58333,274.0,0.05763,0.312,1.88073,0.33579,0.08773,0.22269,0.1585955653254169,C12H18O7,UAAs,Aliphatic-like,Lipid
273.113293806066,16,18,4,0,0,0,0,0,CHO,Lignin,274.120570272946,-0.223284031159277,1,2166339.5,Altamaha_SW48_000107-3_p08,8.0,4.0,0.33333,0.42857,0.25,1.125,0.0,0.0,0.0,0.0,-0.625,78.1125,0.25,274.0,0.01627,0.35341,1.83965,0.3772,0.1291,0.26409,0.11277247053638627,C16H18O4,PUCs,Lignin-like,POCs
273.134369988991,13,22,6,0,0,0,0,0,CHO,Protein,274.141646455871,-0.0292442652492586,1,5787722.0,Altamaha_SW48_000107-3_p08,3.0,-3.0,0.0,0.0,0.46154,1.69231,0.0,0.0,0.0,0.0,-0.76923,82.22308,0.46154,274.0,0.01588,0.35381,1.83926,0.3776,0.1295,0.26449,0.13532334540142985,C13H22O6,UAAs,Aliphatic-like,Lipid
273.170755483934,14,26,5,0,0,0,0,0,CHO,Protein,274.178031950814,-0.029198961588792,1,1565012.8,Altamaha_SW48_000107-3_p08,2.0,-3.0,0.0,0.0,0.35714,1.85714,0.0,0.0,0.0,0.0,-1.14286,92.87143,0.35714,274.0,0.02588,0.39562,1.79778,0.41941,0.17128,0.30628,0.11800705900847139,C14H26O5,UAAs,Aliphatic-like,Lipid
274.035764081122,13,9,6,1,0,0,0,0,CHON,ConHC,275.043040548002,-0.19459246066795,3,1868631.5,Altamaha_SW48_000107-3_p08,10.0,4.0,0.5,0.66667,0.46154,0.69231,0.07692,0.0,inf,0.0,0.46154,47.14615,0.53846,275.0,0.11189,0.25902,1.94128,0.28289,0.03397,0.1694,0.17331683551621205,C13H9O6N,PPAs,Polyphenol-like,Not Matched
274.064991981495,10,14,8,0,1,0,0,0,CHO,Tannin,275.072268448375,-0.16789905840823,0,2878816.3,Altamaha_SW48_000107-3_p08,4.0,-4.0,0.0,0.0,0.8,1.4,0.0,0.0,0.0,0.0,0.2,54.6,0.8,263.0,0.09669,0.25805,1.84633,0.28087,0.04281,0.17233,0.21148726902444087,C(13)10H14O8,PUCs,Tannin-like,Not Matched
274.072090957298,14,13,5,1,0,0,0,0,CHON,Lignin,275.079367424178,0.0185721754664379,1,1685602.4,Altamaha_SW48_000107-3_p08,9.0,4.0,0.375,0.52381,0.35714,0.92857,0.07143,0.0,inf,0.0,0.0,60.3,0.42857,275.0,0.07013,0.30083,1.89981,0.3247,0.07575,0.2112,0.14589719585743904,C14H13O5N,PPAs,Polyphenol-like,Not Matched
274.101368857506,11,18,7,0,1,0,0,0,CHO,AminoSugar,275.108645324386,-0.136506381452035,0,2005611.3,Altamaha_SW48_000107-3_p08,3.0,-4.0,0.0,0.0,0.63636,1.63636,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.63636,263.0,0.05494,0.29986,1.80485,0.32269,0.08458,0.21413,0.17203477074828494,C(13)11H18O7,UAAs,Aliphatic-like,Not Matched
275.019711088524,13,8,7,0,0,0,0,0,CHO,ConHC,276.026987555404,0.0545457401760643,3,4249215.0,Altamaha_SW48_000107-3_p08,10.0,3.0,0.5,0.68421,0.53846,0.61538,0.0,0.0,0.0,0.0,0.46154,47.14615,0.53846,276.0,0.12819,0.24405,1.96413,0.268,0.01819,0.15411,0.17206987283266506,C13H8O7,PAs,Cond. aromatic-like,POCs
275.023113087495,10,12,7,0,0,1,0,0,CHOS,Tannin,276.030389554375,-0.0584155772391162,1,2535552.3,Altamaha_SW48_000107-3_p08,5.0,-2.0,0.0,0.09091,0.7,1.2,0.0,0.0,0.0,0.0,0.4,48.9,0.7,276.0,0.06685,0.30546,1.90321,0.32942,0.07956,0.2155,0.2186764918362495,C10H12O7S,PUCs,Tannin-like,POCs
275.032810084562,10,13,7,0,0,0,1,0,CHOP,Tannin,276.040086551442,-0.714640558729879,1,2991747.0,Altamaha_SW48_000107-3_p08,5.0,-2.0,0.0,0.09091,0.7,1.3,0.0,0.1,0.0,inf,-0.4,71.7,0.7,276.0,0.14417,0.22805,1.98001,0.252,0.0022,0.13811,0.18505374239235672,C10H13O7P,PUCs,Tannin-like,POCs
275.040978082091,10,12,9,0,0,0,0,0,CHO,Tannin,276.048254548971,-0.443997994857035,1,1982085.5,Altamaha_SW48_000107-3_p08,5.0,-4.0,0.0,0.09091,0.9,1.2,0.0,0.0,0.0,0.0,0.6,43.2,0.9,276.0,0.12779,0.24445,1.96373,0.2684,0.01859,0.15451,0.23073968680871354,C10H12O9,PUCs,Tannin-like,POCs
275.050676079159,13,14,1,2,0,0,2,0,CHONP,UnsatHC,276.057952546039,0.664917851929531,1,1207432.5,Altamaha_SW48_000107-3_p08,9.0,8.0,0.5,0.52941,0.07692,1.07692,0.15385,0.15385,1.0,1.0,-1.23077,95.37692,0.23077,276.0,0.115,0.25725,1.95103,0.28121,0.03138,0.16731,0.1239906152518648,C13H14ON2P2,PPAs,Polyphenol-like,Not Matched
275.056119077514,14,12,6,0,0,0,0,0,CHO,Lignin,276.063395544394,-0.0269017687979152,1,10329738.0,Altamaha_SW48_000107-3_p08,9.0,3.0,0.375,0.54545,0.42857,0.85714,0.0,0.0,0.0,0.0,0.0,60.3,0.42857,276.0,0.08643,0.28586,1.92266,0.30981,0.05997,0.1959,0.14501256831335874,C14H12O6,PPAs,Polyphenol-like,POCs
275.059513939705,11,16,6,0,0,1,0,0,CHOS,Lignin,276.066790406585,-0.113995547009156,1,2489483.0,Altamaha_SW48_000107-3_p08,4.0,-2.0,0.0,0.0,0.54545,1.45455,0.0,0.0,0.0,0.0,-0.18182,65.48182,0.54545,276.0,0.0251,0.34727,1.86173,0.37123,0.12133,0.2573,0.1767619339263677,C11H16O6S,PUCs,Lignin-like,Lipid
275.069191397483,11,17,6,0,0,0,1,0,CHOP,Protein,276.076467864363,-0.699357191783451,1,5308046.0,Altamaha_SW48_000107-3_p08,4.0,-2.0,0.0,0.0,0.54545,1.54545,0.0,0.09091,0.0,inf,-0.90909,86.20909,0.54545,276.0,0.10241,0.26986,1.93853,0.29381,0.04398,0.17991,0.15412602326113828,C11H17O6P,UAAs,Aliphatic-like,Lipid
275.077248443727,11,16,8,0,0,0,0,0,CHO,Tannin,276.084524910607,-0.0268765778449655,1,5942928.5,Altamaha_SW48_000107-3_p08,4.0,-4.0,0.0,0.0,0.72727,1.45455,0.0,0.0,0.0,0.0,0.0,60.3,0.72727,276.0,0.08603,0.28626,1.92226,0.31021,0.06037,0.1963,0.18456145058063844,C11H16O8,PUCs,Tannin-like,Not Matched
275.092504572817,15,16,5,0,0,0,0,0,CHO,Lignin,276.099781039697,-0.0268583960957863,1,8484501.0,Altamaha_SW48_000107-3_p08,8.0,3.0,0.3,0.44,0.33333,1.06667,0.0,0.0,0.0,0.0,-0.4,71.7,0.33333,276.0,0.04468,0.32767,1.88118,0.35163,0.10174,0.2377,0.12530833068914973,C15H16O5,PUCs,Lignin-like,POCs
275.10554237263,12,21,5,0,0,0,1,0,CHOP,Protein,276.11281883951,-0.574203364837421,2,4106905.0,Altamaha_SW48_000107-3_p08,3.0,-2.0,0.0,0.0,0.41667,1.75,0.0,0.08333,0.0,inf,-1.33333,98.3,0.41667,276.0,0.06066,0.31167,1.89706,0.33562,0.08575,0.2217,0.1320557662834957,C12H21O5P,UAAs,Aliphatic-like,Lipid
275.113633939035,12,20,7,0,0,0,0,0,CHO,AminoSugar,276.120910405915,-0.0268332257800835,1,2711707.5,Altamaha_SW48_000107-3_p08,3.0,-4.0,0.0,0.0,0.58333,1.66667,0.0,0.0,0.0,0.0,-0.5,74.55,0.58333,276.0,0.04428,0.32807,1.88078,0.35203,0.10214,0.2381,0.1537843807180399,C12H20O7,UAAs,Aliphatic-like,Lipid
275.12888393443,16,20,4,0,0,0,0,0,CHO,Lignin,276.13616040131,-0.0046024741344494,1,2945184.0,Altamaha_SW48_000107-3_p08,7.0,3.0,0.25,0.35714,0.25,1.25,0.0,0.0,0.0,0.0,-0.75,81.675,0.25,276.0,0.00293,0.36948,1.8397,0.39344,0.14352,0.2795,0.11031832945559117,C16H20O4,PUCs,Lignin-like,POCs
275.149909928082,13,24,6,0,0,0,0,0,CHO,Protein,276.157186394962,0.369746082700518,1,1514150.4,Altamaha_SW48_000107-3_p08,2.0,-4.0,0.0,0.0,0.46154,1.84615,0.0,0.0,0.0,0.0,-0.92308,86.60769,0.46154,276.0,0.00253,0.36988,1.83931,0.39384,0.14392,0.2799,0.13180488248709896,C13H24O6,UAAs,Aliphatic-like,Lipid
276.051364026178,13,11,6,1,0,0,0,0,CHON,Lignin,277.058640493058,-0.012279560616054,1,2827190.3,Altamaha_SW48_000107-3_p08,9.0,3.0,0.33333,0.55556,0.46154,0.84615,0.07692,0.0,inf,0.0,0.30769,51.53077,0.53846,277.0,0.09854,0.27509,1.94133,0.29913,0.04839,0.18481,0.16758715721337517,C13H11O6N,PPAs,Polyphenol-like,Not Matched
276.059453997056,13,12,6,0,1,0,0,0,CHO,Lignin,277.066730463936,0.0450854000830004,1,1504184.8,Altamaha_SW48_000107-3_p08,8.0,2.0,0.28571,0.5,0.46154,0.92308,0.0,0.0,0.0,0.0,0.0,60.3,0.46154,265.0,0.08374,0.27371,1.84677,0.29671,0.05683,0.18734,0.15616738126054025,C(13)13H12O6,PPAs,Polyphenol-like,POCs
276.087690895409,14,15,5,1,0,0,0,0,CHON,Lignin,277.094967362289,0.199335669798946,1,1232833.3,Altamaha_SW48_000107-3_p08,8.0,3.0,0.25,0.42857,0.35714,1.07143,0.07143,0.0,inf,0.0,-0.14286,64.37143,0.42857,277.0,0.05678,0.3169,1.89986,0.34094,0.09016,0.22661,0.1433038968468826,C14H15O5N,PUCs,Lignin-like,Not Matched
276.095860866,14,16,5,0,1,0,0,0,CHO,Lignin,277.10313733288,-0.0320132781001016,1,1428419.8,Altamaha_SW48_000107-3_p08,7.0,2.0,0.22222,0.3913,0.35714,1.14286,0.0,0.0,0.0,0.0,-0.42857,72.51429,0.35714,265.0,0.04199,0.31552,1.8053,0.33853,0.0986,0.22914,0.13355151647711158,C(13)14H16O5,PUCs,Lignin-like,POCs
276.10887881914,11,21,5,0,1,0,1,0,CHOP,Protein,277.11615528602,-0.505757666363876,1,1299655.6,Altamaha_SW48_000107-3_p08,2.0,-3.0,0.0,0.0,0.45455,1.90909,0.0,0.09091,0.0,inf,-1.45455,101.75455,0.45455,265.0,0.05797,0.29952,1.82117,0.32252,0.08261,0.21314,0.1412431325523146,C(13)11H21O5P,UAAs,Aliphatic-like,Lipid
277.020766557633,12,11,2,2,0,1,1,0,CHONSP,Lignin,278.028043024513,-0.569067823252946,2,2644699.8,Altamaha_SW48_000107-3_p08,9.0,7.0,0.5,0.57143,0.16667,0.91667,0.16667,0.08333,2.0,0.5,-0.33333,69.8,0.33333,278.0,0.06609,0.30893,1.91576,0.33306,0.08138,0.21831,0.15755079815979,C12H11O2N2SP,PPAs,Polyphenol-like,Proteins
277.035395553358,13,10,7,0,0,0,0,0,CHO,ConHC,278.042672020238,-0.0695739885905175,2,10406112.0,Altamaha_SW48_000107-3_p08,9.0,2.0,0.33333,0.57895,0.53846,0.76923,0.0,0.0,0.0,0.0,0.30769,51.53077,0.53846,278.0,0.11484,0.26012,1.96418,0.28424,0.03261,0.16952,0.1664210009953017,C13H10O7,PPAs,Polyphenol-like,POCs
277.038753552376,10,14,7,0,0,1,0,0,CHOS,Tannin,278.046030019256,-0.0234679000310055,1,1920225.1,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.0,0.7,1.4,0.0,0.0,0.0,0.0,0.2,54.6,0.7,278.0,0.0535,0.32153,1.90326,0.34566,0.09397,0.23091,0.20963351200880814,C10H14O7S,PUCs,Tannin-like,Not Matched
277.048448549544,10,15,7,0,0,0,1,0,CHOP,Carb,278.055725016424,-0.667744653254173,1,4309220.0,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.0,0.7,1.5,0.0,0.1,0.0,inf,-0.6,77.4,0.7,278.0,0.13082,0.24411,1.98006,0.26824,0.01662,0.15352,0.1785363585608849,C10H15O7P,UAAs,Aliphatic-like,Not Matched
277.066271544337,13,16,1,2,0,0,2,0,CHONP,UnsatHC,278.073548011217,0.856445657471851,1,1674729.5,Altamaha_SW48_000107-3_p08,8.0,7.0,0.375,0.41176,0.07692,1.23077,0.15385,0.15385,1.0,1.0,-1.38462,99.76154,0.23077,278.0,0.10165,0.27332,1.95108,0.29745,0.0458,0.18272,0.12103034181143901,C13H16ON2P2,PUCs,H. unsat. phenolic-like,Not Matched
277.071768542732,14,14,6,0,0,0,0,0,CHO,Lignin,278.079045009612,-0.0245527738778362,1,14567659.0,Altamaha_SW48_000107-3_p08,8.0,2.0,0.25,0.45455,0.42857,1.0,0.0,0.0,0.0,0.0,-0.14286,64.37143,0.42857,278.0,0.07308,0.30193,1.9227,0.32606,0.07439,0.21131,0.1409797276316792,C14H14O6,PUCs,Lignin-like,POCs
277.084839954033,11,19,6,0,0,0,1,0,CHOP,Protein,278.092116420913,-0.688866751253202,1,4369647.0,Altamaha_SW48_000107-3_p08,3.0,-3.0,0.0,0.0,0.54545,1.72727,0.0,0.09091,0.0,inf,-1.09091,91.39091,0.54545,278.0,0.08906,0.28592,1.93858,0.31005,0.0584,0.19532,0.14957830720740356,C11H19O6P,UAAs,Aliphatic-like,Lipid
277.108154038409,15,18,5,0,0,0,0,0,CHO,Lignin,278.115430505289,-0.0245113658692976,1,11464950.0,Altamaha_SW48_000107-3_p08,7.0,2.0,0.2,0.36,0.33333,1.2,0.0,0.0,0.0,0.0,-0.53333,75.5,0.33333,278.0,0.03133,0.34374,1.88123,0.36787,0.11616,0.25311,0.12228556901508317,C15H18O5,PUCs,Lignin-like,POCs
277.121202034601,12,23,5,0,0,0,1,0,CHOP,Protein,278.128478501481,-0.604550394256491,2,1912570.1,Altamaha_SW48_000107-3_p08,2.0,-3.0,0.0,0.0,0.41667,1.91667,0.0,0.08333,0.0,inf,-1.5,103.05,0.41667,278.0,0.04731,0.32773,1.89711,0.35186,0.10017,0.23711,0.12870306385378052,C12H23O5P,UAAs,Aliphatic-like,Lipid
277.14455002779,16,22,4,0,0,0,0,0,CHO,Lignin,278.15182649467,-0.0621964995159595,1,5174529.0,Altamaha_SW48_000107-3_p08,6.0,2.0,0.16667,0.28571,0.25,1.375,0.0,0.0,0.0,0.0,-0.875,85.2375,0.25,278.0,0.01042,0.38555,1.83975,0.40968,0.15794,0.29491,0.10796872687262947,C16H22O4,PUCs,Lignin-like,Lipid
277.18426701621,14,30,3,0,0,1,0,0,CHOS,Lipid,278.19154348309,0.0792123665362525,1,2276109.3,Altamaha_SW48_000107-3_p08,0.0,-3.0,0.0,0.0,0.21429,2.14286,0.0,0.0,0.0,0.0,-1.57143,105.08571,0.21429,278.0,0.11351,0.48877,1.73736,0.51291,0.26108,0.3981,0.10979750289778709,C14H30O3S,SSCs,Lipid-like,Lipid
