Molecular formula,Altamaha_SW48_000107-4_p08
C17H21O8N,4469307.0
C14H25O10N,1754946.6
C18H25O7N,1921608.1
C15H12O11,20719492.0
C19H12O8,3006345.8
C16H16O8S,4116363.0
C16H16O10,63997840.0
C20H16O7,2417047.0
C17H20O9,74221472.0
C16H20O8N2,2810274.8
C18H24O8,52922284.0
C19H28O5S,6369202.5
C19H28O7,15169465.0
C20H32O6,2246086.0
C15H15O10N,6160633.5
C12H19O12N,1557888.9
C16H19O9N,6036742.5
C17H23O8N,3740947.5
C14H10O12,1601871.8
C18H10O9,3786325.3
C15H14O9S,3776086.5
C15H14O11,38431324.0
C19H14O8,4907618.5
C16H18O8S,2842723.5
C16H18O10,75221608.0
C20H18O7,3067503.5
C17H22O9,63163000.0
C21H22O6,2586236.8
C18H26O8,24197764.0
C19H30O5S,7764619.0
C19H30O7,4963985.5
C14H13O11N,2810820.8
C18H13O8N,2275786.0
C15H17O10N,5194706.0
C16H21O9N,5275615.0
C17H25O8N,2875372.0
C20H25O4N3,1680373.6
C14H12O10S,1861921.8
C14H12O12,7191848.0
C18H12O9,6636846.0
C15H16O9S,3610927.0
C15H16O11,48885044.0
C19H16O8,7130427.0
C16H20O8S,2827580.0
C16H20O10,57707844.0
C20H20O7,6043976.0
C17H24O7S,2884425.3
C17H24O9,28478800.0
C21H24O6,3661141.3
C18H28O8,7202141.0
C19H32O5S,2432355.5
C17H11O9N,2168981.3
C14H15O11N,2516125.0
C18H15O8N,2587810.5
C15H19O10N,4979370.0
C19H19O7N,1498799.6
C16H23O9N,4700855.5
C17H27O8N,2607300.5
C17H10O10,6344697.0
C14H14O10S,1943546.0
C14H14O12,13529088.0
C18H14O9,13750278.0
C15H18O9S,4207623.0
C15H18O11,37310476.0
C19H18O8,14045203.0
C16H22O8S,3160084.3
C16H22O10,25825306.0
C20H22O7,9455648.0
C17H26O9,8099880.0
C21H26O6,4678701.5
C18H30O8,2490933.0
C20H42O4N2,2045024.5
C17H13O9N,3578221.3
C14H17O11N,2450805.0
C18H17O8N,3041658.5
C15H21O10N,4874626.0
C19H21O7N,2634631.5
C16H25O9N,2854799.3
C16H8O11,1600451.3
C17H12O10,17285840.0
C14H16O10S,3022033.8
C14H16O12,11993816.0
C18H16O9,24380126.0
C15H20O9S,4318943.0
C15H20O11,13816549.0
C19H20O8,25727722.0
C16H24O8S,1951979.8
C16H24O10,6235890.5
C20H24O7,17949432.0
C17H28O9,1814783.4
C21H28O6,5789445.0
C16H11O10N,2531383.5
C13H15O12N,1967167.0
C17H15O9N,4693060.5
C14H19O11N,4004940.3
C18H19O8N,4332625.5
C15H23O10N,4035673.3
C19H23O7N,2090590.8
C16H27O9N,1838694.4
C18H35O5NS,9112698.0
C16H10O11,7695770.0
C17H14O10,35681704.0
C14H18O10S,3380648.5
C14H18O12,3413422.8
C18H18O9,39237044.0
C15H22O9S,3443125.5
C15H22O11,3018172.0
C19H22O8,43677120.0
C20H26O7,25195982.0
C21H30O6,4840923.5
C16H13O10N,4541197.5
C13H17O12N,2595605.3
C17H17O9N,6634267.0
C16H17O8N3,1507359.0
C14H21O11N,3445538.5
C18H21O8N,4295464.0
C15H25O10N,1845039.6
C19H25O7N,2174261.0
C16H12O11,23906416.0
C17H16O10,54859900.0
C18H20O9,64116876.0
C15H24O9S,2733195.3
C19H24O8,55875736.0
C20H28O7,20900004.0
C21H32O6,2801841.3
C15H11O11N,2041301.8
C16H15O10N,6638051.0
C13H19O12N,2775530.5
C17H19O9N,8157680.0
C14H23O11N,1709559.5
C18H23O8N,4199933.0
C15H10O12,3968823.3
C16H14O9S,3607357.8
C16H14O11,48388932.0
C20H14O8,3616585.8
C17H18O10,81632080.0
C18H22O9,87825248.0
C22H22O6,1889635.9
C19H26O8,50436972.0
C20H30O7,12055417.0
C18H38O6S,4923271.0
C15H13O11N,3504297.5
C19H13O8N,1856686.8
C16H17O10N,7978166.5
C13H21O12N,1508286.0
C17H21O9N,7304387.5
C18H25O8N,3813584.5
C15H12O10S,2851331.8
C15H12O12,13262346.0
C19H12O9,5058063.5
C16H16O9S,4659728.5
C16H16O11,75406872.0
C20H16O8,5740060.5
C17H20O8S,3993117.8
C17H20O10,96132648.0
C21H20O7,3835433.5
C18H24O9,66985520.0
C19H28O8,22138430.0
C20H32O7,2994251.3
C18H11O9N,1920883.8
C15H15O11N,5010299.5
C19H15O8N,2310528.8
C16H19O10N,7739272.5
C20H19O7N,1759117.9
C17H23O9N,6776725.5
C18H27O8N,3270562.5
C18H10O10,6024403.5
C15H14O10S,4008148.8
C15H14O12,25673948.0
C23H14O4S,3782367.8
C19H14O9,9830625.0
C16H18O9S,4703457.5
C16H18O11,73834728.0
C20H18O8,8663278.0
C17H22O8S,3165422.8
C17H22O10,61399284.0
C21H22O7,5510394.5
C18H26O9,25448706.0
C22H26O6,2553607.5
C19H30O6S,1812232.8
C19H30O8,6210831.0
C14H13O12N,1679422.4
C18H13O9N,2442307.8
C15H17O11N,4553291.5
C19H17O8N,2726992.8
C16H21O10N,6154840.5
C17H25O9N,5315173.5
C18H29O8N,2134642.3
C14H12O13,2727325.3
C18H12O10,10943395.0
C15H16O10S,3577251.8
C15H16O12,28656554.0
C19H16O9,15135664.0
C16H20O9S,3465136.8
C16H20O11,39871416.0
C20H20O8,13550524.0
C17H24O8S,3384253.8
C17H24O10,21058500.0
C21H24O7,9057225.0
C18H28O9,6281169.0
C22H28O6,4437974.5
C19H32O8,1633757.9
C17H11O10N,2610436.8
C14H15O12N,1746188.3
C18H15O9N,3052817.8
C15H19O11N,4625689.0
C19H19O8N,3121950.8
C18H19O7N3,1579554.5
C16H23O10N,5390630.0
C20H23O7N,2598699.5
C17H27O9N,3864883.0
C17H10O11,6023778.5
C14H14O11S,1904739.5
C14H14O13,4339306.0
C18H14O10,20801136.0
C15H18O10S,3486832.3
C15H18O12,15869559.0
C19H18O9,23651964.0
C16H22O9S,3027581.3
C16H22O11,12437124.0
C20H22O8,20764298.0
C17H26O10,4672144.5
C21H26O7,12783254.0
C22H30O6,4086434.8
C17H13O10N,2939856.3
C14H17O12N,2289623.8
C18H17O9N,5134301.0
C15H21O11N,3881956.5
C19H21O8N,2796521.8
C16H25O10N,3649521.5
C20H25O7N,1891830.9
C17H29O9N,1757182.4
C17H12O11,15685932.0
C18H16O8S,1717555.0
C14H16O13,2082611.9
C18H16O10,32926010.0
C15H20O10S,3149114.5
C15H20O12,3809600.8
C19H20O9,35629384.0
C16H24O9S,2469191.3
C16H24O11,2808141.8
C20H24O8,32000340.0
C21H28O7,13044064.0
C22H32O6,3020140.8
C16H11O11N,1996428.0
C17H15O10N,4645529.0
C14H19O12N,2453664.3
C18H19O9N,5422757.5
C15H23O11N,3181741.0
C19H23O8N,3272370.5
C16H27O10N,4940474.0
C16H10O12,3868647.0
C17H14O11,30247924.0
C18H18O10,43756544.0
C15H22O10S,2606081.8
C19H22O9,51112972.0
C20H26O8,33704988.0
C21H30O7,8393767.0
C16H13O11N,2916689.8
C13H17O13N,1740121.4
C17H17O10N,6006110.5
C14H21O12N,2768742.0
C18H21O9N,5463403.5
C15H25O11N,1728882.8
C19H25O8N,2670456.3
C16H12O12,12590763.0
C17H16O11,47451832.0
C18H20O10,63942340.0
C19H24O9,59174608.0
C20H28O8,25308894.0
C21H32O7,5030635.0
C19H40O6S,3176185.0
C16H15O11N,4514837.0
C20H15O8N,1792026.3
C17H19O10N,6205473.5
C18H23O9N,4837422.5
C19H27O8N,2137659.0
C19H10O10,3352933.5
C16H14O10S,2704742.8
C16H14O12,27545964.0
C20H14O9,5170546.0
C17H18O9S,3197811.5
C17H18O11,66122104.0
C21H18O8,4093311.0
C18H22O10,73625992.0
C22H22O7,2720651.8
C19H26O9,41546132.0
C23H26O6,1780120.4
C20H30O8,11925920.0
C18H38O7S,5818797.5
C15H13O12N,1783752.1
C19H13O9N,2382029.5
C16H17O11N,6191829.0
C20H17O8N,2048730.3
C17H21O10N,7566049.5
C18H25O9N,4474606.5
C18H8O11,1717015.8
C15H12O13,5244959.0
C19H12O10,7945252.5
C16H16O10S,4055077.5
C16H16O12,45691948.0
C20H16O9,9262129.0
C17H20O9S,3568690.3
C17H20O11,67597368.0
C21H20O8,7330877.5
C18H24O8S,2810430.8
C18H24O10,46920772.0
C22H24O7,5124170.5
C19H28O9,16618578.0
C23H28O6,3072599.0
C20H32O8,4293726.5
C18H11O10N,1528702.4
C15H15O12N,2665349.8
C19H15O9N,3525003.0
C16H19O11N,5546386.5
C20H19O8N,1993623.6
C17H23O10N,6718879.0
C18H27O9N,5168555.5
C18H10O11,5535444.0
C15H14O11S,2153173.0
C15H14O13,10452699.0
C19H14O10,14173921.0
C16H18O10S,3957473.8
C16H18O12,40802024.0
C20H18O9,15009517.0
C17H22O9S,3801838.3
C17H22O11,34543348.0
C21H22O8,12357370.0
C18H26O8S,2037754.9
C18H26O10,16422657.0
C22H26O7,8199942.5
C19H30O9,4806413.5
C23H30O6,2553107.0
C18H13O10N,2926649.3
C15H17O12N,3917888.5
C19H17O9N,4238406.0
C16H21O11N,6336589.0
C20H21O8N,2780242.5
C17H25O10N,5988442.0
C18H29O9N,2439270.5
C18H12O11,13164942.0
C15H16O11S,2226062.8
C15H16O13,11645333.0
C19H16O10,24938906.0
C16H20O10S,3947931.3
C16H20O12,20294050.0
C20H20O9,24283558.0
C17H24O9S,3889063.8
C17H24O11,11360686.0
C21H24O8,20965812.0
C18H28O10,3601850.5
C22H28O7,11473344.0
C23H32O6,3232716.5
C17H11O11N,1740005.1
C14H15O13N,1609964.4
C18H15O10N,5134065.5
C18H19O4N3S2,1655413.9
C15H19O12N,3876601.0
C19H19O9N,4839166.0
C18H19O8N3,1718018.1
C16H23O11N,5880581.5
C20H23O8N,2617610.8
C17H27O10N,3426066.0
C18H31O9N,1563166.5
C17H10O12,4445240.0
C18H14O9S,2092094.5
C18H14O11,31128644.0
C15H18O11S,2590278.0
C15H18O13,5362764.0
C19H18O10,40467536.0
C16H22O10S,3163218.3
C16H22O12,4894808.5
C20H22O9,39279708.0
C17H26O9S,2593374.8
C17H26O11,2592869.0
C21H26O8,29858922.0
C22H30O7,11586679.0
C21H42O5S,2337937.0
C17H13O11N,3710363.0
C18H17O10N,6759847.5
C26H17O2NS,1632427.9
C15H21O12N,3671470.8
C19H21O9N,5356980.0
C16H25O11N,3679675.3
C20H25O8N,3471808.5
C17H29O10N,1877959.9
C17H12O12,15466221.0
C18H16O11,48987896.0
C19H20O10,59178756.0
C20H24O9,58261268.0
C21H28O8,30539550.0
C22H32O7,8036139.5
C17H15O11N,4922446.5
C14H19O13N,2430550.0
C18H19O10N,6805595.0
C18H23O4N3S2,1711263.3
C15H23O12N,2863202.5
C19H23O9N,5870695.5
C16H27O11N,2157678.8
C20H27O8N,1920628.0
C17H14O10S,3267481.5
C17H14O12,30368160.0
C18H18O11,58229164.0
C19H22O10,73892280.0
C20H26O9,53215684.0
C21H30O8,16302545.0
C16H13O12N,1752307.6
C17H17O11N,6615808.0
C27H13O2N3,1684743.1
C18H21O10N,6511372.5
C19H25O9N,4085529.0
C20H29O8N,1989925.4
C16H12O13,5725251.5
C20H12O10,5032008.5
C17H16O10S,3691593.8
C17H16O12,44188752.0
C21H16O9,4887637.0
C18H20O9S,2785366.0
C18H20O11,65258588.0
C22H20O8,3925089.5
C19H24O10,64423016.0
C20H28O7S,1791086.9
C20H28O9,27395190.0
C21H32O8,6071425.5
C16H15O12N,2925986.8
C20H15O9N,2096040.1
C17H19O11N,5616047.0
C18H23O10N,5098939.5
C19H27O9N,3514824.0
C19H10O11,4039402.5
C16H14O13,13817586.0
C20H14O10,8695543.0
C17H18O10S,3415799.8
C17H18O12,49088252.0
C21H18O9,8271619.0
C18H22O9S,3360516.3
C18H22O11,52954892.0
C22H22O8,5590799.5
C19H26O8S,1948432.6
C19H26O10,32294678.0
C23H26O7,3697436.0
C20H30O9,10319651.0
C21H34O8,1789999.5
C19H13O10N,2004040.9
C16H17O12N,4308048.0
C20H17O9N,2542165.3
C17H21O11N,6005852.5
C18H25O10N,5276776.5
C19H29O9N,2050677.1
C19H12O11,8186262.5
C16H16O11S,2848151.8
C16H16O13,19818910.0
C27H12O5,2216865.0
C20H16O10,12290467.0
C17H20O10S,3471780.0
C17H20O12,32639402.0
C21H20O9,11211183.0
C18H24O9S,2078128.4
C18H24O11,23706038.0
C22H24O8,8745404.0
C19H28O8S,2984380.8
C19H28O10,10242499.0
C23H28O7,5028296.0
C20H32O9,2778575.3
C15H15O13N,2005230.9
C19H15O10N,3216628.0
C16H19O12N,3584763.3
C20H19O9N,3078912.3
C17H23O11N,5357319.5
C21H23O8N,1629196.8
C18H27O10N,4989716.0
C18H10O12,3564596.5
C15H14O14,2028603.9
C19H14O11,14883905.0
C16H18O11S,2376258.0
C16H18O13,15105096.0
C20H18O10,18820174.0
C17H22O10S,2537550.3
C17H22O12,14384212.0
C21H22O9,16059481.0
C18H26O9S,2304090.5
C18H26O11,6655072.5
C22H26O8,13311078.0
C19H30O10,2289261.0
C23H30O7,6196338.0
C18H13O11N,2833297.3
C15H17O13N,1660312.3
C19H17O10N,3972509.5
C16H21O12N,3573156.5
C20H21O9N,2925481.8
C17H25O11N,3796400.8
C21H25O8N,1878454.0
C18H29O10N,3391933.3
C18H12O12,9422557.0
C15H16O14,1568228.3
C19H16O11,23936746.0
C16H20O11S,2061034.4
C16H20O13,5536496.5
C20H20O10,24268534.0
C17H24O12,3789052.8
C21H24O9,24686338.0
C22H28O8,16985870.0
C23H32O7,4424474.5
C18H15O11N,3606584.8
C15H19O13N,2085951.8
C19H19O10N,4954181.0
C16H23O12N,3139660.0
C20H23O9N,2694737.3
C17H27O11N,2928216.3
C18H14O12,20713860.0
C19H18O9S,1881994.1
C19H18O11,34566544.0
C20H22O10,38171036.0
C21H26O9,32969128.0
C22H30O8,15430069.0
C23H34O7,3116481.0
C20H38O7S,12362178.0
C17H13O12N,2055378.3
C18H17O11N,4954846.5
C15H21O13N,2816741.8
C19H21O10N,4632299.0
C16H25O12N,3108594.0
C20H25O9N,3464439.0
C17H12O13,6544412.5
C18H16O12,35107880.0
C19H20O11,48305204.0
C20H24O10,51729472.0
C21H28O9,31134798.0
C22H32O8,9438298.0
C18H36O7N2S,1896286.6
C17H15O12N,3516790.8
C18H19O11N,5889411.0
C15H23O13N,2530697.8
C19H23O10N,5665167.0
C20H27O9N,2807195.3
C17H14O13,16697024.0
C21H14O10,5115589.5
C18H18O10S,2838214.5
C18H18O12,48518860.0
C19H22O9S,2844370.5
C19H22O11,60331736.0
C20H26O10,47847140.0
C21H30O9,16230129.0
C22H34O8,3021565.3
C20H42O7S,2355466.5
C20H13O10N,2168338.3
C17H17O12N,4889625.5
C21H17O9N,1684510.5
C18H21O11N,6803493.5
C19H25O10N,4917298.0
C20H29O9N,2503230.0
C20H12O11,7922011.0
C17H16O11S,3626332.5
C17H16O13,28662114.0
C21H16O10,9472359.0
C18H20O10S,3591528.5
C18H20O12,54106480.0
C22H20O9,7872883.5
C19H24O9S,3349876.8
C19H24O11,48159100.0
C23H24O8,5511551.5
C20H28O8S,2328448.8
C20H28O10,25459078.0
C24H28O7,3381644.0
C21H32O9,6386067.0
C19H11O11N,1754535.5
C16H15O13N,1922222.6
C20H15O10N,2600115.8
C17H19O12N,4966075.0
C21H19O9N,2234047.8
C18H23O11N,6149831.0
C19H27O10N,4924115.0
C20H31O9N,1979103.3
C19H10O12,3271663.8
C16H14O14,6062071.0
C20H14O11,12946428.0
C17H18O11S,3373565.0
C17H18O13,31333380.0
C21H18O10,13634568.0
C18H22O10S,3908617.3
C18H22O12,37608464.0
C22H22O9,12207124.0
C19H26O9S,3365909.3
C19H26O11,20106268.0
C23H26O8,8274976.5
C20H30O8S,2129441.5
C20H30O10,8172583.5
C24H30O7,4249644.5
C21H34O9,1915443.5
C19H13O11N,2795847.8
C16H17O13N,2818382.8
C20H17O10N,3504467.8
C19H17O9N3,1731415.5
C17H21O12N,5214555.0
C21H21O9N,2542431.8
C18H25O11N,6067559.0
C19H29O10N,3253619.0
C19H12O12,9455247.0
C16H16O14,7757462.5
C20H16O11,21020316.0
C17H20O11S,3434140.5
C17H20O13,19193506.0
C21H20O10,21360296.0
C18H24O10S,3754664.5
C18H24O12,13942447.0
C22H24O9,18329268.0
C19H28O9S,2713268.8
C19H28O11,6149818.5
C23H28O8,12060352.0
C20H32O8S,1656000.8
C20H32O10,2117830.8
C24H32O7,5264076.0
C21H36O9,1629138.9
C19H15O11N,4672486.5
C16H19O13N,2977261.5
C20H19O10N,4482034.5
C28H19O2NS,1972214.8
C17H23O12N,5604345.5
C21H23O9N,2577406.8
C18H27O11N,5070853.5
C22H27O8N,1694730.8
C19H31O10N,1629969.8
C18H10O13,1586977.5
C19H14O12,21307694.0
C16H18O12S,2081070.6
C16H18O14,5152052.5
C20H18O11,30925114.0
C17H22O11S,2583354.8
C17H22O13,6488384.5
C21H22O10,30040390.0
C18H26O10S,3049286.8
C18H26O12,4142412.8
C22H26O9,28574034.0
C19H30O9S,2141010.8
C23H30O8,15417694.0
C24H34O7,5281130.0
C18H13O12N,2630264.0
C19H17O11N,5560964.0
C16H21O13N,3396235.0
C20H21O10N,4249232.0
C17H25O12N,4218519.5
C21H25O9N,2884252.3
C18H29O11N,2747555.3
C18H12O13,7316414.5
C19H16O10S,2294724.8
C19H16O12,35316684.0
C16H20O14,2474961.5
C20H20O11,41485272.0
C17H24O11S,2639831.8
C21H24O10,45163492.0
C22H28O9,33661936.0
C23H32O8,13161467.0
C24H36O7,2644999.0
C18H15O12N,3445012.8
C15H19O14N,2024731.6
C19H19O11N,6673697.0
C18H19O10N3,2026276.5
C16H23O13N,2950439.8
C20H23O10N,5464365.0
C17H27O12N,2664755.8
C21H27O9N,3069240.8
C22H31O8N,1861956.9
C18H14O11S,2352724.8
C18H14O13,16971354.0
C19H18O10S,2178144.8
C19H18O12,41600616.0
C20H22O11,51439220.0
C21H26O10,46638720.0
C22H30O9,25650826.0
C23H34O8,5853847.0
C18H17O12N,4323248.5
C15H21O14N,2294199.3
C19H21O11N,6047676.5
C16H25O13N,2146755.3
C20H25O10N,4525000.5
C21H29O9N,2670548.5
C17H12O14,2628842.0
C21H12O11,2982639.0
C18H16O11S,2811120.0
C18H16O13,27338998.0
C19H20O10S,2617084.0
C19H20O12,48212224.0
C20H24O11,52816144.0
C28H24O3S,4100370.3
C21H28O10,31795482.0
C22H32O9,11639078.0
C18H36O8N2S,3008298.8
C23H36O8,1899826.3
C21H44O7S,2926399.3
C17H15O13N,2615871.0
C21H15O10N,2059332.3
C18H19O12N,4355659.0
C15H23O14N,1765202.3
C19H23O11N,5698135.0
C20H27O10N,4199011.0
C20H10O12,2305917.5
C17H14O14,6484868.5
C21H14O11,6914953.5
C18H18O11S,3189642.5
C18H18O13,33049488.0
C22H18O10,7271317.5
C19H22O10S,3001238.5
C19H22O12,43395996.0
C23H22O9,5369761.5
C20H26O9S,2177442.5
C20H26O11,32598952.0
C24H26O8,4104109.5
C21H30O10,13650868.0
C25H30O7,1895865.5
C22H34O9,3620800.5
C20H42O8S,2778061.8
C20H13O11N,2113746.3
C17H17O13N,2904793.3
C21H17O10N,2343134.3
C18H21O12N,4701413.0
C19H25O11N,5083377.0
C20H29O10N,3543293.3
C21H33O9N,1615625.3
C20H12O12,6558231.0
C17H16O14,11208222.0
C21H16O11,10298915.0
C18H20O11S,2844708.0
C18H20O13,28036650.0
C22H20O10,10602031.0
C19H24O10S,2388528.3
C19H24O12,24481334.0
C23H24O9,8128059.0
C20H28O9S,2641468.3
C20H28O11,13807170.0
C24H28O8,5473863.0
C21H32O10,4657742.0
C25H32O7,2064467.1
C16H15O14N,1730662.5
C20H15O11N,2581867.5
C17H19O13N,2443634.5
C21H19O10N,2901367.5
C18H23O12N,4575102.5
C22H23O9N,1777795.5
C19H27O11N,3989386.5
C20H31O10N,1913750.5
C19H10O13,1737892.1
C20H14O12,9316528.0
C17H18O14,9257143.0
C21H18O11,13373628.0
C18H22O13,12718275.0
C22H22O10,12568776.0
C19H26O12,5992655.0
C23H26O9,10016980.0
C20H30O11,3557595.0
C24H30O8,7227616.0
C25H34O7,2946796.3
C20H17O11N,3203588.3
C17H21O13N,2924555.3
C21H21O10N,2165776.3
C18H25O12N,3611159.3
C22H25O9N,1876508.3
C19H29O11N,2961955.3
C19H12O13,5171004.5
C27H12O7,2372422.8
C20H16O12,18572104.0
C17H20O14,5567311.5
C21H20O11,21517140.0
C18H24O11S,2271061.5
C18H24O13,4728667.5
C22H24O10,20206432.0
C19H28O12,1656167.6
C23H28O9,17671020.0
C24H32O8,8319864.5
C19H15O12N,2949264.5
C16H19O14N,1632663.4
C20H19O11N,3912860.5
C17H23O13N,3373731.5
C21H23O10N,2728104.5
C18H27O12N,2658991.5
C22H27O9N,2461876.5
C19H31O11N,1674427.5
C19H14O13,12295636.0
C20H18O10S,1992154.4
C20H18O12,25376224.0
C17H22O14,2169319.3
C21H22O11,28046828.0
C22H26O10,27727352.0
C23H30O9,17950212.0
C24H34O8,6166032.0
C25H38O7,1621020.1
C19H17O12N,3822375.5
C16H21O14N,1991982.5
C20H21O11N,3816243.5
C17H25O13N,2355514.5
C21H25O10N,2487615.5
C18H29O12N,1819974.4
C22H29O9N,2641227.5
C18H12O14,2683999.0
C30H12O3S,1892712.0
C19H16O13,22358122.0
C20H20O12,33863800.0
C21H24O11,36878468.0
C22H28O10,31733902.0
C23H32O9,12109979.0
C24H36O8,3893414.5
C18H15O13N,2235313.3
C19H19O12N,4831677.5
C20H23O11N,4355529.5
C21H27O10N,3207637.3
C18H14O14,8184564.0
C22H14O11,4009720.8
C19H18O11S,2300154.0
C19H18O13,30939904.0
C20H22O10S,2049541.8
C20H22O12,41057036.0
C21H26O11,38173464.0
C22H30O10,21719844.0
C23H34O9,6306607.5
C18H17O13N,3243077.3
C19H21O12N,5352529.0
C20H25O11N,4513885.0
C21H29O10N,3446889.0
C21H12O12,4348288.0
C18H16O14,14466439.0
C22H16O11,8156556.0
C19H20O11S,2770828.8
C19H20O13,36076948.0
C23H20O10,7379351.5
C20H24O10S,2883992.8
C20H24O12,37076384.0
C31H20O4,2886561.5
C24H24O9,4470179.5
C21H28O11,25288106.0
C32H24O3,2683821.5
C25H28O8,3140015.3
C22H32O10,9369014.0
C18H36O9N2S,1853371.1
C23H36O9,1986498.1
C21H15O11N,1871568.3
C18H19O13N,3358423.3
C22H19O10N,1734876.0
C19H23O12N,4094691.0
C23H23O9N,1620456.0
C20H27O11N,5054191.0
C21H31O10N,2925818.8
C20H10O13,2062852.6
C17H14O15,2596875.5
C21H14O12,10254353.0
C18H18O12S,2372113.5
C18H18O14,20103192.0
C22H18O11,12458012.0
C19H22O11S,3053597.3
C19H22O13,28000292.0
C30H18O5,3308582.3
C23H22O10,10457128.0
C20H26O10S,3013673.3
C20H26O12,22573102.0
C24H26O9,7557172.0
C21H30O11,10108987.0
C25H30O8,5205056.0
C22H34O10,3073094.8
C26H34O7,2005067.6
C20H13O12N,2189139.8
C17H17O14N,1961818.5
C21H17O11N,2752351.5
C18H21O13N,3761510.5
C22H21O10N,1609579.3
C19H25O12N,5427570.0
C23H25O9N,1818487.1
C20H29O11N,4084094.0
C20H12O13,5225106.5
C17H16O15,4471449.5
C21H16O12,16147102.0
C18H20O12S,2192031.3
C18H20O14,15295141.0
C29H16O6,3099304.3
C22H20O11,17519274.0
C19H24O13,15418033.0
C23H24O10,15643318.0
C20H28O10S,2726070.8
C20H28O12,8956605.0
C24H28O9,11387586.0
C21H32O11,3052232.5
C25H32O8,6468301.5
C26H36O7,2138841.0
C20H15O12N,3112928.0
C17H19O14N,2793446.8
C21H19O11N,4149227.8
C18H23O13N,3918834.5
C22H23O10N,2638327.5
C21H23O9N3,2271739.0
C19H27O12N,4397054.0
C20H31O11N,3121162.0
C20H14O13,12703005.0
C17H18O15,4508964.0
C21H18O12,25740584.0
C18H22O14,7669039.5
C29H18O6,4526386.5
C22H22O11,24880436.0
C19H26O13,4843835.5
C30H22O5,5159230.5
C23H26O10,22164800.0
C20H30O12,2325319.0
C24H30O9,16491852.0
C25H34O8,7345495.5
C19H13O13N,2111069.0
C20H17O12N,4333161.0
C17H21O14N,2118767.5
C21H21O11N,4878964.5
C18H25O13N,4011643.3
C22H25O10N,3060352.3
C19H29O12N,3100295.0
C23H29O9N,2169739.8
C20H33O11N,1605778.5
C19H12O14,4013976.5
C20H16O11S,1635742.4
C20H16O13,24029092.0
C17H20O15,2489771.0
C21H20O12,32966576.0
C18H24O14,2091446.5
C22H24O11,33376188.0
C30H24O5,3511749.3
C23H28O10,28477384.0
C24H32O9,17127378.0
C25H36O8,5142494.5
C19H15O13N,3206370.3
C20H19O12N,4200686.0
C17H23O14N,2383604.5
C21H23O11N,4499705.5
C18H27O13N,2358016.3
C22H27O10N,2834693.0
C19H31O12N,1914123.8
C19H14O14,9187868.0
C20H18O13,31935016.0
C21H22O10S,1957933.1
C21H22O12,37866036.0
C22H26O11,37923392.0
C23H30O10,25561674.0
C24H34O9,9828949.0
C25H38O8,2504801.0
C19H17O13N,3370851.0
C20H21O12N,4976494.5
C17H25O14N,2817909.5
C21H25O11N,4104058.3
C22H29O10N,3194757.8
C22H12O12,2476691.8
C19H16O12S,1811348.8
C19H16O14,15985818.0
C20H20O11S,2764960.3
C20H20O13,33909924.0
C21H24O10S,2532011.8
C21H24O12,39087280.0
C22H28O11,31042748.0
C26H28O8,1837121.5
C23H32O10,14834888.0
C24H36O9,5208276.0
C22H15O11N,1710040.8
C19H19O13N,3940831.5
C16H23O15N,1821670.1
C20H23O12N,4322795.0
C21H27O11N,4185590.3
C22H31O10N,3213825.8
C23H35O9N,1628173.3
C18H14O15,3145481.0
C22H14O12,5901069.5
C19H18O12S,2277646.8
C19H18O14,21040916.0
C23H18O11,7221017.0
C20H22O11S,2299674.0
C20H22O13,30371616.0
C24H22O10,4931364.5
C21H26O12,27823916.0
C25H26O9,3665711.8
C22H30O11,17063734.0
C33H26O3,2819897.5
C26H30O8,2590011.3
C23H34O10,6274882.0
C22H46O8S,1825625.8
C18H17O14N,1819467.4
C22H17O11N,2093136.1
C19H21O13N,3243094.8
C23H21O10N,1903195.4
C20H25O12N,3970146.0
C21H29O11N,3956845.5
C22H33O10N,2231928.8
C21H12O13,3677559.0
C18H16O13S,1621368.1
C18H16O15,6259069.5
C22H16O12,10420610.0
C19H20O12S,2966403.5
C19H20O14,20054410.0
C23H20O11,9167246.0
C20H24O11S,2362254.8
C20H24O13,21123476.0
C31H20O5,2422679.3
C24H24O10,7825817.0
C21H28O12,13787552.0
C32H24O4,3659170.5
C25H28O9,6656420.5
C22H32O11,6633899.0
C26H32O8,3748271.5
C21H15O12N,2103990.8
C18H19O14N,2009789.4
C22H19O11N,2170050.0
C19H23O13N,3133128.8
C20H27O12N,4257492.0
C21H31O11N,3012831.0
C21H14O13,7822310.5
C18H18O15,7064557.0
C22H18O12,13124594.0
C19H22O14,13370360.0
C23H22O11,12489725.0
C20H26O13,9227267.0
C24H26O10,10314760.0
C21H30O12,5017614.5
C25H30O9,7236627.0
C22H34O11,1985049.6
C26H34O8,4070430.3
C27H38O7,2014761.5
C21H17O12N,3080483.0
C18H21O14N,2333993.5
C22H21O11N,1961262.3
C19H25O13N,3921204.8
C20H29O12N,2924351.8
C21H33O11N,1664075.0
C20H12O14,2313284.5
C28H12O6S,2903624.5
C21H16O13,13727312.0
C18H20O15,4920918.0
C22H20O12,18429530.0
C19H24O14,5732961.0
C23H24O11,15418982.0
C20H28O13,2368108.3
C24H28O10,14169713.0
C21H32O12,1862263.4
C25H32O9,9236092.0
C26H36O8,4032135.0
C27H40O7,1700498.1
