molecular formula,Altamaha_SW48_000107-3_p08
C15H18O9S,2573150.8
C15H18O11,26276710.0
C19H18O8,12936045.0
C16H22O8S,2990446.5
C16H22O10,20456310.0
C20H22O7,9573245.0
C17H26O9,7670662.5
C21H26O6,4630413.0
C18H30O8,1920406.1
C22H30O5,1739676.9
C20H42O4N2,8285131.0
C17H13O9N,2742031.5
C14H17O11N,2748184.8
C18H17O8N,3001631.3
C15H21O10N,5242152.5
C19H21O7N,1676591.3
C16H25O9N,2961208.5
C17H12O10,11376315.0
C14H16O10S,2114748.5
C14H16O12,7986884.0
C18H16O9,21423818.0
C15H20O9S,3794636.3
C15H20O11,10696404.0
C19H20O8,21878490.0
C16H24O8S,2527964.0
C16H24O10,5276387.5
C20H24O7,17377002.0
C17H28O9,2245363.5
C21H28O6,6204154.0
C16H11O10N,1827433.1
C13H15O12N,1641586.1
C17H15O9N,4634745.0
C14H19O11N,3546241.8
C18H19O8N,3942536.5
C15H23O10N,3922065.5
C19H23O7N,1952408.1
C16H27O9N,1799585.1
C18H35O5NS,12136633.0
C16H10O11,4454928.0
C17H14O10,25860640.0
C14H18O10S,1995809.0
C14H18O12,3169832.5
C18H18O9,32766512.0
C15H22O9S,3327536.5
C15H22O11,2050104.1
C19H22O8,36248128.0
C20H26O7,24390222.0
C21H30O6,4430430.0
C16H13O10N,4320200.5
C13H17O12N,1566161.6
C17H17O9N,5491672.0
C14H21O11N,2757601.3
C18H21O8N,4335591.5
C15H25O10N,2216944.5
C16H29O9N,1810944.1
C18H37O5NS,2391575.5
C16H12O11,15519082.0
C17H16O10,40254840.0
C18H20O9,53075336.0
C17H20O8N2,3930509.8
C19H24O8,49749400.0
C20H28O7,21061032.0
C21H32O6,2624951.3
C16H15O10N,4571933.0
C13H19O12N,1860902.0
C17H19O9N,6237996.5
C14H23O11N,2358581.3
C18H23O8N,3696443.8
C19H27O7N,1499210.9
C15H10O12,1902249.6
C19H10O9,2041520.1
C16H14O9S,2568369.5
C16H14O11,34562232.0
C20H14O8,2365119.3
C17H18O10,61563080.0
C16H18O9N2,4571340.5
C18H22O9,71180504.0
C19H26O8,45424872.0
C20H30O7,11407606.0
C18H38O6S,4560134.0
C15H13O11N,2739286.0
C16H17O10N,6359653.0
C17H21O9N,7111284.0
C18H25O8N,3988099.3
C15H12O12,9278443.0
C19H12O9,4470769.5
C16H16O9S,3094515.0
C16H16O11,52831228.0
C20H16O8,4754432.5
C17H20O8S,3236865.8
C17H20O10,72918024.0
C21H20O7,4047887.5
C18H24O9,54846488.0
C22H24O6,2762270.3
C19H28O8,21308454.0
C20H32O7,4445238.0
C15H15O11N,4123024.5
C19H15O8N,1838998.6
C16H19O10N,7089567.0
C17H23O9N,7138734.0
C18H27O8N,3620284.8
C21H39O5N,2906089.0
C18H10O10,4087574.0
C15H14O10S,2890519.3
C15H14O12,19887902.0
C26H10O4,1595682.3
C19H14O9,7812900.5
C16H18O9S,3451685.8
C16H18O11,54077228.0
C20H18O8,7749427.0
C17H22O8S,2736948.5
C17H22O10,50997052.0
C21H22O7,5828418.0
C18H26O9,21755722.0
C22H26O6,3990352.5
C19H30O8,5403481.0
C18H13O9N,2632371.0
C15H17O11N,4217019.5
C19H17O8N,2413761.5
C16H21O10N,6631626.0
C17H25O9N,5398744.5
C18H29O8N,2252519.0
C18H12O10,7989817.0
C15H16O10S,2569274.5
C15H16O12,20470338.0
C19H16O9,11838024.0
C16H20O9S,2670664.8
C16H20O11,30362192.0
C13H24O11S,1513809.0
C20H20O8,11868758.0
C17H24O8S,2957911.0
C17H24O10,17844830.0
C21H24O7,8655460.0
C18H28O9,5640812.5
C22H28O6,4302450.5
C19H32O8,1631354.9
C17H11O10N,1532351.5
C18H15O9N,3303373.8
C17H15O8N3,1593042.1
C15H19O11N,3948502.0
C19H19O8N,2648027.8
C16H23O10N,4825060.0
C20H23O7N,1710570.1
C17H27O9N,3915762.3
C17H10O11,3855677.0
C14H14O13,2608965.3
C18H14O10,15981899.0
C15H18O10S,2928460.5
C15H18O12,11644243.0
C19H18O9,18591066.0
C16H22O9S,2282842.5
C16H22O11,9114977.0
C20H22O8,17894760.0
C17H26O10,4314479.5
C21H26O7,12590453.0
C22H30O6,4268419.0
C17H13O10N,2524872.5
C14H17O12N,1674448.5
C18H17O9N,4361942.5
C15H21O11N,4310750.5
C19H21O8N,2540260.0
C16H25O10N,2911980.3
C20H25O7N,1596402.0
C17H29O9N,1863418.0
C17H12O11,9431101.0
C14H16O13,1608260.8
C18H16O10,24481866.0
C15H20O10S,2412619.8
C15H20O12,3145298.3
C19H20O9,28946520.0
C16H24O9S,1622105.4
C16H24O11,2358368.0
C20H24O8,27848806.0
C21H28O7,13062259.0
C22H32O6,2647169.0
C17H15O10N,3828158.0
C14H19O12N,1878469.8
C18H19O9N,3701195.5
C15H23O11N,2727379.3
C19H23O8N,2591193.0
C16H10O12,2075419.0
C17H14O9S,2009377.9
C17H14O11,21189416.0
C18H18O10,33674036.0
C19H22O9,43455300.0
C20H26O8,29446992.0
C21H30O7,8676190.0
C16H13O11N,1820305.9
C17H17O10N,5199007.0
C18H21O9N,4586668.0
C15H25O11N,1676979.8
C19H25O8N,2554041.3
C16H12O12,7362034.5
C20H12O9,1805303.8
C17H16O9S,1820152.9
C17H16O11,32617984.0
C18H20O10,49493516.0
C19H24O9,48854552.0
C20H28O8,21755430.0
C21H32O7,3374643.0
C16H15O11N,3322718.8
C17H19O10N,6504299.5
C18H23O9N,4638584.0
C19H27O8N,2087300.9
C19H10O10,2337965.8
C16H14O10S,2374831.0
C16H14O12,19331254.0
C20H14O9,4491450.5
C17H18O9S,2540219.5
C17H18O11,45979840.0
C21H18O8,3700935.0
C18H22O10,56244432.0
C22H22O7,2581715.5
C19H26O9,34838748.0
C23H26O6,1962208.0
C20H30O8,9949415.0
C18H38O7S,4825333.0
C15H13O12N,1556746.8
C19H13O9N,1951247.9
C16H17O11N,4322839.0
C17H21O10N,6077987.5
C18H25O9N,4630064.0
C19H29O8N,1890364.3
C15H12O13,3012951.5
C19H12O10,6349660.5
C16H16O10S,2234717.8
C16H16O12,31234916.0
C20H16O9,7422825.0
C17H20O9S,3373930.0
C17H20O11,48462704.0
C21H20O8,7037813.0
C18H24O8S,1686902.3
C18H24O10,37862268.0
C22H24O7,4503425.5
C19H28O9,14052232.0
C23H28O6,1783181.6
C20H32O8,3757972.5
C15H15O12N,1643695.5
C19H15O9N,1660596.6
C16H19O11N,4812987.5
C20H19O8N,2023104.6
C17H23O10N,6728903.5
C18H27O9N,5110995.5
C18H10O11,3084780.0
C15H14O11S,2158573.0
C15H14O13,7534067.0
C26H10O5,1571830.0
C19H14O10,10954232.0
C16H18O10S,2760185.0
C16H18O12,30752254.0
C20H18O9,12832260.0
C17H22O9S,2896900.8
C17H22O11,27893258.0
C21H22O8,10833424.0
C18H26O8S,2349072.5
C18H26O10,14454294.0
C22H26O7,7044635.5
C19H30O9,4805154.0
C23H30O6,3184679.3
C18H13O10N,2097465.8
C15H17O12N,2563904.8
C19H17O9N,3366725.8
C19H21O3N3S2,1719497.5
C16H21O11N,5998412.5
C20H21O8N,1876817.3
C17H25O10N,6365016.0
C18H29O9N,3124067.8
C18H12O11,9629812.0
C15H16O13,7895162.5
C19H16O10,18923648.0
C16H20O10S,2976384.3
C16H20O12,14360710.0
C20H20O9,21115018.0
C17H24O9S,3161227.8
C17H24O11,10119314.0
C21H24O8,18378902.0
C18H28O10,3288221.0
C22H28O7,10881186.0
C23H32O6,2853037.3
C18H15O10N,4705720.0
C17H15O9N3,1604539.5
C15H19O12N,3761598.5
C19H19O9N,3886531.3
C18H19O8N3,1584966.8
C16H23O11N,6174154.0
C20H23O8N,2995150.5
C17H27O10N,3927509.3
C18H31O9N,2338784.5
C17H10O12,2861789.3
C18H14O11,23352040.0
C15H18O11S,1933545.5
C15H18O13,3784431.0
C19H18O10,32187124.0
C16H22O10S,2669300.8
C16H22O12,4437754.0
C20H22O9,33653504.0
C17H26O9S,2355455.8
C17H26O11,2326277.3
C21H26O8,26567434.0
C22H30O7,10928917.0
C23H34O6,2241824.3
C17H13O11N,2851352.0
C18H17O10N,5717027.0
C15H21O12N,3076649.3
C19H21O9N,5187630.0
C16H25O11N,3899444.3
C20H25O8N,3274809.0
C17H29O10N,2389055.3
C17H12O12,10343743.0
C18H16O11,34997580.0
C19H20O10,46605652.0
C20H24O9,49464672.0
C21H28O8,27362666.0
C22H32O7,7058805.5
C17H15O11N,3981936.5
C18H19O10N,6037115.0
C15H23O12N,1907329.3
C19H23O9N,4465285.5
C20H27O8N,3012752.5
C17H14O12,21067662.0
C21H14O9,2860947.3
C18H18O9S,2381716.3
C18H18O11,43665304.0
C22H18O8,3479453.8
C19H22O10,59705252.0
C20H26O9,45934512.0
C21H30O8,14182329.0
C22H34O7,3237827.5
C28H42O2,4337628.5
C16H13O12N,1879724.1
C17H17O11N,4421814.5
C18H21O10N,6122689.0
C19H25O9N,4340939.0
C20H29O8N,1992917.5
C16H12O13,3542466.0
C20H12O10,3865030.3
C17H16O10S,2615751.0
C17H16O12,30058956.0
C21H16O9,4423120.5
C18H20O11,48597464.0
C17H20O10N2,2892761.5
C22H20O8,2820570.5
C19H24O10,49187296.0
C27H24O4,1908201.0
C20H28O9,23640554.0
C21H32O8,5414388.5
C16H15O12N,2031840.5
C20H15O9N,1921508.6
C17H19O11N,5239530.5
C18H23O10N,5654260.5
C19H27O9N,4135678.5
C19H10O11,2301415.8
C16H14O13,9212909.0
C20H14O10,6994929.5
C17H18O10S,2812402.5
C17H18O12,33713144.0
C21H18O9,5983227.5
C18H22O9S,2213372.3
C18H22O11,39595008.0
C22H22O8,5402629.5
C19H26O10,25185290.0
C23H26O7,3661839.0
C20H30O9,8234005.0
C24H30O6,2067993.0
C21H34O8,1592350.8
C16H17O12N,2978051.0
C20H17O9N,2185991.0
C17H21O11N,5644556.5
C18H25O10N,4584726.5
C19H29O9N,2922784.0
C19H12O11,5889537.5
C16H16O11S,1739522.6
C16H16O13,13577735.0
C27H12O5,2072073.8
C20H16O10,10085899.0
C17H20O10S,2284556.0
C17H20O12,24260112.0
C21H20O9,9348629.0
C18H24O9S,2294805.8
C18H24O11,18169370.0
C22H24O8,8384030.5
C19H28O10,8191524.0
C23H28O7,4292136.0
C20H32O9,2220589.5
C19H15O10N,2039054.4
C16H19O12N,2904851.8
C20H19O9N,2373911.8
C17H23O11N,5362461.0
C21H23O8N,1889569.3
C18H27O10N,5035814.5
C15H14O14,1626630.5
C19H14O11,11681802.0
C16H18O11S,2309643.3
C16H18O13,10201104.0
C20H18O10,14979092.0
C17H22O10S,2534420.5
C17H22O12,10954777.0
C21H22O9,14454813.0
C18H26O9S,1558557.8
C18H26O11,6246434.0
C22H26O8,10891302.0
C19H30O10,2083883.5
C23H30O7,5915695.5
C24H34O6,1572920.5
C18H13O11N,2256133.3
C19H17O10N,3276046.3
C16H21O12N,2875155.5
C20H21O9N,2652951.5
C17H25O11N,3636508.8
C18H29O10N,3221797.8
C18H12O12,6052345.0
C15H16O14,1728510.4
C19H16O11,18137602.0
C16H20O13,3653127.3
C20H20O10,20185610.0
C17H24O12,2911760.3
C21H24O9,20673044.0
C22H28O8,14164509.0
C23H32O7,4053541.8
C18H15O11N,2941684.5
C19H19O10N,3707645.3
C16H23O12N,2427650.5
C20H23O9N,2658566.0
C17H27O11N,2782475.3
C18H14O10S,1899996.1
C18H14O12,14291936.0
C19H18O11,23843816.0
C16H22O11S,1785833.8
C20H22O10,32142322.0
C21H26O9,27169786.0
C22H30O8,14001155.0
C23H34O7,3277835.5
C20H38O7S,58610700.0
C18H17O11N,3467475.3
C19H21O10N,4136155.8
C16H25O12N,1853664.8
C20H25O9N,2981092.3
C17H12O13,3094958.8
C18H16O12,23745976.0
C19H20O11,36754880.0
C20H24O10,43242952.0
C21H28O9,25621968.0
C22H32O8,8474072.0
C18H36O7N2S,1986523.8
C17H15O12N,1896601.5
C18H19O11N,4775586.0
C19H23O10N,4637354.0
C20H27O9N,3704498.3
C21H31O8N,1606330.4
C17H14O13,10139510.0
C21H14O10,4489081.0
C18H18O12,36165500.0
C22H18O9,3389313.0
C19H22O9S,2276737.8
C19H22O11,47110020.0
C23H22O8,3126665.3
C20H26O10,39679884.0
C21H30O9,15521686.0
C22H34O8,3139486.0
C20H42O7S,2316198.8
C17H17O12N,3778648.5
C21H17O9N,1604187.8
C18H21O11N,5378144.5
C19H25O10N,5075048.0
C20H29O9N,3345520.0
C20H12O11,5498152.5
C17H16O13,19945772.0
C21H16O10,7129392.0
C18H20O10S,2830128.8
C18H20O12,39082292.0
C22H20O9,6367544.0
C19H24O9S,2474808.5
C19H24O11,37394748.0
C23H24O8,5632319.5
C20H28O8S,1581376.4
C20H28O10,20486468.0
C24H28O7,3204935.5
C21H32O9,5613900.0
C20H15O10N,1937411.1
C17H19O12N,3794439.5
C21H19O9N,1757194.8
C18H23O11N,6105615.0
C19H27O10N,5047831.0
C20H31O9N,2048542.5
C16H14O14,3753677.0
C20H14O11,8600272.0
C17H18O11S,1997008.8
C17H18O13,22379220.0
C21H18O10,11610840.0
C18H22O10S,2987736.3
C18H22O12,27015900.0
C22H22O9,9292511.0
C19H26O9S,2078431.8
C19H26O11,17300196.0
C23H26O8,8440551.0
C20H30O8S,1692903.3
C20H30O10,7133931.0
C24H30O7,4128494.0
C21H34O9,2228466.5
C19H13O11N,2338715.8
C16H17O13N,1810847.9
C20H17O10N,2757027.0
C17H21O12N,5082023.5
C21H21O9N,2432426.3
C29H21ONS,1562797.0
C18H25O11N,5991342.5
C19H29O10N,3319734.0
C19H12O12,5844065.5
C16H16O14,5930085.5
C20H16O11,16358505.0
C17H20O11S,1723497.3
C17H20O13,14564461.0
C21H20O10,19512432.0
C18H24O10S,2603120.5
C18H24O12,10867828.0
C22H24O9,15678583.0
C19H28O9S,2509943.8
C19H28O11,4862075.0
C23H28O8,11181182.0
C20H32O10,2413186.5
C24H32O7,5482629.5
C21H36O9,1620873.8
C19H15O11N,3221804.8
C16H19O13N,2654001.0
C20H19O10N,3587380.0
C19H19O9N3,2070326.1
C17H23O12N,5041464.0
C21H23O9N,2500923.0
C18H27O11N,5491007.0
C19H31O10N,1670470.3
C22H43O5NS,1781080.0
C18H10O13,1712612.3
C19H14O12,14499307.0
C16H18O14,3919343.3
C20H18O11,24329714.0
C17H22O11S,2513907.0
C17H22O13,5261814.5
C21H22O10,26344954.0
C18H26O10S,1894905.9
C18H26O12,2598909.3
C22H26O9,24706560.0
C23H30O8,13573639.0
C24H34O7,4755982.0
C19H17O11N,4169391.3
C18H17O10N3,1602737.4
C16H21O13N,2648755.3
C20H21O10N,4160182.0
C17H25O12N,4047546.0
C21H25O9N,2826429.0
C18H29O11N,2983105.0
C18H12O13,4561760.0
C19H16O12,24469350.0
C20H20O11,32137070.0
C21H24O10,35422068.0
C22H28O9,28942202.0
C23H32O8,12011394.0
C24H36O7,2583944.3
C18H15O12N,2823708.8
C19H19O11N,5062691.5
C16H23O13N,2557479.0
C20H23O10N,3354666.0
C17H27O12N,2743853.8
C21H27O9N,2922544.5
C18H14O13,11188429.0
C19H18O12,30122196.0
C20H22O11,39518428.0
C21H26O10,38060256.0
C22H30O9,22368488.0
C23H34O8,5769453.5
C18H17O12N,3895683.0
C19H21O11N,4581769.0
C20H25O10N,4205967.5
C21H29O9N,2444694.0
C21H12O11,2881065.0
C18H16O13,17076780.0
C22H16O10,4653615.5
C19H20O10S,2315312.0
C19H20O12,34300468.0
C23H20O9,4353589.5
C20H24O11,41476664.0
C21H28O10,27812416.0
C22H32O9,10224198.0
C18H36O8N2S,2006088.0
C23H36O8,1865291.8
C18H19O12N,3868379.3
C19H23O11N,4914913.5
C20H27O10N,5054183.5
C21H31O9N,2178797.5
C17H14O14,3936120.5
C21H14O11,6052731.0
C18H18O11S,2168699.5
C18H18O13,23094142.0
C22H18O10,6312833.0
C19H22O10S,2294657.5
C19H22O12,33391492.0
C23H22O9,4718471.0
C20H26O9S,2237319.5
C20H26O11,26403722.0
C24H26O8,3226509.0
C21H30O10,11135888.0
C22H34O9,2610070.3
C20H42O8S,2741660.8
C20H13O11N,1744156.9
C17H17O13N,2915872.3
C21H17O10N,1670178.8
C18H21O12N,3356710.3
C19H25O11N,4634668.0
C20H29O10N,3888177.8
C21H33O9N,1602615.6
C20H12O12,3847353.8
C17H16O14,7990461.0
C21H16O11,8387775.5
C18H20O11S,2033344.0
C18H20O13,19535042.0
C22H20O10,8969413.0
C19H24O10S,2313413.8
C19H24O12,19051720.0
C23H24O9,7533771.0
C20H28O9S,2062539.6
C20H28O11,10630350.0
C24H28O8,5273808.5
C21H32O10,3422420.0
C25H32O7,2493142.5
C20H15O11N,2173787.0
C17H19O13N,2384222.3
C21H19O10N,2529120.5
C18H23O12N,4371812.0
C19H27O11N,3919209.5
C20H31O10N,1949039.1
C20H14O12,6778353.5
C17H18O14,7007732.5
C21H18O11,10956279.0
C18H22O11S,1788919.5
C18H22O13,9270778.0
C22H22O10,11412989.0
C19H26O12,5816831.5
C23H26O9,8205826.0
C20H30O11,2838533.3
C24H30O8,5916167.5
C25H34O7,1944077.1
C20H17O11N,2577036.3
C17H21O13N,2530959.3
C21H21O10N,2616465.5
C18H25O12N,3342996.8
C19H29O11N,2396826.0
C19H12O13,2242327.3
C20H16O12,13047581.0
C17H20O14,4056863.8
C21H20O11,16221986.0
C18H24O13,3458853.0
C22H24O10,15427367.0
C19H28O12,2365738.3
C23H28O9,13530925.0
C24H32O8,8050481.5
C25H36O7,2359095.0
C19H15O12N,2314156.0
C20H19O11N,2626481.3
C19H19O10N3,1843122.8
C17H23O13N,2118068.3
C21H23O10N,2032054.4
C18H27O12N,2150329.3
C22H27O9N,1902523.5
C19H14O13,7639095.0
C20H18O10S,1623097.8
C20H18O12,18569276.0
C17H22O14,1574975.1
C21H22O11,20650050.0
C22H26O10,23324742.0
C23H30O9,15071307.0
C24H34O8,6149200.5
C19H17O12N,3165894.5
C20H21O11N,2763979.5
C17H25O13N,1891790.4
C21H25O10N,3001552.5
C22H29O9N,1706197.5
C22H12O11,2050122.1
C19H16O13,14747981.0
C23H16O10,2621263.0
C20H20O12,23996754.0
C21H24O9S,1732436.4
C21H24O11,29247830.0
C22H28O10,24766812.0
C23H32O9,10938721.0
C24H36O8,3066725.5
C18H15O13N,1976787.0
C19H19O12N,3205591.8
C20H23O11N,3463644.8
C21H27O10N,2814945.5
C22H31O9N,1709542.4
C18H14O14,4797013.5
C22H14O11,3344983.8
C19H18O13,21768794.0
C23H18O10,3654236.5
C20H22O10S,2396253.0
C20H22O12,29952608.0
C24H22O9,2505313.3
C21H26O11,28920420.0
C22H30O10,17717864.0
C23H34O9,5144173.5
C18H17O13N,2200797.0
C19H21O12N,3589857.8
C20H25O11N,3710694.5
C21H29O10N,4026091.3
C22H33O9N,2195184.0
C21H12O12,3290970.0
C18H16O14,9438045.0
C22H16O11,6070110.5
C19H20O11S,2483039.0
C19H20O13,26078050.0
C23H20O10,5717859.5
C20H24O10S,1938787.9
C20H24O12,28371814.0
C31H20O4,3045223.3
C24H24O9,4312936.0
C21H28O11,19245930.0
C32H24O3,3383148.0
C25H28O8,2255212.8
C22H32O10,8903535.0
C26H32O7,1815921.4
C23H36O9,2080884.1
C21H15O11N,1955806.5
C18H19O13N,2819041.3
C22H19O10N,2307043.3
C19H23O12N,4389862.0
C20H27O11N,4295658.5
C21H31O10N,3299823.3
C22H35O9N,1621235.9
C21H14O12,6229084.0
C18H18O14,13245535.0
C29H14O6,1697887.9
C22H18O11,9874529.0
C19H22O11S,2070113.0
C19H22O13,20601956.0
C30H18O5,2483300.5
C23H22O10,8356965.0
C20H26O10S,2095205.6
C20H26O12,18025576.0
C24H26O9,6528106.0
C21H30O11,8825964.0
C25H30O8,5122158.5
C22H34O10,3032177.0
C26H34O7,2339443.0
C21H17O11N,2460382.5
C18H21O13N,3224289.3
C22H21O10N,2304739.0
C19H25O12N,4818150.0
C23H25O9N,1702375.8
C20H29O11N,4248810.5
C21H33O10N,2301679.0
C20H12O13,3043157.8
C17H16O15,3244888.5
C21H16O12,12234074.0
C18H20O14,12172637.0
C29H16O6,2296670.3
C22H20O11,14417247.0
C19H24O13,11201890.0
C23H24O10,13294948.0
C20H28O10S,1964388.0
C20H28O12,6618470.0
C24H28O9,10663272.0
C21H32O11,2700650.8
C25H32O8,6190444.5
C26H36O7,2258801.3
C20H15O12N,2794455.3
C17H19O14N,1681882.0
C21H19O11N,3686876.0
C29H19O3NS,1769693.5
C18H23O13N,3320286.5
C22H23O10N,2497504.5
C21H23O9N3,1787361.9
C19H27O12N,3956195.0
C23H27O9N,1924581.0
C20H31O11N,2487783.8
C20H14O13,8318546.5
C17H18O15,2969685.3
C21H18O12,18251352.0
C18H22O14,6635098.0
C29H18O6,4376155.0
C22H22O11,19492444.0
C19H26O13,3531358.3
C30H22O5,5345887.5
C23H26O10,19103328.0
C20H30O12,2136674.8
C24H30O9,14974565.0
C25H34O8,6846057.5
C26H38O7,1961069.9
C20H17O12N,3137235.8
C21H21O11N,3525336.3
C20H21O10N3,2016729.8
C18H25O13N,3649243.0
C22H25O10N,2836188.8
C19H29O12N,2797279.5
C23H29O9N,1920225.4
C19H12O14,2299210.5
C20H16O11S,1850188.8
C20H16O13,16883534.0
C21H20O10S,2290513.3
C21H20O12,25341780.0
C18H24O14,2023254.3
C22H24O11,26373976.0
C30H24O5,3788636.0
C23H28O10,25333596.0
C24H32O9,14655329.0
C25H36O8,5199718.0
C19H15O13N,1780172.0
C20H19O12N,3413968.8
C21H23O11N,3821525.3
C18H27O13N,1986519.9
C22H27O10N,2894809.8
C23H31O9N,1561054.4
C19H14O14,5775432.0
C23H14O11,2039370.3
C20H18O11S,2070090.6
C20H18O13,21401676.0
C21H22O10S,2313807.3
C21H22O12,27013202.0
C22H26O11,30421078.0
C23H30O10,22360154.0
C24H34O9,9549919.0
C25H38O8,2599524.0
C19H17O13N,2634955.3
C23H17O10N,1587405.1
C20H21O12N,3637455.8
C21H25O11N,3712212.5
C22H29O10N,2986201.0
C23H33O9N,1556701.8
C22H12O12,2133830.3
C19H16O12S,1730374.8
C19H16O14,11018569.0
C23H16O11,3682635.0
C20H20O11S,2168139.5
C20H20O13,24129870.0
C24H20O10,3632463.8
C21H24O10S,1925456.0
C21H24O12,30683474.0
C25H24O9,2311764.3
C22H28O11,25923928.0
C30H28O3S,1964120.8
C23H32O10,12771676.0
C24H36O9,4688224.5
C19H19O13N,3050958.3
C20H23O12N,4042194.8
C21H27O11N,3708375.5
C22H31O10N,2374620.3
C21H10O13,1801286.9
C18H14O15,1773129.6
C22H14O12,4411979.5
C19H18O14,14037582.0
C23H18O11,5044816.5
C20H22O11S,1879632.9
C20H22O13,23278164.0
C24H22O10,4235861.0
C21H26O12,22581848.0
C32H22O4,2888281.3
C25H26O9,3023450.0
C22H30O11,14824029.0
C33H26O3,2619998.0
C26H30O8,2873950.8
C23H34O10,5598817.5
C24H38O9,1719654.3
C22H17O11N,1789139.8
C19H21O13N,3061462.5
C20H25O12N,3344091.3
C21H29O11N,3497696.3
C22H33O10N,3060453.0
C21H12O13,2677074.3
C18H16O15,3501909.3
C22H16O12,6980439.0
C19H20O14,14213978.0
C23H20O11,7654236.0
C20H24O13,16208735.0
C31H20O5,2999648.3
C24H24O10,6593377.0
C21H28O12,11137892.0
C32H24O4,3729253.3
C25H28O9,5139302.0
C22H32O11,4736873.0
C26H32O8,2968426.8
C23H36O10,1896301.6
C18H19O14N,2044385.0
C22H19O11N,1687011.1
C19H23O13N,2661862.0
C20H27O12N,3807211.0
C21H31O11N,2835440.0
C22H35O10N,1772277.0
C21H14O13,5259365.5
C18H18O15,4964456.5
C22H18O12,10523755.0
C19H22O14,9303150.0
C23H22O11,9688176.0
C20H26O13,7306354.5
C24H26O10,8291445.0
C21H30O12,3809399.8
C25H30O9,6698106.0
C22H34O11,2058876.8
C33H30O3,1590398.1
C26H34O8,4099199.0
C27H38O7,1793924.0
C21H17O12N,2380534.0
C18H21O14N,1551097.0
C22H21O11N,2365691.3
C19H25O13N,2862334.3
C20H29O12N,2989315.3
C24H29O9N,1822981.4
C21H16O13,9459074.0
C18H20O15,3668357.3
C22H20O12,12850568.0
C19H24O14,3632522.5
C23H24O11,12109197.0
C20H28O13,2253199.8
C24H28O10,11228562.0
C25H32O9,7966103.5
C26H36O8,3610012.5
C21H19O12N,2308120.3
C18H23O14N,1887771.3
C22H23O11N,2259997.5
C19H27O13N,1655328.6
C23H27O10N,1890339.0
C20H14O14,4408996.5
C21H18O13,12826282.0
C29H18O7,1724078.8
C22H22O12,15165104.0
C30H22O6,2712756.3
C23H26O11,15009461.0
C24H30O10,13457082.0
C25H34O9,7950016.0
C26H38O8,2382021.5
C20H17O13N,2293568.8
C21H21O12N,2218310.3
C22H25O11N,1972043.9
C23H29O10N,1615953.4
C20H16O14,6864857.0
C24H16O11,1636059.3
C21H20O13,15865823.0
C25H20O10,1833953.0
C22H24O12,17217508.0
C23H28O11,16992234.0
C24H32O10,11970544.0
C25H36O9,4755445.5
C26H40O8,1846523.1
C20H19O13N,2065020.1
C21H23O12N,2487938.0
C22H27O11N,2524807.8
C23H31O10N,1677453.5
C23H14O12,2839832.0
C20H18O14,11614491.0
C24H18O11,3228446.0
C21H22O13,17172770.0
C25H22O10,2251556.0
C22H26O10S,1624356.5
C22H26O12,18618664.0
C23H30O11,14080301.0
C24H34O10,6486323.5
C25H38O9,1642809.3
C20H21O13N,2436550.5
C21H25O12N,2434508.8
C22H29O11N,3098066.8
C23H33O10N,1689560.9
C22H12O13,1916516.0
C19H16O15,3908199.8
C23H16O12,4126314.3
C20H20O14,13736558.0
C24H20O11,3945072.5
C21H24O13,17386100.0
C25H24O10,3669110.8
C22H28O12,14219898.0
C26H28O9,2316925.0
C23H32O11,8198784.5
C27H32O8,2146947.3
C24H36O10,2647687.0
C19H19O14N,1783579.4
C23H19O11N,1910558.0
C20H23O13N,2129697.8
C21H27O12N,2491688.3
C22H31O11N,2638638.8
C22H14O13,3668935.5
C19H18O15,6208459.5
C23H18O12,5860302.0
C20H22O14,12499922.0
C24H22O11,6055892.5
C21H26O13,12549081.0
C32H22O5,2701274.3
C25H26O10,4815835.5
C22H30O12,8127455.0
C26H30O9,3965922.0
C23H34O11,3441637.8
C34H30O3,2077159.5
C27H34O8,2337768.5
C19H21O14N,2044040.6
C20H25O13N,2686095.5
C21H29O12N,3386518.3
C22H33O11N,2391197.0
C21H12O14,2039607.3
C18H16O16,1603387.1
C22H16O13,7865662.0
C19H20O15,7107906.0
C22H20O9N2S,1571779.9
C23H20O12,10145093.0
C20H24O14,8840521.0
C31H20O6,2732363.0
C24H24O11,9102668.0
C21H28O13,5614928.0
C25H28O10,7210323.0
C22H32O12,3080535.0
C26H32O9,5515610.0
C27H36O8,2755425.0
C22H19O12N,1616389.9
C19H23O14N,2247690.0
C23H23O11N,1858572.9
C20H27O13N,2860561.3
C21H31O12N,2457112.3
C21H14O14,4139714.3
C18H18O16,1574598.5
C22H18O13,11738826.0
C19H22O15,4839118.0
C23H22O12,13852369.0
C20H26O14,3247829.0
C24H26O11,12791512.0
C21H30O13,2979548.5
C32H26O5,3222750.5
C25H30O10,10827488.0
C26H34O9,6751975.0
C27H38O8,2839278.3
C21H17O13N,1917845.0
C22H21O12N,2887580.5
C19H25O14N,1672608.9
C23H25O11N,1866148.0
C20H29O13N,2703784.5
C21H16O14,9068644.0
C30H20O3S2,1701482.3
C22H20O13,16253035.0
C30H20O7,2209393.8
C23H24O12,17715316.0
C24H28O11,15437947.0
C25H32O10,13308035.0
C26H36O9,7239818.5
C27H40O8,2086034.3
C21H19O13N,2299202.3
