molecular formula,Altamaha_PP48_000107-3_p08
C16H11O9N,3620267.0
C13H15O11N,2844083.8
C17H15O8N,6616506.0
C14H19O10N,6251971.0
C18H19O7N,3891145.5
C15H23O9N,4867538.0
C19H23O6N,1594840.5
C16H27O8N,2074081.3
C16H10O8S,1707326.1
C16H10O10,7845701.5
C13H14O10S,2092871.0
C13H14O12,4021070.5
C24H10O4,3070290.5
C17H14O9,30498644.0
C14H18O9S,4286294.0
C14H18O11,9183070.0
C25H14O3,8988514.0
C18H18O8,33161060.0
C15H22O8S,7614309.5
C15H22O10,7681901.0
C26H18O2,8865649.0
C19H22O7,31350644.0
C16H26O7S,2039668.6
C16H26O9,3009916.0
C20H26O6,17391490.0
C21H30O5,2368913.8
C16H13O9N,6548726.5
C15H13O8N3,1730299.0
C13H17O11N,3613951.0
C17H17O8N,6979845.5
C16H17O7N3,2274826.3
C14H21O10N,5993742.5
C18H21O7N,3514644.8
C15H25O9N,2748701.8
C19H25O6N,1536804.1
C16H12O8S,2687629.3
C16H12O10,24457876.0
C17H16O9,41829028.0
C14H20O9S,3514021.8
C16H16O8N2,6720169.0
C25H16O3,8299185.5
C18H20O8,48513716.0
C15H24O8S,4211381.0
C19H24O7,42050244.0
C20H28O6,14238418.0
C15H11O10N,3463226.0
C16H15O9N,7449673.5
C13H19O11N,3223634.5
C17H19O8N,7103577.0
C14H23O10N,3282018.0
C18H23O7N,3426408.3
C19H27O6N,1457783.9
C15H10O11,4908508.5
C16H14O8S,3285988.3
C16H14O10,44156396.0
C15H14O9N2,4004336.5
C24H14O4,6361593.0
C17H18O9,66291196.0
C16H18O8N2,6669824.0
C25H18O3,5095944.5
C18H22O8,75695624.0
C19H26O7,39896604.0
C20H30O6,8676906.0
C15H13O10N,5668756.5
C16H17O9N,9418660.0
C15H17O8N3,1873321.0
C13H21O11N,1883053.3
C17H21O8N,6952883.5
C16H21O7N3,1643448.5
C18H25O7N,2040259.3
C15H12O9S,3338034.5
C15H12O11,18266426.0
C19H12O8,2774848.8
C16H16O8S,4540738.0
C16H16O10,67537224.0
C15H16O9N2,5581134.5
C17H20O9,95390040.0
C16H20O8N2,4195678.5
C18H24O8,69634408.0
C17H24O7N2,1597294.0
C22H24O5,1688687.6
C19H28O7,20306296.0
C20H32O6,2674568.3
C15H15O10N,7123702.0
C16H19O9N,8581894.0
C17H23O8N,4801301.5
C18H27O7N,1745957.0
C14H10O10S,1625735.1
C18H10O9,3123349.5
C15H14O9S,3723415.0
C15H14O11,34933920.0
C19H14O8,5346469.0
C16H18O8S,2985638.5
C16H18O10,76745904.0
C15H18O9N2,3954867.3
C20H18O7,4407477.0
C17H22O7S,2861238.3
C17H22O9,71978176.0
C28H18O,3026114.3
C21H22O6,3301060.8
C18H26O8,29674702.0
C19H30O7,5251293.5
C14H13O11N,2263117.5
C18H13O8N,2511956.3
C15H17O10N,6340189.5
C16H21O9N,6698605.0
C15H21O8N3,1570417.9
C17H25O8N,4103805.0
C14H12O12,5250041.0
C18H12O9,7542783.5
C15H16O9S,4104193.3
C15H16O11,38924296.0
C19H16O8,7903247.5
C16H20O8S,3444241.0
C16H20O10,50245656.0
C27H16O2,3963933.0
C20H20O7,6511647.5
C17H24O7S,2624544.8
C17H24O9,30699560.0
C21H24O6,3340335.3
C18H28O8,7964728.5
C17H11O9N,2230705.3
C14H15O11N,2708922.5
C18H15O8N,2846657.3
C15H19O10N,6519242.5
C19H19O7N,2002385.1
C16H23O9N,5680602.5
C17H27O8N,2644458.3
C17H10O10,4820831.0
C14H14O10S,3074912.8
C14H14O12,9974632.0
C25H10O4,1777004.6
C18H14O9,14246767.0
C15H18O9S,4742000.5
C15H18O11,25949048.0
C19H18O8,14787455.0
C16H22O8S,4168576.5
C16H22O10,19690376.0
C27H18O2,6873996.5
C20H22O7,11588495.0
C17H26O7S,2073488.3
C17H26O9,8016792.0
C21H26O6,6470559.0
C22H30O5,1594542.9
C20H42O4N2,3183580.8
C17H13O9N,4243747.0
C14H17O11N,3170604.3
C18H17O8N,4368691.0
C15H21O10N,6582588.5
C19H21O7N,2157379.0
C16H25O9N,3726668.3
C17H29O8N,2003804.3
C17H12O10,15771347.0
C14H16O10S,2763988.8
C18H16O7S,1770715.3
C14H16O12,6907612.5
C18H16O9,26539748.0
C15H20O9S,5068516.5
C15H20O11,9905900.0
C26H16O3,9264881.0
C19H20O8,27440884.0
C16H24O8S,3521268.5
C16H24O10,5572348.5
C20H24O7,21944068.0
C17H28O9,1948428.4
C28H24O,2199824.8
C21H28O6,7282451.0
C22H32O5,1938723.1
C16H11O10N,2899081.0
C13H15O12N,1790610.4
C17H15O9N,7180441.0
C16H15O8N3,2147486.3
C14H19O11N,4429986.5
C18H19O8N,5085353.0
C17H19O7N3,2413998.3
C15H23O10N,5341362.5
C19H23O7N,2941113.3
C16H27O9N,2334914.5
C18H35O5NS,2787034.8
C16H10O11,5168699.0
C17H14O8S,2564675.3
C24H10O5,2382408.5
C17H14O10,34413132.0
C14H18O10S,2682956.5
C18H18O9,45546076.0
C15H22O9S,5196380.5
C26H18O3,9675369.0
C19H22O8,54762092.0
C20H26O7,34175612.0
C21H30O6,6365835.5
C16H13O10N,5866498.5
C13H17O12N,2310156.0
C17H17O9N,8490003.0
C16H17O8N3,2375192.0
C14H21O11N,4492316.0
C18H21O8N,6305827.0
C15H25O10N,3243564.3
C19H25O7N,2097459.0
C16H29O9N,1810236.4
C18H37O5NS,2178644.5
C16H12O9S,3204014.3
C16H12O11,21163446.0
C17H16O8S,3529150.5
C17H16O10,58056136.0
C25H16O4,7820756.0
C18H20O9,80698840.0
C15H24O9S,3483095.8
C19H24O8,78355944.0
C20H28O7,29048310.0
C21H32O6,3339270.8
C15H11O11N,1559407.3
C16H15O8NS,1656951.4
C16H15O10N,8454015.0
C13H19O12N,2349960.8
C17H19O9N,10485648.0
C16H19O8N3,1822100.5
C14H23O11N,2314649.0
C18H23O8N,5218207.5
C19H27O7N,1859503.9
C15H10O10S,1831196.1
C15H10O12,2618660.0
C19H10O9,2571050.8
C16H14O9S,4269356.0
C16H14O11,42991924.0
C20H14O8,4183355.0
C17H18O8S,3990844.3
C17H18O10,83485000.0
C16H18O9N2,6768969.0
C18H22O9,108093784.0
C19H26O8,59122020.0
C20H30O7,14057845.0
C15H13O11N,3439342.3
C16H17O8NS,1535222.4
C16H17O10N,10093310.0
C16H21O4N3S2,1592323.6
C17H21O9N,9491215.0
C18H25O8N,5270303.0
C15H12O10S,3766428.0
C15H12O12,11201700.0
C19H12O9,5897386.5
C16H16O9S,4658348.0
C16H16O11,62448820.0
C15H16O10N2,2789561.0
C20H16O8,6512827.0
C17H20O8S,3957948.3
C17H20O10,99706056.0
C16H20O9N2,4078281.3
C21H20O7,3987659.0
C18H24O7S,2347724.5
C18H24O9,74835160.0
C29H20O,4033240.8
C22H24O6,2605275.0
C19H28O8,24372452.0
C20H32O7,3620596.8
C18H11O9N,1975909.6
C15H15O9NS,1720423.0
C15H15O11N,4877935.0
C19H15O8N,3310197.8
C18H15O7N3,1567866.8
C16H19O10N,8920703.0
C17H23O9N,7280271.5
C18H27O8N,4287135.5
C18H10O6S2,1533707.9
C18H10O10,4682780.0
C15H14O10S,4332573.5
C15H14O12,22386726.0
C26H10O4,2519593.5
C19H14O9,10211372.0
C16H18O9S,4519981.5
C18H14O8N2,2649136.8
C16H18O11,58124340.0
C27H14O3,4373562.0
C20H18O8,9611324.0
C17H22O8S,3390525.8
C17H22O10,58812484.0
C28H18O2,7151690.0
C21H22O7,7213132.5
C18H26O9,28092502.0
C22H26O6,4327516.5
C19H30O8,7053414.0
C18H13O9N,3702759.5
C15H17O11N,4297201.0
C19H17O8N,2866167.8
C16H21O10N,7819777.0
C17H25O9N,6701585.5
C18H29O8N,3093025.5
C14H12O13,2333591.3
C18H12O10,11799454.0
C15H16O10S,3698591.5
C15H16O12,22453160.0
C26H12O4,3500971.8
C19H16O9,16935854.0
C16H20O9S,3840943.8
C16H20O11,30518200.0
C13H24O11S,2078649.1
C27H16O3,8364988.0
C20H20O8,15104959.0
C17H24O8S,3118016.0
C17H24O10,20929480.0
C28H20O2,8242124.5
C21H24O7,11688911.0
C18H28O9,6091736.0
C29H24O,3796956.5
C22H28O6,5185503.0
C23H32O5,1911279.3
C17H11O10N,2324313.8
C14H15O12N,1709923.3
C18H15O9N,5196138.0
C15H19O11N,5052787.5
C19H19O8N,3214714.3
C18H19O7N3,2173311.3
C16H23O10N,7126403.5
C20H23O7N,1826186.5
C17H27O9N,4852116.0
C20H27O3N3S,1729687.5
C17H10O11,3584784.3
C14H14O13,2749721.8
C25H10O5,1747230.0
C18H14O10,22871840.0
C15H18O10S,3315490.0
C15H18O12,10710826.0
C26H14O4,6621998.5
C19H18O9,27029296.0
C16H22O9S,4264754.0
C16H22O11,9580346.0
C27H18O3,11022143.0
C20H22O8,27914050.0
C17H26O8S,3020098.5
C17H26O10,4472650.5
C28H22O2,6537039.0
C21H26O7,18648914.0
C22H30O6,6384481.5
C17H13O10N,5233884.0
C14H17O12N,2544357.5
C18H17O9N,6356204.5
C17H17O8N3,2332401.3
C15H21O11N,5865717.5
C19H21O8N,4447484.5
C16H25O10N,5440774.0
C20H25O7N,1760012.8
C17H29O9N,2070806.3
C17H12O9S,2136202.5
C17H12O11,14312082.0
C25H12O5,3994272.0
C18H16O10,34837156.0
C15H20O10S,3587236.0
C15H20O12,3003052.0
C26H16O4,8846000.0
C19H20O9,41202356.0
C16H24O9S,3509428.3
C20H24O8,42062532.0
C17H28O8S,1827524.3
C28H24O2,3157712.8
C21H28O7,18383572.0
C22H32O6,4090595.5
C16H11O11N,1849933.5
C17H15O10N,6345821.5
C16H15O9N3,1682530.6
C14H19O12N,2603111.0
C18H19O9N,6210670.0
C17H19O8N3,2237042.8
C15H23O11N,3641463.3
C19H23O8N,4355198.0
C16H27O10N,3161223.5
C20H27O7N,1642382.3
C16H10O12,2139651.3
C17H14O9S,2627083.5
C17H14O11,27375124.0
C18H18O10,45741604.0
C15H22O10S,2681125.3
C26H18O4,5900849.5
C19H22O9,60225076.0
C27H22O3,3247169.5
C20H26O8,41154116.0
C21H30O7,11212372.0
C16H13O11N,3379149.8
C17H17O10N,6943710.0
C14H21O12N,1981415.3
C18H21O9N,6036462.0
C15H25O11N,1608439.5
C19H25O8N,3614718.3
C18H37O6NS,1691936.0
C16H12O10S,1902458.6
C16H12O12,9875842.0
C20H12O9,2700425.3
C17H16O9S,3689866.8
C17H16O11,41236884.0
C18H20O10,65173924.0
C19H24O9,64682420.0
C20H28O8,29333956.0
C21H32O7,5113299.0
C16H15O11N,4186955.8
C17H19O10N,7279452.0
C18H23O9N,6355820.0
C19H27O8N,2523516.0
C19H10O10,1913077.6
C16H14O10S,4032759.3
C16H14O12,23305472.0
C20H14O9,5768453.5
C17H18O9S,3885319.3
C17H18O11,55131408.0
C16H18O10N2,3190548.0
C21H18O8,4532502.0
C18H22O8S,2831127.3
C18H22O10,70122784.0
C17H22O9N2,2540836.0
C22H22O7,2873126.0
C19H26O9,43048240.0
C20H30O8,12027199.0
C19H13O9N,1948605.1
C16H17O11N,5691078.5
C20H17O8N,2181837.3
C17H21O10N,7415510.5
C18H25O9N,5665510.5
C19H29O8N,1779958.6
C15H12O13,3761256.0
C19H12O10,7663726.5
C16H16O10S,3945584.0
C16H16O12,34783352.0
C20H16O9,8710271.0
C17H20O9S,3451008.0
C17H20O11,54198408.0
C21H20O8,7714958.5
C18H24O8S,2990224.0
C18H24O10,45400216.0
C22H24O7,5139614.5
C19H28O9,17109160.0
C23H28O6,2347950.8
C20H32O8,3763384.0
C18H11O10N,1896996.0
C15H15O12N,2406445.3
C19H15O9N,3935796.0
C16H19O11N,6040125.0
C20H19O8N,2523203.8
C17H23O10N,8733261.0
C18H27O9N,6466141.0
C18H10O11,4727763.0
C15H14O11S,2464212.5
C15H14O13,9280476.0
C19H14O10,14423011.0
C16H18O10S,4433892.5
C16H18O12,29139948.0
C13H22O12S,2383853.5
C27H14O4,4667376.5
C20H18O9,17933298.0
C17H22O9S,4226036.5
C17H22O11,30516220.0
C14H26O11S,1889021.6
C21H22O8,14578691.0
C18H26O8S,3297284.3
C18H26O10,17703948.0
C29H22O2,7271440.5
C22H26O7,9726995.0
C19H30O9,4580380.0
C23H30O6,4219938.5
C18H13O10N,4466069.5
C15H17O12N,3128734.8
C19H17O9N,5362085.5
C16H21O11N,7675311.0
C20H21O8N,3658677.5
C17H25O10N,9072063.0
C21H25O7N,1714629.3
C18H29O9N,4057550.5
C18H12O11,11142978.0
C15H16O11S,2278211.5
C15H16O13,7626571.5
C26H12O5,3515215.5
C19H16O10,26150738.0
C16H20O10S,4571987.5
C16H20O12,13547355.0
C13H24O12S,2087772.5
C27H16O4,10039135.0
C20H20O9,27395938.0
C17H24O9S,4005731.0
C17H24O11,9240427.0
C28H20O3,12363631.0
C21H24O8,23533426.0
C18H28O8S,2097523.0
C18H28O10,3740538.5
C22H28O7,14538625.0
C23H32O6,4154257.3
C17H11O11N,2101489.8
C20H11O5N3S,2082549.4
C15H19O8NS2,1636091.0
C18H15O10N,6608129.5
C17H15O9N3,1909510.5
C15H19O12N,3863818.8
C19H19O9N,5899537.5
C18H19O8N3,2212630.0
C16H23O11N,6590746.5
C20H23O8N,3801377.0
C17H27O10N,5570858.0
C20H27O4N3S,1609261.8
C21H27O7N,1761584.8
C18H31O9N,2226490.0
C17H10O12,2472091.0
C18H14O9S,2154147.0
C25H10O6,2066600.3
C18H14O11,27822762.0
C15H18O11S,2459308.0
C15H18O13,3601075.8
C26H14O5,6074040.0
C19H18O10,39733948.0
C16H22O10S,3654331.8
C16H22O12,4437699.5
C27H18O4,10425032.0
C20H22O9,47188680.0
C17H26O9S,3471051.3
C17H26O11,2130131.3
C21H26O8,37817048.0
C22H30O7,15268585.0
C17H13O11N,4276311.0
C14H17O13N,1714272.0
C18H17O10N,7740518.5
C17H17O9N3,1818731.3
C15H21O12N,4373615.5
C19H21O9N,6457462.0
C18H21O8N3,2057338.9
C16H25O11N,5622911.0
C20H25O8N,3588229.8
C17H29O10N,2306702.8
C17H12O12,12336636.0
C18H16O9S,3694084.3
C18H16O11,43380236.0
C15H20O11S,2745869.3
C19H20O10,62590492.0
C16H24O10S,3336220.8
C27H20O4,7091752.5
C20H24O9,72486440.0
C21H28O8,36417084.0
C22H32O7,9434698.0
C17H15O11N,5582772.0
C14H19O13N,1669053.1
C18H19O10N,8767428.0
C17H19O9N3,3009992.5
C15H23O12N,2936780.8
C19H23O9N,7411667.0
C16H27O11N,1933788.1
C20H27O8N,3221474.5
C17H14O10S,4291918.0
C17H14O12,25776470.0
C21H14O9,4114780.0
C18H18O9S,3804509.3
C18H18O11,56267108.0
C22H18O8,3720555.5
C26H18O5,3849586.0
C19H22O10,83956088.0
C20H26O9,66032004.0
C21H30O8,18633108.0
C22H34O7,2960290.5
C28H42O2,2241991.8
C16H13O12N,1737977.4
C17H17O11N,7129865.0
C18H21O10N,7652120.0
C17H21O9N3,1698844.8
C19H25O9N,5784359.5
C20H29O8N,2322230.8
C16H12O13,4155542.3
C20H12O10,4805788.5
C17H16O10S,3967134.0
C17H16O12,37303460.0
C21H16O9,5443756.0
C18H20O11,62624948.0
C18H24O5N2S2,3528249.5
C22H20O8,4107451.0
C19H24O10,69375168.0
C23H24O7,3097290.3
C20H28O7S,2156235.8
C20H28O9,32355540.0
C21H32O8,7255266.5
C16H15O12N,2310724.5
C21H19O4NS2,2226763.0
C17H19O11N,7301715.5
C21H19O8N,1689177.9
C18H23O10N,7048802.5
C19H27O9N,4311666.0
C20H31O8N,1809537.0
C19H10O11,2940883.5
C16H14O11S,2904021.0
C16H14O13,10954716.0
C20H14O10,8359906.5
C17H18O10S,4369380.0
C17H18O12,42727404.0
C21H18O9,8767474.0
C18H22O9S,3207667.0
C18H22O11,51009532.0
C22H22O8,6740992.5
C19H26O8S,2950146.0
C19H26O10,32380938.0
C30H22O2,4004877.5
C23H26O7,4084751.8
C20H30O7S,1939473.0
C20H30O9,12795928.0
C24H30O6,2071070.8
C21H34O8,2167847.3
C19H13O10N,3401084.3
C19H17O4N3S2,1633537.0
C16H17O12N,3862917.0
C20H17O9N,3540363.3
C20H21O3N3S2,2065168.1
C17H21O11N,8602004.0
C22H25O3NS2,2074522.3
C18H25O10N,7004579.0
C19H29O9N,3660209.8
C19H12O11,8649487.0
C16H16O11S,2511120.0
C16H16O13,16259863.0
C27H12O5,2847515.3
C20H16O10,13945630.0
C17H20O10S,4283167.0
C17H20O12,28171046.0
C14H24O12S,2076199.4
C28H16O4,5587754.0
C21H20O9,13724460.0
C18H24O9S,3940141.8
C18H24O11,22391604.0
C29H20O3,7803705.0
C22H24O8,11295547.0
C19H28O8S,2827068.3
C19H28O10,10036036.0
C23H28O7,7162698.0
C20H32O9,2990418.8
C24H32O6,3346264.8
C18H11O11N,1620642.8
C18H15O7N3S,2285230.8
C19H15O10N,3740849.5
C16H19O12N,4373690.0
C20H19O9N,3781824.3
C17H23O11N,7537865.0
C21H23O8N,1973455.0
C24H23O2N3S,2609362.3
C18H27O10N,6038743.5
C25H27ON3S,2150624.8
C18H10O12,1891375.4
C16H18O9S2,1789495.9
C19H14O11,14704190.0
C16H18O11S,1773119.4
C16H18O13,10722886.0
C27H14O5,3655242.3
C20H18O10,19254860.0
C17H22O10S,3814990.0
C17H22O12,9473621.0
C14H26O12S,1724374.3
C28H18O4,8816217.0
C21H22O9,19889756.0
C18H26O9S,3203676.5
C18H26O11,5968483.5
C22H26O8,17522282.0
C19H30O8S,1665130.9
C19H30O10,2447986.3
C30H26O2,2619510.0
C23H30O7,7970424.5
C20H34O9,2599552.8
C24H34O6,2114183.0
C18H13O11N,2697163.8
C15H17O13N,1651412.1
C19H17O10N,4906970.0
C19H21O4N3S2,2267614.8
C16H21O12N,3994594.8
C21H25O4NS2,3303400.8
C17H25O11N,5681137.0
C21H25O8N,1882103.1
C18H29O10N,3102719.5
C17H8O9S2,4391221.5
C18H12O10S,1944906.9
C18H12O12,7139666.0
C26H12O6,1589086.0
C19H16O11,21078368.0
C16H20O11S,2162017.5
C16H20O13,3187560.8
C27H16O5,5718380.5
C20H20O10,26296686.0
C17H24O10S,2862448.0
C17H24O12,1887094.9
C21H24O9,28041596.0
C18H28O9S,1783422.3
C22H28O8,21262732.0
C23H32O7,6791577.5
C18H15O11N,4660967.5
C19H19O10N,5143285.5
C18H19O9N3,1852282.0
C16H23O12N,3731197.8
C20H23O9N,4210436.0
C17H27O11N,3179788.0
C22H31O3NS2,2260242.3
C18H14O10S,2058847.8
C18H14O12,17491046.0
C27H18OS2,3138674.8
C19H18O11,30262388.0
C20H22O10,39535748.0
C21H26O9,37880976.0
C27H22O3N2,9024659.0
C22H30O8,18306208.0
C23H34O7,3639469.3
C20H38O7S,2775214.5
C18H17O11N,4541940.5
C15H21O13N,2074876.8
C19H21O10N,6130179.0
C19H25O4N3S2,1698311.1
C16H25O12N,1850890.8
C20H25O9N,4068880.8
C17H12O13,3580767.0
C21H12O10,2483044.8
C18H16O10S,2790758.0
C18H16O12,28256108.0
C19H20O11,41879420.0
C20H24O10,55830408.0
C21H28O9,34375576.0
C22H32O8,9658276.0
C17H15O12N,3118309.3
C15H23O9NS2,7641325.5
C18H19O11N,5934323.0
C19H23O10N,5986560.5
C20H27O9N,3850510.3
C22H35O3NS2,1757468.0
C24H31O2N3S,2346783.0
C17H14O13,11577942.0
C21H14O10,4422235.5
C18H18O12,39004772.0
C23H22O4S2,4687465.0
C19H22O9S,2544746.0
C19H22O11,55356016.0
C19H26O5N2S2,3804789.0
C20H26O8S,2189431.5
C20H26O10,49605248.0
C21H30O9,18422412.0
C22H34O8,4572825.5
C17H17O12N,4376531.5
C14H21O12NS,3679188.8
C21H17O9N,2028505.1
C18H21O11N,6663137.0
C19H25O10N,5801966.5
C21H33O4NS2,3847163.8
C20H12O11,7048500.0
C17H16O11S,3342645.3
C17H16O13,23006524.0
C21H16O10,8281409.5
C18H20O10S,3882306.5
C18H20O12,43371848.0
C22H20O9,7814478.5
C19H24O9S,3027791.8
C19H24O11,45206872.0
C23H24O8,6119772.0
C20H28O8S,2380125.0
C20H28O10,26103140.0
C24H28O7,3496297.0
C21H32O9,7060849.0
C16H15O13N,2142371.8
C19H15O7N3S,3862182.8
C20H15O10N,3047593.3
C20H19O4N3S2,1686701.4
C17H19O12N,5353137.0
C22H23O4NS2,2848438.5
C24H19O3N3S,2245817.5
C18H23O11N,7220926.0
C21H23O5N3S,8951489.0
C19H27O10N,6362827.0
C20H31O9N,2821848.3
C19H10O12,2586108.0
C16H14O14,4463619.5
C20H14O11,12931081.0
C17H18O11S,3756042.3
C17H18O13,23375888.0
C21H18O10,15388694.0
C18H22O10S,3681303.0
C18H22O12,29888542.0
C22H22O9,13402147.0
C19H26O9S,4117540.0
C19H26O11,21708842.0
C23H26O8,10506288.0
C20H30O8S,2519089.0
C20H30O10,8022071.0
C24H30O7,5325884.5
C22H38O4S2,2254916.3
C25H34O6,2532425.5
C20H17O6NS2,2830184.3
C17H21O8NS2,2063471.6
C20H17O10N,4978037.0
C23H17O4N3S,2626423.8
C20H21O4N3S2,1808248.9
C17H21O12N,6493564.0
C21H21O9N,3461505.5
C21H25O3N3S2,2042757.5
C18H25O11N,9169289.0
C25H25O2N3S,2838929.3
C19H29O10N,4921750.0
C22H29O4N3S,2076568.8
C19H12O12,7281343.0
C16H16O14,5960390.0
C20H16O11,21537484.0
C17H20O13,12430035.0
C21H20O10,21242584.0
C18H24O10S,3178201.0
C18H24O12,10609375.0
C22H24O9,21840612.0
C19H28O9S,3089125.8
C19H28O11,5431020.0
C23H28O8,15717105.0
C20H32O8S,2098930.3
C20H32O10,2384632.5
C24H32O7,6619901.5
C25H36O6,2083594.3
C19H15O11N,5105697.0
C19H19O5N3S2,1829669.1
C16H19O13N,3456040.3
C19H19O7N3S,2041899.1
C20H19O10N,4985901.5
C23H19O4N3S,4378672.5
C20H23O4N3S2,2767921.5
C17H23O12N,6416436.5
C20H23O6N3S,1739575.5
C21H23O9N,4278330.0
C19H31O6NS2,6595649.0
C23H31O3NS2,2015558.4
C20H35O5NS2,2568781.5
C26H31ON3S,2342997.5
C19H14O10S,1909608.3
C19H14O12,17479022.0
C16H18O14,3893621.3
C20H18O11,28579194.0
C17H22O11S,2695547.5
C17H22O13,4260225.5
C28H18O5,8748421.0
C21H22O10,32109958.0
C18H26O10S,3438471.8
C18H26O12,2632589.8
C22H26O9,33674644.0
C23H30O8,19318176.0
C24H34O7,5549483.5
C19H17O7NS2,2441402.3
C20H21O6NS2,6422214.5
C22H17O5N3S,5709513.0
C19H21O5N3S2,1790154.0
C16H21O13N,3293389.3
C20H21O10N,5708498.5
C17H25O12N,5461721.5
C21H25O9N,4098782.3
C24H25O3N3S,7364321.0
C18H29O11N,3549925.5
C22H29O8N,2032874.5
C25H29O2N3S,4339437.0
C18H12O13,5145597.5
C19H16O10S,2758147.8
C19H16O12,29939722.0
C28H20OS2,4834323.5
C20H20O11,40007700.0
C17H24O11S,2265110.3
C21H24O10,49707040.0
C22H28O9,39745580.0
C23H32O8,14993465.0
C24H36O7,3615812.8
C19H19O7NS2,3542347.3
C20H23O6NS2,6410583.0
C22H19O5N3S,7807321.5
C16H23O13N,1902941.5
C21H27O5NS2,6836578.5
C23H23O4N3S,9304421.0
C17H27O12N,3036521.3
C21H27O9N,3841390.0
C24H27O3N3S,8339824.5
C18H14O13,12878468.0
C22H14O10,3223176.8
C19H18O10S,3602057.8
C19H18O12,36108944.0
C20H22O11,51919516.0
C21H26O10,53754536.0
C22H30O9,28039858.0
C24H38O3S2,7641789.0
C20H13O7N3S,2841533.5
C22H17O5NS2,1651135.8
C21H17O6N3S,5877705.0
C16H25O9NS2,4726733.0
C19H21O11N,6829009.5
C16H25O13N,1626967.9
C20H25O10N,5166045.0
C22H33O4NS2,3211752.0
C24H29O3N3S,6002666.5
C25H33O2N3S,1969141.8
C21H12O11,2820845.8
C18H16O11S,3208430.8
C18H16O13,22117620.0
C22H16O10,4966649.0
C19H20O10S,3482874.0
C20H24O7S2,40434944.0
C23H20O9,4406532.0
C20H24O9S,2269701.0
C20H24O11,51838220.0
C24H24O8,2903823.0
C22H32O5S2,35831060.0
C25H28O7,2104858.0
C22H32O9,12442912.0
C26H32O6,1645348.9
C23H36O8,2139435.5
C18H19O8NS2,1989664.1
C20H15O7N3S,3620386.5
C22H19O5NS2,2594852.8
C18H19O12N,5393963.0
C22H19O9N,1745455.4
C20H27O6NS2,6615606.0
C22H23O5N3S,10698296.0
C21H31O5NS2,5933632.5
C23H27O4N3S,8171075.0
C21H31O9N,3118667.5
C24H31O3N3S,2900046.0
C20H10O12,2125116.8
C17H14O14,4826947.0
C21H14O11,7315271.5
C18H18O11S,2698056.3
C19H22O8S2,26935118.0
C22H18O10,7880530.0
C19H22O12,38821720.0
C23H22O9,6998876.5
C20H26O9S,3327325.5
C21H30O6S2,34922340.0
C25H30O3S2,5091175.5
C22H34O5S2,15986541.0
C25H30O7,2600305.8
C25H34ON2S2,7777141.0
C22H34O9,4865912.0
C20H13O11N,2203495.8
C18H21O8NS2,1972845.6
C22H21O5NS2,3234418.0
C18H21O12N,5639288.0
C21H21O6N3S,6703226.5
C23H25O4NS2,1896060.4
C20H29O6NS2,6676610.5
C21H33O5NS2,4921485.0
C23H29O4N3S,3609743.3
C21H33O9N,2029975.4
C21H16O7S2,4796798.5
C17H16O12S,1973631.6
C17H16O14,9533829.0
C21H16O11,12155273.0
C18H20O13,21754254.0
C23H24O5S2,11506067.0
C19H24O10S,3640724.0
C19H24O12,22929818.0
C24H28O4S2,10232221.0
C20H28O11,13848995.0
C25H32O3S2,7066023.5
C21H32O10,4659629.5
C26H36O2S2,3307441.8
C21H19O6NS2,3553949.0
C23H15O5N3S,2283167.3
C17H19O13N,2610850.8
C20H19O7N3S,3362981.0
C21H19O10N,3551911.0
C24H19O4N3S,2732713.3
C21H23O4N3S2,2090666.0
C19H27O7NS2,5485229.0
C21H23O6N3S,4114095.0
C23H27O4NS2,1775281.0
C25H23O3N3S,2341043.3
C21H23O8N3,1968563.9
C19H27O11N,5254839.0
C21H35O5NS2,2914496.8
C20H14O12,10578856.0
C17H18O14,7828397.5
C21H18O11,16700338.0
C18H22O11S,2593714.5
C19H26O8S2,10316727.0
C23H26O5S2,14660539.0
C19H26O10S,3088828.3
C20H30O7S2,6904769.0
C24H30O4S2,13788101.0
C20H30O9S,2358213.8
C21H34O6S2,4054986.8
C25H34O3S2,10509263.0
C25H34O7,3978200.5
C20H17O7NS2,1962415.6
C22H13O6N3S,2176177.8
C21H21O6NS2,4247737.0
C19H17O10N3,2013627.9
C18H25O8NS2,2831550.5
C22H25O5NS2,3003074.5
C21H25O4N3S2,2166469.5
C19H29O7NS2,5957832.0
C23H29O4NS2,2604236.0
C26H29O2N3S,2635991.8
C21H37O5NS2,1752283.1
C19H12O13,3575214.0
C21H20O7S2,16242103.0
C17H20O14,3756476.8
C22H24O6S2,19146176.0
C18H24O13,3072454.0
C23H28O5S2,21595594.0
C19H28O10S,2501066.8
C19H28O12,2153167.3
C23H28O9,18929108.0
C25H36O3S2,10352092.0
C26H40O2S2,2592229.8
C20H19O7NS2,2888370.5
C22H15O6N3S,3401396.5
C19H19O10N3,1719486.4
C17H23O13N,3354304.8
C22H27O5NS2,3412676.8
C24H23O4N3S,5367494.5
C22H27O9N,1750221.8
C25H27O3N3S,4642511.5
C19H31O11N,1933011.0
C26H31O2N3S,2779864.8
C19H14O11S,1705376.8
C20H18O8S2,9181093.0
C21H22O7S2,21620654.0
C22H26O6S2,26806198.0
C23H30O5S2,30640064.0
C30H26O4,2253382.8
