Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_PP48_000107-4_p08
111.805496695019,0,0,0,0,0,0,0,0,,None,112.812773161899,0,0,1229867.4
111.830164640546,0,0,0,0,0,0,0,0,,None,112.837441107426,0,0,1136550.4
111.847144603056,0,0,0,0,0,0,0,0,,None,112.854421069936,0,0,1052343.6
111.882783524379,0,0,0,0,0,0,0,0,,None,112.890059991259,0,0,1130040.3
111.898368489979,0,0,0,0,0,0,0,0,,None,112.905644956859,0,0,1339507.5
111.899344487825,0,0,0,0,0,0,0,0,,None,112.906620954705,0,0,1195887.5
111.901200483729,0,0,0,0,0,0,0,0,,None,112.908476950609,0,0,1163635.4
111.901692482643,0,0,0,0,0,0,0,0,,None,112.908968949523,0,0,1054703.4
111.915176452883,0,0,0,0,0,0,0,0,,None,112.922452919763,0,0,1139342.9
112.064230124081,0,0,0,0,0,0,0,0,,None,113.071506590961,0,0,1045956.8
112.128096983285,0,0,0,0,0,0,0,0,,None,113.135373450165,0,0,1041218.3
112.194504836946,0,0,0,0,0,0,0,0,,None,113.201781303826,0,0,1079255.6
112.944754187741,0,0,0,0,0,0,0,0,,None,113.952030654621,0,0,1056048.4
113.25002751883,0,0,0,0,0,0,0,0,,None,114.25730398571,0,0,1080930.6
114.22703038635,0,0,0,0,0,0,0,0,,None,115.23430685323,0,0,1046541
114.395549019808,0,0,0,0,0,0,0,0,,None,115.402825486688,0,0,1069653.5
114.481256833531,0,0,0,0,0,0,0,0,,None,115.488533300411,0,0,1081011.9
114.554750673877,0,0,0,0,0,0,0,0,,None,115.562027140757,0,0,1061558.5
114.632042506049,0,0,0,0,0,0,0,0,,None,115.639318972929,0,0,1035173.1
114.927351865558,0,0,0,0,0,0,0,0,,None,115.934628332438,0,0,1156876.5
114.977799756258,0,0,0,0,0,0,0,0,,None,115.985076223138,0,0,1027663.8
115.337295978348,0,0,0,0,0,0,0,0,,None,116.344572445228,0,0,1031571.8
115.920061720933,0,0,0,0,0,0,0,0,,None,116.927338187813,0,0,1080744.4
116.911572591866,0,0,0,0,0,0,0,0,,None,117.918849058746,0,0,1066300.6
117.145732090944,0,0,0,0,0,0,0,0,,None,118.153008557824,0,0,1089847.6
117.448794443691,0,0,0,0,0,0,0,0,,None,118.456070910571,0,0,1083244.6
118.005841257145,0,0,0,0,0,0,0,0,,None,119.013117724025,0,0,1024057.4
118.410414397927,0,0,0,0,0,0,0,0,,None,119.417690864807,0,0,1050869.8
118.530377143566,0,0,0,0,0,0,0,0,,None,119.537653610446,0,0,1033865.9
118.762048652879,0,0,0,0,0,0,0,0,,None,119.769325119759,0,0,1064770.6
118.866551431768,0,0,0,0,0,0,0,0,,None,119.873827898648,0,0,1038014.8
118.968448216309,0,0,0,0,0,0,0,0,,None,119.975724683189,0,0,1052531.1
119.63453381122,0,0,0,0,0,0,0,0,,None,120.6418102781,0,0,1044047.6
119.668120740522,0,0,0,0,0,0,0,0,,None,120.675397207402,0,0,1044685.4
119.901789249078,0,0,0,0,0,0,0,0,,None,120.909065715958,0,0,1075594.8
120.598273788474,0,0,0,0,0,0,0,0,,None,121.605550255354,0,0,1046464.8
120.998195952644,0,0,0,0,0,0,0,0,,None,122.005472419524,0,0,1047223.4
121.099860740498,0,0,0,0,0,0,0,0,,None,122.107137207378,0,0,1102743.6
121.66808555724,0,0,0,0,0,0,0,0,,None,122.67536202412,0,0,1032705.8
121.774234336662,0,0,0,0,0,0,0,0,,None,122.781510803542,0,0,1042443.9
122.646471529673,0,0,0,0,0,0,0,0,,None,123.653747996553,0,0,1046040.2
123.522459724807,0,0,0,0,0,0,0,0,,None,124.529736191687,0,0,1036189.9
123.995263754764,0,0,0,0,0,0,0,0,,None,125.002540221644,0,0,1133840.6
124.007312730081,0,0,0,0,0,0,0,0,,None,125.014589196961,0,0,1043034.4
124.078353584587,0,0,0,0,0,0,0,0,,None,125.085630051467,0,0,1146164.9
124.097650545078,0,0,0,0,0,0,0,0,,None,125.104927011958,0,0,1028343.8
124.099013542287,0,0,0,0,0,0,0,0,,None,125.106290009167,0,0,1107823.9
124.110760518238,0,0,0,0,0,0,0,0,,None,125.118036985118,0,0,1106841.8
124.1119515158,0,0,0,0,0,0,0,0,,None,125.11922798268,0,0,1057929.9
124.116902505665,0,0,0,0,0,0,0,0,,None,125.124178972545,0,0,1252746.6
124.11883450171,0,0,0,0,0,0,0,0,,None,125.12611096859,0,0,1237114.9
124.122761493672,0,0,0,0,0,0,0,0,,None,125.130037960552,0,0,1264747.5
124.1257764875,0,0,0,0,0,0,0,0,,None,125.13305295438,0,0,1109324
124.132545473644,0,0,0,0,0,0,0,0,,None,125.139821940524,0,0,1060877
124.133127472453,0,0,0,0,0,0,0,0,,None,125.140403939333,0,0,1090701
124.143951450299,0,0,0,0,0,0,0,0,,None,125.151227917179,0,0,1110846.6
124.145810446494,0,0,0,0,0,0,0,0,,None,125.153086913374,0,0,1347871
124.15464642841,0,0,0,0,0,0,0,0,,None,125.16192289529,0,0,1051040.3
124.16035341673,0,0,0,0,0,0,0,0,,None,125.16762988361,0,0,1315713.1
124.164147408966,0,0,0,0,0,0,0,0,,None,125.171423875846,0,0,1122705.8
124.175456385823,0,0,0,0,0,0,0,0,,None,125.182732852703,0,0,1099187.4
124.195797344202,0,0,0,0,0,0,0,0,,None,125.203073811082,0,0,1040726.5
124.20971331573,0,0,0,0,0,0,0,0,,None,125.21698978261,0,0,1052734.6
124.21337430824,0,0,0,0,0,0,0,0,,None,125.22065077512,0,0,1060969.1
124.221128292377,0,0,0,0,0,0,0,0,,None,125.228404759257,0,0,1160554.4
124.222804288949,0,0,0,0,0,0,0,0,,None,125.230080755829,0,0,1179882.6
124.252418228373,0,0,0,0,0,0,0,0,,None,125.259694695253,0,0,1029599.1
124.270730190921,0,0,0,0,0,0,0,0,,None,125.278006657801,0,0,1112721.9
124.290610150267,0,0,0,0,0,0,0,0,,None,125.297886617147,0,0,1035965
124.300513130018,0,0,0,0,0,0,0,0,,None,125.307789596898,0,0,1044438.5
124.305945118911,0,0,0,0,0,0,0,0,,None,125.313221585791,0,0,1321511.4
124.429595866188,0,0,0,0,0,0,0,0,,None,125.436872333068,0,0,1084762.6
124.900798904922,0,0,0,0,0,0,0,0,,None,125.908075371802,0,0,1158183.6
125.653122376069,0,0,0,0,0,0,0,0,,None,126.660398842949,0,0,1103054.1
125.95950175553,0,0,0,0,0,0,0,0,,None,126.96677822241,0,0,1060777.1
126.223661221467,0,0,0,0,0,0,0,0,,None,127.230937688347,0,0,1143933.8
126.284000099603,0,0,0,0,0,0,0,0,,None,127.291276566483,0,0,1070122
126.626169409414,0,0,0,0,0,0,0,0,,None,127.633445876294,0,0,1054641.4
127.504009645558,0,0,0,0,0,0,0,0,,None,128.511286112438,0,0,1153909.3
128.12054141262,0,0,0,0,0,0,0,0,,None,129.1278178795,0,0,1042313.8
128.633475390539,0,0,0,0,0,0,0,0,,None,129.640751857419,0,0,1147788.1
128.711014236325,0,0,0,0,0,0,0,0,,None,129.718290703205,0,0,1096144.4
129.084102495367,0,0,0,0,0,0,0,0,,None,130.091378962247,0,0,1048099.5
129.087898487838,0,0,0,0,0,0,0,0,,None,130.095174954718,0,0,1043012.5
129.096540470696,0,0,0,0,0,0,0,0,,None,130.103816937576,0,0,1060310.9
129.630744412916,0,0,0,0,0,0,0,0,,None,130.638020879796,0,0,1033066.4
129.865093950018,0,0,0,0,0,0,0,0,,None,130.872370416898,0,0,1038285.1
131.208327310188,0,0,0,0,0,0,0,0,,None,132.215603777068,0,0,1126626.1
131.391125952695,0,0,0,0,0,0,0,0,,None,132.398402419575,0,0,1043724.3
131.477155784595,0,0,0,0,0,0,0,0,,None,132.484432251475,0,0,1079319.8
131.665420417056,0,0,0,0,0,0,0,0,,None,132.672696883936,0,0,1116676.6
131.900480958786,0,0,0,0,0,0,0,0,,None,132.907757425666,0,0,1066865.5
131.906309947431,0,0,0,0,0,0,0,0,,None,132.913586414311,0,0,1035539.4
132.575955645753,0,0,0,0,0,0,0,0,,None,133.583232112633,0,0,1068260.8
133.160030515001,0,0,0,0,0,0,0,0,,None,134.167306981881,0,0,1063744.4
133.441439971725,0,0,0,0,0,0,0,0,,None,134.448716438605,0,0,1145332.9
134.022758852593,0,0,0,0,0,0,0,0,,None,135.030035319473,0,0,1054153
134.192376526847,0,0,0,0,0,0,0,0,,None,135.199652993727,0,0,1051384.1
134.2484704192,0,0,0,0,0,0,0,0,,None,135.25574688608,0,0,1077661.1
134.747791462699,0,0,0,0,0,0,0,0,,None,135.755067929579,0,0,1058810.3
135.502012023799,0,0,0,0,0,0,0,0,,None,136.509288490679,0,0,1062784.4
136.931390316211,0,0,0,0,0,0,0,0,,None,137.938666783091,0,0,1082328.1
137.299243623501,0,0,0,0,0,0,0,0,,None,138.306520090381,0,0,1102307.8
138.001303306081,0,0,0,0,0,0,0,0,,None,139.008579772961,0,0,1089586.4
138.675601046478,0,0,0,0,0,0,0,0,,None,139.682877513358,0,0,1089084.1
138.73855192917,0,0,0,0,0,0,0,0,,None,139.74582839605,0,0,1095832.3
138.826005766282,0,0,0,0,0,0,0,0,,None,139.833282233162,0,0,1075951.5
138.906011617348,0,0,0,0,0,0,0,0,,None,139.913288084228,0,0,1099075.4
138.916749597365,0,0,0,0,0,0,0,0,,None,139.924026064245,0,0,1106584.3
139.172923121053,0,0,0,0,0,0,0,0,,None,140.180199587933,0,0,1043963.9
139.330600828279,0,0,0,0,0,0,0,0,,None,140.337877295159,0,0,1114835.6
139.781806992169,0,0,0,0,0,0,0,0,,None,140.789083459049,0,0,1094290.6
139.79671296459,0,0,0,0,0,0,0,0,,None,140.80398943147,0,0,1201113.5
139.892607787231,0,0,0,0,0,0,0,0,,None,140.899884254111,0,0,1059941.9
139.90901875689,0,0,0,0,0,0,0,0,,None,140.91629522377,0,0,1102637.5
140.985675773539,0,0,0,0,0,0,0,0,,None,141.992952240419,0,0,1050376.3
141.552885734356,0,0,0,0,0,0,0,0,,None,142.560162201236,0,0,1080153.1
142.624371781988,0,0,0,0,0,0,0,0,,None,143.631648248868,0,0,1109447.1
142.835919398175,0,0,0,0,0,0,0,0,,None,143.843195865055,0,0,1151280.5
143.208613723313,0,0,0,0,0,0,0,0,,None,144.215890190193,0,0,1189323.4
143.945264394365,0,0,0,0,0,0,0,0,,None,144.952540861245,0,0,1088001
145.407996774981,0,0,0,0,0,0,0,0,,None,146.415273241861,0,0,1055446.9
145.773629124255,0,0,0,0,0,0,0,0,,None,146.780905591135,0,0,1254007.4
149.668120292525,0,0,0,0,0,0,0,0,,None,150.675396759405,0,0,1063033
149.849870978115,0,0,0,0,0,0,0,0,,None,150.857147444995,0,0,1096222
149.880854924555,0,0,0,0,0,0,0,0,,None,150.888131391435,0,0,1108575.3
151.054045904907,0,0,0,0,0,0,0,0,,None,152.061322371787,0,0,1074655.3
152.965789648677,0,0,0,0,0,0,0,0,,None,153.973066115557,0,0,1277656.1
153.00073258956,0,0,0,0,0,0,0,0,,None,154.00800905644,0,0,1154860
153.300123083634,0,0,0,0,0,0,0,0,,None,154.307399550514,0,0,1171318.4
153.980531937752,0,0,0,0,0,0,0,0,,None,154.987808404632,0,0,1095802.1
154.56274996154,0,0,0,0,0,0,0,0,,None,155.57002642842,0,0,1094694.8
155.644498158271,0,0,0,0,0,0,0,0,,None,156.651774625151,0,0,1133521.6
155.7587559686,0,0,0,0,0,0,0,0,,None,156.76603243548,0,0,1095891
159.133942434018,0,0,0,0,0,0,0,0,,None,160.141218900898,0,0,1154044.1
159.844996284814,0,0,0,0,0,0,0,0,,None,160.852272751694,0,0,1096176
159.993020046309,0,0,0,0,0,0,0,0,,None,161.000296513189,0,0,1179908
160.841510684017,0,0,0,0,0,0,0,0,,None,161.848787150897,0,0,1211619.5
160.841882683422,0,0,0,0,0,0,0,0,,None,161.849159150302,0,0,6840291.5
162.040184773525,0,0,0,0,0,0,0,0,,None,163.047461240405,0,0,1219396
162.838555510143,0,0,0,0,0,0,0,0,,None,163.845831977023,0,0,1737536.1
162.838925509559,0,0,0,0,0,0,0,0,,None,163.846201976439,0,0,6231360.5
162.842319504204,0,0,0,0,0,0,0,0,,None,163.849595971084,0,0,1140930.3
162.885924435412,0,0,0,0,0,0,0,0,,None,163.893200902292,0,0,1119706.4
163.153713013417,0,0,0,0,0,0,0,0,,None,164.160989480297,0,0,1099406.5
164.576215785401,0,0,0,0,0,0,0,0,,None,165.583492252281,0,0,1108858.1
164.678705625759,0,0,0,0,0,0,0,0,,None,165.685982092639,0,0,1092337.9
164.835991380996,0,0,0,0,0,0,0,0,,None,165.843267847876,0,0,2632455
164.839326375809,0,0,0,0,0,0,0,0,,None,165.846602842689,0,0,1390856.9
165.01919009626,8,6,4,0,0,0,0,0,CHO,ConHC,166.02646656314,0.855995208694931,1,3285738.3
165.286857680919,0,0,0,0,0,0,0,0,,None,166.294134147799,0,0,1089114.5
167.034839988396,8,8,4,0,0,0,0,0,CHO,Lignin,168.042116455276,0.84675156144581,1,1449947.1
167.119186859338,0,0,0,0,0,0,0,0,,None,168.126463326218,0,0,1099719.4
167.648817050785,0,0,0,0,0,0,0,0,,None,168.656093517665,0,0,1131099.1
168.802236300776,0,0,0,0,0,0,0,0,,None,169.809512767656,0,0,1193898.3
170.833191255314,0,0,0,0,0,0,0,0,,None,171.840467722194,0,0,1379992.6
171.011572990011,0,0,0,0,0,0,0,0,,None,172.018849456891,0,0,2311150.8
171.012007989364,7,8,3,0,0,1,0,0,CHOS,Lignin,172.019284456244,0.757803732069776,1,18688238
171.029803962916,7,8,5,0,0,0,0,0,CHO,Tannin,172.037080429796,0.540217863022719,1,1154295.4
171.443024349775,0,0,0,0,0,0,0,0,,None,172.450300816655,0,0,1305789.3
171.626427078245,0,0,0,0,0,0,0,0,,None,172.633703545125,0,0,1108564.4
172.015362503646,6,8,3,0,1,1,0,0,CHOS,Lignin,173.022638970526,0.755279048316115,1,1712715.8
173.081796936675,8,14,4,0,0,0,0,0,CHO,Protein,174.089073403555,0.778533898505098,1,1771960.3
175.455872493053,0,0,0,0,0,0,0,0,,None,176.463148959933,0,0,1168709.9
176.161823480915,0,0,0,0,0,0,0,0,,None,177.169099947795,0,0,1153833.6
177.82779611379,0,0,0,0,0,0,0,0,,None,178.83507258067,0,0,1104505
179.152799252521,0,0,0,0,0,0,0,0,,None,180.160075719401,0,0,1105247.1
179.35410697139,0,0,0,0,0,0,0,0,,None,180.36138343827,0,0,1151398.1
181.01412766968,8,6,5,0,0,0,0,0,CHO,ConHC,182.02140413656,0.654684215199015,1,1449684.8
181.050486619596,9,10,4,0,0,0,0,0,CHO,Lignin,182.057763086476,0.800421370761139,1,2283616.5
181.086923569418,10,14,3,0,0,0,0,0,CHO,Lignin,182.094200036298,0.517750711933796,1,1610092.1
183.029790914341,8,8,5,0,0,0,0,0,CHO,Lignin,184.037067381221,0.575895283487604,1,1371451.9
183.066164865015,9,12,4,0,0,0,0,0,CHO,Lignin,184.073441331895,0.638558740867004,1,2394182.3
185.02767622575,8,10,3,0,0,1,0,0,CHOS,Lignin,186.03495269263,0.603030068914195,1,2079837.1
185.045441202032,8,10,5,0,0,0,0,0,CHO,Lignin,186.052717668912,0.568454950225569,1,1374561.8
185.081824153467,9,14,4,0,0,0,0,0,CHO,Protein,186.089100620347,0.582073063818231,1,1735787
187.061086532424,8,12,5,0,0,0,0,0,CHO,AminoSugar,188.068362999304,0.587533140607781,1,2489418.5
187.097480484613,9,16,4,0,0,0,0,0,CHO,Protein,188.104756951493,0.54251954537043,1,4022610.8
187.37026612669,0,0,0,0,0,0,0,0,,None,188.37754259357,0,0,1129680.3
188.319029887847,0,0,0,0,0,0,0,0,,None,189.326306354727,0,0,1197534.3
189.055615932499,11,10,3,0,0,0,0,0,CHO,Lignin,190.062892399379,0.535548626699433,1,1469813.9
189.076763905153,8,14,5,0,0,0,0,0,CHO,AminoSugar,190.084040372033,0.437637303033825,1,1228538.1
191.01964641258,6,8,7,0,0,0,0,0,CHO,Other,192.02692287946,0.415212820065626,1,1672296.1
191.944509239697,0,0,0,0,0,0,0,0,,None,192.951785706577,0,0,2003206.3
192.090689055118,6,16,2,3,0,0,1,0,CHONP,Other,193.097965521998,0.247342852128376,1,1140638.3
193.050553848545,10,10,4,0,0,0,0,0,CHO,Lignin,194.057830315425,0.404487544380318,1,3110582.3
193.086895803047,11,14,3,0,0,0,0,0,CHO,Lignin,194.094172269927,0.628796690201927,1,2245307.8
193.099844786839,8,19,3,0,0,0,1,0,CHOP,Other,194.107121253719,0.307729468312329,1,3683261.8
195.0298083902,9,8,5,0,0,0,0,0,CHO,Lignin,196.03708485708,0.451497327099585,1,3622608.3
195.066200345371,10,12,4,0,0,0,0,0,CHO,Lignin,196.073476812251,0.418523452601793,1,3995349.3
195.10258130057,11,16,3,0,0,0,0,0,CHO,Lignin,196.10985776745,0.44165271024984,1,1803353.9
195.139016255715,12,20,2,0,0,0,0,0,CHO,Lipid,196.146292722595,0.189468811622403,1,1119710.8
195.810814431075,0,0,0,0,0,0,0,0,,None,196.818090897955,0,0,9379125
196.460285638171,0,0,0,0,0,0,0,0,,None,197.467562105051,0,0,1128835.6
196.848378166398,0,0,0,0,0,0,0,0,,None,197.855654633278,0,0,1231792.9
197.009047971528,8,6,6,0,0,0,0,0,CHO,ConHC,198.016324438408,0.573118363190622,1,1239619.3
197.045480927376,9,10,5,0,0,0,0,0,CHO,Lignin,198.052757394256,0.333432589784529,1,4347335.5
197.081835883332,10,14,4,0,0,0,0,0,CHO,Lignin,198.089112350212,0.487596652052,1,4714955.5
197.118277839196,11,18,3,0,0,0,0,0,CHO,Lipid,198.125554306076,0.202588830319952,1,1151375.6
197.594841263238,0,0,0,0,0,0,0,0,,None,198.602117730118,0,0,1162564.3
197.80784900654,0,0,0,0,0,0,0,0,,None,198.81512547342,0,0,12068379
198.87336672929,0,0,0,0,0,0,0,0,,None,199.88064319617,0,0,1169543.8
199.006975569931,8,8,4,0,0,1,0,0,CHOS,Lignin,200.014252036811,0.386964368049929,1,13489813
199.06110550542,9,12,5,0,0,0,0,0,CHO,Lignin,200.0683819723,0.457460590503693,1,4290202
199.097512462047,10,16,4,0,0,0,0,0,CHO,Protein,200.104788928927,0.350181889949518,1,2032029.5
199.804926621896,0,0,0,0,0,0,0,0,,None,200.812203088776,0,0,4324575.5
201.040345166587,8,10,6,0,0,0,0,0,CHO,Tannin,202.047621633467,0.576201451347595,1,2444873.5
201.076767123912,9,14,5,0,0,0,0,0,CHO,AminoSugar,202.084043590792,0.395722030550031,1,2871372.3
201.113149081297,10,18,4,0,0,0,0,0,CHO,Protein,202.120425548177,0.413209219582927,1,2212175.3
201.801940276962,0,0,0,0,0,0,0,0,,None,202.809216743842,0,0,1287429.5
203.034892848858,11,8,4,0,0,0,0,0,CHO,ConHC,204.042169315738,0.438289113871718,1,1329246.6
203.038295844937,8,12,4,0,0,1,0,0,CHOS,Protein,204.045572311817,0.280583312353612,1,1333470.9
203.056031824504,8,12,6,0,0,0,0,0,CHO,Carb,204.063308291384,0.391184563304073,1,1988064.1
203.092374782643,9,16,5,0,0,0,0,0,CHO,AminoSugar,204.099651249523,0.599582490689047,1,1449954.6
205.014169587467,10,6,5,0,0,0,0,0,CHO,ConHC,206.021446054347,0.37495491294881,1,1520091.5
205.050581546223,11,10,4,0,0,0,0,0,CHO,Lignin,206.057858013103,0.24651472909484,1,3730525.8
205.086925505069,12,14,3,0,0,0,0,0,CHO,Lignin,206.094201971949,0.448065738572204,1,1717343.8
205.179272400559,0,0,0,0,0,0,0,0,,None,206.186548867439,0,0,1165157
207.029820323715,10,8,5,0,0,0,0,0,CHO,Lignin,208.037096790595,0.368091586587991,1,3444678.8
207.066227283189,11,12,4,0,0,0,0,0,CHO,Lignin,208.073503750069,0.26492335855125,1,3873480.8
207.102614242697,12,16,3,0,0,0,0,0,CHO,Lignin,208.109890709577,0.257894147593884,1,1991370.4
208.061498180253,10,11,4,1,0,0,0,0,CHON,Lignin,209.068774647133,0.158797347832177,1,1347575.4
208.882032278124,0,0,0,0,0,0,0,0,,None,209.889308745004,0,0,1132123.5
209.009088139011,9,6,6,0,0,0,0,0,CHO,ConHC,210.016364605891,0.349112361203011,1,4962081
209.04548409919,10,10,5,0,0,0,0,0,CHO,Lignin,210.05276056607,0.299283998852474,1,3947298.5
209.081862059401,11,14,4,0,0,0,0,0,CHO,Lignin,210.089138526281,0.335150686641893,1,3219748
209.716915366844,0,0,0,0,0,0,0,0,,None,210.724191833724,0,0,1211966.1
209.778585299795,0,0,0,0,0,0,0,0,,None,210.785861766675,0,0,1307456.6
211.024741952721,9,8,6,0,0,0,0,0,CHO,Tannin,212.032018419601,0.328109874160868,1,2783600.8
211.061136913601,10,12,5,0,0,0,0,0,CHO,Lignin,212.068413380481,0.283470876478069,1,6305138
211.097501874526,11,16,4,0,0,0,0,0,CHO,Lignin,212.104778341406,0.380286549589466,1,2890099.5
212.056392848694,9,11,5,1,0,0,0,0,CHON,Lignin,213.063669315574,0.24947108931999,1,1418518.6
212.12723677325,0,0,0,0,0,0,0,0,,None,213.13451324013,0,0,1255961.1
213.040435805002,9,10,6,0,0,0,0,0,CHO,Tannin,214.047712271882,0.120448462800036,1,4676025.5
213.076810766597,10,14,5,0,0,0,0,0,CHO,Lignin,214.084087233477,0.169682964698923,1,7537082.5
213.11319972819,11,18,4,0,0,0,0,0,CHO,Protein,214.12047619507,0.153516983736878,1,2206907.8
213.691194119813,0,0,0,0,0,0,0,0,,None,214.698470586693,0,0,1293775.8
215.001916751816,8,8,5,0,0,1,0,0,CHOS,Lignin,216.009193218696,0.235353889199138,1,3906044.5
215.056057695656,9,12,6,0,0,0,0,0,CHO,Tannin,216.063334162536,0.249719669534814,1,7458302.5
215.071341679806,13,12,3,0,0,0,0,0,CHO,Lignin,216.078618146686,0.120811646219969,1,1224062.8
215.0924706579,10,16,5,0,0,0,0,0,CHO,Protein,216.09974712478,0.122625411154686,1,5092863.5
215.128832620209,11,20,4,0,0,0,0,0,CHO,Protein,216.136109087089,0.231536096479169,1,2303488.8
215.572143161692,0,0,0,0,0,0,0,0,,None,216.579419628572,0,0,1149263.9
215.972928748737,0,0,0,0,0,0,0,0,,None,216.980205215617,0,1,1152541.6
217.01428268275,11,6,5,0,0,0,0,0,CHO,ConHC,218.02155914963,-0.164417361602367,1,1141569.9
217.050607645747,12,10,4,0,0,0,0,0,CHO,Lignin,218.057884112627,0.113257876706934,1,2270531.3
217.071723624243,9,14,6,0,0,0,0,0,CHO,AminoSugar,218.079000091123,0.17466549813223,1,3345988
217.086960608728,13,14,3,0,0,0,0,0,CHO,Lignin,218.094237075608,0.262455773717063,1,1817924.5
217.108101587206,10,18,5,0,0,0,0,0,CHO,Protein,218.115378054086,0.209220526682643,1,3102277.3
217.891816792266,0,0,0,0,0,0,0,0,,None,218.899093259146,0,0,1135713.5
219.029896647983,11,8,5,0,0,0,0,0,CHO,ConHC,220.037173114863,0.00114724598337191,1,1695372.3
219.066265611613,12,12,4,0,0,0,0,0,CHO,Lignin,220.073542078493,0.0763158854530886,1,3546253.8
219.102680575208,13,16,3,0,0,0,0,0,CHO,Lignin,220.109957042088,-0.0575266497100834,1,1937295.1
221.045525650556,11,10,5,0,0,0,0,0,CHO,Lignin,222.052802117436,0.0959864669758216,1,4907231.5
221.081888614863,12,14,4,0,0,0,0,0,CHO,Lignin,222.089165081743,0.19747049543474,1,14033633
221.118325579108,13,18,3,0,0,0,0,0,CHO,Lignin,222.125602045988,-0.034223377931982,1,1378786.8
221.154725543403,14,22,2,0,0,0,0,0,CHO,Lipid,222.162002010283,-0.0992963808071908,1,2046436.4
222.040765677982,10,9,5,1,0,0,0,0,CHON,Lignin,223.048042144862,0.135664666125885,1,1449741.3
222.085295634676,11,14,4,0,1,0,0,0,CHO,Lignin,223.092572101556,-0.0373206350134368,1,1916431.4
223.024801725197,10,8,6,0,0,0,0,0,CHO,Lignin,224.032078192077,0.0437317862016838,1,5273406
223.06117169015,11,12,5,0,0,0,0,0,CHO,Lignin,224.06844815703,0.113084506707208,1,8095552
223.097579655079,12,16,4,0,0,0,0,0,CHO,Lignin,224.104856121959,0.012851312229599,1,5491010
223.133927620077,13,20,3,0,0,0,0,0,CHO,Lipid,224.141204086957,0.180338744594365,1,1391427.6
224.056443735716,10,11,5,1,0,0,0,0,CHON,Lignin,225.063720202596,0.0100691639374071,1,1824629.5
225.004052835276,9,6,7,0,0,0,0,0,CHO,ConHC,226.011329302156,0.10284946570377,2,1135021
225.02264481769,10,10,4,0,0,1,0,0,CHOS,Lignin,226.02992128457,0.257553646315994,1,1138222.1
225.040479800823,10,10,6,0,0,0,0,0,CHO,Lignin,226.047756267703,-0.0805763476562786,1,6798255
225.076833766451,11,14,5,0,0,0,0,0,CHO,Lignin,226.084110233331,0.0589451837293687,1,10721201
225.113178732099,12,18,4,0,0,0,0,0,CHO,Protein,226.120455198979,0.238223565686317,1,3165107.8
225.341342516719,0,0,0,0,0,0,0,0,,None,226.348618983599,0,0,1164225.9
226.072137830002,10,13,5,1,0,0,0,0,CHON,Lignin,227.079414296882,-0.183917518809253,1,1681649.1
