Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensities,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
311.069204552828,14,17,6,0,0,0,1,0,CHOP,Lignin,312.076481019708,-0.660836110518018,2,1809013.8,Altamaha_SW48_000107-4_p08,7.0,1.0,0.0,0.3,0.42857,1.21429,0.0,0.07143,0.0,inf,-0.71429,80.65714,0.42857,312.0,0.11384,0.30699,2.18947,0.33406,0.05164,0.2053,0.1255350710127051,C14H17O6P,PUCs,Lignin-like,POCs
311.077245397283,14,16,8,0,0,0,0,0,CHO,Lignin,312.084521864163,-0.0140146759131324,3,53443448.0,Altamaha_SW48_000107-4_p08,7.0,-1.0,0.0,0.3,0.57143,1.14286,0.0,0.0,0.0,0.0,0.0,60.3,0.57143,312.0,0.09746,0.32339,2.17319,0.35047,0.06803,0.2217,0.14501256831335874,C14H16O8,PUCs,Lignin-like,POCs
311.088457399245,13,16,7,2,0,0,0,0,CHON,Lignin,312.095733866125,0.0545107565657403,2,1700732.1,Altamaha_SW48_000107-4_p08,7.0,0.0,0.0,0.2,0.53846,1.23077,0.15385,0.0,inf,0.0,0.30769,51.53077,0.69231,312.0,0.09327,0.32759,2.16903,0.35467,0.07223,0.2259,0.168769771893853,C13H16O7N2,PUCs,Lignin-like,Proteins
311.092529126274,18,16,5,0,0,0,0,0,CHO,Lignin,312.099805593154,-0.102432149377583,3,1598589.5,Altamaha_SW48_000107-4_p08,11.0,6.0,0.46154,0.54839,0.27778,0.88889,0.0,0.0,0.0,0.0,-0.33333,69.8,0.27778,312.0,0.05611,0.3648,2.13212,0.39188,0.10941,0.2631,0.10573037688361128,C18H16O5,PPAs,Polyphenol-like,POCs
311.09583771704,15,20,5,0,0,1,0,0,CHOS,Lignin,312.10311418392,0.0969505851799958,2,2581374.5,Altamaha_SW48_000107-4_p08,6.0,1.0,0.0,0.21739,0.33333,1.33333,0.0,0.0,0.0,0.0,-0.53333,75.5,0.33333,312.0,0.00522,0.42621,2.07119,0.4533,0.17077,0.32449,0.12166349314073,C15H20O5S,PUCs,Lignin-like,Lipid
311.105504443086,15,21,5,0,0,0,1,0,CHOP,Lignin,312.112780909966,-0.386448020001032,2,1629825.9,Altamaha_SW48_000107-4_p08,6.0,1.0,0.0,0.21739,0.33333,1.4,0.0,0.06667,0.0,inf,-1.06667,90.7,0.33333,312.0,0.07209,0.3488,2.14799,0.37588,0.09342,0.2471,0.11049402883631718,C15H21O5P,PUCs,Lignin-like,Lipid
311.107956880982,22,16,2,0,0,0,0,0,CHO,ConHC,312.115233347862,-0.65229133470491,2,1298306.6,Altamaha_SW48_000107-4_p08,15.0,13.0,0.65,0.66667,0.09091,0.72727,0.0,0.0,0.0,0.0,-0.54545,75.84545,0.09091,312.0,0.01475,0.40621,2.09104,0.4333,0.15078,0.30449,0.08319408279434473,C22H16O2,PPAs,Polyphenol-like,POCs
311.113630894108,15,20,7,0,0,0,0,0,CHO,Lignin,312.120907360988,-0.0139826834984596,3,48077700.0,Altamaha_SW48_000107-4_p08,6.0,-1.0,0.0,0.21739,0.46667,1.33333,0.0,0.0,0.0,0.0,-0.4,71.7,0.46667,312.0,0.05571,0.3652,2.13172,0.39228,0.10981,0.2635,0.12530833068914973,C15H20O7,PUCs,Lignin-like,Lipid
311.150016390939,16,24,6,0,0,0,0,0,CHO,Protein,312.157292857819,-0.0139507200295886,2,9429905.0,Altamaha_SW48_000107-4_p08,5.0,-1.0,0.0,0.15385,0.375,1.5,0.0,0.0,0.0,0.0,-0.75,81.675,0.375,312.0,0.01396,0.40701,2.09024,0.4341,0.15158,0.30529,0.11031832945559117,C16H24O6,UAAs,Aliphatic-like,Lipid
311.168677386085,17,28,3,0,0,1,0,0,CHOS,Lipid,312.175953852965,-0.123000714070017,3,141917072.0,Altamaha_SW48_000107-4_p08,4.0,1.0,0.0,0.10345,0.17647,1.64706,0.0,0.0,0.0,0.0,-1.17647,93.82941,0.17647,312.0,0.08873,0.50983,1.98824,0.53693,0.25432,0.40808,0.09626385293327328,C17H28O3S,UAAs,Lipid-like,Lipid
311.186530381443,17,28,5,0,0,0,0,0,CHO,Lipid,312.193806848323,-0.425501788752977,2,1654428.9,Altamaha_SW48_000107-4_p08,4.0,-1.0,0.0,0.10345,0.29412,1.64706,0.0,0.0,0.0,0.0,-1.05882,90.47647,0.29412,312.0,0.0278,0.44882,2.04877,0.47591,0.19336,0.34709,0.0985315043953014,C17H28O5,UAAs,Lipid-like,Lipid
312.044247460041,12,12,9,0,1,0,0,0,CHO,Tannin,313.051523926921,-0.118526881045909,2,2707131.3,Altamaha_SW48_000107-4_p08,7.0,-2.0,0.0,0.33333,0.75,1.0,0.0,0.0,0.0,0.0,0.5,46.05,0.75,301.0,0.13652,0.26943,2.13879,0.29556,0.02312,0.17134,0.18800439960629928,C(13)12H12O9,PUCs,Tannin-like,POCs
312.072541344941,13,17,6,0,1,0,1,0,CHOP,Lignin,313.079817811821,-0.60107905350019,3,4319429.0,Altamaha_SW48_000107-4_p08,6.0,0.0,0.0,0.22222,0.46154,1.30769,0.0,0.07692,0.0,inf,-0.76923,82.22308,0.46154,301.0,0.11115,0.29484,2.11359,0.32096,0.0485,0.19674,0.13380910008305547,C(13)13H17O6P,PUCs,Lignin-like,POCs
312.080578312247,13,16,8,0,1,0,0,0,CHO,Lignin,313.087854779127,0.0560515936741146,1,7812295.5,Altamaha_SW48_000107-4_p08,6.0,-2.0,0.0,0.22222,0.61538,1.23077,0.0,0.0,0.0,0.0,0.0,60.3,0.61538,301.0,0.09477,0.31124,2.09731,0.33737,0.06489,0.21314,0.1561673812605402,C(13)13H16O8,PUCs,Lignin-like,POCs
312.108868197168,14,21,5,0,1,0,1,0,CHOP,Lignin,313.116144664048,-0.413685624944181,2,2393809.0,Altamaha_SW48_000107-4_p08,5.0,0.0,0.0,0.14286,0.35714,1.5,0.0,0.07143,0.0,inf,-1.14286,92.87143,0.35714,301.0,0.0694,0.33665,2.07211,0.36278,0.09028,0.23854,0.11685390035110405,C(13)14H21O5P,UAAs,Aliphatic-like,Lipid
312.116979164175,14,20,7,0,1,0,0,0,CHO,Lignin,313.124255631055,0.0070369682118159,1,6739155.5,Altamaha_SW48_000107-4_p08,5.0,-2.0,0.0,0.14286,0.5,1.42857,0.0,0.0,0.0,0.0,-0.42857,72.51429,0.5,301.0,0.05302,0.35305,2.05584,0.37918,0.10667,0.25494,0.13355151647711158,C(13)14H20O7,PUCs,Lignin-like,Lipid
312.15339701604,15,24,6,0,1,0,0,0,CHO,Protein,313.16067348292,-0.0962512933212767,1,2140383.8,Altamaha_SW48_000107-4_p08,4.0,-2.0,0.0,0.08333,0.4,1.6,0.0,0.0,0.0,0.0,-0.8,83.1,0.4,301.0,0.01126,0.39486,2.01436,0.421,0.14844,0.29673,0.1166574108766048,C(13)15H24O6,UAAs,Aliphatic-like,Lipid
312.17198094045,16,28,3,0,1,1,0,0,CHOS,Lipid,313.17925740733,0.0411443928950453,1,20475110.0,Altamaha_SW48_000107-4_p08,3.0,0.0,0.0,0.03704,0.1875,1.75,0.0,0.0,0.0,0.0,-1.25,95.925,0.1875,301.0,0.09142,0.49769,1.91236,0.52383,0.25118,0.39952,0.10105555435807406,C(13)16H28O3S,UAAs,Lipid-like,Lipid
313.002450956574,12,10,8,0,0,1,0,0,CHOS,Tannin,314.009727423454,-0.284818100321007,3,2071035.4,Altamaha_SW48_000107-4_p08,8.0,0.0,0.0,0.42857,0.66667,0.83333,0.0,0.0,0.0,0.0,0.66667,41.3,0.66667,314.0,0.10669,0.31685,2.19567,0.3441,0.05986,0.21451,0.1936643592204556,C12H10O8S,PUCs,Lignin-like,POCs
313.02012395214,12,10,10,0,0,0,0,0,CHO,Tannin,314.02740041902,-0.0123461195311509,3,4948481.5,Altamaha_SW48_000107-4_p08,8.0,-2.0,0.0,0.42857,0.83333,0.83333,0.0,0.0,0.0,0.0,0.83333,36.55,0.83333,314.0,0.16762,0.25584,2.2562,0.28308,0.0011,0.15352,0.20306648155492635,C12H10O10,PUCs,Tannin-like,POCs
313.035357368278,16,10,7,0,0,0,0,0,CHO,ConHC,314.042633835158,0.0599935805670459,3,2406918.3,Altamaha_SW48_000107-4_p08,12.0,5.0,0.55556,0.68,0.4375,0.625,0.0,0.0,0.0,0.0,0.25,53.175,0.4375,314.0,0.12627,0.29725,2.21512,0.3245,0.04028,0.19491,0.13357266978376975,C16H10O7,PAs,Cond. aromatic-like,POCs
313.038671500801,13,14,7,0,0,1,0,0,CHOS,Lignin,314.045947967681,0.240494805248905,2,2089735.5,Altamaha_SW48_000107-4_p08,7.0,0.0,0.0,0.29412,0.53846,1.07692,0.0,0.0,0.0,0.0,0.15385,55.91538,0.53846,314.0,0.06493,0.35866,2.15419,0.38592,0.10164,0.25631,0.16005290443787618,C13H14O7S,PUCs,Lignin-like,POCs
313.04840601551,13,15,7,0,0,0,1,0,CHOP,Lignin,314.05568248239,-0.455766916604892,3,2328074.8,Altamaha_SW48_000107-4_p08,7.0,0.0,0.0,0.29412,0.53846,1.15385,0.0,0.07692,0.0,inf,-0.46154,73.45385,0.53846,314.0,0.14225,0.28124,2.23099,0.30849,0.02429,0.17892,0.1412667927986252,C13H15O7P,PUCs,Lignin-like,POCs
313.056509449315,13,14,9,0,0,0,0,0,CHO,Tannin,314.063785916195,-0.0123156365145302,3,37682700.0,Altamaha_SW48_000107-4_p08,7.0,-2.0,0.0,0.29412,0.69231,1.07692,0.0,0.0,0.0,0.0,0.30769,51.53077,0.69231,314.0,0.12587,0.29765,2.21472,0.3249,0.04068,0.19531,0.1664210009953017,C13H14O9,PUCs,Tannin-like,POCs
313.071765579192,17,14,6,0,0,0,0,0,CHO,Lignin,314.079042046072,-0.0123028640124857,3,2653202.5,Altamaha_SW48_000107-4_p08,11.0,5.0,0.45455,0.57143,0.35294,0.82353,0.0,0.0,0.0,0.0,-0.11765,63.65294,0.35294,314.0,0.08451,0.33906,2.17364,0.36631,0.08205,0.23671,0.11667355061841525,C17H14O6,PPAs,Polyphenol-like,POCs
313.075136171178,14,18,6,0,0,1,0,0,CHOS,Lignin,314.082412638058,-0.0115818586146511,2,2068499.6,Altamaha_SW48_000107-4_p08,6.0,0.0,0.0,0.2,0.42857,1.28571,0.0,0.0,0.0,0.0,-0.28571,68.44286,0.42857,314.0,0.02318,0.40047,2.11272,0.42773,0.14342,0.2981,0.1363829376887422,C14H18O6S,PUCs,Lignin-like,POCs
313.084850466956,14,19,6,0,0,0,1,0,CHOP,Lignin,314.092126933836,-0.643382368362394,2,5054999.0,Altamaha_SW48_000107-4_p08,6.0,0.0,0.0,0.2,0.42857,1.35714,0.0,0.07143,0.0,inf,-0.85714,84.72857,0.42857,314.0,0.10049,0.32305,2.18952,0.3503,0.06606,0.22071,0.12250149272547234,C14H19O6P,PUCs,Lignin-like,Lipid
313.092894946498,14,18,8,0,0,0,0,0,CHO,Lignin,314.100171413378,-0.0122851819149675,3,49856024.0,Altamaha_SW48_000107-4_p08,6.0,-2.0,0.0,0.2,0.57143,1.28571,0.0,0.0,0.0,0.0,-0.14286,64.37143,0.57143,314.0,0.08411,0.33946,2.17324,0.36671,0.08245,0.23711,0.1409797276316792,C14H18O8,PUCs,Lignin-like,POCs
313.108110008682,18,18,5,0,0,0,0,0,CHO,Lignin,314.115386475562,0.118468369622398,2,1960222.6,Altamaha_SW48_000107-4_p08,10.0,5.0,0.38462,0.48387,0.27778,1.0,0.0,0.0,0.0,0.0,-0.44444,72.96667,0.27778,314.0,0.04276,0.38086,2.13217,0.40812,0.12383,0.27851,0.10357022906481655,C18H18O5,PUCs,Lignin-like,POCs
313.111381312078,15,22,5,0,0,1,0,0,CHOS,Lignin,314.118657778958,0.43527418246069,3,2504735.8,Altamaha_SW48_000107-4_p08,5.0,0.0,0.0,0.13043,0.33333,1.46667,0.0,0.0,0.0,0.0,-0.66667,79.3,0.33333,314.0,0.01857,0.44228,2.07124,0.46954,0.18519,0.3399,0.11881201916681366,C15H22O5S,PUCs,Lignin-like,Lipid
313.121141200742,15,23,5,0,0,0,1,0,CHOP,Protein,314.128417667622,-0.341608130867163,2,2501155.0,Altamaha_SW48_000107-4_p08,5.0,0.0,0.0,0.13043,0.33333,1.53333,0.0,0.06667,0.0,inf,-1.2,94.5,0.33333,314.0,0.05874,0.36486,2.14804,0.39212,0.10784,0.26251,0.10813701601863784,C15H23O5P,UAAs,Aliphatic-like,Lipid
313.129280443686,15,22,7,0,0,0,0,0,CHO,Lignin,314.136556910566,-0.0122547546368806,3,24018470.0,Altamaha_SW48_000107-4_p08,5.0,-2.0,0.0,0.13043,0.46667,1.46667,0.0,0.0,0.0,0.0,-0.53333,75.5,0.46667,314.0,0.04236,0.38126,2.13177,0.40852,0.12423,0.27891,0.12228556901508317,C15H22O7,PUCs,Lignin-like,Lipid
313.14788443903,16,26,4,0,0,1,0,0,CHOS,Lipid,314.15516090591,0.0608205501319493,3,1463852.0,Altamaha_SW48_000107-4_p08,4.0,0.0,0.0,0.07692,0.25,1.625,0.0,0.0,0.0,0.0,-1.0,88.8,0.25,314.0,0.06033,0.48409,2.02977,0.51136,0.22697,0.3817,0.10525187615000497,C16H26O4S,UAAs,Lipid-like,Lipid
313.238346416414,18,34,4,0,0,0,0,0,CHO,Lipid,314.245622883294,0.275887711230965,1,1646922.3,Altamaha_SW48_000107-4_p08,2.0,-2.0,0.0,0.0,0.22222,1.88889,0.0,0.0,0.0,0.0,-1.44444,101.46667,0.22222,314.0,0.0829,0.50669,2.00734,0.53396,0.24955,0.40429,0.0874839817502226,C18H34O4,UAAs,Lipid-like,Lipid
314.051876257735,12,15,7,0,1,0,1,0,CHOP,Lignin,315.059152724615,-0.820609759370749,3,2022234.1,Altamaha_SW48_000107-4_p08,6.0,-1.0,0.0,0.2,0.58333,1.25,0.0,0.08333,0.0,inf,-0.5,74.55,0.58333,303.0,0.13955,0.2691,2.15511,0.29539,0.02114,0.17036,0.15183178296982974,C(13)12H15O7P,PUCs,Lignin-like,POCs
314.05984619243,12,14,9,0,1,0,0,0,CHO,Tannin,315.06712265931,0.0451547919366995,2,5209949.0,Altamaha_SW48_000107-4_p08,6.0,-3.0,0.0,0.2,0.75,1.16667,0.0,0.0,0.0,0.0,0.33333,50.8,0.75,303.0,0.12317,0.2855,2.13884,0.3118,0.03753,0.18675,0.18128129660023387,C(13)12H14O9,PUCs,Tannin-like,POCs
314.088199960101,13,19,6,0,1,0,1,0,CHOP,Lignin,315.095476426981,-0.624371645719487,3,3181414.3,Altamaha_SW48_000107-4_p08,5.0,-1.0,0.0,0.11111,0.46154,1.46154,0.0,0.07692,0.0,inf,-0.92308,86.60769,0.46154,303.0,0.0978,0.31091,2.11364,0.3372,0.06292,0.21215,0.13036793744957145,C(13)13H19O6P,PUCs,Lignin-like,Lipid
314.09627689392,13,18,8,0,1,0,0,0,CHO,Lignin,315.1035533608,-0.0982800725871033,1,7132009.0,Altamaha_SW48_000107-4_p08,5.0,-3.0,0.0,0.11111,0.61538,1.38462,0.0,0.0,0.0,0.0,-0.15385,64.68462,0.61538,303.0,0.08142,0.32731,2.09736,0.35361,0.07931,0.22855,0.1515002248148632,C(13)13H18O8,PUCs,Lignin-like,Not Matched
314.12459966185,14,23,5,0,1,0,1,0,CHOP,Protein,315.13187612873,-0.669345586561209,3,1625458.4,Altamaha_SW48_000107-4_p08,4.0,-1.0,0.0,0.04762,0.35714,1.64286,0.0,0.07143,0.0,inf,-1.28571,96.94286,0.35714,303.0,0.05605,0.35272,2.07216,0.37902,0.10469,0.25395,0.11422097924530061,C(13)14H23O5P,UAAs,Aliphatic-like,Lipid
314.132655595843,14,22,7,0,1,0,0,0,CHO,Lignin,315.139932062723,-0.0766771215469911,1,3612533.0,Altamaha_SW48_000107-4_p08,4.0,-3.0,0.0,0.04762,0.5,1.57143,0.0,0.0,0.0,0.0,-0.57143,76.58571,0.5,303.0,0.03967,0.36912,2.05589,0.39542,0.12108,0.27035,0.13012341991486204,C(13)14H22O7,UAAs,Aliphatic-like,Lipid
315.014811525727,15,8,8,0,0,0,0,0,CHO,ConHC,316.022087992607,-0.54033883402074,3,2668700.0,Altamaha_SW48_000107-4_p08,12.0,4.0,0.57143,0.72727,0.53333,0.53333,0.0,0.0,0.0,0.0,0.53333,45.1,0.53333,316.0,0.15467,0.2715,2.25664,0.29892,0.01292,0.16853,0.15152744658843828,C15H8O8,PAs,Cond. aromatic-like,POCs
315.018088524937,12,12,8,0,0,1,0,0,CHOS,Tannin,316.025364991817,-0.243460889772725,3,2670749.3,Altamaha_SW48_000107-4_p08,7.0,-1.0,0.0,0.28571,0.66667,1.0,0.0,0.0,0.0,0.0,0.5,46.05,0.66667,316.0,0.09334,0.33292,2.19572,0.36034,0.07428,0.22992,0.18653803061467367,C12H12O8S,PUCs,Lignin-like,POCs
315.02773952261,12,13,8,0,0,0,1,0,CHOP,Tannin,316.03501598949,-0.671081935683021,4,2736800.5,Altamaha_SW48_000107-4_p08,7.0,-1.0,0.0,0.28571,0.66667,1.08333,0.0,0.08333,0.0,inf,-0.16667,65.05,0.66667,316.0,0.17065,0.2555,2.27252,0.28292,0.00307,0.15253,0.16150633829105962,C12H13O8P,PUCs,Lignin-like,POCs
315.035773520674,12,12,10,0,0,0,0,0,CHO,Tannin,316.043049987554,-0.0106990298316215,3,13523107.0,Altamaha_SW48_000107-4_p08,7.0,-3.0,0.0,0.28571,0.83333,1.0,0.0,0.0,0.0,0.0,0.66667,41.3,0.83333,316.0,0.15427,0.2719,2.25624,0.29932,0.01332,0.16893,0.1952453827885912,C12H12O10,PUCs,Tannin-like,POCs
315.051029650698,16,12,7,0,0,0,0,0,CHO,ConHC,316.058306117578,-0.0106868829616187,4,6272168.0,Altamaha_SW48_000107-4_p08,11.0,4.0,0.44444,0.6,0.4375,0.75,0.0,0.0,0.0,0.0,0.125,56.7375,0.4375,316.0,0.11292,0.31331,2.21517,0.34074,0.05469,0.21032,0.13014350112079837,C16H12O7,PPAs,Polyphenol-like,POCs
315.054318112166,13,16,7,0,0,1,0,0,CHOS,Lignin,316.061594579046,0.24988564086029,2,3737769.3,Altamaha_SW48_000107-4_p08,6.0,-1.0,0.0,0.17647,0.53846,1.23077,0.0,0.0,0.0,0.0,0.0,60.3,0.53846,316.0,0.05159,0.37473,2.15424,0.40216,0.11606,0.27172,0.15515425890783763,C13H16O7S,PUCs,Lignin-like,POCs
315.064105295352,13,17,7,0,0,0,1,0,CHOP,Lignin,316.071381762232,-0.608570856683151,2,6338732.5,Altamaha_SW48_000107-4_p08,6.0,-1.0,0.0,0.17647,0.53846,1.30769,0.0,0.07692,0.0,inf,-0.61538,77.83846,0.53846,316.0,0.1289,0.29731,2.23104,0.32473,0.0387,0.19433,0.13743685219361784,C13H17O7P,PUCs,Lignin-like,POCs
315.072159018209,13,16,9,0,0,0,0,0,CHO,Tannin,316.079435485089,-0.0106700673937109,3,42688688.0,Altamaha_SW48_000107-4_p08,6.0,-3.0,0.0,0.17647,0.69231,1.23077,0.0,0.0,0.0,0.0,0.15385,55.91538,0.69231,316.0,0.11252,0.31371,2.21477,0.34114,0.05509,0.21072,0.16113123312408667,C13H16O9,PUCs,Tannin-like,POCs
315.081894206113,16,18,1,2,0,0,2,0,CHONP,UnsatHC,316.089170672993,0.840134151725453,1,1779122.5,Altamaha_SW48_000107-4_p08,10.0,9.0,0.45455,0.47826,0.0625,1.125,0.125,0.125,1.0,1.0,-1.25,95.925,0.1875,316.0,0.09973,0.32651,2.20207,0.35394,0.06789,0.22352,0.10063035065003444,C16H18ON2P2,PUCs,H. unsat. phenolic-like,POCs
315.087415148236,17,16,6,0,0,0,0,0,CHO,Lignin,316.094691615116,-0.0106579319516402,3,5714100.5,Altamaha_SW48_000107-4_p08,10.0,4.0,0.36364,0.5,0.35294,0.94118,0.0,0.0,0.0,0.0,-0.23529,67.00588,0.35294,316.0,0.07116,0.35512,2.17369,0.38255,0.09647,0.25212,0.11404865914513304,C17H16O6,PPAs,Polyphenol-like,POCs
315.09079053273,14,20,6,0,0,1,0,0,CHOS,Lignin,316.09806699961,-0.0251030013951561,2,2334901.5,Altamaha_SW48_000107-4_p08,5.0,-1.0,0.0,0.1,0.42857,1.42857,0.0,0.0,0.0,0.0,-0.42857,72.51429,0.42857,316.0,0.00983,0.41654,2.11277,0.44397,0.15783,0.31351,0.13280988680264103,C14H20O6S,PUCs,Lignin-like,Lipid
315.100489144171,14,21,6,0,0,0,1,0,CHOP,Protein,316.107765611051,-0.603257407417806,2,11677881.0,Altamaha_SW48_000107-4_p08,5.0,-1.0,0.0,0.1,0.42857,1.5,0.0,0.07143,0.0,inf,-1.0,88.8,0.42857,316.0,0.08715,0.33912,2.18957,0.36655,0.08048,0.23612,0.11961106904513448,C14H21O6P,UAAs,Aliphatic-like,Lipid
315.10854451575,14,20,8,0,0,0,0,0,CHO,Lignin,316.11582098263,-0.0106411323021649,3,28586172.0,Altamaha_SW48_000107-4_p08,5.0,-3.0,0.0,0.1,0.57143,1.42857,0.0,0.0,0.0,0.0,-0.28571,68.44286,0.57143,316.0,0.07076,0.35552,2.17329,0.38295,0.09687,0.25252,0.137165126533137,C14H20O8,PUCs,Lignin-like,Lipid
315.123731079562,18,20,5,0,0,0,0,0,CHO,Lignin,316.131007546442,0.209426016389964,1,2963648.5,Altamaha_SW48_000107-4_p08,9.0,4.0,0.30769,0.41935,0.27778,1.11111,0.0,0.0,0.0,0.0,-0.55556,76.13333,0.27778,316.0,0.02941,0.39693,2.13222,0.42436,0.13824,0.29392,0.10149658075303439,C18H20O5,PUCs,Lignin-like,POCs
315.136881825093,15,25,5,0,0,0,1,0,CHOP,Protein,316.144158291973,-0.625882112175706,2,2522821.0,Altamaha_SW48_000107-4_p08,4.0,-1.0,0.0,0.04348,0.33333,1.66667,0.0,0.06667,0.0,inf,-1.33333,98.3,0.33333,316.0,0.04539,0.38093,2.14809,0.40836,0.12225,0.27792,0.10587846058941111,C15H25O5P,UAAs,Aliphatic-like,Lipid
315.144930013298,15,24,7,0,0,0,0,0,CHO,Protein,316.152206480178,-0.010612224008149,2,7884999.5,Altamaha_SW48_000107-4_p08,4.0,-3.0,0.0,0.04348,0.46667,1.6,0.0,0.0,0.0,0.0,-0.66667,79.3,0.46667,316.0,0.02901,0.39733,2.13182,0.42476,0.13864,0.29432,0.11940520600637422,C15H24O7,UAAs,Aliphatic-like,Lipid
315.160048009663,19,24,4,0,0,0,0,0,CHO,Lignin,316.167324476543,0.426300398972025,1,1357772.6,Altamaha_SW48_000107-4_p08,8.0,4.0,0.26667,0.35294,0.21053,1.26316,0.0,0.0,0.0,0.0,-0.84211,84.3,0.21053,316.0,0.01234,0.43874,2.09074,0.46618,0.18002,0.33571,0.09143350321553273,C19H24O4,PUCs,Lignin-like,POCs
315.181384004536,16,28,6,0,0,0,0,0,CHO,Protein,316.188660471416,-0.227206174085163,2,1995987.8,Altamaha_SW48_000107-4_p08,3.0,-3.0,0.0,0.0,0.375,1.75,0.0,0.0,0.0,0.0,-1.0,88.8,0.375,316.0,0.01274,0.43914,2.09034,0.46658,0.18042,0.33611,0.1057171225789409,C16H28O6,UAAs,Aliphatic-like,Lipid
316.039143445639,11,12,10,0,1,0,0,0,CHO,Tannin,317.046419912519,-0.0582517826996062,3,1990386.8,Altamaha_SW48_000107-4_p08,6.0,-4.0,0.0,0.16667,0.90909,1.09091,0.0,0.0,0.0,0.0,0.72727,39.57273,0.90909,305.0,0.15158,0.25976,2.18036,0.28622,0.01018,0.16037,0.21602042466143218,C(13)11H12O10,PUCs,Tannin-like,POCs
316.046204442956,15,11,7,1,0,0,0,0,CHON,ConHC,317.053480909836,0.223316154523939,3,2278645.3,Altamaha_SW48_000107-4_p08,11.0,4.0,0.42857,0.61905,0.46667,0.73333,0.06667,0.0,inf,0.0,0.4,48.9,0.53333,317.0,0.12502,0.30254,2.23385,0.33005,0.04311,0.19923,0.14804032609213386,C15H11O7N,PPAs,Polyphenol-like,Not Matched
316.067396434904,12,17,7,0,1,0,1,0,CHOP,Lignin,317.074672901784,-0.405751688959997,3,1965564.3,Altamaha_SW48_000107-4_p08,5.0,-2.0,0.0,0.06667,0.58333,1.41667,0.0,0.08333,0.0,inf,-0.66667,79.3,0.58333,305.0,0.12621,0.28516,2.15516,0.31163,0.03556,0.18577,0.14741650987546187,C(13)12H17O7P,PUCs,Lignin-like,Lipid
316.075539431811,12,16,9,0,1,0,0,0,CHO,Tannin,317.082815898691,-0.0912959935237313,2,5212671.0,Altamaha_SW48_000107-4_p08,5.0,-4.0,0.0,0.06667,0.75,1.33333,0.0,0.0,0.0,0.0,0.16667,55.55,0.75,305.0,0.10982,0.30157,2.13889,0.32804,0.05195,0.20216,0.1750224332462339,C(13)12H16O9,PUCs,Tannin-like,Not Matched
316.082735429077,16,15,6,1,0,0,0,0,CHON,Lignin,317.090011895957,-0.235506179736738,4,1678849.4,Altamaha_SW48_000107-4_p08,10.0,4.0,0.33333,0.5,0.375,0.9375,0.0625,0.0,inf,0.0,0.0,60.3,0.4375,317.0,0.08327,0.34435,2.19237,0.37186,0.08489,0.24103,0.127562774165565,C16H15O6N,PPAs,Polyphenol-like,Not Matched
316.103826421068,13,21,6,0,1,0,1,0,CHOP,Protein,317.111102887948,-0.545970942532611,3,2991624.5,Altamaha_SW48_000107-4_p08,4.0,-2.0,0.0,0.0,0.46154,1.61538,0.0,0.07692,0.0,inf,-1.07692,90.99231,0.46154,305.0,0.08445,0.32697,2.11369,0.35345,0.07734,0.22756,0.12709932968098475,C(13)13H21O6P,UAAs,Aliphatic-like,Lipid
316.111876418011,13,20,8,0,1,0,0,0,CHO,Lignin,317.119152884891,0.0617172085380238,1,4909579.0,Altamaha_SW48_000107-4_p08,4.0,-4.0,0.0,0.0,0.61538,1.53846,0.0,0.0,0.0,0.0,-0.30769,69.06923,0.61538,305.0,0.06807,0.34338,2.09741,0.36985,0.09373,0.24396,0.14710393493303595,C(13)13H20O8,UAAs,Aliphatic-like,Not Matched
316.148194404225,14,24,7,0,1,0,0,0,CHO,Protein,317.155470871105,0.27460284630924,0,1437207.4,Altamaha_SW48_000107-4_p08,3.0,-4.0,0.0,0.0,0.5,1.71429,0.0,0.0,0.0,0.0,-0.71429,80.65714,0.5,305.0,0.02632,0.38519,2.05594,0.41166,0.1355,0.28576,0.12686690868241968,C(13)14H24O7,UAAs,Aliphatic-like,Lipid
316.241263368926,17,36,2,1,0,0,1,0,CHONP,Lipid,317.248539835806,-0.548216252775989,1,7590454.5,Altamaha_SW48_000107-4_p08,1.0,-1.0,0.0,0.0,0.11765,2.11765,0.05882,0.05882,1.0,1.0,-2.0,117.3,0.17647,317.0,0.06776,0.49558,2.04234,0.52311,0.236,0.39221,0.0849692304594562,C17H36O2NP,SSCs,Aliphatic-like,Lipid
317.006903746667,11,11,9,0,0,0,1,0,CHOP,Tannin,318.014180213547,-0.351404290315976,3,1991222.9,Altamaha_SW48_000107-4_p08,7.0,-2.0,0.0,0.27273,0.81818,1.0,0.0,0.09091,0.0,inf,0.18182,55.11818,0.81818,318.0,0.19906,0.22975,2.31404,0.25735,0.03043,0.12614,0.1885152553235071,C11H11O9P,PUCs,Tannin-like,POCs
